island,n,n_fraction,p,y_mean,baseline_ROC AUC_mean,stack_on_validation_ROC AUC_mean,stack_on_pooled_ROC AUC_mean,stack_on_pooled_delta_ROC AUC_mean,stack_on_validation_delta_ROC AUC_mean,baseline_ROC AUC_std,stack_on_validation_ROC AUC_std,stack_on_pooled_ROC AUC_std,stack_on_pooled_delta_ROC AUC_std,stack_on_validation_delta_ROC AUC_std,baseline_Balanced Accuracy_mean,stack_on_validation_Balanced Accuracy_mean,stack_on_pooled_Balanced Accuracy_mean,stack_on_pooled_delta_Balanced Accuracy_mean,stack_on_validation_delta_Balanced Accuracy_mean,baseline_Balanced Accuracy_std,stack_on_validation_Balanced Accuracy_std,stack_on_pooled_Balanced Accuracy_std,stack_on_pooled_delta_Balanced Accuracy_std,stack_on_validation_delta_Balanced Accuracy_std,baseline_Accuracy_mean,stack_on_validation_Accuracy_mean,stack_on_pooled_Accuracy_mean,stack_on_pooled_delta_Accuracy_mean,stack_on_validation_delta_Accuracy_mean,baseline_Accuracy_std,stack_on_validation_Accuracy_std,stack_on_pooled_Accuracy_std,stack_on_pooled_delta_Accuracy_std,stack_on_validation_delta_Accuracy_std,imp_on_validation_0,imp_on_pooled_0,imp_on_validation_1,imp_on_pooled_1,imp_on_validation_2,imp_on_pooled_2,jaccard_0,jaccard_1,jaccard_2,random_state,data,partitioning_method,val_size,test_size,n_bootstraps,eps,natural_col
0,212621,0.4320555154791055,50,1.5883379346348667,0.9647658527833709,0.9599163221579385,0.9654251520129975,0.0006592992296265531,-0.004849530625432497,0.0010475939207754597,0.0013914413193163286,0.0005415952257874541,0.0007710548399574804,0.0006748613115561338,0.9647658527833709,0.9599163221579385,0.9654251520129975,0.0006592992296265088,-0.004849530625432519,0.0010475939207754506,0.0013914413193163286,0.0005415952257874124,0.0007710548399575024,0.0006748613115561067,0.9675532039976484,0.9614250440917107,0.9680141093474427,0.00046090534979421617,-0.006128159905937669,0.0009650445265556296,0.0013259617451511876,0.0006307086980078484,0.0003839885973324248,0.0006454758740241088,0.8028002022353181,0.8846402952314026,0.04218836787144905,0.006344223804598895,0.15501142989323274,0.10901548096399853,1.0,1.0,1.0,10,covertype,natural,0.2,0.2,5,0.0,Wilderness.Area
1,27580,0.05604381089785924,50,1.3257795503988397,0.9753858983100961,0.9695250501904595,0.9762643454486227,0.0008784471385265613,-0.0058608481196365195,0.0017908900248781777,0.0037213675785671687,0.0021485603875516035,0.0004929627188075493,0.002612239586377042,0.9753858983100961,0.9695250501904595,0.9762643454486227,0.0008784471385265613,-0.005860848119636497,0.0017908900248782055,0.0037213675785671687,0.002148560387551588,0.0004929627188075562,0.0026122395863770152,0.9792965917331399,0.9736040609137057,0.9795503988397389,0.00025380710659899107,-0.005692530819434394,0.0015527638219988162,0.002802922130542068,0.0018070972870742699,0.00033624432543496416,0.0017968834943239813,0.04341113208227642,0.010899431555462212,0.9190405657536507,0.9805190918582201,0.03754830216407289,0.008581476586317846,1.0,1.0,1.0,10,covertype,natural,0.2,0.2,5,0.0,Wilderness.Area
2,251914,0.5119006736230353,50,1.580344879601769,0.956875361076192,0.9514028028020775,0.9578755795739946,0.0010002184978026962,-0.0054725582741145026,0.0005280344861863941,0.0003598278726592014,0.0007257498542024827,0.00030025312945760414,0.0008058420159012223,0.956875361076192,0.9514028028020773,0.9578755795739946,0.0010002184978027185,-0.005472558274114525,0.0005280344861864211,0.0003598278726592359,0.0007257498542024932,0.0003002531294575707,0.0008058420159012508,0.9600420776849334,0.953103229263839,0.9607804219677272,0.0007383442827937792,-0.006938848421094423,0.0005327838494265191,0.00024093826735991825,0.0006468122476549905,0.0002448308984396865,0.0005685809664305313,0.13708872355884155,0.09281041511396623,0.04769775258315062,0.005091324566947825,0.8152135238580078,0.9020982603190859,1.0,1.0,1.0,10,covertype,natural,0.2,0.2,5,0.0,Wilderness.Area
