island,n,n_fraction,p,y_mean,baseline_ROC AUC_mean,stack_on_validation_ROC AUC_mean,stack_on_pooled_ROC AUC_mean,stack_on_pooled_delta_ROC AUC_mean,stack_on_validation_delta_ROC AUC_mean,baseline_ROC AUC_std,stack_on_validation_ROC AUC_std,stack_on_pooled_ROC AUC_std,stack_on_pooled_delta_ROC AUC_std,stack_on_validation_delta_ROC AUC_std,baseline_Balanced Accuracy_mean,stack_on_validation_Balanced Accuracy_mean,stack_on_pooled_Balanced Accuracy_mean,stack_on_pooled_delta_Balanced Accuracy_mean,stack_on_validation_delta_Balanced Accuracy_mean,baseline_Balanced Accuracy_std,stack_on_validation_Balanced Accuracy_std,stack_on_pooled_Balanced Accuracy_std,stack_on_pooled_delta_Balanced Accuracy_std,stack_on_validation_delta_Balanced Accuracy_std,baseline_Accuracy_mean,stack_on_validation_Accuracy_mean,stack_on_pooled_Accuracy_mean,stack_on_pooled_delta_Accuracy_mean,stack_on_validation_delta_Accuracy_mean,baseline_Accuracy_std,stack_on_validation_Accuracy_std,stack_on_pooled_Accuracy_std,stack_on_pooled_delta_Accuracy_std,stack_on_validation_delta_Accuracy_std,imp_on_validation_0,imp_on_pooled_0,imp_on_validation_1,imp_on_pooled_1,imp_on_validation_2,imp_on_pooled_2,imp_on_validation_3,imp_on_pooled_3,imp_on_validation_4,imp_on_pooled_4,imp_on_validation_5,imp_on_pooled_5,imp_on_validation_6,imp_on_pooled_6,imp_on_validation_7,imp_on_pooled_7,imp_on_validation_8,imp_on_pooled_8,imp_on_validation_9,imp_on_pooled_9,imp_on_validation_10,imp_on_pooled_10,imp_on_validation_11,imp_on_pooled_11,jaccard_0,jaccard_1,jaccard_2,jaccard_3,jaccard_4,jaccard_5,jaccard_6,jaccard_7,jaccard_8,jaccard_9,jaccard_10,jaccard_11,random_state,data,partitioning_method,val_size,test_size,n_bootstraps,eps,natural_col
0,5860,0.06115888786841446,38,0.15921501706484642,0.7982540242677597,0.9441559217134016,0.8343744401313826,0.03612041586362278,0.14590189744564183,0.01380163795521054,0.008480192437734782,0.01154697977739214,0.010625828628576459,0.013015666693074836,0.7982540242677597,0.9441559217134016,0.8343744401313826,0.03612041586362278,0.14590189744564183,0.013801637955210581,0.008480192437734778,0.011546979777392085,0.010625828628576422,0.013015666693074825,0.9310580204778157,0.9716723549488056,0.9378839590443686,0.006825938566552869,0.04061433447098976,0.004495542618539081,0.002117691748462608,0.0019753987888720317,0.0031466022038542565,0.004598018288500874,0.027566783995726367,0.35478840811997986,0.02726196233305343,0.015324975616402541,0.15650069583833487,0.10194480485117836,0.012876635993185193,0.001993648313176973,0.16995430630061262,0.11278677673297291,0.0278685529240693,0.013090279839831723,0.06926547295595192,0.03803379287864376,0.18349581618969804,0.12420301726697096,0.08656606829937745,0.04540916115792331,0.02789219701206807,0.010066106639688306,0.1924663154207737,0.1794215860468834,0.018285192737148983,0.0029374425363477637,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,vehicle-loan-default,natural,0.2,0.2,5,0.0,branch.id
1,5376,0.056107539450613676,38,0.2825520833333333,0.899076220343605,0.9503033815107716,0.9140799700027269,0.015003749659121924,0.051227161167166614,0.010730920885588932,0.007370795541409344,0.014059053761855856,0.01004615045374098,0.009440336401284638,0.8990762203436052,0.9503033815107716,0.9140799700027271,0.015003749659121901,0.05122716116716659,0.010730920885588973,0.007370795541409284,0.014059053761855797,0.01004615045374095,0.009440336401284664,0.9358736059479554,0.9624535315985131,0.9405204460966543,0.0046468401486988945,0.026579925650557647,0.006597858494163168,0.002794293007132513,0.009143772398698036,0.005789000558512114,0.005594764662934026,0.0342338914105644,0.01048955908604365,0.07134054095736907,0.3515046970156872,0.16682743155364937,0.12619760561670093,0.01189368386503414,0.002280564094352058,0.0747356197860306,0.047698568096151604,0.19449458171658604,0.16847888203908226,0.02230401715496255,0.010072344500785393,0.19254286950018126,0.13942882515484914,0.0819155322220664,0.057841330750616544,0.020959277668943673,0.009623189113061486,0.11590038341008516,0.07364435732116456,0.012852170754527359,0.002740077211505375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,vehicle-loan-default,natural,0.2,0.2,5,0.0,branch.id
2,7833,0.08175043834015196,38,0.21971147708413125,0.8884626537869135,0.9533421913327882,0.9061859419270191,0.017723288140105355,0.06487953754587458,0.009361597260839474,0.004732365210406259,0.012905662492408966,0.006624152410994394,0.008346388601821663,0.8884626537869135,0.9533421913327883,0.9061859419270191,0.017723288140105355,0.06487953754587457,0.009361597260839537,0.0047323652104062685,0.012905662492408964,0.006624152410994412,0.00834638860182164,0.9475430759412891,0.9692405871091256,0.9530312699425654,0.005488194001276337,0.021697511167836626,0.00390062713208324,0.00381618797389304,0.004785790238481865,0.0021958711594237757,0.004290424075040589,0.05028404129939367,0.018548980123843452,0.044476811226632273,0.03212132731571922,0.15648019038867625,0.38115229220239477,0.011766430720139488,0.0014040174743929646,0.17345144409241942,0.12884892804604797,0.08239144051793852,0.04843061883309006,0.024092448294007408,0.012867219181527998,0.19703524999717573,0.19472743903822953,0.07261225054411728,0.054570534757360366,0.02239845983932846,0.008431196822564862,0.15010526990714948,0.11640929285149197,0.014905963173021893,0.0024881533533367,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,vehicle-loan-default,natural,0.2,0.2,5,0.0,branch.id
3,5709,0.05958295065542289,38,0.14941320721667542,0.7920260658512054,0.9149872621822321,0.8175251895616142,0.025499123710408945,0.12296119633102669,0.007915192168560058,0.015347104645671218,0.010743478506787179,0.012300797196576488,0.020492690713538292,0.7920260658512054,0.9149872621822321,0.8175251895616142,0.025499123710408945,0.12296119633102669,0.007915192168560096,0.015347104645671282,0.010743478506787167,0.012300797196576504,0.020492690713538396,0.9330998248686516,0.9586690017513135,0.934676007005254,0.0015761821366024442,0.02556917688266198,0.0019658445114398957,0.004047012262098528,0.0028563058546935347,0.004268321403486482,0.004934852120352122,0.042141759343131344,0.013063652925004696,0.11458509742496426,0.024841881108517642,0.13225481051797094,0.06516000024936033,0.02881898235360522,0.4737244489911122,0.11496157898748649,0.0639402445160699,0.06276272971041551,0.05342023887518073,0.04709223194016707,0.010296052251582461,0.17185413856980586,0.11947305347679127,0.07990691112977914,0.0816165416677636,0.027377635543391232,0.004997340381538039,0.0687912443594126,0.03035904825391066,0.1094528801198702,0.05910749730316848,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,vehicle-loan-default,natural,0.2,0.2,5,0.0,branch.id
4,7794,0.08134340819904817,38,0.18206312548113934,0.8562096106048053,0.9539317867992267,0.8586727423363711,0.002463131731565893,0.09772217619442143,0.009551235869406077,0.009461502645630364,0.004939315019332586,0.005698730181348618,0.013011678491069937,0.8562096106048053,0.9539317867992267,0.8586727423363711,0.002463131731565893,0.0977221761944214,0.009551235869406077,0.009461502645630365,0.004939315019332586,0.005698730181348618,0.013011678491069939,0.9416292495189225,0.9725465041693393,0.9416292495189225,-2.2204460492503132e-17,0.030917254650416927,0.003995487236022446,0.004685563147594557,0.0034661336975256724,0.0014627009943542649,0.004339072360561382,0.09036593718135084,0.03285382804104954,0.028554364098276424,0.019381052584294862,0.20400056183381057,0.16519086571697958,0.009492908698541276,0.001724392654527937,0.07920097270453666,0.3972172691928608,0.029551046785749435,0.015898507036295743,0.04803522232994304,0.027814996449156842,0.21641251709877526,0.14840797875327885,0.1323640883740746,0.07048023080716347,0.019682650079606543,0.008757112862059914,0.1306797009023216,0.11000082070383739,0.011660029913013844,0.002272945198494886,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,vehicle-loan-default,natural,0.2,0.2,5,0.0,branch.id
5,6466,0.06748351006095016,38,0.28069904113826166,0.9061200817865206,0.9545291800930897,0.9281346814497875,0.0220145996632668,0.04840909830656921,0.006808342201038316,0.0032349457513291104,0.0062358016417813815,0.006404779535190261,0.008646134869733868,0.9061200817865206,0.95452918009309,0.9281346814497873,0.022014599663266753,0.048409098306569275,0.00680834220103832,0.0032349457513291286,0.006235801641781427,0.006404779535190286,0.008646134869733873,0.9415765069551778,0.9638330757341576,0.9510046367851622,0.009428129829984555,0.022256568778979923,0.003741489470451364,0.0010252317744529912,0.0034767301017625766,0.004042255589064009,0.0032198866547139674,0.020153029075034863,0.01270495530490046,0.18447163372391912,0.16154511958258935,0.08445014041064505,0.06728615839224523,0.01214385280884476,0.0023386441595410422,0.05481750282735283,0.03229204484914115,0.13548187640718465,0.3561412121461922,0.04169317479158087,0.01663817856009359,0.16120176257091381,0.13600539357346586,0.11262486437088348,0.06768739768392515,0.02482423044324551,0.009999769006010819,0.1551781993033748,0.1347607672978028,0.012959733267020209,0.0026003594440922196,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,vehicle-loan-default,natural,0.2,0.2,5,0.0,branch.id
6,9230,0.09633046672789514,38,0.17486457204767064,0.759762689331184,0.8557777646774231,0.7964460318460591,0.03668334251487519,0.09601507534623903,0.010242421206796207,0.009435364577586442,0.011100726730894479,0.0037316109595536325,0.01107603568813514,0.759762689331184,0.8557777646774231,0.796446031846059,0.03668334251487511,0.09601507534623901,0.010242421206796234,0.009435364577586418,0.01110072673089447,0.0037316109595535905,0.011076035688135073,0.909100758396533,0.9266522210184183,0.9169014084507042,0.007800650054171188,0.017551462621885162,0.004102729410349192,0.0030758547273192836,0.0022622549315082533,0.0023387901565463487,0.0029591549910612477,0.07122773695536223,0.038909052106973735,0.04715452240951214,0.013811381533613628,0.04064364659197539,0.0060605622174193415,0.03436823554203815,0.005065551381600498,0.08576287735101397,0.06885309861418136,0.0675088469570246,0.02501991765686601,0.2283763146310984,0.5888882217618824,0.07549274612224163,0.0481686449215164,0.12082616887192237,0.082012611452699,0.03706198405944276,0.005257685201415484,0.14106204826070431,0.10290293489288212,0.05051487224766402,0.015050338258949861,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,vehicle-loan-default,natural,0.2,0.2,5,0.0,branch.id
7,11328,0.11822660098522167,38,0.1940324858757062,0.8901588170865278,0.9617168674698794,0.9094030668127054,0.019244249726177488,0.07155805038335157,0.006453884538591495,0.004876559215403616,0.010483848155557937,0.0044966267226051945,0.006686125756391897,0.890158817086528,0.9617168674698794,0.9094030668127054,0.019244249726177463,0.07155805038335157,0.006453884538591443,0.004876559215403589,0.010483848155557935,0.004496626722605228,0.006686125756391807,0.9503089143865843,0.9736098852603707,0.9546337157987643,0.004324801412180057,0.02330097087378642,0.002136578717901175,0.0036647024699076195,0.003271624535366408,0.0019417475728155512,0.0029982855695433177,0.0679137115435672,0.033886341633832175,0.04699568578931037,0.031106399622722068,0.21390952104673552,0.154637441795699,0.010832660895352722,0.001392986564928694,0.16087534584968322,0.12153335049827214,0.05632708964332371,0.025360909771314118,0.034627257474930916,0.01338966593194137,0.16058795083863592,0.4279186439068952,0.049070446594190284,0.05372658796151678,0.024417838291208405,0.008976122446835127,0.16131766706851103,0.12579183963116142,0.013124824964550735,0.0022797102348820126,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,vehicle-loan-default,natural,0.2,0.2,5,0.0,branch.id
8,9218,0.09620522668447859,38,0.22206552397483184,0.8080863498121534,0.9237155295059761,0.830869717079986,0.0227833672678327,0.11562917969382283,0.017000700852582283,0.008191019047726037,0.017448534831711455,0.009999990887062476,0.015578257868790656,0.8080863498121534,0.9237155295059762,0.830869717079986,0.02278336726783272,0.11562917969382283,0.017000700852582276,0.008191019047726003,0.01744853483171142,0.009999990887062563,0.01557825786879062,0.9067245119305858,0.9506507592190889,0.9122559652928416,0.005531453362255956,0.04392624728850325,0.008950403920077137,0.004214611546144354,0.009733631299863165,0.003419497347165841,0.006885279934101464,0.057427521450660046,0.01827748592704686,0.03671038193738045,0.016119544560142068,0.05082089692296288,0.02766677580162406,0.0182222762243213,0.0028266570355132926,0.15866737020206995,0.11827184836593738,0.07332880195962141,0.04584332757402539,0.1294079182666968,0.08592175785271437,0.13767818980833063,0.11266550038439693,0.08540242239601817,0.40843028536736653,0.02637366315189606,0.004946010233793907,0.19789584614849093,0.15161493078577973,0.02806471153155139,0.007415876111659616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,vehicle-loan-default,natural,0.2,0.2,5,0.0,branch.id
9,5032,0.052517324872672626,38,0.23231319554848967,0.8742500635773597,0.9737558187105406,0.8880430335799028,0.013792970002543115,0.0995057551331808,0.017904982340065895,0.005428806010782918,0.019193904116259524,0.010883009982874454,0.013611886285264902,0.8742500635773599,0.9737558187105406,0.8880430335799028,0.013792970002543047,0.09950575513318072,0.017904982340065906,0.005428806010782837,0.0191939041162595,0.010883009982874446,0.013611886285264952,0.9336643495531283,0.9821251241310824,0.9388282025819266,0.005163853028798404,0.04846077457795432,0.007625165370586845,0.002512236472824958,0.009157610235073286,0.005232150892679027,0.006198405773317625,0.08997369614174543,0.10995349128270351,0.038026046870983,0.018395805537580825,0.2161551820605042,0.17060681526508262,0.006550429156885145,0.0011414437013226961,0.17685166901835,0.136658157651323,0.05017917689556952,0.02673225185834523,0.03306463215710034,0.009715839131708877,0.17791213993480448,0.08862981327553515,0.06005350345957043,0.033114707706793076,0.017262362181078718,0.308788465363231,0.12757419502415868,0.09503696131504544,0.0063969670992501,0.001226247911328473,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,vehicle-loan-default,natural,0.2,0.2,5,0.0,branch.id
