island,n,n_fraction,p,y_mean,baseline_ROC AUC_mean,stack_on_validation_ROC AUC_mean,stack_on_pooled_ROC AUC_mean,stack_on_pooled_delta_ROC AUC_mean,stack_on_validation_delta_ROC AUC_mean,baseline_ROC AUC_std,stack_on_validation_ROC AUC_std,stack_on_pooled_ROC AUC_std,stack_on_pooled_delta_ROC AUC_std,stack_on_validation_delta_ROC AUC_std,baseline_Balanced Accuracy_mean,stack_on_validation_Balanced Accuracy_mean,stack_on_pooled_Balanced Accuracy_mean,stack_on_pooled_delta_Balanced Accuracy_mean,stack_on_validation_delta_Balanced Accuracy_mean,baseline_Balanced Accuracy_std,stack_on_validation_Balanced Accuracy_std,stack_on_pooled_Balanced Accuracy_std,stack_on_pooled_delta_Balanced Accuracy_std,stack_on_validation_delta_Balanced Accuracy_std,baseline_Accuracy_mean,stack_on_validation_Accuracy_mean,stack_on_pooled_Accuracy_mean,stack_on_pooled_delta_Accuracy_mean,stack_on_validation_delta_Accuracy_mean,baseline_Accuracy_std,stack_on_validation_Accuracy_std,stack_on_pooled_Accuracy_std,stack_on_pooled_delta_Accuracy_std,stack_on_validation_delta_Accuracy_std,imp_on_validation_0,imp_on_pooled_0,imp_on_validation_1,imp_on_pooled_1,imp_on_validation_2,imp_on_pooled_2,imp_on_validation_3,imp_on_pooled_3,jaccard_0,jaccard_1,jaccard_2,jaccard_3,random_state,data,partitioning_method,val_size,test_size,n_bootstraps,eps,natural_col
0,42980,0.9214673155671805,65,0.2472080037226617,0.7716322197678329,0.7612239366585761,0.7711909533029717,-0.00044126646486122303,-0.010408283109256632,0.0037339410477449007,0.0010931116127777158,0.0037767815640363943,0.0011702988020593384,0.004258945545383748,0.7716322197678329,0.7612239366585764,0.7711909533029717,-0.0004412664648613118,-0.010408283109256655,0.003733941047744939,0.0010931116127777592,0.0037767815640363856,0.0011702988020593941,0.004258945545383837,0.8433224755700326,0.8397859469520708,0.841135411819451,-0.0021870637505816636,-0.0035365286179618316,0.00243622896467351,0.0018487827385126894,0.002804184657040576,0.0009053083507837941,0.0018150958459601883,0.3745400203457996,0.7866997464011444,0.153272109824745,0.013755485145383531,0.24929247290492268,0.10929741946357577,0.22289539692453264,0.0902473489898963,1.0,1.0,1.0,1.0,5,census,natural,0.2,0.2,5,0.0,native-country
1,2011,0.04311472246639367,65,0.08055693684733964,0.6936910377358491,0.7022574123989218,0.6995619946091644,0.0058709568733153585,0.008566374663072796,0.02560278359597518,0.04167924410367549,0.019883052942005073,0.008697381623415977,0.02964484051629009,0.6936910377358491,0.7022574123989218,0.6995619946091644,0.0058709568733153585,0.008566374663072729,0.025602783595975225,0.041679244103675496,0.019883052942005115,0.008697381623415977,0.029644840516290055,0.9354838709677418,0.935483870967742,0.9305210918114144,-0.004962779156327546,0.0,0.0064706723624839944,0.003509214794970445,0.005658438834238912,0.003509214794970445,0.007018429589940921,0.2648342278005174,0.11443875123092677,0.2565130071031231,0.8013797891120868,0.27133338610877045,0.05991752525437547,0.20731937898758912,0.024263934402610994,1.0,1.0,1.0,1.0,5,census,natural,0.2,0.2,5,0.0,native-country
2,910,0.01950989430353965,65,0.2989010989010989,0.7397569444444445,0.7322627314814815,0.7374999999999999,-0.0022569444444445084,-0.0074942129629629985,0.0340137255644013,0.017770680082102037,0.041020317130692326,0.007304400807378713,0.026204704402351935,0.7397569444444445,0.7322627314814815,0.7374999999999999,-0.0022569444444444863,-0.007494212962962976,0.034013725564401284,0.017770680082102037,0.041020317130692326,0.007304400807378725,0.026204704402351935,0.8010989010989011,0.8010989010989011,0.7934065934065935,-0.007692307692307709,-2.2204460492503132e-17,0.021812564001405722,0.01363700400658336,0.028359314067173506,0.007453109871566238,0.019657740461536618,0.3062865776101231,0.11256031444262445,0.1642816457577378,0.027344202413492273,0.28104129486437646,0.7937129725913363,0.24839048176776268,0.06638251055254682,1.0,1.0,1.0,1.0,5,census,natural,0.2,0.2,5,0.0,native-country
3,742,0.015908067662886178,65,0.29784366576819404,0.6985064935064935,0.7913852813852814,0.7058441558441558,0.00733766233766231,0.09287878787878787,0.010297981592506084,0.048330459199997705,0.024042835626045894,0.020227431966371768,0.05316941731884894,0.6985064935064935,0.7913852813852815,0.7058441558441558,0.007337662337662332,0.09287878787878787,0.010297981592506082,0.04833045919999766,0.024042835626045898,0.020227431966371754,0.053169417318848826,0.7704697986577181,0.8362416107382551,0.7677852348993288,-0.0026845637583892577,0.06577181208053691,0.013688642989510813,0.03881028803973411,0.020178921313252197,0.01729409225063773,0.03510522639093158,0.26207451690271666,0.07704362071785567,0.27897844051633114,0.07130659900091507,0.25836240069361904,0.07559298508689488,0.20058464188733316,0.7760567951943343,1.0,1.0,1.0,1.0,5,census,natural,0.2,0.2,5,0.0,native-country
