island,n,n_fraction,p,y_mean,baseline_ROC AUC_mean,stack_on_validation_ROC AUC_mean,stack_on_pooled_ROC AUC_mean,stack_on_pooled_delta_ROC AUC_mean,stack_on_validation_delta_ROC AUC_mean,baseline_ROC AUC_std,stack_on_validation_ROC AUC_std,stack_on_pooled_ROC AUC_std,stack_on_pooled_delta_ROC AUC_std,stack_on_validation_delta_ROC AUC_std,baseline_Balanced Accuracy_mean,stack_on_validation_Balanced Accuracy_mean,stack_on_pooled_Balanced Accuracy_mean,stack_on_pooled_delta_Balanced Accuracy_mean,stack_on_validation_delta_Balanced Accuracy_mean,baseline_Balanced Accuracy_std,stack_on_validation_Balanced Accuracy_std,stack_on_pooled_Balanced Accuracy_std,stack_on_pooled_delta_Balanced Accuracy_std,stack_on_validation_delta_Balanced Accuracy_std,baseline_Accuracy_mean,stack_on_validation_Accuracy_mean,stack_on_pooled_Accuracy_mean,stack_on_pooled_delta_Accuracy_mean,stack_on_validation_delta_Accuracy_mean,baseline_Accuracy_std,stack_on_validation_Accuracy_std,stack_on_pooled_Accuracy_std,stack_on_pooled_delta_Accuracy_std,stack_on_validation_delta_Accuracy_std,imp_on_validation_0,imp_on_pooled_0,imp_on_validation_1,imp_on_pooled_1,imp_on_validation_2,imp_on_pooled_2,jaccard_0,jaccard_1,jaccard_2,random_state,data,partitioning_method,val_size,test_size,n_bootstraps,eps,natural_col
0,212621,0.4320555154791055,50,1.5883379346348667,0.9644598520524836,0.959576597029032,0.9647523132048341,0.00029246115235062045,-0.0048832550234517045,0.0006008126477100984,0.0009403347695526598,0.0009954883491082136,0.0005053367613426235,0.0008825078760964808,0.9644598520524834,0.959576597029032,0.9647523132048341,0.000292461152350687,-0.004883255023451683,0.0006008126477101219,0.0009403347695526706,0.0009954883491081784,0.0005053367613426046,0.0008825078760964411,0.9671487360376251,0.9610111699000589,0.967398001175779,0.0002492651381540423,-0.006137566137566108,0.0005932268005913972,0.0008604260085429838,0.0007628042099461522,0.0002736712338807882,0.0006886492262988005,0.8220452497352021,0.8930850568027132,0.04274915478730039,0.00727748095665001,0.1352055954774976,0.09963746224063681,1.0,1.0,1.0,1,covertype,natural,0.2,0.2,5,0.0,Wilderness.Area
1,27580,0.05604381089785924,50,1.3257795503988397,0.9722782421121634,0.9681656395148138,0.973411782626567,0.001133540514403486,-0.004112602597349668,0.002239981505489379,0.0023575359975127005,0.0026303572523464613,0.0010712352350511088,0.0016391613316789275,0.9722782421121634,0.9681656395148138,0.973411782626567,0.0011335405144034417,-0.004112602597349713,0.0022399815054893984,0.0023575359975126957,0.0026303572523464556,0.0010712352350510884,0.0016391613316789361,0.9765409717186367,0.9720812182741116,0.9768672951414068,0.00032632342277012506,-0.00445975344452505,0.0018930786776224266,0.0020765512782126667,0.001882633065373058,0.0006424961982113539,0.0009215565646946452,0.04462460581451179,0.012321268931894228,0.9181151708563855,0.9766309872052839,0.03726022332910286,0.01104774386282203,1.0,1.0,1.0,1,covertype,natural,0.2,0.2,5,0.0,Wilderness.Area
2,251914,0.5119006736230353,50,1.580344879601769,0.9573574965030321,0.9519110617213912,0.9583032891845271,0.0009457926814947504,-0.005446434781640952,0.0004495803637884758,0.0008514851124766276,0.0005530993655682733,0.00031589870488137864,0.000852416935409664,0.9573574965030323,0.9519110617213912,0.9583032891845271,0.0009457926814946838,-0.005446434781640997,0.0004495803637884375,0.0008514851124766484,0.0005530993655682358,0.0003158987048812331,0.0008524169354096575,0.9603675843042296,0.9534803405910723,0.9611218069586963,0.0007542226544667629,-0.00688724371315721,0.0003475151321396376,0.0009607234990973651,0.00040138061361220614,0.00016841556426253442,0.0008455326098283566,0.15720989000986813,0.11116712883738425,0.046372450420603686,0.004492457432638886,0.7964176595695281,0.884340413729977,1.0,1.0,1.0,1,covertype,natural,0.2,0.2,5,0.0,Wilderness.Area
