island,n,n_fraction,p,y_mean,baseline_ROC AUC_mean,stack_on_validation_ROC AUC_mean,stack_on_pooled_ROC AUC_mean,stack_on_pooled_delta_ROC AUC_mean,stack_on_validation_delta_ROC AUC_mean,baseline_ROC AUC_std,stack_on_validation_ROC AUC_std,stack_on_pooled_ROC AUC_std,stack_on_pooled_delta_ROC AUC_std,stack_on_validation_delta_ROC AUC_std,baseline_Balanced Accuracy_mean,stack_on_validation_Balanced Accuracy_mean,stack_on_pooled_Balanced Accuracy_mean,stack_on_pooled_delta_Balanced Accuracy_mean,stack_on_validation_delta_Balanced Accuracy_mean,baseline_Balanced Accuracy_std,stack_on_validation_Balanced Accuracy_std,stack_on_pooled_Balanced Accuracy_std,stack_on_pooled_delta_Balanced Accuracy_std,stack_on_validation_delta_Balanced Accuracy_std,baseline_Accuracy_mean,stack_on_validation_Accuracy_mean,stack_on_pooled_Accuracy_mean,stack_on_pooled_delta_Accuracy_mean,stack_on_validation_delta_Accuracy_mean,baseline_Accuracy_std,stack_on_validation_Accuracy_std,stack_on_pooled_Accuracy_std,stack_on_pooled_delta_Accuracy_std,stack_on_validation_delta_Accuracy_std,imp_on_validation_0,imp_on_pooled_0,imp_on_validation_1,imp_on_pooled_1,imp_on_validation_2,imp_on_pooled_2,imp_on_validation_3,imp_on_pooled_3,jaccard_0,jaccard_1,jaccard_2,jaccard_3,random_state,data,partitioning_method,val_size,test_size,n_bootstraps,eps,natural_col
0,42980,0.9214673155671805,65,0.2472080037226617,0.7666994209459398,0.7596752788458916,0.7670433990564237,0.0003439781104838557,-0.0070241421000482255,0.005052192761844002,0.004484948650863183,0.0068206865044911445,0.0018078454967999382,0.0020410566790244836,0.7666994209459398,0.7596752788458916,0.7670433990564237,0.0003439781104838557,-0.007024142100048203,0.005052192761844002,0.004484948650863141,0.0068206865044911445,0.0018078454967999382,0.0020410566790245266,0.840321079571894,0.8397859469520708,0.8384597487203351,-0.0018613308515588623,-0.0005351326198231643,0.004094927873429492,0.00370180874226021,0.005485994425527615,0.0014843311221718425,0.0011968190925650526,0.35749342748951474,0.7634944490810185,0.14348605204874146,0.014151743466204666,0.25335972930914064,0.11277353384018729,0.24566079115260325,0.10958027361258971,1.0,1.0,1.0,1.0,10,census,natural,0.2,0.2,5,0.0,native-country
1,2011,0.04311472246639367,65,0.08055693684733964,0.7242419137466307,0.7171832884097035,0.7418042452830189,0.017562331536388132,-0.007058625336927205,0.03387223279662424,0.035578974413037284,0.03824898138450224,0.01866151810917122,0.04161920380757758,0.7242419137466307,0.7171832884097035,0.7418042452830189,0.017562331536388153,-0.007058625336927205,0.033872232796624276,0.03557897441303728,0.03824898138450222,0.018661518109171268,0.041619203807577575,0.9444168734491315,0.9419354838709678,0.9399503722084368,-0.0044665012406947865,-0.002481389578163795,0.008392821104361169,0.005109493866494785,0.006731841174317882,0.0036468829917367398,0.00607813831956123,0.3259305338111904,0.09983805956625624,0.22183524134442054,0.8287708806213498,0.2374529989915509,0.05096956310207786,0.21478122585283815,0.02042149671031606,1.0,1.0,1.0,1.0,10,census,natural,0.2,0.2,5,0.0,native-country
2,910,0.01950989430353965,65,0.2989010989010989,0.7608217592592592,0.7991030092592594,0.7624710648148149,0.0016493055555555803,0.03828125,0.03309271982134495,0.03772571175495161,0.04044859462213568,0.010762799875217364,0.014118057737910696,0.7608217592592592,0.7991030092592594,0.7624710648148149,0.0016493055555555803,0.038281250000000024,0.03309271982134495,0.037725711754951596,0.04044859462213568,0.010762799875217364,0.01411805773791071,0.8186813186813188,0.8318681318681319,0.8164835164835166,-0.002197802197802212,0.013186813186813185,0.02780024316631543,0.029404589363208056,0.03158265464439544,0.008223422828074605,0.021308482889742117,0.3274232211497918,0.12660299110277123,0.2157955809656858,0.023117786644143254,0.22905741381482558,0.7850813239443029,0.2277237840696968,0.06519789830878286,1.0,1.0,1.0,1.0,10,census,natural,0.2,0.2,5,0.0,native-country
3,742,0.015908067662886178,65,0.29784366576819404,0.7108225108225108,0.7515800865800866,0.722922077922078,0.012099567099567143,0.04075757575757586,0.04035493563146307,0.019128934066317462,0.04810668268336922,0.01957856519611172,0.04730774871015406,0.7108225108225108,0.7515800865800866,0.7229220779220779,0.01209956709956712,0.04075757575757577,0.04035493563146312,0.019128934066317452,0.048106682683369185,0.019578565196111675,0.047307748710154106,0.7785234899328859,0.8080536912751677,0.7825503355704699,0.004026845637583887,0.029530201342281858,0.03675990318826618,0.01621885365583166,0.03995402970775091,0.010904749536424093,0.027704385826241983,0.3162058297831972,0.06970583702810504,0.21641007239371363,0.04855579709427678,0.27641086018162075,0.09361587590952003,0.1909732376414684,0.7881224899680982,1.0,1.0,1.0,1.0,10,census,natural,0.2,0.2,5,0.0,native-country
