island,n,n_fraction,p,y_mean,baseline_ROC AUC_mean,stack_on_validation_ROC AUC_mean,stack_on_pooled_ROC AUC_mean,stack_on_pooled_delta_ROC AUC_mean,stack_on_validation_delta_ROC AUC_mean,baseline_ROC AUC_std,stack_on_validation_ROC AUC_std,stack_on_pooled_ROC AUC_std,stack_on_pooled_delta_ROC AUC_std,stack_on_validation_delta_ROC AUC_std,baseline_Balanced Accuracy_mean,stack_on_validation_Balanced Accuracy_mean,stack_on_pooled_Balanced Accuracy_mean,stack_on_pooled_delta_Balanced Accuracy_mean,stack_on_validation_delta_Balanced Accuracy_mean,baseline_Balanced Accuracy_std,stack_on_validation_Balanced Accuracy_std,stack_on_pooled_Balanced Accuracy_std,stack_on_pooled_delta_Balanced Accuracy_std,stack_on_validation_delta_Balanced Accuracy_std,baseline_Accuracy_mean,stack_on_validation_Accuracy_mean,stack_on_pooled_Accuracy_mean,stack_on_pooled_delta_Accuracy_mean,stack_on_validation_delta_Accuracy_mean,baseline_Accuracy_std,stack_on_validation_Accuracy_std,stack_on_pooled_Accuracy_std,stack_on_pooled_delta_Accuracy_std,stack_on_validation_delta_Accuracy_std,imp_on_validation_0,imp_on_pooled_0,imp_on_validation_1,imp_on_pooled_1,imp_on_validation_2,imp_on_pooled_2,imp_on_validation_3,imp_on_pooled_3,imp_on_validation_4,imp_on_pooled_4,imp_on_validation_5,imp_on_pooled_5,imp_on_validation_6,imp_on_pooled_6,imp_on_validation_7,imp_on_pooled_7,imp_on_validation_8,imp_on_pooled_8,imp_on_validation_9,imp_on_pooled_9,imp_on_validation_10,imp_on_pooled_10,imp_on_validation_11,imp_on_pooled_11,jaccard_0,jaccard_1,jaccard_2,jaccard_3,jaccard_4,jaccard_5,jaccard_6,jaccard_7,jaccard_8,jaccard_9,jaccard_10,jaccard_11,random_state,data,partitioning_method,val_size,test_size,n_bootstraps,eps,natural_col
0,5860,0.06115888786841446,38,0.15921501706484642,0.789846629930237,0.9424973533483536,0.8454958060750835,0.055649176144846435,0.15265072341811667,0.0045542229831719416,0.006777803129138771,0.02111603283447623,0.017964907109073985,0.004167779689216544,0.789846629930237,0.9424973533483536,0.8454958060750835,0.055649176144846435,0.15265072341811664,0.0045542229831719416,0.006777803129138785,0.021116032834476228,0.017964907109074,0.004167779689216569,0.9300341296928327,0.9725255972696246,0.9441979522184301,0.01416382252559727,0.04249146757679181,0.0017897761914166357,0.0057465727783217666,0.008644317503012951,0.007371539613124651,0.005130817876577782,0.040768704056884215,0.3782855455923875,0.04753567845073363,0.019586803177381852,0.12568251699638508,0.07654608258022684,0.010479102448893355,0.0023379914887914463,0.15119587146739374,0.10147235222561886,0.03646873956570489,0.026480273161029615,0.06619358552063832,0.03459812418869047,0.18199180704307438,0.12140933523459893,0.07879300017301422,0.04637596137682651,0.02338359258275226,0.011595184216456134,0.22542095180927418,0.17881521847216703,0.012086449885251803,0.002497128285824696,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,vehicle-loan-default,natural,0.2,0.2,5,0.0,branch.id
1,5376,0.056107539450613676,38,0.2825520833333333,0.8930955140441779,0.9490182710662667,0.9075317016634852,0.01443618761930734,0.05592275702208886,0.015940799703508243,0.008479632442810935,0.01856061513711707,0.006775641501817849,0.010373147202379114,0.8930955140441779,0.9490182710662667,0.9075317016634852,0.014436187619307362,0.05592275702208889,0.015940799703508268,0.008479632442810935,0.018560615137117036,0.006775641501817886,0.010373147202379139,0.9321561338289962,0.9600371747211895,0.9351301115241636,0.0029739776951672736,0.027881040892193298,0.009441208252193552,0.007126501677576523,0.010987001268499393,0.004131247355184544,0.0046282154639363735,0.07856271154903625,0.03288774881031571,0.08004771770255908,0.4443323550237125,0.14597215768339875,0.12360721894327117,0.012645347356528738,0.0014177859470479442,0.04359195914071926,0.01702987164308143,0.17652489550059486,0.13366338580897133,0.023086397838931186,0.009740346189158896,0.18730733976615013,0.09991346994306563,0.07826528855253112,0.04748716548771422,0.020579030198915275,0.008549181763885742,0.14144485884381874,0.07918485134034882,0.011972295866816716,0.002186619099426442,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,vehicle-loan-default,natural,0.2,0.2,5,0.0,branch.id
2,7833,0.08175043834015196,38,0.21971147708413125,0.8724105801593488,0.9563856034531936,0.8857643708760387,0.013353790716689806,0.08397502329384472,0.00968746500661749,0.0075674909309991975,0.010121209260914333,0.005676229187206353,0.01679765878053265,0.8724105801593488,0.9563856034531936,0.8857643708760387,0.013353790716689806,0.08397502329384472,0.00968746500661749,0.007567490930999153,0.010121209260914333,0.005676229187206353,0.016797658780532593,0.9391193363114232,0.9726866624122528,0.943331206126356,0.004211869814933022,0.033567326100829596,0.0028425089280561516,0.005206401545468059,0.003858638534226168,0.0021584600542805146,0.007966553431692247,0.059728575402809146,0.04344126074018971,0.058741708690704865,0.03516747220167704,0.1707354236150901,0.389222055389417,0.010642192687761334,0.0019097908337711363,0.17288877432405012,0.12513975100950755,0.05567148926902756,0.046806782676184724,0.018587592104455045,0.009158686374834659,0.19318256562125663,0.15791853906949394,0.09106704374437492,0.07332125476344672,0.020694682868090813,0.008461720782449667,0.13622411893017164,0.10703663537632488,0.011835832742208023,0.00241605078270305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,vehicle-loan-default,natural,0.2,0.2,5,0.0,branch.id
3,5709,0.05958295065542289,38,0.14941320721667542,0.8003529248799994,0.9245240633337548,0.8215856324642707,0.02123270758427136,0.1241711384537553,0.01550381082570002,0.012471912050046979,0.014444918767108196,0.008090667945172957,0.011628121884054682,0.8003529248799994,0.9245240633337548,0.8215856324642707,0.021232707584271406,0.12417113845375541,0.015503810825699967,0.012471912050046954,0.014444918767108222,0.00809066794517294,0.011628121884054682,0.9341506129597198,0.9560420315236428,0.9350262697022768,0.0008756567425569183,0.02189141856392296,0.006881570124129072,0.007208096541946286,0.005766051710386823,0.003836935604239337,0.005014998621112545,0.07349346462779428,0.02824504143609492,0.13514136528050533,0.06469322254136993,0.05522470622669417,0.01568519343157307,0.03192012181355164,0.42608374382583075,0.09456025184172147,0.1127159205910482,0.09903566810849601,0.044788524007109656,0.04389908460118591,0.011331783850424684,0.16104169557407377,0.1292863701689077,0.12809461538502143,0.09745478369014285,0.028040988735798685,0.0037682891790529554,0.07124500561688774,0.03822321108280513,0.07830303218826944,0.02772391619564027,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,vehicle-loan-default,natural,0.2,0.2,5,0.0,branch.id
4,7794,0.08134340819904817,38,0.18206312548113934,0.8483496271748135,0.9549914388290528,0.8624324772162387,0.01408285004142502,0.10664181165423917,0.01615184277140105,0.009337909147737935,0.015081920028685717,0.00839985048158857,0.019144607729817038,0.8483496271748135,0.9549914388290528,0.8624324772162385,0.01408285004142502,0.10664181165423917,0.01615184277140107,0.00933790914773795,0.015081920028685714,0.008399850481588573,0.019144607729817083,0.9408595253367544,0.9747273893521488,0.9450930083386787,0.004233483001924276,0.0338678640153945,0.0060089998350893415,0.002244112339260542,0.005125076165603156,0.0024542817793083813,0.00736284533792518,0.08777973294993552,0.05175648930453295,0.023842292888927724,0.01666766348013036,0.16923413945300605,0.13915324523904388,0.010121502253624523,0.0014494236701796388,0.0692884532228925,0.3627843195305921,0.04371480632747169,0.04026865371759574,0.04736943493924326,0.02150717143463979,0.203535674971315,0.1608382417949709,0.11113888829655898,0.07327417842204068,0.020954032300231382,0.0077496160671072555,0.20306586487570324,0.12274119151851412,0.009955177521089974,0.0018098058206527756,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,vehicle-loan-default,natural,0.2,0.2,5,0.0,branch.id
5,6466,0.06748351006095016,38,0.28069904113826166,0.9040046988782464,0.9526096824114594,0.9163117356555498,0.012307036777303404,0.04860498353321321,0.01638404709218902,0.006725701433328014,0.012233889398366804,0.007547267173440067,0.012963188263110726,0.9040046988782464,0.9526096824114594,0.9163117356555496,0.012307036777303293,0.048604983533213145,0.01638404709218898,0.006725701433328046,0.012233889398366853,0.007547267173440031,0.012963188263110673,0.9392581143740341,0.9605873261205564,0.9417310664605874,0.002472952086553315,0.021329211746522404,0.010602827132081882,0.0031295914576996483,0.007965439707403507,0.0051121593225783865,0.009647286883664391,0.03624897425138453,0.02662454072524605,0.267476808312552,0.21552457719458204,0.07174124740929105,0.06774006270424851,0.01316720103709267,0.002562364985542107,0.02568430260145683,0.01093443981048437,0.10527215202069899,0.3508565149608645,0.033203997405314406,0.015365068394419715,0.1232009351284844,0.1032180337825658,0.1255797995610286,0.0742027366569156,0.020786447111352774,0.009587295150483437,0.16212941592086538,0.12071971947745297,0.015508719240478286,0.0026646461571949486,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,vehicle-loan-default,natural,0.2,0.2,5,0.0,branch.id
6,9230,0.09633046672789514,38,0.17486457204767064,0.7534016087687452,0.8532257703855638,0.8068971335294322,0.053495524760687016,0.09982416161681869,0.014028331714652224,0.013808358070823465,0.010438356898667933,0.010475088766430614,0.015552988019824727,0.7534016087687451,0.8532257703855638,0.8068971335294322,0.053495524760687016,0.09982416161681869,0.014028331714652236,0.01380835807082347,0.01043835689866795,0.010475088766430697,0.015552988019824668,0.908667388949079,0.9268689057421453,0.9216684723726978,0.013001083423618654,0.018201516793066096,0.005180079344694237,0.0024226088596964045,0.00494829349801482,0.004796520827991033,0.006805763282573968,0.05914364849246743,0.03292835128801983,0.06537800223645275,0.023512749501494068,0.03813906589616824,0.004644699602236488,0.034389398928533904,0.004830889026063333,0.06598619348911937,0.034339145063230984,0.08083657465810123,0.0454658396767552,0.2184535072580436,0.5881666983823148,0.06197901365236262,0.03539968221631868,0.13334327625001136,0.09226193876286455,0.03494179326275591,0.004655329468434674,0.15745223840255262,0.11686292152762592,0.04995728747343103,0.016931755484641497,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,vehicle-loan-default,natural,0.2,0.2,5,0.0,branch.id
7,11328,0.11822660098522167,38,0.1940324858757062,0.8805476451259585,0.9536035049288062,0.8986856516977,0.018138006571741538,0.07305585980284783,0.004535491992005297,0.004797933919506743,0.0024908523463098645,0.005104359586778263,0.004640343255434107,0.8805476451259585,0.9536035049288062,0.8986856516977,0.018138006571741517,0.07305585980284776,0.004535491992005282,0.004797933919506736,0.00249085234630995,0.0051043595867782485,0.0046403432554341,0.9487202118270079,0.9719329214474846,0.9534863195057369,0.004766107678729048,0.023212709620476613,0.00269738866547855,0.0036880110177892438,0.002208295852285399,0.002291395407898841,0.002582301648424999,0.07853368010095106,0.056246382572256025,0.03255612839565937,0.01908018362697492,0.19343705212107948,0.1721958692925258,0.010305131001457798,0.0015489517870187412,0.13809623764690793,0.13065646913326712,0.06191602357537869,0.048962947078988225,0.042564730394435986,0.01737394138229752,0.134204346305361,0.3617010496794374,0.11572726162251741,0.06848789825523975,0.020919677531739338,0.008825681782305209,0.15806572436632488,0.11229772113074701,0.013674006938187096,0.0026229042789423012,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,vehicle-loan-default,natural,0.2,0.2,5,0.0,branch.id
8,9218,0.09620522668447859,38,0.22206552397483184,0.8092769821865178,0.9272874266290689,0.8409662387228133,0.03168925653629571,0.11801044444255122,0.012668608140548812,0.0013203581836012028,0.007521033827298457,0.006471647349954159,0.011951513766427635,0.8092769821865176,0.9272874266290689,0.8409662387228133,0.03168925653629575,0.11801044444255131,0.012668608140548812,0.0013203581836012356,0.007521033827298457,0.006471647349954173,0.011951513766427654,0.9058568329718003,0.9480477223427333,0.9157266811279827,0.009869848156182238,0.04219088937093276,0.004583632670090118,0.002857253768399015,0.0027566735416787104,0.0024589553251094616,0.00484319166198833,0.07618494913722602,0.038983580798559535,0.04839474197742677,0.0201340002325923,0.05020432344498016,0.030812418606773095,0.01838456938421082,0.002216340399941191,0.11010587610559734,0.0766980983416351,0.09454665737803582,0.047386494391568834,0.1072198963088472,0.05063538013261486,0.17341098115918613,0.11675789752994062,0.08287426445859311,0.4612222311637586,0.028419634652193188,0.0070829485660410755,0.18679082978209013,0.1436317435168497,0.023463276211613322,0.004438866319725016,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,vehicle-loan-default,natural,0.2,0.2,5,0.0,branch.id
9,5032,0.052517324872672626,38,0.23231319554848967,0.8685767516944747,0.9747398856713216,0.8815150208423169,0.012938269147842196,0.10616313397684689,0.008997432446690965,0.0044971393489307634,0.00927899343027128,0.007734664586788755,0.005431263380654388,0.8685767516944747,0.9747398856713216,0.8815150208423171,0.01293826914784224,0.1061631339768468,0.008997432446690965,0.004497139348930798,0.0092789934302713,0.007734664586788733,0.005431263380654275,0.9322740814299901,0.9827209533267129,0.9370407149950347,0.004766633565044675,0.05044687189672294,0.005735661997296383,0.0039020621061347602,0.004598147727026905,0.0021205716488641893,0.002766313461208356,0.09145959096058001,0.06448536075644044,0.030437403696372555,0.018056957618393252,0.20015676699385457,0.14795222897717486,0.0050825765979883,0.0014858578788923802,0.18296521715981937,0.1614943423684782,0.08007568921182029,0.04177145034746586,0.01803912338675653,0.0024859955766900663,0.16499183263237893,0.15432006858274766,0.0556648125909856,0.03242339901288142,0.023614897373486977,0.28328160342896724,0.14265817360565017,0.09097363738236819,0.004853915790306723,0.001269098069500279,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,vehicle-loan-default,natural,0.2,0.2,5,0.0,branch.id
