island,n,n_fraction,p,y_mean,baseline_ROC AUC_mean,stack_on_validation_ROC AUC_mean,stack_on_pooled_ROC AUC_mean,stack_on_pooled_delta_ROC AUC_mean,stack_on_validation_delta_ROC AUC_mean,baseline_ROC AUC_std,stack_on_validation_ROC AUC_std,stack_on_pooled_ROC AUC_std,stack_on_pooled_delta_ROC AUC_std,stack_on_validation_delta_ROC AUC_std,baseline_Balanced Accuracy_mean,stack_on_validation_Balanced Accuracy_mean,stack_on_pooled_Balanced Accuracy_mean,stack_on_pooled_delta_Balanced Accuracy_mean,stack_on_validation_delta_Balanced Accuracy_mean,baseline_Balanced Accuracy_std,stack_on_validation_Balanced Accuracy_std,stack_on_pooled_Balanced Accuracy_std,stack_on_pooled_delta_Balanced Accuracy_std,stack_on_validation_delta_Balanced Accuracy_std,baseline_Accuracy_mean,stack_on_validation_Accuracy_mean,stack_on_pooled_Accuracy_mean,stack_on_pooled_delta_Accuracy_mean,stack_on_validation_delta_Accuracy_mean,baseline_Accuracy_std,stack_on_validation_Accuracy_std,stack_on_pooled_Accuracy_std,stack_on_pooled_delta_Accuracy_std,stack_on_validation_delta_Accuracy_std,imp_on_validation_0,imp_on_pooled_0,imp_on_validation_1,imp_on_pooled_1,imp_on_validation_2,imp_on_pooled_2,jaccard_0,jaccard_1,jaccard_2,random_state,data,partitioning_method,val_size,test_size,n_bootstraps,eps,natural_col
0,212621,0.4320555154791055,50,1.5883379346348667,0.9641233243107681,0.9596461607492026,0.9642586714640687,0.0001353471533005024,-0.004477163561565534,0.00048133091411159406,0.000540587748896399,0.0007682314538974223,0.00031056199245865773,0.0009758581787293448,0.9641233243107681,0.9596461607492026,0.9642586714640687,0.0001353471533005024,-0.004477163561565511,0.00048133091411163727,0.0005405877488964253,0.0007682314538973591,0.0003105619924585305,0.0009758581787294241,0.9669323927101704,0.9611757789535567,0.9670734861845972,0.0001410934744268344,-0.005756613756613738,0.00039528562284680494,0.0004598483362381861,0.0005440998890621078,0.00016155733368431613,0.0008473965435526582,0.7942217303502639,0.8643676689853791,0.04277885584180388,0.005197903865131245,0.16299941380793215,0.13043442714948972,1.0,1.0,1.0,7,covertype,natural,0.2,0.2,5,0.0,Wilderness.Area
1,27580,0.05604381089785924,50,1.3257795503988397,0.9709789238225761,0.9652600020679202,0.9715716478256986,0.0005927240031224467,-0.005718921754655826,0.0034058095691855005,0.0037608753740408325,0.0031245211669826073,0.0005810414294262108,0.0014440984382925021,0.9709789238225761,0.9652600020679202,0.9715716478256986,0.0005927240031224912,-0.0057189217546557815,0.003405809569185504,0.0037608753740408438,0.0031245211669826112,0.0005810414294262252,0.0014440984382925162,0.9755257432922407,0.969869470630892,0.9757432922407541,0.0002175489485134241,-0.0056562726613487825,0.0025715189596079917,0.0026381391970386036,0.002513085344621245,0.0003119044694359349,0.0013488814530629451,0.04412946192437554,0.013733471081801635,0.9180393692259701,0.9750544415334998,0.03783116884965439,0.011212087384698569,1.0,1.0,1.0,7,covertype,natural,0.2,0.2,5,0.0,Wilderness.Area
2,251914,0.5119006736230353,50,1.580344879601769,0.9564513627579198,0.9512627307967962,0.9573329740553108,0.000881611297390994,-0.005188631961123602,0.0005398069849399444,0.00099625999079835,0.0010974026131886755,0.0006752587485656051,0.0009101019887402542,0.9564513627579198,0.9512627307967962,0.9573329740553108,0.0008816112973910161,-0.00518863196112358,0.0005398069849399251,0.0009962599907983405,0.0010974026131886506,0.0006752587485655821,0.0009101019887402849,0.959712601472719,0.9529801718833733,0.960323918782129,0.0006113173094099312,-0.006732429589345568,0.0005202135995367846,0.0010235855318945818,0.0007868410088630814,0.0004332861130898728,0.0008351631059531281,0.13813859790331048,0.09171499056794193,0.05334382071576436,0.006760844031928176,0.8085175813809252,0.9015241654001299,1.0,1.0,1.0,7,covertype,natural,0.2,0.2,5,0.0,Wilderness.Area
