island,n,n_fraction,p,y_mean,baseline_ROC AUC_mean,stack_on_validation_ROC AUC_mean,stack_on_pooled_ROC AUC_mean,stack_on_pooled_delta_ROC AUC_mean,stack_on_validation_delta_ROC AUC_mean,baseline_ROC AUC_std,stack_on_validation_ROC AUC_std,stack_on_pooled_ROC AUC_std,stack_on_pooled_delta_ROC AUC_std,stack_on_validation_delta_ROC AUC_std,baseline_Balanced Accuracy_mean,stack_on_validation_Balanced Accuracy_mean,stack_on_pooled_Balanced Accuracy_mean,stack_on_pooled_delta_Balanced Accuracy_mean,stack_on_validation_delta_Balanced Accuracy_mean,baseline_Balanced Accuracy_std,stack_on_validation_Balanced Accuracy_std,stack_on_pooled_Balanced Accuracy_std,stack_on_pooled_delta_Balanced Accuracy_std,stack_on_validation_delta_Balanced Accuracy_std,baseline_Accuracy_mean,stack_on_validation_Accuracy_mean,stack_on_pooled_Accuracy_mean,stack_on_pooled_delta_Accuracy_mean,stack_on_validation_delta_Accuracy_mean,baseline_Accuracy_std,stack_on_validation_Accuracy_std,stack_on_pooled_Accuracy_std,stack_on_pooled_delta_Accuracy_std,stack_on_validation_delta_Accuracy_std,imp_on_validation_0,imp_on_pooled_0,imp_on_validation_1,imp_on_pooled_1,imp_on_validation_2,imp_on_pooled_2,imp_on_validation_3,imp_on_pooled_3,imp_on_validation_4,imp_on_pooled_4,imp_on_validation_5,imp_on_pooled_5,imp_on_validation_6,imp_on_pooled_6,imp_on_validation_7,imp_on_pooled_7,imp_on_validation_8,imp_on_pooled_8,imp_on_validation_9,imp_on_pooled_9,imp_on_validation_10,imp_on_pooled_10,imp_on_validation_11,imp_on_pooled_11,jaccard_0,jaccard_1,jaccard_2,jaccard_3,jaccard_4,jaccard_5,jaccard_6,jaccard_7,jaccard_8,jaccard_9,jaccard_10,jaccard_11,random_state,data,partitioning_method,val_size,test_size,n_bootstraps,eps,natural_col
0,5860,0.06115888786841446,38,0.15921501706484642,0.8042379000515757,0.9468025733597546,0.8485013165395369,0.04426341648796115,0.1425646733081789,0.012187642273111459,0.006855111908792809,0.011850987463995122,0.01036119248927329,0.009525182537050711,0.8042379000515758,0.9468025733597546,0.8485013165395369,0.04426341648796115,0.14256467330817885,0.012187642273111525,0.00685511190879279,0.011850987463995157,0.010361192489273315,0.009525182537050775,0.9331058020477816,0.97320819112628,0.9448805460750854,0.011774744027303718,0.04010238907849826,0.003033513453008719,0.003913769604498187,0.0027831922236006943,0.001975398788872049,0.0037774647817710974,0.02802488362121706,0.34103531717921903,0.03420314189822769,0.013665727844268418,0.1944057195801571,0.12141395119932881,0.012202277637206233,0.002953027166212907,0.08615316649094647,0.05482470897964078,0.044873607076744954,0.02489989059758012,0.05045404186195203,0.035060870132869036,0.1793717872543935,0.1410248778931372,0.1343936283212408,0.09211510882261292,0.024738035891475354,0.009719255891462764,0.2005870019889418,0.16042100520288488,0.010592708377496823,0.0028662590907830836,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,vehicle-loan-default,natural,0.2,0.2,5,0.0,branch.id
1,5376,0.056107539450613676,38,0.2825520833333333,0.898079151895282,0.9478916689391873,0.9071618489228251,0.009082697027542986,0.04981251704390521,0.01140641800171727,0.0030473510933763564,0.009517741474815216,0.004611396645516976,0.00943818675698284,0.8980791518952824,0.9478916689391873,0.9071618489228251,0.009082697027542986,0.049812517043905144,0.011406418001717234,0.003047351093376382,0.009517741474815168,0.004611396645517,0.009438186756982799,0.9358736059479554,0.9598513011152416,0.9371747211895911,0.0013011152416357418,0.023977695167286272,0.007126501677576512,0.004003840005304462,0.005244139769392511,0.002534978010592176,0.0066862846649088795,0.048000407159170165,0.01340982335792774,0.06841493622513284,0.40276570253901145,0.16934912068023827,0.1281878998893663,0.013272337787326737,0.0019788214811623144,0.039931397876903675,0.007675993683092533,0.1952015275855625,0.15809349363795736,0.021978963205437407,0.009396979779919986,0.16763042867364364,0.12590428811392862,0.11282161934325818,0.06328869299825096,0.02175920231582167,0.008900075866803487,0.12635740799538073,0.07796977839857958,0.015282651152124158,0.0024284502539997253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,vehicle-loan-default,natural,0.2,0.2,5,0.0,branch.id
2,7833,0.08175043834015196,38,0.21971147708413125,0.8860189393219114,0.9518613683469928,0.9014530129875069,0.015434073665595526,0.06584242902508133,0.006639381160947736,0.010467216272080766,0.007035587096613991,0.004279431121471121,0.010633908680853146,0.8860189393219116,0.9518613683469926,0.9014530129875069,0.015434073665595483,0.06584242902508128,0.006639381160947742,0.01046721627208074,0.007035587096614035,0.004279431121471059,0.010633908680853137,0.946011486917677,0.9675813656668794,0.9508615188257817,0.004850031908104668,0.021569878749202288,0.004127877888652516,0.004335746713838687,0.004458008729182647,0.0011836143580722096,0.0038374719536369735,0.05847373808737462,0.03769141217756673,0.06739578147947958,0.04578620120373218,0.22063545340015986,0.4132981502126323,0.011338572184667316,0.0017773777608050608,0.10416843602911037,0.08429783620197748,0.05997307537289084,0.04216320829461762,0.017909582270906985,0.008335342420610452,0.19730355065247998,0.16826090747484776,0.10342439536734278,0.08133272444369492,0.018812509122373207,0.008106339771775344,0.12911391924378646,0.10703185621949494,0.011450986789428106,0.0019186438182449811,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,vehicle-loan-default,natural,0.2,0.2,5,0.0,branch.id
3,5709,0.05958295065542289,38,0.14941320721667542,0.7711131587981281,0.9120337747905637,0.8061051186152817,0.03499195981715353,0.14092061599243558,0.00951475023433694,0.01322226093519103,0.007311550856074232,0.00792231227569813,0.016119492950145163,0.7711131587981281,0.9120337747905637,0.8061051186152817,0.03499195981715357,0.14092061599243558,0.00951475023433694,0.013222260935190995,0.007311550856074247,0.007922312275698127,0.016119492950145125,0.9253940455341507,0.9544658493870404,0.9308231173380035,0.005429071803852881,0.029071803852889676,0.0037315719356677047,0.004107194185484637,0.004217721393622507,0.0030028770927289492,0.006348360406441991,0.03086630463174304,0.009067152467419112,0.11395348844946089,0.10859574600125406,0.08159280419038292,0.06440533635092154,0.03204061049657498,0.42711011245917857,0.10513372298321866,0.07522648373320498,0.0936422201097377,0.04244703262654048,0.03501162878253086,0.008064260955335611,0.1587299567348491,0.09177189313503122,0.146943411640885,0.10756057578363454,0.023757119220310007,0.005034820329470143,0.07228016629076155,0.01815340826599756,0.10604856646954527,0.04256317789201226,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,vehicle-loan-default,natural,0.2,0.2,5,0.0,branch.id
4,7794,0.08134340819904817,38,0.18206312548113934,0.8437288041977353,0.9548329190831261,0.8561295222314278,0.012400718033692425,0.1111041148853908,0.015000024865923549,0.008705657879103339,0.015759359660020716,0.004656868147646435,0.017357639795318052,0.8437288041977353,0.9548329190831263,0.8561295222314278,0.012400718033692314,0.11110411488539074,0.01500002486592358,0.008705657879103268,0.01575935966002072,0.004656868147646354,0.01735763979531803,0.9368826170622194,0.9735728030788966,0.9406029506093649,0.0037203335471456046,0.036690186016677326,0.006226894727138727,0.005024542919195961,0.00672255163903729,0.001962419312479617,0.007147344850383132,0.07202310942713658,0.0343918567428361,0.04017395026985813,0.03627629088163105,0.21304433320442223,0.205185381542958,0.0115564167179304,0.0019766548023420426,0.05791178492934851,0.3036009109736551,0.04304441560201136,0.019461301109437966,0.03397631410551463,0.017170396221445436,0.20635664292493486,0.16875100264635526,0.16537635284279983,0.11519445450630768,0.018175878492042535,0.007885779756768881,0.12612928982411775,0.08777440883324744,0.012231511659883268,0.0023315619830149774,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,vehicle-loan-default,natural,0.2,0.2,5,0.0,branch.id
5,6466,0.06748351006095016,38,0.28069904113826166,0.9071752580980196,0.9566395327160878,0.9201735152521209,0.012998257154101323,0.049464274618068196,0.0033601106758940204,0.00250855471044232,0.007772025693343603,0.005741387983868547,0.003916470613494156,0.9071752580980196,0.9566395327160878,0.9201735152521208,0.012998257154101255,0.04946427461806817,0.0033601106758940746,0.0025085547104422806,0.007772025693343587,0.005741387983868517,0.003916470613494186,0.9418856259659968,0.964451313755796,0.9455950540958268,0.003709428129830017,0.02256568778979908,0.0005783087151118738,0.0036247417000181002,0.0026138384119455725,0.0028666517760419356,0.0033649986177862793,0.020912812898493675,0.00949965693814124,0.2032344479095904,0.1863667350356491,0.09504144450957604,0.07186409624958881,0.012633469406243594,0.002267075222989559,0.02164944503041365,0.003292772780636528,0.17338581445538795,0.3802579970917124,0.02463618314928185,0.012700312433983372,0.11824066511057811,0.11480889527111864,0.1410262084888228,0.08584089306893336,0.020100514427792572,0.010009275081135425,0.15395101622420287,0.12065124950667702,0.015187978389616594,0.002441041319434646,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,vehicle-loan-default,natural,0.2,0.2,5,0.0,branch.id
6,9230,0.09633046672789514,38,0.17486457204767064,0.7282020372858685,0.854886375879446,0.7822419495496301,0.05403991226376159,0.1266843385935775,0.023322280174685555,0.018561373793143644,0.016826792526815345,0.010946403481674293,0.013986302621959958,0.7282020372858685,0.854886375879446,0.7822419495496301,0.05403991226376163,0.1266843385935775,0.023322280174685496,0.018561373793143578,0.016826792526815335,0.010946403481674222,0.013986302621959958,0.901300108342362,0.9271939328277357,0.9127843986998917,0.011484290357529802,0.025893824485373786,0.009125231501298172,0.007175176896987428,0.007170267435655172,0.0032394185022158305,0.0027279909668502683,0.06450942246768224,0.031039539572830323,0.061597033405767755,0.025109484496382412,0.03923115404665148,0.005741271428779318,0.03307687295658132,0.0050628839437189075,0.05257901826964434,0.017569109913697655,0.06960593812158462,0.04354964077976177,0.2245981224123803,0.5878230618521165,0.07527442896282757,0.04582180988452119,0.14143598899620244,0.10423474678770557,0.03554766202792546,0.005207651793974586,0.15276247394544998,0.11224614462426452,0.049781884387302314,0.016594654922247112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,vehicle-loan-default,natural,0.2,0.2,5,0.0,branch.id
7,11328,0.11822660098522167,38,0.1940324858757062,0.877987404162103,0.9579079956188391,0.8987048192771084,0.020717415115005466,0.07992059145673606,0.008150977929600027,0.006745087373311108,0.012948115018742242,0.006275851858487442,0.004153271818004596,0.877987404162103,0.9579079956188391,0.8987048192771084,0.020717415115005487,0.07992059145673609,0.008150977929599958,0.006745087373311172,0.012948115018742217,0.006275851858487415,0.004153271818004516,0.9459841129744042,0.972197705207414,0.9510150044130627,0.005030891438658425,0.026213592233009696,0.002935267281256125,0.0049615072630380275,0.005000605639617043,0.0027002751175248642,0.0023117035928877216,0.051908020189433544,0.033387006984465936,0.05264645828615548,0.04191920161256185,0.24645496553114327,0.21552807366446594,0.010951700177134404,0.0015939056909378183,0.10980279716141714,0.07875232299192682,0.05563116953763059,0.02888617167333262,0.024905090866283442,0.01108759996412676,0.15312100820416538,0.37533358746727297,0.12469618077975794,0.1003515505416492,0.023314045999574977,0.008806612936388484,0.13289172298596352,0.10189540872522329,0.013676840281340252,0.0024585577476482867,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,vehicle-loan-default,natural,0.2,0.2,5,0.0,branch.id
8,9218,0.09620522668447859,38,0.22206552397483184,0.8191974987860252,0.9265539302965505,0.8462424712266682,0.027044972440643033,0.10735643151052535,0.02228447670350702,0.007964600916180528,0.02412769780689271,0.008807800373506253,0.018821332977868872,0.8191974987860252,0.9265539302965505,0.8462424712266682,0.027044972440642988,0.10735643151052532,0.02228447670350702,0.007964600916180549,0.024127697806892754,0.008807800373506279,0.01882133297786884,0.9098698481561822,0.9477223427331888,0.9171366594360087,0.007266811279826512,0.03785249457700655,0.011398095145700326,0.004621968709905096,0.01286701633456253,0.004609225457890628,0.009439124825177687,0.09107953281726518,0.05186615697887307,0.038431586142914836,0.011099229956725224,0.061030045600788195,0.02859364761643504,0.01885066833230627,0.002171326671754523,0.10214607998290548,0.06614977502830716,0.12874363188625063,0.0718445059310067,0.1052029105180351,0.05307255052502655,0.1197745370804977,0.07988615971809987,0.11914079408625884,0.48899904104241676,0.026401219700364808,0.0031696651400526113,0.16167522801526807,0.13501097966056302,0.02752376583714484,0.00813696173073925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,vehicle-loan-default,natural,0.2,0.2,5,0.0,branch.id
9,5032,0.052517324872672626,38,0.23231319554848967,0.8744695436804104,0.9719054411163078,0.8883410179011731,0.01387147422076267,0.09743589743589742,0.01647062009912575,0.0063235325254872325,0.014528203112035443,0.005461617324952231,0.013854405842691469,0.8744695436804104,0.9719054411163078,0.8883410179011731,0.013871474220762691,0.0974358974358974,0.01647062009912575,0.006323532525487189,0.014528203112035381,0.005461617324952281,0.013854405842691538,0.9344587884806355,0.9797418073485602,0.9388282025819266,0.0043694141012909915,0.04528301886792452,0.009315622164495373,0.004725075373731993,0.009221995444880948,0.0028505859174592393,0.007420671973096105,0.0915147830791172,0.0405815307452653,0.09198588983520681,0.042160752006181974,0.2363158633776176,0.20097654650677677,0.007876511977984033,0.0013473583144455992,0.13465090197824728,0.11451615602846768,0.04132861054943929,0.024648754470078495,0.017670479482001067,0.008981393593253608,0.1925246040819376,0.13154331270698733,0.06760923338561668,0.03781933826022878,0.01261913900604891,0.33833127927628237,0.09980928591084075,0.05798305132653571,0.006094697335942897,0.0011105267654962796,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,vehicle-loan-default,natural,0.2,0.2,5,0.0,branch.id
