island,n,n_fraction,p,y_mean,baseline_ROC AUC_mean,stack_on_validation_ROC AUC_mean,stack_on_pooled_ROC AUC_mean,stack_on_pooled_delta_ROC AUC_mean,stack_on_validation_delta_ROC AUC_mean,baseline_ROC AUC_std,stack_on_validation_ROC AUC_std,stack_on_pooled_ROC AUC_std,stack_on_pooled_delta_ROC AUC_std,stack_on_validation_delta_ROC AUC_std,baseline_Balanced Accuracy_mean,stack_on_validation_Balanced Accuracy_mean,stack_on_pooled_Balanced Accuracy_mean,stack_on_pooled_delta_Balanced Accuracy_mean,stack_on_validation_delta_Balanced Accuracy_mean,baseline_Balanced Accuracy_std,stack_on_validation_Balanced Accuracy_std,stack_on_pooled_Balanced Accuracy_std,stack_on_pooled_delta_Balanced Accuracy_std,stack_on_validation_delta_Balanced Accuracy_std,baseline_Accuracy_mean,stack_on_validation_Accuracy_mean,stack_on_pooled_Accuracy_mean,stack_on_pooled_delta_Accuracy_mean,stack_on_validation_delta_Accuracy_mean,baseline_Accuracy_std,stack_on_validation_Accuracy_std,stack_on_pooled_Accuracy_std,stack_on_pooled_delta_Accuracy_std,stack_on_validation_delta_Accuracy_std,imp_on_validation_0,imp_on_pooled_0,imp_on_validation_1,imp_on_pooled_1,imp_on_validation_2,imp_on_pooled_2,jaccard_0,jaccard_1,jaccard_2,random_state,data,partitioning_method,val_size,test_size,n_bootstraps,eps,natural_col
0,212621,0.4320555154791055,50,1.5883379346348667,0.9648726049660044,0.9604074156240365,0.965802098939023,0.0009294939730187579,-0.004465189341967779,0.0005063731291088737,0.0010928270060356958,0.00041663572226604797,0.0003988281664235584,0.0009625837060538532,0.9648726049660045,0.9604074156240365,0.965802098939023,0.0009294939730187357,-0.004465189341967801,0.0005063731291088738,0.0010928270060356416,0.00041663572226603886,0.0003988281664235367,0.000962583706053859,0.9676990005878894,0.961970605526161,0.9683809523809523,0.000681951793062896,-0.005728395061728397,0.0005068902936270837,0.0009575663915884408,0.0004884452396460246,0.0002313627066666063,0.0008987259309645137,0.802705064551065,0.8759391443285967,0.04268003811229042,0.006711428321427291,0.15461489733664457,0.11734942734997604,1.0,1.0,1.0,5,covertype,natural,0.2,0.2,5,0.0,Wilderness.Area
1,27580,0.05604381089785924,50,1.3257795503988397,0.9726771322584635,0.9692879575965619,0.9740907846919434,0.0014136524334797506,-0.003389174661901784,0.0024504647327137424,0.0018330855807548745,0.0019436537882762256,0.0007893746957800245,0.0023431824349629525,0.9726771322584638,0.9692879575965619,0.9740907846919434,0.0014136524334797506,-0.003389174661901739,0.002450464732713699,0.001833085580754873,0.0019436537882762655,0.0007893746957799522,0.002343182434962905,0.9766134880348079,0.9726250906453953,0.97708484408992,0.00047135605511237075,-0.003988397389412613,0.0021450615602246546,0.0016615575398679697,0.0020529931351547593,0.0002945626687685081,0.0017350958831044956,0.04244362058883024,0.011486059143531735,0.9194240123043,0.9773478179092836,0.03813236710686977,0.011166122947184817,1.0,1.0,1.0,5,covertype,natural,0.2,0.2,5,0.0,Wilderness.Area
2,251914,0.5119006736230353,50,1.580344879601769,0.956445756674972,0.9514557010101173,0.9572591105398953,0.0008133538649233829,-0.004990055664854776,0.0004541364782579932,0.0007668710289040094,0.0005967244218790953,0.00027796262067891287,0.0005117966470671226,0.956445756674972,0.9514557010101171,0.9572591105398953,0.0008133538649233385,-0.00499005566485482,0.0004541364782579932,0.0007668710289040282,0.0005967244218790075,0.00027796262067884847,0.0005117966470671229,0.9596133616497629,0.9530992596709208,0.9600420776849334,0.0004287160351706287,-0.006514101978842035,0.00040877170988170327,0.000787141348975341,0.0005226312428594857,0.00017911619669615052,0.0005423109019450992,0.14980208902852662,0.09896845254491304,0.048802366696443736,0.00510180454122878,0.8013955442750296,0.8959297429138582,1.0,1.0,1.0,5,covertype,natural,0.2,0.2,5,0.0,Wilderness.Area
