island,n,n_fraction,p,y_mean,baseline_ROC AUC_mean,stack_on_validation_ROC AUC_mean,stack_on_pooled_ROC AUC_mean,stack_on_pooled_delta_ROC AUC_mean,stack_on_validation_delta_ROC AUC_mean,baseline_ROC AUC_std,stack_on_validation_ROC AUC_std,stack_on_pooled_ROC AUC_std,stack_on_pooled_delta_ROC AUC_std,stack_on_validation_delta_ROC AUC_std,baseline_Balanced Accuracy_mean,stack_on_validation_Balanced Accuracy_mean,stack_on_pooled_Balanced Accuracy_mean,stack_on_pooled_delta_Balanced Accuracy_mean,stack_on_validation_delta_Balanced Accuracy_mean,baseline_Balanced Accuracy_std,stack_on_validation_Balanced Accuracy_std,stack_on_pooled_Balanced Accuracy_std,stack_on_pooled_delta_Balanced Accuracy_std,stack_on_validation_delta_Balanced Accuracy_std,baseline_Accuracy_mean,stack_on_validation_Accuracy_mean,stack_on_pooled_Accuracy_mean,stack_on_pooled_delta_Accuracy_mean,stack_on_validation_delta_Accuracy_mean,baseline_Accuracy_std,stack_on_validation_Accuracy_std,stack_on_pooled_Accuracy_std,stack_on_pooled_delta_Accuracy_std,stack_on_validation_delta_Accuracy_std,imp_on_validation_0,imp_on_pooled_0,imp_on_validation_1,imp_on_pooled_1,imp_on_validation_2,imp_on_pooled_2,jaccard_0,jaccard_1,jaccard_2,random_state,data,partitioning_method,val_size,test_size,n_bootstraps,eps,natural_col
0,212621,0.4320555154791055,50,1.5883379346348667,0.9637691100222531,0.9591144980928398,0.964114747486301,0.00034563746404780993,-0.004654611929413299,0.0003073085925396916,0.0009983849255396653,0.00042384479764327363,0.0006193063077062563,0.0011626897339835308,0.9637691100222531,0.9591144980928398,0.964114747486301,0.00034563746404783215,-0.004654611929413255,0.00030730859253967787,0.0009983849255396297,0.00042384479764330567,0.0006193063077062408,0.0011626897339834935,0.9666831275720164,0.9606067019400353,0.9669323927101706,0.0002492651381540423,-0.0060764256319811635,0.00036137561833836336,0.0009306229140027505,0.00013582155511528924,0.0003930972123497744,0.0010511858394088333,0.8038402102122646,0.882926450939661,0.04303445278685926,0.007156639633656201,0.15312533700087616,0.1099169094266828,1.0,1.0,1.0,3,covertype,natural,0.2,0.2,5,0.0,Wilderness.Area
1,27580,0.05604381089785924,50,1.3257795503988397,0.9732074296095357,0.970187682467403,0.9737213571721745,0.0005139275626387496,-0.0030197471421327783,0.0020025744235317054,0.002549326593960606,0.0018898322852077423,0.0003455595841648283,0.0016299125376841267,0.9732074296095355,0.9701876824674031,0.9737213571721745,0.0005139275626387275,-0.0030197471421327116,0.0020025744235316976,0.0025493265939606044,0.001889832285207718,0.0003455595841647794,0.001629912537684121,0.9774836838288616,0.9730239303843365,0.9775562001450325,7.251631617113396e-05,-0.004459753444525027,0.0016352389099027857,0.002256760887541044,0.0017554341460348348,0.0002459147927166368,0.0018580316135342887,0.04165044971284207,0.010435058571858735,0.919187234104706,0.9795568279949594,0.039162316182452,0.010008113433181968,1.0,1.0,1.0,3,covertype,natural,0.2,0.2,5,0.0,Wilderness.Area
2,251914,0.5119006736230353,50,1.580344879601769,0.9576003855706562,0.9519213167866809,0.9581126471018502,0.0005122615311940581,-0.005679068783975327,0.0008088137006822864,0.0012609977664296348,0.0004633937557734038,0.0006173142580225362,0.0011302156614113564,0.9576003855706562,0.9519213167866809,0.9581126471018502,0.0005122615311940803,-0.005679068783975239,0.0008088137006822864,0.0012609977664296433,0.00046339375577344766,0.0006173142580225268,0.0011302156614113532,0.9605978206934879,0.9533493440247701,0.9609947799853126,0.0003969592918246168,-0.0072484766687176405,0.0007610238677869468,0.0011243552231749874,0.0004277961610575305,0.0003792987058520754,0.0010365427297456009,0.14538677089955843,0.0885824020898391,0.048563835102332385,0.004883066288164904,0.8060493939981092,0.9065345316219959,1.0,1.0,1.0,3,covertype,natural,0.2,0.2,5,0.0,Wilderness.Area
