island,n,n_fraction,p,y_mean,baseline_ROC AUC_mean,stack_on_validation_ROC AUC_mean,stack_on_pooled_ROC AUC_mean,stack_on_pooled_delta_ROC AUC_mean,stack_on_validation_delta_ROC AUC_mean,baseline_ROC AUC_std,stack_on_validation_ROC AUC_std,stack_on_pooled_ROC AUC_std,stack_on_pooled_delta_ROC AUC_std,stack_on_validation_delta_ROC AUC_std,baseline_Balanced Accuracy_mean,stack_on_validation_Balanced Accuracy_mean,stack_on_pooled_Balanced Accuracy_mean,stack_on_pooled_delta_Balanced Accuracy_mean,stack_on_validation_delta_Balanced Accuracy_mean,baseline_Balanced Accuracy_std,stack_on_validation_Balanced Accuracy_std,stack_on_pooled_Balanced Accuracy_std,stack_on_pooled_delta_Balanced Accuracy_std,stack_on_validation_delta_Balanced Accuracy_std,baseline_Accuracy_mean,stack_on_validation_Accuracy_mean,stack_on_pooled_Accuracy_mean,stack_on_pooled_delta_Accuracy_mean,stack_on_validation_delta_Accuracy_mean,baseline_Accuracy_std,stack_on_validation_Accuracy_std,stack_on_pooled_Accuracy_std,stack_on_pooled_delta_Accuracy_std,stack_on_validation_delta_Accuracy_std,imp_on_validation_0,imp_on_pooled_0,imp_on_validation_1,imp_on_pooled_1,imp_on_validation_2,imp_on_pooled_2,imp_on_validation_3,imp_on_pooled_3,imp_on_validation_4,imp_on_pooled_4,imp_on_validation_5,imp_on_pooled_5,imp_on_validation_6,imp_on_pooled_6,imp_on_validation_7,imp_on_pooled_7,imp_on_validation_8,imp_on_pooled_8,imp_on_validation_9,imp_on_pooled_9,jaccard_0,jaccard_1,jaccard_2,jaccard_3,jaccard_4,jaccard_5,jaccard_6,jaccard_7,jaccard_8,jaccard_9,random_state,data,partitioning_method,val_size,test_size,n_bootstraps,eps,alpha,c_clients,y
0,2036,0.021249060699674374,38,0.4670923379174853,0.8529688517866191,0.8926580934687675,0.8481096339903973,-0.0048592177962216935,0.03968924168214831,0.020456878161869082,0.01554040146959626,0.019307029041413782,0.003971247472783329,0.0175731573485335,0.8529688517866191,0.8926580934687675,0.8481096339903974,-0.004859217796221671,0.03968924168214829,0.0204568781618691,0.01554040146959628,0.019307029041413782,0.003971247472783376,0.017573157348533507,0.8529411764705882,0.8921568627450981,0.8480392156862745,-0.004901960784313708,0.039215686274509796,0.02027065992954445,0.01573216327047177,0.019299038906891705,0.00346620971169875,0.01746914674627984,0.03489180003116475,0.5056046671411593,0.15582669201656246,0.0914292262374643,0.12107923544218617,0.08268019693301835,0.09903820540944921,0.027046042084688176,0.08515950848487638,0.04326001417873651,0.11027343384306512,0.06299471670785647,0.06189181720547991,0.04782878509771028,0.12336645945877192,0.06956800892282233,0.13158921917680094,0.04055238528509397,0.07688362893164315,0.029035957411450205,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,vehicle-loan-default,dirichlet,0.2,0.2,5,0.0,100.0,10,0
1,2036,0.021249060699674374,38,0.49803536345776034,0.8609299531418959,0.899098882614442,0.8569746485642196,-0.003955304577676277,0.03816892947254602,0.018184346844665557,0.014599793522591099,0.0162705877574367,0.004519604291598928,0.020356357677790034,0.8609299531418959,0.899098882614442,0.8569746485642196,-0.0039553045776763215,0.03816892947254598,0.018184346844665574,0.014599793522591064,0.016270587757436682,0.004519604291598914,0.020356357677790093,0.8607843137254901,0.8990196078431371,0.8568627450980394,-0.003921568627450989,0.03823529411764701,0.018236348272292445,0.01457457720325344,0.01630224426305478,0.0045458914193607,0.020365272625334305,0.1305279684130451,0.06298144762087018,0.03949003594167398,0.5383830466890044,0.10952005717300817,0.0361064632083679,0.05412082475741111,0.004155354325226629,0.12169626010298289,0.06505427579369202,0.1324156012003089,0.06677579919287488,0.09943188433462638,0.06291236552156707,0.12349653015249858,0.12233027946166686,0.1017385063821036,0.027627796512453385,0.08756233154234129,0.013673171674276674,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,vehicle-loan-default,dirichlet,0.2,0.2,5,0.0,100.0,10,0
2,2036,0.021249060699674374,38,0.48870333988212183,0.8724531749657377,0.8854656055396599,0.8709696809405882,-0.0014834940251496676,0.013012430573922252,0.009842072028152704,0.008087833747793727,0.009560856214784454,0.0018845324512475846,0.003653288861278191,0.8724531749657378,0.8854656055396601,0.870969680940588,-0.0014834940251497119,0.013012430573922207,0.009842072028152673,0.008087833747793706,0.009560856214784409,0.0018845324512475497,0.00365328886127809,0.8715686274509803,0.8852941176470589,0.8700980392156863,-0.0014705882352941124,0.013725490196078449,0.009998077477632906,0.007964743533956847,0.009803921568627449,0.0019607843137254832,0.0036682915556607316,0.07757181674533374,0.05347052122564653,0.08780393241176322,0.03276462002023454,0.036771556460398876,0.46046551398736807,0.05670527509099373,0.019308698289744356,0.14223965812738926,0.0783793866111924,0.12425552911611475,0.1076155683854902,0.11079407629888409,0.07344200063828411,0.19240670051059716,0.07002395977502013,0.0963226322439911,0.059426406913650164,0.07512882299453413,0.04510332415336956,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,vehicle-loan-default,dirichlet,0.2,0.2,5,0.0,100.0,10,1
3,2036,0.021249060699674374,38,0.5201375245579568,0.8711301501732768,0.8938005390835579,0.8690026954177897,-0.002127454755487057,0.02267038891028115,0.010701940604909976,0.0186642414960893,0.01310577519106082,0.004363403338086574,0.015976584067636815,0.871130150173277,0.8938005390835577,0.8690026954177898,-0.0021274547554871017,0.02267038891028108,0.010701940604909895,0.018664241496089265,0.013105775191060778,0.004363403338086616,0.01597658406763678,0.8730392156862745,0.8941176470588236,0.8705882352941178,-0.002450980392156854,0.021078431372549056,0.010329072306718368,0.018819954725933796,0.012913666541489689,0.004101274639872905,0.01615417358165107,0.15531381272457917,0.07041081661520932,0.07102216948491419,0.011714369466881728,0.07956265000822772,0.04451650513131573,0.05937293691786903,0.5417342126511399,0.14949470036701953,0.05591035742730428,0.09371535113169838,0.07334273985698073,0.11280739614072104,0.09199853698698594,0.10473601719247264,0.02871813709494338,0.09946827280704218,0.03232896262366737,0.07450669322545607,0.049325362145571705,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,vehicle-loan-default,dirichlet,0.2,0.2,5,0.0,100.0,10,1
4,2036,0.021249060699674374,38,0.47445972495088407,0.8691974178629925,0.8969072164948454,0.8646545910010598,-0.004542826861932747,0.027709798631852765,0.022021824880173575,0.016437527658934557,0.02148260824513762,0.003495455531331495,0.009569687705109374,0.8691974178629925,0.8969072164948454,0.8646545910010598,-0.00454282686193268,0.02770979863185281,0.022021824880173586,0.01643752765893456,0.02148260824513766,0.0034954555313314734,0.009569687705109398,0.8696078431372548,0.8970588235294118,0.8651960784313726,-0.00441176470588236,0.027450980392156855,0.021613144789263326,0.01669547682933959,0.02085494841782613,0.0032515929317210052,0.00947994098324202,0.10240803652700999,0.06245041920832961,0.14949184881335434,0.03308040971892743,0.05178373942101516,0.04402011340321315,0.07311047945848058,0.01728930185036604,0.04324446902984139,0.500635774464789,0.0924637032849531,0.06948917048491068,0.11252727876445556,0.06955468392721754,0.2137340562973004,0.1421237818964355,0.0744035370744078,0.03975162964096758,0.08683285132918185,0.021604715404843367,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,vehicle-loan-default,dirichlet,0.2,0.2,5,0.0,100.0,10,0
5,2036,0.021249060699674374,38,0.525049115913556,0.8796415839676269,0.9022256479429618,0.8776423547547936,-0.0019992292128335975,0.02258406397533481,0.016884347824009178,0.008435663832413776,0.015619701979384322,0.0025109804226629714,0.013890389868466867,0.8796415839676269,0.9022256479429618,0.8776423547547934,-0.0019992292128335754,0.02258406397533481,0.016884347824009143,0.008435663832413752,0.015619701979384308,0.0025109804226629475,0.013890389868466866,0.8813725490196079,0.9029411764705882,0.878921568627451,-0.0024509803921568983,0.02156862745098036,0.01688154446835548,0.008713916095407443,0.016154173581651065,0.0021922235073527766,0.013985630017340303,0.09351819073990937,0.03274923271621466,0.09691258558639149,0.05367142174427832,0.12134916652599244,0.12368202492369798,0.03131034622125322,0.004612360640113467,0.12011741077073287,0.10264278738361188,0.08548819345304194,0.4525426749890998,0.0863744277221685,0.05165400809408739,0.10364024459160968,0.03739351172665476,0.13954338320400014,0.05307741940262,0.12174605118490023,0.08797455837962168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,vehicle-loan-default,dirichlet,0.2,0.2,5,0.0,100.0,10,0
6,2036,0.021249060699674374,38,0.5083497053045186,0.8611868195255606,0.9064676616915422,0.8579782248179393,-0.0032085947076213595,0.04528084216598165,0.0059801639028339995,0.009517372510340719,0.009126477470464292,0.006683741988380792,0.007193758457179243,0.8611868195255605,0.9064676616915422,0.8579782248179392,-0.0032085947076213373,0.045280842165981716,0.005980163902833993,0.009517372510340712,0.009126477470464269,0.006683741988380812,0.0071937584571792786,0.8617647058823529,0.9068627450980392,0.8583333333333334,-0.0034313725490195514,0.045098039215686295,0.005923061751762077,0.009429109834152587,0.009222984177562156,0.006685383184797004,0.00736926293057492,0.09337074806258654,0.06463974702413743,0.09367107044610197,0.04731557120002181,0.11535558229673895,0.06525439606795579,0.06322365033993577,0.008604740213871333,0.11993352243192582,0.10644605647818724,0.14118897597841176,0.07139908994701186,0.03552187498778017,0.4448912210861457,0.17562674922676216,0.14805256583626444,0.08678505222199209,0.028134700228138364,0.0753227740077646,0.015261911918265977,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,vehicle-loan-default,dirichlet,0.2,0.2,5,0.0,100.0,10,0
7,2036,0.021249060699674374,38,0.5137524557956779,0.8587157287157288,0.8896103896103895,0.8543578643578643,-0.004357864357864338,0.03089466089466091,0.020385142008046316,0.008592343580226675,0.01788626919025687,0.0078019019384177705,0.017043026083527098,0.8587157287157288,0.8896103896103895,0.8543578643578643,-0.004357864357864338,0.03089466089466091,0.020385142008046316,0.008592343580226675,0.01788626919025687,0.0078019019384177705,0.017043026083527098,0.8593137254901959,0.8901960784313726,0.8544117647058822,-0.004901960784313708,0.030882352941176472,0.020246937674571926,0.008260931150172922,0.017984251301807967,0.0077506805396283535,0.01757884419317755,0.09563198821975767,0.026063747361415812,0.134719500665275,0.06523804726500843,0.08901543897257198,0.04828745272853076,0.05420807159723288,0.005111688575831811,0.16431168852035133,0.07774199531673709,0.13643305673282366,0.08618519450271919,0.11493270444350863,0.0912714168328053,0.05038297669635122,0.5546609902273966,0.09073562948956748,0.023611669407524342,0.06962894466256023,0.02182779778203075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,vehicle-loan-default,dirichlet,0.2,0.2,5,0.0,100.0,10,0
8,2036,0.021249060699674374,38,0.5162082514734774,0.8514205980705848,0.9009647075805326,0.8460726056727692,-0.005347992397815538,0.04954410950994779,0.011104758247087032,0.009047772019349934,0.01466728916244159,0.0041969876009976415,0.007241154993665033,0.8514205980705848,0.9009647075805326,0.8460726056727692,-0.005347992397815538,0.04954410950994783,0.011104758247086961,0.009047772019349925,0.01466728916244159,0.004196987600997696,0.00724115499366503,0.8529411764705882,0.9009803921568628,0.8475490196078432,-0.0053921568627451014,0.04803921568627452,0.01085095275547973,0.008850720630033233,0.014156401057052617,0.0039215686274510055,0.007843137254901955,0.16202389247511406,0.1082267422415875,0.09384811480950576,0.04637655160947512,0.09041412575350398,0.038077329303144586,0.050144568891057485,0.0034553302488209065,0.08105049029058482,0.06251496329928265,0.1544397388951493,0.07458004372978333,0.11984291451569222,0.10213775124633735,0.1468984325267721,0.03680234058877751,0.02875641890871492,0.5051577550082311,0.07258130293390534,0.02267119272455991,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,vehicle-loan-default,dirichlet,0.2,0.2,5,0.0,100.0,10,0
9,2036,0.021249060699674374,38,0.49705304518664045,0.8589306740358044,0.8985245704673795,0.8569410068484922,-0.0019896671873122383,0.03959389643157518,0.016215730737098335,0.011239492557913167,0.015992593352024288,0.003606252112385873,0.008087219505621577,0.8589306740358044,0.8985245704673795,0.8569410068484922,-0.001989667187312261,0.03959389643157516,0.016215730737098363,0.011239492557913166,0.01599259335202429,0.0036062521123859216,0.00808721950562164,0.8588235294117649,0.898529411764706,0.8568627450980394,-0.0019607843137254832,0.03970588235294117,0.016228377801222393,0.011242495040372273,0.016004733056190688,0.0036021907982105436,0.00811418890061121,0.12729844201975435,0.0933069734590704,0.12244867262928023,0.06823969081034383,0.059997501545915356,0.030106473819409545,0.06471998477006223,0.004761802175597142,0.08770542150141748,0.07489271038900083,0.12416657189122018,0.08377055059013407,0.11103669754225731,0.051108416872267394,0.1796802957788508,0.0828547423104128,0.08145939967742619,0.027249786072442873,0.04148701264381596,0.4837088535013212,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,vehicle-loan-default,dirichlet,0.2,0.2,5,0.0,100.0,10,0
