island,n,n_fraction,p,y_mean,baseline_ROC AUC_mean,stack_on_validation_ROC AUC_mean,stack_on_pooled_ROC AUC_mean,stack_on_pooled_delta_ROC AUC_mean,stack_on_validation_delta_ROC AUC_mean,baseline_ROC AUC_std,stack_on_validation_ROC AUC_std,stack_on_pooled_ROC AUC_std,stack_on_pooled_delta_ROC AUC_std,stack_on_validation_delta_ROC AUC_std,baseline_Balanced Accuracy_mean,stack_on_validation_Balanced Accuracy_mean,stack_on_pooled_Balanced Accuracy_mean,stack_on_pooled_delta_Balanced Accuracy_mean,stack_on_validation_delta_Balanced Accuracy_mean,baseline_Balanced Accuracy_std,stack_on_validation_Balanced Accuracy_std,stack_on_pooled_Balanced Accuracy_std,stack_on_pooled_delta_Balanced Accuracy_std,stack_on_validation_delta_Balanced Accuracy_std,baseline_Accuracy_mean,stack_on_validation_Accuracy_mean,stack_on_pooled_Accuracy_mean,stack_on_pooled_delta_Accuracy_mean,stack_on_validation_delta_Accuracy_mean,baseline_Accuracy_std,stack_on_validation_Accuracy_std,stack_on_pooled_Accuracy_std,stack_on_pooled_delta_Accuracy_std,stack_on_validation_delta_Accuracy_std,imp_on_validation_0,imp_on_pooled_0,imp_on_validation_1,imp_on_pooled_1,imp_on_validation_2,imp_on_pooled_2,imp_on_validation_3,imp_on_pooled_3,imp_on_validation_4,imp_on_pooled_4,imp_on_validation_5,imp_on_pooled_5,imp_on_validation_6,imp_on_pooled_6,imp_on_validation_7,imp_on_pooled_7,imp_on_validation_8,imp_on_pooled_8,imp_on_validation_9,imp_on_pooled_9,jaccard_0,jaccard_1,jaccard_2,jaccard_3,jaccard_4,jaccard_5,jaccard_6,jaccard_7,jaccard_8,jaccard_9,random_state,data,partitioning_method,val_size,test_size,n_bootstraps,eps,alpha,c_clients,y
0,2036,0.021249060699674374,38,0.6257367387033399,0.8529411764705882,0.9002614379084968,0.8593464052287582,0.006405228758169868,0.04732026143790846,0.013388326932360141,0.006139617550754164,0.01629221810026746,0.006038593182981001,0.0172112738202696,0.8529411764705882,0.9002614379084968,0.8593464052287582,0.0064052287581698895,0.04732026143790842,0.013388326932360122,0.006139617550754205,0.01629221810026747,0.00603859318298098,0.017211273820269626,0.8808823529411764,0.9112745098039217,0.8823529411764705,0.0014705882352940903,0.03039215686274508,0.011662134562127757,0.004752627311192463,0.013777911100544328,0.0050468775200916876,0.008433652222590808,0.055860189283198594,0.4981487002643871,0.17648627161785063,0.1070249947300324,0.024412670309058554,0.0024661519659153956,0.13135248622325585,0.05114745733039776,0.09199308103285808,0.04775737220666375,0.10892147795279905,0.0550416123139751,0.08117525304767194,0.05794635241177968,0.07434267248686006,0.01894122266772057,0.0356079422639373,0.00577783318877821,0.21984795578250985,0.15574830292035002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,vehicle-loan-default,dirichlet,0.2,0.2,5,0.0,1.0,10,0
1,2036,0.021249060699674374,38,0.27111984282907664,0.7973518973518973,0.8855764855764855,0.8176540176540177,0.020302120302120398,0.0882245882245883,0.024022031590925558,0.012757304023086084,0.018131607710571825,0.012764085520850878,0.033493918302939754,0.7973518973518973,0.8855764855764855,0.8176540176540176,0.02030212030212033,0.08822458822458827,0.02402203159092558,0.012757304023086133,0.018131607710571845,0.012764085520850912,0.03349391830293979,0.875,0.9098039215686274,0.8774509803921567,0.002450980392156876,0.03480392156862746,0.015655607277128763,0.013006371726883938,0.01268841088778902,0.005589095221074225,0.023324269124255573,0.13501013869866002,0.06378967409309584,0.050726305825604855,0.5083283373055614,0.0244007454445837,0.0029475342074511456,0.13318216124261156,0.0448880535860966,0.10308028738000899,0.05706170028580539,0.14173198289763572,0.05322423546155097,0.0989246348828139,0.07539509870144245,0.09973529028257554,0.07779948528931513,0.09114836402360336,0.006213036128568399,0.12206008932190235,0.11035284494111272,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,vehicle-loan-default,dirichlet,0.2,0.2,5,0.0,1.0,10,0
2,2036,0.021249060699674374,38,0.0412573673870334,0.5347826086956522,0.7033248081841432,0.5805626598465473,0.04578005115089515,0.16854219948849106,0.034611055800705705,0.040872734017335995,0.046516388928448796,0.023235684713522043,0.034173621724835006,0.5347826086956522,0.7033248081841432,0.5805626598465473,0.045780051150895104,0.16854219948849108,0.034611055800705705,0.04087273401733604,0.046516388928448754,0.023235684713522026,0.03417362172483503,0.9602941176470589,0.9705882352941175,0.9617647058823529,0.0014705882352941124,0.010294117647058787,0.0036021907982105436,0.002192223507352727,0.002941176470588225,0.002499519369408219,0.002858309752375137,0.11145265512791742,0.021602766163269123,0.13192476429254912,0.05267291273529486,0.045835676768201696,0.6166043539638518,0.09872786394898482,0.06351425060592919,0.08607776902691466,0.03043628635544678,0.14092219924024657,0.059511555241765934,0.10366160400792412,0.022673130425561724,0.11177400610659756,0.04516300503241809,0.04967054231778735,0.010519982996541763,0.11995291916287673,0.0773017564799208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,vehicle-loan-default,dirichlet,0.2,0.2,5,0.0,1.0,10,1
3,2036,0.021249060699674374,38,0.47789783889980353,0.859068255687974,0.8954135066811123,0.8535933550018058,-0.005474900686168249,0.036345250993138255,0.014508793012948499,0.01632896679146955,0.012999237459736924,0.00445505993486525,0.010329512270884458,0.859068255687974,0.8954135066811123,0.8535933550018058,-0.005474900686168294,0.036345250993138276,0.014508793012948499,0.016328966791469536,0.012999237459736926,0.004455059934865238,0.010329512270884475,0.8588235294117647,0.8950980392156861,0.8539215686274509,-0.004901960784313731,0.03627450980392155,0.014591054966801192,0.0162135641260208,0.013298686241422093,0.004101274639872918,0.010212091498039012,0.07915736998160786,0.03095888872741754,0.1732294995611471,0.12811109563128154,0.019574571970365735,0.0022334270136567524,0.04170032566905948,0.47220615645297537,0.1386503819612974,0.10822682829520565,0.10678576369788564,0.06794829994379789,0.13258612161097422,0.04734653183571635,0.099859746051498,0.043563854724652164,0.02810226125287382,0.0034295975325463446,0.18035395824329054,0.09597531984275053,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,vehicle-loan-default,dirichlet,0.2,0.2,5,0.0,1.0,10,1
4,2036,0.021249060699674374,38,0.468565815324165,0.8703090694139505,0.8911718580355634,0.8702680531763457,-4.101623760457418e-05,0.02086278862161317,0.013010764040350275,0.016657606268830668,0.01474642258965905,0.0050999362189170115,0.01902207157502923,0.8703090694139505,0.8911718580355634,0.8702680531763457,-4.10162376046852e-05,0.020862788621613126,0.013010764040350313,0.016657606268830668,0.014746422589659079,0.005099936218917072,0.01902207157502927,0.8691176470588236,0.8911764705882353,0.8696078431372548,0.0004901960784313486,0.022058823529411777,0.012650478333886203,0.016004733056190684,0.014325136466865156,0.0052338618882506365,0.018406846426978974,0.126077460800962,0.0652530318287897,0.08963439537176038,0.05237967968843462,0.021373003247971395,0.0024951489345488203,0.1278546448171471,0.06885672399312817,0.04777500851104516,0.47207106379803454,0.12831681205020806,0.06751243649318864,0.19886085591331765,0.13525622206727642,0.08767408353218258,0.03979991585366156,0.04395057412725033,0.004818681773723753,0.12848316162815537,0.09155709556921385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,vehicle-loan-default,dirichlet,0.2,0.2,5,0.0,1.0,10,0
5,2036,0.021249060699674374,38,0.49214145383104124,0.870178095032086,0.906020621530031,0.8642079457783547,-0.005970149253731338,0.03584252649794502,0.010306982682675884,0.00765036908614389,0.007117967872970234,0.00588870396475562,0.005453904459702266,0.870178095032086,0.9060206215300312,0.8642079457783545,-0.005970149253731382,0.03584252649794504,0.01030698268267584,0.007650369086143917,0.007117967872970319,0.005888703964755542,0.0054539044597022145,0.8700980392156863,0.9058823529411765,0.8642156862745098,-0.005882352941176494,0.03578431372549018,0.010282439687942626,0.007843137254901933,0.0070356373011800834,0.005923061751762008,0.0052795733403279265,0.08717308209964342,0.05279290373511509,0.1557430261147129,0.09518805785519398,0.02132186799348328,0.0021076795300101333,0.13284934581915966,0.037366001949756075,0.12011076668011329,0.03464601538214361,0.07847589659453005,0.5125852368657955,0.12160609993566843,0.12225815566262035,0.11181597661678198,0.04536395757525745,0.0332718010238182,0.0072576862948744185,0.1376321371220887,0.09043430514923355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,vehicle-loan-default,dirichlet,0.2,0.2,5,0.0,1.0,10,0
6,2036,0.021249060699674374,38,0.46512770137524556,0.8800434572670209,0.9008884596813133,0.8731192660550459,-0.006924191211974873,0.020845002414292612,0.013320968387964727,0.011895927012942665,0.012065199727123962,0.005272571861603374,0.0133476332534613,0.8800434572670209,0.9008884596813133,0.8731192660550459,-0.006924191211974939,0.020845002414292567,0.013320968387964755,0.011895927012942632,0.012065199727124012,0.005272571861603405,0.013347633253461392,0.8799019607843137,0.9019607843137255,0.8740196078431373,-0.005882352941176494,0.022058823529411752,0.013061679014190402,0.011496117058390746,0.011558653061325084,0.005046877520091673,0.01230382391961875,0.07285813745618337,0.09487071971272304,0.13796878595369616,0.06373068496769854,0.02248766199198619,0.0035047400002896807,0.15691724627404688,0.07034178285744226,0.12726904134470463,0.0946750204457714,0.12971499850393486,0.10386615876184754,0.06153775286973294,0.44654911204164127,0.06997953321880386,0.02185449795860554,0.05919633575186874,0.009325447658068097,0.16207050663504255,0.09128183559591276,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,vehicle-loan-default,dirichlet,0.2,0.2,5,0.0,1.0,10,0
7,2036,0.021249060699674374,38,0.3649312377210216,0.8530045865616334,0.893374102770076,0.86321940348786,0.010214816926226389,0.040369516208442445,0.00949274775071435,0.018747072773809624,0.015558755428193353,0.013495738278592795,0.01204431756188375,0.8530045865616337,0.8933741027700759,0.8632194034878597,0.0102148169262263,0.0403695162084424,0.009492747750714356,0.01874707277380966,0.015558755428193342,0.013495738278592741,0.012044317561883745,0.8759803921568627,0.9058823529411765,0.8799019607843137,0.003921568627450989,0.02990196078431375,0.007369262930574929,0.013655282624690302,0.014458707062502558,0.010117533059093263,0.010212091498039031,0.12527720014544644,0.0566174807212962,0.18318093924670284,0.11664486892352581,0.022366672980505913,0.003284682783858129,0.08878362726121193,0.03758587946092742,0.09829591091618448,0.06579210964702373,0.1404022694795642,0.09432447899185477,0.1327626655847437,0.05111231109975184,0.04936845454400308,0.4702829138273413,0.0293534656308643,0.004677244409376268,0.1302087942107733,0.0996780301350444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,vehicle-loan-default,dirichlet,0.2,0.2,5,0.0,1.0,10,0
8,2036,0.021249060699674374,38,0.9145383104125737,0.7137495212562237,0.8357104557640751,0.7583914209115281,0.044641899655304476,0.12196093450785137,0.030100670067991445,0.042831554984484314,0.03927949285434221,0.023935670269718472,0.03781126254605928,0.7137495212562237,0.8357104557640751,0.758391420911528,0.044641899655304476,0.12196093450785139,0.0301006700679914,0.04283155498448427,0.03927949285434219,0.023935670269718448,0.03781126254605928,0.95,0.9647058823529411,0.9558823529411764,0.005882352941176494,0.014705882352941213,0.005502437333491114,0.005716619504750274,0.007750680539628388,0.0033246715603555315,0.002684914497574334,0.1309184646956663,0.08847306211223074,0.07241719117227287,0.03782312125672695,0.02595658051047841,0.006403121961346185,0.1360049969083343,0.0682592951462619,0.12288859556376888,0.06544154807946785,0.12344462976822974,0.05519780888195447,0.1046125463941439,0.05892138835283174,0.0699885068248468,0.02104727966118913,0.03421683981271738,0.47003878472139854,0.17955164834954163,0.12839458982659252,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,vehicle-loan-default,dirichlet,0.2,0.2,5,0.0,1.0,10,0
9,2036,0.021249060699674374,38,0.3781925343811395,0.8387718580631967,0.8919163513651702,0.8476838122507415,0.008911954187544712,0.05314449330197359,0.018655746999451023,0.015290600971251338,0.019466598028094584,0.008998360921079505,0.010978230187864979,0.8387718580631965,0.8919163513651702,0.8476838122507413,0.008911954187544735,0.05314449330197364,0.018655746999451005,0.015290600971251324,0.01946659802809456,0.008998360921079543,0.010978230187864996,0.8632352941176471,0.8985294117647058,0.8676470588235293,0.00441176470588236,0.03529411764705883,0.01944787688713466,0.013655282624690302,0.021027069205418844,0.008114188900611207,0.009118174136146202,0.1532598660535145,0.07228092631552688,0.14388101905325748,0.07282694048874347,0.019829383846860203,0.003048519441774284,0.12194078358914891,0.081296937693822,0.13718895243143542,0.0784059316200458,0.10874700185868434,0.06043329037429375,0.1300928151083437,0.06486430579091026,0.09950258138220808,0.03967217817227894,0.03441557233188362,0.006075346344857271,0.05114202434466362,0.5210956237577473,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,vehicle-loan-default,dirichlet,0.2,0.2,5,0.0,1.0,10,0
