island,n,n_fraction,p,y_mean,baseline_ROC AUC_mean,stack_on_validation_ROC AUC_mean,stack_on_pooled_ROC AUC_mean,stack_on_pooled_delta_ROC AUC_mean,stack_on_validation_delta_ROC AUC_mean,baseline_ROC AUC_std,stack_on_validation_ROC AUC_std,stack_on_pooled_ROC AUC_std,stack_on_pooled_delta_ROC AUC_std,stack_on_validation_delta_ROC AUC_std,baseline_Balanced Accuracy_mean,stack_on_validation_Balanced Accuracy_mean,stack_on_pooled_Balanced Accuracy_mean,stack_on_pooled_delta_Balanced Accuracy_mean,stack_on_validation_delta_Balanced Accuracy_mean,baseline_Balanced Accuracy_std,stack_on_validation_Balanced Accuracy_std,stack_on_pooled_Balanced Accuracy_std,stack_on_pooled_delta_Balanced Accuracy_std,stack_on_validation_delta_Balanced Accuracy_std,baseline_Accuracy_mean,stack_on_validation_Accuracy_mean,stack_on_pooled_Accuracy_mean,stack_on_pooled_delta_Accuracy_mean,stack_on_validation_delta_Accuracy_mean,baseline_Accuracy_std,stack_on_validation_Accuracy_std,stack_on_pooled_Accuracy_std,stack_on_pooled_delta_Accuracy_std,stack_on_validation_delta_Accuracy_std,imp_on_validation_0,imp_on_pooled_0,imp_on_validation_1,imp_on_pooled_1,imp_on_validation_2,imp_on_pooled_2,imp_on_validation_3,imp_on_pooled_3,imp_on_validation_4,imp_on_pooled_4,imp_on_validation_5,imp_on_pooled_5,imp_on_validation_6,imp_on_pooled_6,imp_on_validation_7,imp_on_pooled_7,imp_on_validation_8,imp_on_pooled_8,imp_on_validation_9,imp_on_pooled_9,jaccard_0,jaccard_1,jaccard_2,jaccard_3,jaccard_4,jaccard_5,jaccard_6,jaccard_7,jaccard_8,jaccard_9,random_state,data,partitioning_method,val_size,test_size,n_bootstraps,eps,alpha,c_clients,y
0,21184,0.043046848805665346,50,1.5111876888217524,0.8612201072454191,0.874264487873474,0.8574483044888901,-0.003771802756529152,0.01304438062805493,0.0029951807942120616,0.0012473973884705293,0.0022986421667451646,0.0013015334283947157,0.002213365855074669,0.8612201072454193,0.874264487873474,0.8574483044888901,-0.003771802756529219,0.013044380628054863,0.002995180794212071,0.0012473973884705371,0.0022986421667451898,0.0013015334283946935,0.0022133658550746284,0.8612697663441115,0.8743922586735898,0.85749350955865,-0.0037762567854614294,0.013122492329478397,0.0029756747722397238,0.001395491668547983,0.0023855140464467124,0.0012577684771747945,0.002135130116195207,0.03598733344924261,0.5626293810624826,0.07475739649191285,0.01660086194243144,0.15318932760974824,0.06581732920583402,0.09787261308475917,0.050320204680554495,0.1077351190955611,0.08303919471840218,0.07622390181345284,0.009245703107359275,0.13118979099769082,0.049162335321444525,0.09484588710507885,0.0162389764969953,0.13039651935274327,0.10835855051962229,0.09780211099981033,0.038587462944873904,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,covertype,dirichlet,0.2,0.2,5,0.0,100.0,10,1
1,21184,0.043046848805665346,50,1.542390483383686,0.8567814647892128,0.8780346252610629,0.8528731623480471,-0.003908302441165712,0.021253160471850087,0.0029728470594693355,0.0018034131813597079,0.0031658467043354835,0.001021831458712619,0.002577504673868825,0.8567814647892128,0.8780346252610629,0.8528731623480471,-0.003908302441165734,0.021253160471850108,0.0029728470594693533,0.0018034131813596556,0.003165846704335523,0.0010218314587126494,0.0025775046738688396,0.8584375737550154,0.8792541892848714,0.854661316969554,-0.0037762567854614073,0.02081661552985603,0.002413372297600032,0.001989266698674104,0.002833765592599238,0.0010233412031474688,0.0022706657485590085,0.17567357126713518,0.10816241765863559,0.03629871503598177,0.5611853687691541,0.1332557363992713,0.05692506158466878,0.11761844471007118,0.027519678094153628,0.10008392611051502,0.07176279589348214,0.05593300651633061,0.010363325037229056,0.09167639393217113,0.055733723451971674,0.09134684120346097,0.007283978477113704,0.0981047556171923,0.0662269489889248,0.10000860920787058,0.03483670204466643,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,covertype,dirichlet,0.2,0.2,5,0.0,100.0,10,2
2,21184,0.043046848805665346,50,1.4698357250755287,0.8578043090613013,0.8790490421500493,0.8529582587359951,-0.004846050325306184,0.02124473308874806,0.004827949413749736,0.006794725329398111,0.005312660628042506,0.0005786386128189212,0.003152740194864174,0.8578043090613013,0.8790490421500493,0.8529582587359951,-0.004846050325306295,0.02124473308874797,0.004827949413749714,0.0067947253293981075,0.005312660628042465,0.0005786386128188923,0.0031527401948641754,0.8590040122728346,0.8792541892848714,0.8540476752419165,-0.004956337030918134,0.020250177012036776,0.004895498574449537,0.006868999674706166,0.005362500702033011,0.000650651345390171,0.0032443408595590273,0.17150043997391212,0.11775843789296851,0.08067857062330822,0.011380551639178569,0.03667682393460174,0.549040985001066,0.053109783401315204,0.01888328761087893,0.16012854815324298,0.07183986177950612,0.07118525202660923,0.033679317753541556,0.12730195448374879,0.07249534168896957,0.10151875046908312,0.03543642898222761,0.10672835684804594,0.043725329345766686,0.09117152008613276,0.04576045830589654,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,covertype,dirichlet,0.2,0.2,5,0.0,100.0,10,2
3,21184,0.043046848805665346,50,1.4624716767371602,0.8581075793897821,0.8816970009873163,0.854645764959546,-0.0034618144302360097,0.023589421597534344,0.002983236660367102,0.0029368063465550886,0.002802443989378856,0.0010309213175866932,0.0034438662098724144,0.8581075793897821,0.8816970009873163,0.854645764959546,-0.0034618144302360097,0.0235894215975343,0.0029832366603671206,0.0029368063465550816,0.002802443989378908,0.0010309213175866939,0.0034438662098723915,0.8598536700495634,0.8822751947132405,0.8560774132641018,-0.0037762567854614073,0.02242152466367715,0.0032477729359017245,0.002806110728855691,0.0030165768815049146,0.001076398796411722,0.0032119000870812265,0.13551146233171446,0.11338478276645225,0.09144061065621086,0.04839293215893006,0.08787829959332756,0.010075399500444138,0.037025077665851155,0.5237282553310314,0.11280809289263116,0.028997890867981442,0.06287381162305497,0.00201184156403274,0.11305220356578305,0.03461896179078589,0.09399225596303391,0.04860943451695779,0.10398320316081458,0.08179196076174022,0.1614349825475783,0.10838854074164402,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,covertype,dirichlet,0.2,0.2,5,0.0,100.0,10,2
4,21184,0.043046848805665346,50,1.4824867824773413,0.8497231896900207,0.8742957488825412,0.847373403008862,-0.00234978668115855,0.02457255919252064,0.0025003480799751067,0.0028137360106570914,0.002965006244067823,0.0013393281924033204,0.0015768822989109038,0.8497231896900207,0.8742957488825412,0.847373403008862,-0.00234978668115855,0.02457255919252066,0.002500348079975068,0.0028137360106570935,0.0029650062440678216,0.0013393281924032158,0.0015768822989108014,0.8501298088270002,0.8740146329950436,0.8477696483360868,-0.0023601604909133877,0.02388482416804343,0.0024115250931214813,0.002918975658954999,0.002740226627085184,0.0012399268856798634,0.0016848306157729387,0.15934657619668774,0.11347343012039113,0.061087219831214526,0.008060533164766006,0.10671171162837453,0.06755726511246557,0.11839174721137147,0.04838499113706039,0.03723039739534826,0.5797407653042571,0.06902458181804319,0.005495265954516461,0.13107963779036821,0.027722691925021713,0.06980708748869337,0.021106797528916452,0.12632086635237244,0.07907535913209511,0.12100017428752632,0.04938290062051,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,covertype,dirichlet,0.2,0.2,5,0.0,100.0,10,1
5,21184,0.043046848805665346,50,1.5381891993957704,0.8570418157043094,0.8792437404190088,0.8517526826775678,-0.005289133026741588,0.02220192471469935,0.0033277464578201927,0.003126848161056841,0.00498876940084721,0.0024647152748742173,0.002445191713449632,0.8570418157043094,0.8792437404190088,0.8517526826775678,-0.00528913302674161,0.02220192471469935,0.0033277464578201975,0.0031268481610568664,0.004988769400847155,0.0024647152748742645,0.0024451917134496056,0.8584375737550152,0.8809063016285107,0.853103611045551,-0.005333962709464268,0.02246872787349541,0.0036666899194596936,0.00352478729338578,0.005193640280726654,0.002246991783887077,0.002299915546864276,0.10146108069260977,0.03403175773481185,0.0711439348492229,0.013159647361993859,0.16534708973684778,0.08653348253805616,0.05037962160370617,0.003290573238300684,0.08499120221236926,0.021891703949702815,0.037563469282564516,0.5529719674626793,0.13672172514548592,0.09986724613223566,0.0791381604247888,0.02592138453057023,0.14267016712548086,0.07813209976192083,0.13058354892692398,0.08420013728972867,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,covertype,dirichlet,0.2,0.2,5,0.0,100.0,10,2
6,21184,0.043046848805665346,50,1.4832892749244713,0.8624472906078688,0.883809004182846,0.8593249673438214,-0.0031223232640475106,0.02136171357497716,0.0035033626233089013,0.002050342890476233,0.002315690336186369,0.0022936476517428444,0.0021695247312243857,0.8624472906078688,0.883809004182846,0.8593249673438214,-0.0031223232640474885,0.02136171357497716,0.00350336262330889,0.0020503428904762276,0.0023156903361863336,0.002293647651742855,0.0021695247312244034,0.8627802690582959,0.8835496813783337,0.8594760443710173,-0.003304224687278734,0.02076941232003775,0.0034577760815317285,0.0021194188643515514,0.0022960371030474875,0.002244014977390577,0.002208989182307802,0.10348420054453644,0.08373997853800201,0.08710519464013648,0.012029180339553122,0.10162575084132915,0.07908548078673319,0.09792715799933233,0.017775430684067582,0.11012351461511569,0.021407893536568575,0.102156690914188,0.018374320452360652,0.03525937798152666,0.592489309183121,0.11207048266140314,0.016451040508124386,0.13766052915275903,0.06544433279162529,0.112587100649673,0.09320303317984424,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,covertype,dirichlet,0.2,0.2,5,0.0,100.0,10,2
7,21184,0.043046848805665346,50,1.4651623867069485,0.8585149495576413,0.8805332887325173,0.853952366686773,-0.004562582870868526,0.022018339174875945,0.0022842516993494696,0.0012429136435763138,0.002473223720726276,0.001950414973909517,0.002339611313920228,0.8585149495576413,0.8805332887325173,0.853952366686773,-0.004562582870868503,0.022018339174875945,0.0022842516993494466,0.0012429136435763138,0.002473223720726403,0.001950414973909588,0.0023396113139202367,0.8604201085673827,0.8815199433561481,0.8557941940051922,-0.004625914562190259,0.021099834788765627,0.002166210791708046,0.0009557921515844396,0.002475357205971559,0.0018439485470497772,0.001807334408220613,0.11860640330334511,0.07279473541553264,0.08399542170304206,0.006422670974792319,0.08736475068473795,0.03979287932468233,0.08219994266139682,0.03746403802581192,0.1161521785772184,0.029142339598489685,0.08930465001512958,0.027648171672347382,0.15773556348754103,0.051543687192242935,0.03791744949063759,0.5929975943274667,0.12260503794358035,0.07338099192777692,0.10411860213337112,0.06881289154085717,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,covertype,dirichlet,0.2,0.2,5,0.0,100.0,10,2
8,21184,0.043046848805665346,50,1.4308440332326284,0.8559934573706809,0.8753153183852426,0.852146709375497,-0.003846747995183919,0.019321861014561882,0.005904790357130522,0.0018382684169767438,0.006719258975023625,0.002475603442758914,0.0046187010580224985,0.8559934573706809,0.8753153183852426,0.852146709375497,-0.003846747995183919,0.019321861014561813,0.005904790357130527,0.0018382684169767078,0.0067192589750236014,0.002475603442758953,0.004618701058022521,0.8618834080717488,0.878310125088506,0.8573518999291952,-0.004531508142553697,0.01642671701675713,0.005751048160686526,0.002405048704811286,0.006403998779951089,0.0019881463005572957,0.003979093399236761,0.11598484338272094,0.056619688055235574,0.06163506728442455,0.013641177453772945,0.12855163850562418,0.0472391251319399,0.09508807363084433,0.04766593168279433,0.17027235143428082,0.12357268018419136,0.06849962478922103,0.006880568555974291,0.13603476680452056,0.08563217893071441,0.08683971936987826,0.016871017809441877,0.03850134371814761,0.536394234823679,0.0985925710803377,0.0654833973722562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,covertype,dirichlet,0.2,0.2,5,0.0,100.0,10,1
9,21184,0.043046848805665346,50,1.529928247734139,0.8598689859661363,0.8772297430255543,0.8540111000796058,-0.005857885886530467,0.017360757059418086,0.004488464547817513,0.0024486790451423864,0.005607712390542484,0.001382631867659669,0.004026433521767069,0.8598689859661363,0.8772297430255543,0.8540111000796058,-0.00585788588653049,0.01736075705941813,0.0044884645478175025,0.002448679045142394,0.005607712390542421,0.0013826318676596388,0.004026433521767,0.8606561246164739,0.878310125088506,0.8548501298088269,-0.005805994807646919,0.017654000472032073,0.004489519098201439,0.0025576997279478865,0.005756082579756992,0.0014746754167395018,0.004327275576630985,0.13392459911972696,0.07049371479011123,0.09668450453691352,0.03000430517037994,0.11520251141100306,0.07359149021063513,0.07862845219385717,0.05917295715830704,0.12887214122806984,0.036272178978075456,0.10183248368645101,0.024246370742378575,0.09755959580402689,0.06031159210803381,0.1324828819573692,0.07918116355695785,0.07884679332922673,0.04093408773889134,0.03596603673335571,0.5257921395462297,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,covertype,dirichlet,0.2,0.2,5,0.0,100.0,10,1
