island,n,n_fraction,p,y_mean,baseline_ROC AUC_mean,stack_on_validation_ROC AUC_mean,stack_on_pooled_ROC AUC_mean,stack_on_pooled_delta_ROC AUC_mean,stack_on_validation_delta_ROC AUC_mean,baseline_ROC AUC_std,stack_on_validation_ROC AUC_std,stack_on_pooled_ROC AUC_std,stack_on_pooled_delta_ROC AUC_std,stack_on_validation_delta_ROC AUC_std,baseline_Balanced Accuracy_mean,stack_on_validation_Balanced Accuracy_mean,stack_on_pooled_Balanced Accuracy_mean,stack_on_pooled_delta_Balanced Accuracy_mean,stack_on_validation_delta_Balanced Accuracy_mean,baseline_Balanced Accuracy_std,stack_on_validation_Balanced Accuracy_std,stack_on_pooled_Balanced Accuracy_std,stack_on_pooled_delta_Balanced Accuracy_std,stack_on_validation_delta_Balanced Accuracy_std,baseline_Accuracy_mean,stack_on_validation_Accuracy_mean,stack_on_pooled_Accuracy_mean,stack_on_pooled_delta_Accuracy_mean,stack_on_validation_delta_Accuracy_mean,baseline_Accuracy_std,stack_on_validation_Accuracy_std,stack_on_pooled_Accuracy_std,stack_on_pooled_delta_Accuracy_std,stack_on_validation_delta_Accuracy_std,imp_on_validation_0,imp_on_pooled_0,imp_on_validation_1,imp_on_pooled_1,imp_on_validation_2,imp_on_pooled_2,imp_on_validation_3,imp_on_pooled_3,imp_on_validation_4,imp_on_pooled_4,imp_on_validation_5,imp_on_pooled_5,imp_on_validation_6,imp_on_pooled_6,imp_on_validation_7,imp_on_pooled_7,imp_on_validation_8,imp_on_pooled_8,imp_on_validation_9,imp_on_pooled_9,jaccard_0,jaccard_1,jaccard_2,jaccard_3,jaccard_4,jaccard_5,jaccard_6,jaccard_7,jaccard_8,jaccard_9,random_state,data,partitioning_method,val_size,test_size,n_bootstraps,eps,alpha,c_clients,y
0,21184,0.043046848805665346,50,1.1960913897280967,0.7634702828518796,0.8283146892332001,0.7807385282431443,0.017268245391264703,0.06484440638132045,0.007033600171825168,0.004891193438347462,0.006707591837440578,0.0028661868643664497,0.0061016825949655904,0.7634702828518796,0.8283146892332001,0.7807385282431443,0.017268245391264658,0.06484440638132039,0.0070336001718251575,0.004891193438347477,0.006707591837440587,0.0028661868643665004,0.006101682594965597,0.8957281095114468,0.9116355912202032,0.8965777672881756,0.0008496577767288738,0.015907481708756242,0.0026085913390885996,0.0031580323216762463,0.0017045522856047226,0.0011904196566361095,0.004191793868169618,0.10084370648099568,0.606335424823939,0.07948783566384451,0.0382347405812311,0.15185217043934748,0.06507133538146187,0.2109237842850314,0.12108818148783933,0.05224502027920828,0.007955364203586095,0.01782832213275538,0.0007575620690895176,0.04644335954974925,0.004622418562384695,0.028216252280493938,0.0011943229465942076,0.21504571132439748,0.10548768514925556,0.09711383756417662,0.04925296479461878,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,covertype,dirichlet,0.2,0.2,5,0.0,0.5,10,1
1,21184,0.043046848805665346,50,1.8902001510574018,0.692308464178611,0.7996089465102225,0.7151072988289491,0.02279883465033805,0.10730048233161152,0.015319340300518713,0.004867933264949595,0.020429231718548192,0.011037817110673956,0.013870317325326455,0.692308464178611,0.7996089465102225,0.7151072988289491,0.022798834650338072,0.10730048233161146,0.015319340300518684,0.004867933264949546,0.020429231718548192,0.01103781711067396,0.013870317325326407,0.9268350247816851,0.9426481000708048,0.9284871371253246,0.001652112343639356,0.015813075289119637,0.003155914968222181,0.001558420960039558,0.004077002196212269,0.0020950994591618925,0.002157966381999045,0.08891047131818212,0.028085933703948844,0.08060391306395422,0.6495277974398469,0.20918700475570556,0.12610263643040673,0.14289092543777707,0.06045382789592997,0.09698790570272613,0.01949908861730231,0.024863464469953696,0.0009811134179472114,0.07286155793332136,0.010218477623487966,0.04619797709784688,0.013894729184359361,0.19956586836793522,0.08967921424825843,0.037930911852597705,0.001557181438512476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,covertype,dirichlet,0.2,0.2,5,0.0,0.5,10,2
2,21184,0.043046848805665346,50,1.7148319486404835,0.8297677090552911,0.8657263724394868,0.8349173770549152,0.0051496679996239966,0.03595866338419558,0.004915915921141495,0.004777954422286008,0.00847766382945986,0.003695994411512635,0.0021836018173884654,0.8297677090552911,0.8657263724394868,0.834917377054915,0.005149667999623908,0.0359586633841956,0.004915915921141465,0.004777954422286016,0.008477663829459843,0.003695994411512644,0.0021836018173884844,0.8839745102666982,0.900165211234364,0.8819447722445126,-0.0020297380221855122,0.016190700967665818,0.0035967483033370355,0.002780585598305048,0.005801195750101391,0.00237240158095428,0.0015698172431735506,0.12817035264765267,0.0549850174047208,0.0998571394507097,0.06117590458392541,0.08680836746350061,0.5876309335436427,0.19252925236863044,0.10073720826959265,0.07728660639750631,0.02489200552909297,0.019751026203676653,0.0007211509894874195,0.05812337715146987,0.008208689683605904,0.029992633388599883,0.0010198529182207992,0.2594313279883596,0.14196512975126666,0.048049916939894306,0.01866410732644471,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,covertype,dirichlet,0.2,0.2,5,0.0,0.5,10,2
3,21184,0.043046848805665346,50,1.3480929003021147,0.8350908332208299,0.8639182120546398,0.8358947949778471,0.0008039617570171353,0.028827378833809904,0.00320231066364945,0.008644670424543451,0.004205127954863185,0.0027859971341481033,0.006215090266617068,0.8350908332208299,0.8639182120546398,0.835894794977847,0.0008039617570171353,0.02882737883380997,0.003202310663649458,0.00864467042454348,0.0042051279548631255,0.002785997134147978,0.006215090266617092,0.8639131460939342,0.8799150342223271,0.8621194241208402,-0.0017937219730941533,0.01600188812839276,0.002557699727947919,0.006241542478570913,0.003450680553693091,0.0018798496815425959,0.004340129153258454,0.2151587428831931,0.14368111598725036,0.09903975224103512,0.05866141231080903,0.19253396597085667,0.09259049516241936,0.10771859216577569,0.5527762660158619,0.05648793618561023,0.020419478917773282,0.01670373765719405,0.0008041527792935738,0.04625207184429288,0.005352756482770748,0.025834343482031858,0.0012304235159770465,0.1701499820912035,0.09893506886211405,0.07012087547880688,0.025548829965730508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,covertype,dirichlet,0.2,0.2,5,0.0,0.5,10,2
4,21184,0.043046848805665346,50,1.9112065709969788,0.6622239856282409,0.7790009340541255,0.6876113150049319,0.025387329376691102,0.1167769484258846,0.006318185701602598,0.006705255753540412,0.004064141747832707,0.005290353545063204,0.00967595366880108,0.6622239856282409,0.7790009340541255,0.6876113150049321,0.025387329376691126,0.11677694842588464,0.006318185701602598,0.006705255753540409,0.004064141747832692,0.005290353545063162,0.009675953668801104,0.9374085437809772,0.9502950200613641,0.937738966249705,0.00033042246872789783,0.012886476280387082,0.0014956789726462074,0.0015411685359749028,0.0012613065108225058,0.0009742632730965284,0.0019667374704743614,0.08733163257642015,0.024690527126349653,0.12674634184590328,0.047283125449409685,0.19581465451098942,0.12321864534763627,0.14787378980472815,0.05968828637275373,0.06767794097981325,0.6208698262598353,0.026963714031102187,0.0016314687717192016,0.07534620858605454,0.00966150824412503,0.05017544453436462,0.013356550776334084,0.18100282507637808,0.09709389212094585,0.04106744805424635,0.0025061695308912393,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,covertype,dirichlet,0.2,0.2,5,0.0,0.5,10,1
5,21184,0.043046848805665346,50,1.9928247734138973,0.5066666666666666,0.666286348149909,0.5132382537041439,0.0065715870374772,0.15961968148324227,0.008164965809277232,0.03321481550787548,0.006620407127859079,0.008097938911530635,0.034222191108666096,0.5066666666666666,0.666286348149909,0.513238253704144,0.006571587037477222,0.15961968148324218,0.008164965809277286,0.03321481550787548,0.006620407127859112,0.008097938911530708,0.0342221911086661,0.9930139249468966,0.994524427661081,0.9929195185272599,-9.440641963653906e-05,0.001510502714184536,0.00011562377827626623,0.00037762567854611456,0.00025854262804113527,0.0002406900879675491,0.00043774455961741605,0.06383029224931817,0.0056077705435333275,0.16188164998882854,0.06262770880699858,0.13606247254822637,0.03261338642557696,0.06742603083334481,0.012578583898568186,0.12906566520778645,0.022359117461866085,0.03969241172219465,0.7596142107143476,0.09623304436222131,0.017426295558875173,0.0844351688090115,0.012987773447659593,0.17770164247648557,0.07083320213941181,0.04367162180258268,0.003351951003162527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,covertype,dirichlet,0.2,0.2,5,0.0,0.5,10,2
6,21184,0.043046848805665346,50,1.9250377643504533,0.6359324272492822,0.7886328658478851,0.6687464392950968,0.03281401204581456,0.15270043859860286,0.008968233583223345,0.017198022854328122,0.007558252301422861,0.0053554787220472955,0.012778584423910255,0.6359324272492822,0.7886328658478851,0.6687464392950968,0.032814012045814536,0.15270043859860286,0.00896823358322333,0.01719802285432809,0.007558252301422871,0.005355478722047342,0.012778584423910192,0.9417512390842578,0.9596412556053812,0.9447250413028087,0.002973802218550858,0.01789001652112345,0.0008626701384232978,0.002420747020053432,0.0006905234287622417,0.0008121147290104149,0.0018547918531402583,0.08682133628696277,0.0233236731122078,0.12610281251120034,0.05042219638911231,0.1810774181267753,0.077376781708219,0.15074989700722424,0.05277628091363099,0.08076708233096079,0.016476922595504727,0.0254887306212421,0.0013741141358638892,0.058114446420848356,0.6368124036856162,0.050399229639171705,0.012815668777628839,0.20107893600240412,0.12638059466257917,0.03940011105321023,0.002241364019636918,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,covertype,dirichlet,0.2,0.2,5,0.0,0.5,10,2
7,21184,0.043046848805665346,50,1.9785215256797584,0.5447896290877476,0.7212438309399236,0.5816939934161353,0.036904364328387465,0.17645420185217575,0.010571080690479219,0.026392681212341083,0.016317551673204006,0.014370278289966518,0.028577530955843127,0.5447896290877476,0.7212438309399236,0.5816939934161353,0.03690436432838751,0.1764542018521758,0.010571080690479255,0.02639268121234112,0.016317551673203985,0.014370278289966523,0.02857753095584315,0.9799386358272363,0.9845173471796083,0.9806466839745103,0.0007080481472740097,0.004578711352371978,0.0004478089676896633,0.0014129459095676674,0.0008830911934798183,0.000495071441194322,0.0013149292685563996,0.07837333097310939,0.010235803127054292,0.14005351369719843,0.04131965055766631,0.17061548771972654,0.09122349600138213,0.10223783811356994,0.024843048278205382,0.10847344266289238,0.02557104977660062,0.046543798310719836,0.003919693275664913,0.08629445888177632,0.013199839124496163,0.05511744151070071,0.7281546821305247,0.16644303225531434,0.05924225528632485,0.04584765587499193,0.0022904824420806706,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,covertype,dirichlet,0.2,0.2,5,0.0,0.5,10,2
8,21184,0.043046848805665346,50,1.6361876888217524,0.8506069510530176,0.8715302021693878,0.8510877026941156,0.0004807516410978652,0.020923251116370147,0.004620182351699015,0.0042215465946009246,0.004927928566849015,0.001538971686931221,0.0074122357340899074,0.8506069510530176,0.8715302021693878,0.8510877026941156,0.0004807516410978652,0.020923251116370188,0.004620182351699012,0.0042215465946009055,0.00492792856684898,0.0015389716869311863,0.007412235734089928,0.872645739910314,0.8877035638423412,0.8704271890488554,-0.0022185508614585903,0.01505782393202737,0.0048105606093357765,0.0027377861694595257,0.005112349517701139,0.0013064293134857664,0.005657300265878168,0.16076529815975749,0.05672438930463074,0.10602972989336652,0.06352198652071704,0.2353736107789905,0.1169337801746841,0.19645199666463356,0.10114647375905317,0.07292012636931118,0.018401432765058272,0.01671713266111311,0.0005285048614165278,0.056317910319377676,0.010661251655016316,0.02833590897754993,0.0009205143417059898,0.07578357847468291,0.6121824979540256,0.05130470770121716,0.01897916866369221,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,covertype,dirichlet,0.2,0.2,5,0.0,0.5,10,1
9,21184,0.043046848805665346,50,1.0445619335347431,0.5853190287972897,0.7035226749900663,0.629452652822218,0.044133624024928306,0.11820364619277664,0.01158120999704195,0.020027505151711318,0.008661722862476162,0.008422832536634244,0.019669485358764064,0.5853190287972897,0.7035226749900663,0.629452652822218,0.044133624024928396,0.11820364619277665,0.011581209997041986,0.020027505151711342,0.008661722862476177,0.008422832536634272,0.019669485358764092,0.9622846353552041,0.9693651168279442,0.9646919990559357,0.0024073637007316685,0.0070804814727401634,0.00115044206815711,0.0015612778294586819,0.0009030505768094505,0.0008230160856342984,0.0006154545579610364,0.19689853640216426,0.09259681837851275,0.07562593351493244,0.017562983662077945,0.10774678521041552,0.030007631301277503,0.19276383734068916,0.06581783965851931,0.06065013400159064,0.004643634322106657,0.027250287740313607,0.001402067060256538,0.05720872289374891,0.0037964085900101378,0.03520908801374815,0.0017468791481772734,0.1413378430850974,0.0523743729466878,0.1053088317972998,0.7300513649323741,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,covertype,dirichlet,0.2,0.2,5,0.0,0.5,10,1
