island,n,n_fraction,p,y_mean,baseline_ROC AUC_mean,stack_on_validation_ROC AUC_mean,stack_on_pooled_ROC AUC_mean,stack_on_pooled_delta_ROC AUC_mean,stack_on_validation_delta_ROC AUC_mean,baseline_ROC AUC_std,stack_on_validation_ROC AUC_std,stack_on_pooled_ROC AUC_std,stack_on_pooled_delta_ROC AUC_std,stack_on_validation_delta_ROC AUC_std,baseline_Balanced Accuracy_mean,stack_on_validation_Balanced Accuracy_mean,stack_on_pooled_Balanced Accuracy_mean,stack_on_pooled_delta_Balanced Accuracy_mean,stack_on_validation_delta_Balanced Accuracy_mean,baseline_Balanced Accuracy_std,stack_on_validation_Balanced Accuracy_std,stack_on_pooled_Balanced Accuracy_std,stack_on_pooled_delta_Balanced Accuracy_std,stack_on_validation_delta_Balanced Accuracy_std,baseline_Accuracy_mean,stack_on_validation_Accuracy_mean,stack_on_pooled_Accuracy_mean,stack_on_pooled_delta_Accuracy_mean,stack_on_validation_delta_Accuracy_mean,baseline_Accuracy_std,stack_on_validation_Accuracy_std,stack_on_pooled_Accuracy_std,stack_on_pooled_delta_Accuracy_std,stack_on_validation_delta_Accuracy_std,imp_on_validation_0,imp_on_pooled_0,imp_on_validation_1,imp_on_pooled_1,imp_on_validation_2,imp_on_pooled_2,imp_on_validation_3,imp_on_pooled_3,imp_on_validation_4,imp_on_pooled_4,imp_on_validation_5,imp_on_pooled_5,imp_on_validation_6,imp_on_pooled_6,imp_on_validation_7,imp_on_pooled_7,imp_on_validation_8,imp_on_pooled_8,imp_on_validation_9,imp_on_pooled_9,jaccard_0,jaccard_1,jaccard_2,jaccard_3,jaccard_4,jaccard_5,jaccard_6,jaccard_7,jaccard_8,jaccard_9,random_state,data,partitioning_method,val_size,test_size,n_bootstraps,eps,alpha,c_clients,y
0,21184,0.043046848805665346,50,1.2163897280966767,0.778710403226866,0.8455303766866813,0.7903765552942413,0.011666152067375268,0.06681997345981527,0.010330452867896996,0.005307568764499487,0.013566987212861828,0.00448419532344576,0.007330598253244846,0.778710403226866,0.8455303766866813,0.7903765552942412,0.01166615206737529,0.0668199734598153,0.010330452867897005,0.005307568764499515,0.013566987212861847,0.0044841953234457605,0.007330598253244852,0.8886004248288885,0.9087089922114704,0.8880811895208873,-0.0005192353080009538,0.020108567382582022,0.005541101946029446,0.0016581702214066932,0.007706420957814787,0.002663532873196282,0.004723624050844239,0.05930196729751065,0.6007139185381719,0.02417657927720969,0.0010067614200550273,0.12001132654949861,0.0632880689290634,0.15032232991721206,0.06093512593935342,0.02008984231268518,0.0009947037601003863,0.06438361664087594,0.004263928027047253,0.09682260062769797,0.031066563375343453,0.19704119357621827,0.12834060574093356,0.13234785157222603,0.03211540247471634,0.13550269222886574,0.07727492179521513,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,covertype,dirichlet,0.2,0.2,5,0.0,0.5,10,1
1,21184,0.043046848805665346,50,1.0096771148036254,0.5097560975609756,0.6484706689297589,0.5194645306796252,0.009708433118649617,0.13871457136878326,0.009125993626277914,0.035546617736780105,0.005935606856615364,0.009145268269854087,0.04183266491301964,0.5097560975609756,0.648470668929759,0.5194645306796252,0.009708433118649573,0.13871457136878332,0.009125993626277914,0.03554661773678015,0.005935606856615327,0.009145268269854104,0.041832664913019686,0.9905121548265281,0.9925890960585321,0.9906065612461648,9.440641963651686e-05,0.0020769412320037705,0.00017661823869596249,0.0005298547160878856,9.440641963656126e-05,0.0002406900879675796,0.0006402954905003984,0.13847745684645815,0.03705683446656093,0.04927808240539508,0.7795338884255918,0.12850619294125457,0.023015779112918012,0.09876226657921894,0.0099258538311025,0.03453877331210945,0.002091891171916189,0.0688265714979342,0.004471778299208088,0.07918359459769757,0.005505271091421513,0.15925113208611136,0.049686717121939734,0.11065515116189559,0.04064144638242904,0.1325207785719253,0.04807054009691212,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,covertype,dirichlet,0.2,0.2,5,0.0,0.5,10,2
2,21184,0.043046848805665346,50,1.252029833836858,0.8000678683832019,0.85285256989823,0.8060635096788529,0.005995641295650911,0.05278470151502801,0.0032157171631566244,0.004745715711018872,0.0066236505524046845,0.004855068325043146,0.006881352658928288,0.8000678683832019,0.85285256989823,0.8060635096788529,0.005995641295650889,0.05278470151502794,0.0032157171631566703,0.004745715711018911,0.00662365055240467,0.004855068325043182,0.006881352658928388,0.8798678310125089,0.9014396978994572,0.8775076705215955,-0.0023601604909134323,0.021571866886948277,0.0018822187432028994,0.004626396202522846,0.003516559930552608,0.0024069008796756258,0.005215046851879759,0.11429147997149973,0.0483119976883319,0.022473616558931774,0.0013335998472027045,0.051900955337322786,0.5390315856415951,0.22488321427244967,0.15400643594294566,0.018193679239715342,0.0009828205873413146,0.05410135898683192,0.006121954646416844,0.08021796636976711,0.01810221394712027,0.18738760163836254,0.12078913067031856,0.09902543618273743,0.030285376903550897,0.1475246914423817,0.08103488412517672,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,covertype,dirichlet,0.2,0.2,5,0.0,0.5,10,2
3,21184,0.043046848805665346,50,1.5287953172205437,0.8649602417686779,0.8736841152183887,0.8617317633929169,-0.0032284783757608793,0.008723873449710751,0.00455360066947171,0.0031351678720841253,0.004448984969748699,0.0017485517988977282,0.005039149646157295,0.8649602417686779,0.8736841152183887,0.861731763392917,-0.0032284783757609015,0.00872387344971064,0.004553600669471661,0.0031351678720841604,0.004448984969748729,0.001748551798897701,0.005039149646157266,0.8658484776964833,0.874439461883408,0.8624970497993865,-0.0033514278970970144,0.008590984186924722,0.004731165263469775,0.0033973196536127652,0.0046022524399475535,0.0019312978565474345,0.0054429210499503024,0.08914540939741578,0.02023237559779625,0.018728916297871146,0.0006692021765944389,0.09372560579438813,0.0349274045901822,0.07568444398683596,0.6117945017949933,0.018381527495801776,0.000650708755876814,0.10908008345213475,0.043331251528052055,0.14791290424802458,0.07236408398928826,0.2043343352220845,0.09470722180125524,0.061294547230741715,0.009689964214195308,0.18171222687470162,0.11163328555176626,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,covertype,dirichlet,0.2,0.2,5,0.0,0.5,10,2
4,21184,0.043046848805665346,50,1.9915030211480362,0.49992858843132587,0.6241192573196859,0.5081429024835356,0.008214314052209792,0.12419066888835992,5.830730166112091e-05,0.0503960432456491,0.0067946635230915165,0.006852968755252879,0.05038307854647628,0.49992858843132587,0.6241192573196859,0.5081429024835356,0.008214314052209792,0.12419066888835995,5.830730166112091e-05,0.05039604324564911,0.0067946635230915165,0.006852968755252879,0.05038307854647629,0.9913618126032571,0.991881047911258,0.9912674061836206,-9.440641963653906e-05,0.0005192353080009316,0.00011562377827626623,0.0009030505768095003,0.00014926965589655443,0.00024069008796754907,0.0009128666323254179,0.07892846134923136,0.011420673110547633,0.028422465050171847,0.002519255275136449,0.08380071448861369,0.019690686191296842,0.13885435556629125,0.038594783289661254,0.07195111609698164,0.774607006941778,0.1560771151268092,0.050413865171810665,0.18186695576696932,0.05446293635676159,0.08944008572014617,0.01443427155473286,0.07520054606394667,0.008224948265694289,0.09545818477083871,0.025631573842580555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,covertype,dirichlet,0.2,0.2,5,0.0,0.5,10,1
5,21184,0.043046848805665346,50,1.788047583081571,0.7925308045365196,0.8445187501959364,0.7986259439131651,0.006095139376645431,0.05198794565941676,0.007992384638663586,0.006798724291371388,0.00839927838284423,0.005616857424643396,0.0061325158213626765,0.7925308045365196,0.8445187501959364,0.798625943913165,0.006095139376645409,0.0519879456594168,0.007992384638663566,0.006798724291371427,0.008399278382844252,0.005616857424643497,0.006132515821362714,0.8978050507434505,0.9145621902289356,0.8953504838329007,-0.0024545669105499267,0.016757139485485028,0.0032014774525018935,0.0035070428361589183,0.003186129248182442,0.0024509332047669844,0.0011941572471723828,0.0757494704137098,0.02017437302353108,0.01943138285065381,0.0010152877469184864,0.08063882422732212,0.020717826206287992,0.23280489614205938,0.14903525340557064,0.02164711754604402,0.0010686591998008538,0.0639412781515278,0.551956296575874,0.1790845578589437,0.1165500463098778,0.14786797022199452,0.07174726980554713,0.05923721472430517,0.00421195121249988,0.11959728786343941,0.06352303651409219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,covertype,dirichlet,0.2,0.2,5,0.0,0.5,10,2
6,21184,0.043046848805665346,50,1.6158893504531722,0.8586558011713258,0.8750998829616128,0.8558229541242491,-0.0028328470470767144,0.016444081790287023,0.005694821506985856,0.005136475278188962,0.004664769696410023,0.0017725407459033577,0.001972344604226734,0.8586558011713258,0.875099882961613,0.855822954124249,-0.0028328470470767365,0.016444081790287023,0.005694821506985889,0.00513647527818899,0.004664769696410101,0.0017725407459033228,0.001972344604226734,0.872834552749587,0.8863346707576115,0.8689166863346708,-0.003917866414916205,0.013500118008024553,0.005158773129030652,0.004228838594179861,0.004491999906866318,0.0010079847299533705,0.0027580573345275393,0.08489804169963767,0.025627156089251434,0.019598760814171074,0.0008260421229173643,0.08183087087790887,0.01755654188489692,0.2433269258803413,0.17543026495789546,0.01731405237046773,0.0006678404508072697,0.12044789058866275,0.07044974213868778,0.0574686124489041,0.5366458278138794,0.17324446253421533,0.06418677446898713,0.05130834433922586,0.0059467709384043435,0.15056203844646532,0.10266303913427292,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,covertype,dirichlet,0.2,0.2,5,0.0,0.5,10,2
7,21184,0.043046848805665346,50,1.2993296827794563,0.8197663978885922,0.8547854910839984,0.8245467623911862,0.004780364502594114,0.03501909319540619,0.0031060552822969635,0.00553968647410777,0.002996358462631266,0.0028142750808680867,0.004881309190708925,0.8197663978885922,0.8547854910839983,0.8245467623911862,0.004780364502594092,0.0350190931954061,0.0031060552822969865,0.0055396864741078175,0.0029963584626312213,0.002814275080868042,0.004881309190709001,0.8727873495397687,0.8903941468019825,0.8722681142317678,-0.0005192353080009316,0.01760679726221386,0.001586758207597044,0.0022370536910215136,0.0022804573668503392,0.0016035202031119164,0.0030974802391357846,0.1538196978505354,0.07925495521347442,0.021322608891559087,0.0007252229514053606,0.11763921527075225,0.03208761364361283,0.1720557032618784,0.111143160019372,0.018214346310539396,0.0005731931935059389,0.0542672775240158,0.004758381963828466,0.10812084617664608,0.027437314051464094,0.048347612636556105,0.6295519955869152,0.14457802791955005,0.032517064140764954,0.1616346641579674,0.0819510992356568,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,covertype,dirichlet,0.2,0.2,5,0.0,0.5,10,2
8,21184,0.043046848805665346,50,1.2187972054380665,0.7916306051747345,0.85324308997937,0.8030425274657229,0.011411922290988396,0.0616124848046357,0.004882935992803093,0.010274309178226998,0.006838049757389104,0.0033943049049890797,0.008455836305510254,0.7916306051747345,0.85324308997937,0.8030425274657229,0.01141192229098833,0.06161248480463568,0.004882935992803062,0.01027430917822706,0.006838049757389135,0.003394304904989065,0.008455836305510287,0.8951616709936276,0.9152230351663914,0.8936983714892612,-0.0014632995043663,0.020061364172763718,0.00369694864275691,0.0048927669652489535,0.005341685078473808,0.0022210602513134127,0.002657670665142162,0.14803020071700898,0.06221740752255757,0.022625968021146404,0.0008924555700940538,0.11059242570626618,0.04137935769183849,0.13601944577217365,0.07304206188531406,0.017212259314828397,0.0008712904825067893,0.06472945761027216,0.005917630623168309,0.07120532187757174,0.019450149683907184,0.2409300800885988,0.1446403089939318,0.04998189307119596,0.587606857651312,0.13867294782093775,0.0639824798953696,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,covertype,dirichlet,0.2,0.2,5,0.0,0.5,10,1
9,21184,0.043046848805665346,50,1.3048527190332326,0.8246769200039947,0.8583141915509838,0.8275352042344952,0.0028582842305004074,0.033637271546988964,0.003927579806204925,0.0035732169589532,0.003693301802487957,0.0022022433169565318,0.0037037194439226906,0.8246769200039947,0.8583141915509838,0.8275352042344952,0.0028582842305003853,0.033637271546988944,0.0039275798062049444,0.0035732169589532,0.0036933018024879545,0.0022022433169565122,0.003703719443922716,0.872834552749587,0.88855322161907,0.8702855794194007,-0.002548973330186466,0.015718668869483123,0.002700914703973556,0.002709151730428454,0.0017949637330027517,0.0016242294580207622,0.001583947296253256,0.15800765829362245,0.07131341501035664,0.020726697293116533,0.0008247306299618539,0.12265697071728258,0.0446653189856208,0.20916378616109638,0.13208393462373813,0.02002016632073068,0.0009033424986413756,0.0511342793106563,0.004594483245486017,0.09010518033399768,0.021543906889925864,0.17862397193589324,0.13228184586261146,0.10050043526241956,0.02669782474271628,0.04906085437118461,0.5650911975109415,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,covertype,dirichlet,0.2,0.2,5,0.0,0.5,10,1
