island,n,n_fraction,p,y_mean,baseline_ROC AUC_mean,stack_on_validation_ROC AUC_mean,stack_on_pooled_ROC AUC_mean,stack_on_pooled_delta_ROC AUC_mean,stack_on_validation_delta_ROC AUC_mean,baseline_ROC AUC_std,stack_on_validation_ROC AUC_std,stack_on_pooled_ROC AUC_std,stack_on_pooled_delta_ROC AUC_std,stack_on_validation_delta_ROC AUC_std,baseline_Balanced Accuracy_mean,stack_on_validation_Balanced Accuracy_mean,stack_on_pooled_Balanced Accuracy_mean,stack_on_pooled_delta_Balanced Accuracy_mean,stack_on_validation_delta_Balanced Accuracy_mean,baseline_Balanced Accuracy_std,stack_on_validation_Balanced Accuracy_std,stack_on_pooled_Balanced Accuracy_std,stack_on_pooled_delta_Balanced Accuracy_std,stack_on_validation_delta_Balanced Accuracy_std,baseline_Accuracy_mean,stack_on_validation_Accuracy_mean,stack_on_pooled_Accuracy_mean,stack_on_pooled_delta_Accuracy_mean,stack_on_validation_delta_Accuracy_mean,baseline_Accuracy_std,stack_on_validation_Accuracy_std,stack_on_pooled_Accuracy_std,stack_on_pooled_delta_Accuracy_std,stack_on_validation_delta_Accuracy_std,imp_on_validation_0,imp_on_pooled_0,imp_on_validation_1,imp_on_pooled_1,imp_on_validation_2,imp_on_pooled_2,imp_on_validation_3,imp_on_pooled_3,imp_on_validation_4,imp_on_pooled_4,imp_on_validation_5,imp_on_pooled_5,imp_on_validation_6,imp_on_pooled_6,imp_on_validation_7,imp_on_pooled_7,imp_on_validation_8,imp_on_pooled_8,imp_on_validation_9,imp_on_pooled_9,jaccard_0,jaccard_1,jaccard_2,jaccard_3,jaccard_4,jaccard_5,jaccard_6,jaccard_7,jaccard_8,jaccard_9,random_state,data,partitioning_method,val_size,test_size,n_bootstraps,eps,alpha,c_clients,y
0,21184,0.043046848805665346,50,1.8906722054380665,0.689745914126552,0.8039668940952133,0.7060071696649006,0.016261255538348653,0.11422097996866128,0.007696408803822921,0.008894802777078069,0.007853880166745177,0.0017611401579515293,0.005373317381392626,0.689745914126552,0.8039668940952133,0.7060071696649006,0.016261255538348653,0.11422097996866129,0.007696408803822926,0.0088948027770781,0.007853880166745176,0.0017611401579515293,0.005373317381392672,0.9273070568798678,0.9461411375973567,0.9279206986075053,0.000613641727637515,0.018834080717488776,0.0013013026907802816,0.0017812567631921956,0.0014050390432983001,0.0008522761428023302,0.0017369241909817648,0.046440326110310834,0.6219251609808593,0.08921954962952272,0.01191420016653306,0.1705495612897598,0.11061976447975715,0.09835661964344541,0.017801532031459767,0.1121002235127994,0.042887262182003796,0.06942304784482545,0.003367767452678155,0.08711830903701778,0.01836242171592669,0.04055928356757234,0.002339566738317122,0.11244116850452957,0.06797633112971534,0.17379191086021667,0.10280599312274978,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,covertype,dirichlet,0.2,0.2,5,0.0,1.0,10,1
1,21184,0.043046848805665346,50,1.9155022658610272,0.6538162804731392,0.7777448688756676,0.6845728539723277,0.030756573499188457,0.12392858840252843,0.005393945612594104,0.016100077578276098,0.012446978892260511,0.010980035807583968,0.010800211240401796,0.6538162804731392,0.7777448688756676,0.6845728539723277,0.030756573499188457,0.1239285884025284,0.005393945612594137,0.016100077578276063,0.012446978892260555,0.010980035807584033,0.010800211240401727,0.9394854850129809,0.9528439933915506,0.9424120840217135,0.0029265990087326,0.013358508378569733,0.000769861054061855,0.0018306083955313224,0.002402267764927898,0.0018318251509966458,0.0012718615610391956,0.12202619445729757,0.06443464208369346,0.05702023988664947,0.6233184844529209,0.1783396327532842,0.09599798798310155,0.10523778301790117,0.02722894980149817,0.09224189600116016,0.027806780527132775,0.07067455530875735,0.014650650947290313,0.05817259619290908,0.00974648322913829,0.042443357227171324,0.0023591722366024573,0.1442632642557172,0.06369796824351406,0.12958048089915256,0.07075888049510799,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,covertype,dirichlet,0.2,0.2,5,0.0,1.0,10,2
2,21184,0.043046848805665346,50,1.5853002265861027,0.8597376852038849,0.8799315411166393,0.855409077973819,-0.004328607230065807,0.020193855912754598,0.00590592939284032,0.004872248011611057,0.007050805581962038,0.00212543431537159,0.0033592713961730024,0.8597376852038849,0.8799315411166393,0.855409077973819,-0.004328607230065939,0.020193855912754487,0.00590592939284029,0.004872248011611064,0.007050805581962011,0.0021254343153715508,0.0033592713961729218,0.8674061836204862,0.8856266226103375,0.8625914562190229,-0.004814727401463314,0.018220438989851307,0.005655330659486999,0.0045191989218414455,0.006855687332697384,0.0016324396002634699,0.00395888342624721,0.04398863089093365,0.003920953221249234,0.03829264828887925,0.003569580850953189,0.054931090782291546,0.5527676994328985,0.161991649012388,0.07043362682403584,0.15109312535852257,0.07607669718335805,0.03229096316718532,0.001593157149423069,0.10346027239006975,0.05563504024991682,0.0776256829262723,0.028092708395290968,0.17017472532618355,0.10987865259508875,0.16615121185727405,0.09803188409778561,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,covertype,dirichlet,0.2,0.2,5,0.0,1.0,10,2
3,21184,0.043046848805665346,50,1.3347809667673716,0.8314332123696196,0.8672721023119863,0.8354941358532745,0.004060923483654855,0.03583888994236668,0.008666292032629615,0.004959947183032755,0.010823308928538819,0.003078456416759283,0.004380057331819228,0.8314332123696196,0.8672721023119863,0.8354941358532745,0.004060923483654877,0.03583888994236668,0.008666292032629589,0.004959947183032755,0.010823308928538899,0.0030784564167593512,0.004380057331819209,0.8655652584375739,0.8871843285343403,0.8650460231295728,-0.0005192353080009759,0.021619070096766536,0.006931964534516972,0.004722680552572384,0.007953985971126893,0.00182451244655064,0.0037065792644608232,0.03571936427355007,0.0020079895475732293,0.03379538768555927,0.0014980927677700228,0.1378906923910869,0.04021547065020522,0.052694576075859326,0.6066545766936654,0.191454010610012,0.11621814977657677,0.03108444579270599,0.0010783517161765325,0.13750136538852384,0.07637594226869857,0.07542698012798026,0.028270157302374848,0.14830946075835708,0.06185710808021573,0.1561237168963653,0.06582416119674366,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,covertype,dirichlet,0.2,0.2,5,0.0,1.0,10,2
4,21184,0.043046848805665346,50,1.3712235649546827,0.8403349312440221,0.866570519979611,0.841073081982173,0.0007381507381507557,0.026235588735588778,0.005518135674481974,0.003928403791043173,0.004635792049931166,0.004750226143483861,0.00586463438296516,0.8403349312440221,0.8665705199796108,0.841073081982173,0.0007381507381507113,0.026235588735588667,0.005518135674481948,0.003928403791043184,0.004635792049931165,0.004750226143483944,0.005864634382965218,0.8610337502950202,0.8803398631106913,0.858720793013925,-0.0023129572810951073,0.019306112815671427,0.004899593132776007,0.002416140456373795,0.004268172595877186,0.003803887584216308,0.0038562451291951896,0.03878748579730472,0.0027212879993525675,0.03440149796569959,0.0020783634687669204,0.12197079190767983,0.06620500461083305,0.21159997863822846,0.13748379304988545,0.0408710502336853,0.562979102259346,0.03256758755663065,0.0014125831656831625,0.12141291893158523,0.06239537551860995,0.10493103243010285,0.03774141916507114,0.14135565414914525,0.053063594630651335,0.15210200238993815,0.07391947613180042,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,covertype,dirichlet,0.2,0.2,5,0.0,1.0,10,1
5,21184,0.043046848805665346,50,1.9408987915407856,0.6039221469776774,0.7790351642839228,0.6332938048658139,0.02937165788813645,0.17511301730624534,0.009998857258883788,0.01142262696347945,0.009948006638496062,0.008316365220771824,0.013411746678908635,0.6039221469776774,0.7790351642839227,0.6332938048658139,0.029371657888136428,0.1751130173062453,0.009998857258883788,0.011422626963479447,0.009948006638496024,0.008316365220771818,0.013411746678908596,0.9517111163559122,0.9658720793013925,0.9533632286995516,0.0016521123436393336,0.01416096294548026,0.0013149292685564538,0.0024189054473106233,0.00127186156103918,0.001117031821213057,0.002632399054727133,0.11574084440080076,0.042689504663191144,0.08455156085807489,0.017086713265992856,0.1534569820814394,0.09277404935740546,0.07870128053498382,0.02275051921407969,0.07901581208172119,0.02581691509826235,0.056486329126917145,0.6356463666705298,0.0672472523271306,0.004996069227750274,0.04307547879597088,0.0026610486037330966,0.15782410822340934,0.08733833296477456,0.163900351569552,0.0682404809342808,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,covertype,dirichlet,0.2,0.2,5,0.0,1.0,10,2
6,21184,0.043046848805665346,50,1.2284271148036254,0.7812500790041184,0.8394759562026449,0.7945183782540217,0.013268299249903314,0.05822587719852661,0.0038415763927562453,0.00829435565439046,0.004135645826904202,0.001881451237909421,0.006728676503549207,0.7812500790041184,0.8394759562026449,0.7945183782540217,0.013268299249903314,0.058225877198526586,0.0038415763927562314,0.008294355654390403,0.0041356458269041895,0.0018814512379094624,0.00672867650354912,0.8829360396506962,0.9033278262921879,0.8835496813783337,0.000613641727637515,0.02039178664149164,0.0025507209980847215,0.003531102989712536,0.0036214430547683077,0.0014971679515840572,0.0031931148501841097,0.03812964144365095,0.0015296500170747325,0.03568531640743444,0.0017983045616041678,0.07936058000235899,0.02233040422400535,0.16549758005820409,0.10356440770027513,0.18025842004541953,0.11903731304869714,0.03292171811864044,0.0009301632747885031,0.06149379216907323,0.6363013416057799,0.13299417428145258,0.032663489241051294,0.11932495971305732,0.03798782014505323,0.15433381776070845,0.0438571061816706,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,covertype,dirichlet,0.2,0.2,5,0.0,1.0,10,2
7,21184,0.043046848805665346,50,1.1312311178247734,0.6982125790809894,0.7941740983741126,0.72355626501244,0.02534368593145051,0.09596151929312305,0.008506130161182643,0.011460838712492238,0.009052105863158555,0.006130182087540868,0.011562487398089948,0.6982125790809894,0.7941740983741125,0.72355626501244,0.025343685931450467,0.09596151929312295,0.008506130161182611,0.011460838712492226,0.009052105863158555,0.0061301820875408804,0.011562487398089932,0.915506254425301,0.9328770356384235,0.9168279443002124,0.0013216898749115024,0.017370781213122476,0.0022140267924585493,0.003006218235183481,0.0026810425907317615,0.0015119770949300947,0.0020335765143769296,0.03801279262830308,0.002256839649434775,0.037627104275569194,0.0017544841040459495,0.10413294988778761,0.027414811020379827,0.14816962841137593,0.08473927955697722,0.1914698083076371,0.11734705126297737,0.034728419888201065,0.0016540110600939642,0.15755559711396502,0.06832811424259441,0.06930593550493491,0.6198065296391417,0.11442186566042427,0.03341533198752164,0.104575898321802,0.04328354747683307,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,covertype,dirichlet,0.2,0.2,5,0.0,1.0,10,2
8,21184,0.043046848805665346,50,1.3962896525679758,0.8480522631355181,0.8714668761563182,0.8454679779328046,-0.0025842852027134324,0.023414613020800123,0.0031436428414202216,0.004821890375467344,0.00424944028058101,0.0014804483078502222,0.004944742860741732,0.8480522631355181,0.8714668761563182,0.8454679779328046,-0.0025842852027133656,0.023414613020800147,0.003143642841420205,0.004821890375467311,0.004249440280581042,0.0014804483078502465,0.004944742860741724,0.8609865470852018,0.8803870663205098,0.8569270710408308,-0.004059476044371002,0.01940051923530801,0.0037762567854614224,0.0028376942865591865,0.004671448673585274,0.0012701084774202058,0.002362047864658395,0.036709465151563654,0.0023635057960396904,0.03457409137569949,0.002251884572665551,0.1769322665721374,0.12216193741998145,0.14066361622770054,0.0399053005774128,0.16294078427510622,0.08073822459105094,0.03167066311027128,0.0013593410320136296,0.15824594016820484,0.07189488505575058,0.0774721952141071,0.028738727349436267,0.040493125018574466,0.5445592646172257,0.14029785288663485,0.10602692898842345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,covertype,dirichlet,0.2,0.2,5,0.0,1.0,10,1
9,21184,0.043046848805665346,50,1.466625755287009,0.8562876620964095,0.8736984615109152,0.8542714446220024,-0.002016217474406945,0.01741079941450576,0.004679961145642395,0.0043197217331948385,0.005011951948484494,0.0013105313378090212,0.0031272168962423828,0.8562876620964097,0.8736984615109152,0.8542714446220024,-0.002016217474407056,0.01741079941450572,0.00467996114564238,0.004319721733194806,0.005011951948484517,0.0013105313378089741,0.0031272168962424036,0.8576823223979231,0.8749586971914092,0.8554165683266461,-0.0022657540712768486,0.01727637479348596,0.004732107070040909,0.004212473262652432,0.005019102006521511,0.0013401056942721915,0.003071474814254883,0.04131950853292495,0.0028376209546433656,0.03287984787659584,0.002292531721826631,0.13313803483754397,0.09121148952187151,0.1850174143643829,0.10065414506105626,0.14110908896847088,0.08395529838772671,0.029563336282231865,0.0011707639773706493,0.1449751446239406,0.06567213315781244,0.07640981271946062,0.028574363592956224,0.16176918041325028,0.04551699212468405,0.05381863138119799,0.5781146615000521,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,covertype,dirichlet,0.2,0.2,5,0.0,1.0,10,1
