island,n,n_fraction,p,y_mean,baseline_ROC AUC_mean,stack_on_validation_ROC AUC_mean,stack_on_pooled_ROC AUC_mean,stack_on_pooled_delta_ROC AUC_mean,stack_on_validation_delta_ROC AUC_mean,baseline_ROC AUC_std,stack_on_validation_ROC AUC_std,stack_on_pooled_ROC AUC_std,stack_on_pooled_delta_ROC AUC_std,stack_on_validation_delta_ROC AUC_std,baseline_Balanced Accuracy_mean,stack_on_validation_Balanced Accuracy_mean,stack_on_pooled_Balanced Accuracy_mean,stack_on_pooled_delta_Balanced Accuracy_mean,stack_on_validation_delta_Balanced Accuracy_mean,baseline_Balanced Accuracy_std,stack_on_validation_Balanced Accuracy_std,stack_on_pooled_Balanced Accuracy_std,stack_on_pooled_delta_Balanced Accuracy_std,stack_on_validation_delta_Balanced Accuracy_std,baseline_Accuracy_mean,stack_on_validation_Accuracy_mean,stack_on_pooled_Accuracy_mean,stack_on_pooled_delta_Accuracy_mean,stack_on_validation_delta_Accuracy_mean,baseline_Accuracy_std,stack_on_validation_Accuracy_std,stack_on_pooled_Accuracy_std,stack_on_pooled_delta_Accuracy_std,stack_on_validation_delta_Accuracy_std,imp_on_validation_0,imp_on_pooled_0,imp_on_validation_1,imp_on_pooled_1,imp_on_validation_2,imp_on_pooled_2,imp_on_validation_3,imp_on_pooled_3,imp_on_validation_4,imp_on_pooled_4,imp_on_validation_5,imp_on_pooled_5,imp_on_validation_6,imp_on_pooled_6,imp_on_validation_7,imp_on_pooled_7,imp_on_validation_8,imp_on_pooled_8,imp_on_validation_9,imp_on_pooled_9,jaccard_0,jaccard_1,jaccard_2,jaccard_3,jaccard_4,jaccard_5,jaccard_6,jaccard_7,jaccard_8,jaccard_9,random_state,data,partitioning_method,val_size,test_size,n_bootstraps,eps,alpha,c_clients,y
0,1128,0.024183693158673327,65,0.5292553191489362,0.8222169811320755,0.8329402515723272,0.8186006289308174,-0.0036163522012579775,0.010723270440251564,0.013481418516893636,0.019632314983775254,0.017970989657924645,0.007046235895222861,0.020188679245282972,0.8222169811320754,0.8329402515723272,0.8186006289308176,-0.0036163522012578444,0.010723270440251653,0.013481418516893568,0.019632314983775254,0.017970989657924628,0.0070462358952228885,0.020188679245283007,0.8230088495575221,0.8345132743362832,0.8185840707964601,-0.004424778761061954,0.011504424778761058,0.01342101848504697,0.019307455070151705,0.01835083305604221,0.007404071031275016,0.01889748363191379,0.14213417971891545,0.6048778649845991,0.09140559895310585,0.021993725097417816,0.0982034152910261,0.03130797042623635,0.09908311808320444,0.04890745982541736,0.1206567023929391,0.050155349791411605,0.07208047367893125,0.03152578510918538,0.08036460383960216,0.07221172168570306,0.08953497036520204,0.05660664559557461,0.07409546861725554,0.037595140902049524,0.13244146905981807,0.044818336582405444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,census,dirichlet,0.2,0.2,5,0.0,10.0,10,0
1,1128,0.024183693158673327,65,0.5877659574468085,0.8314576764491874,0.8263966367531733,0.8275931764896111,-0.00386449995957634,-0.00506103969601428,0.028757521643445524,0.024357268740334878,0.026643134784615455,0.00791942744066502,0.01662038779191741,0.8314576764491874,0.8263966367531733,0.8275931764896111,-0.003864499959576384,-0.005061039696014236,0.02875752164344555,0.024357268740334868,0.026643134784615448,0.00791942744066506,0.0166203877919175,0.8415929203539824,0.8398230088495573,0.8362831858407078,-0.005309734513274345,-0.0017699115044247816,0.025403009016650133,0.017565870125025838,0.022562033245985776,0.006503070113583669,0.017831364318238865,0.08153282046449085,0.03241375452620813,0.0925809911781113,0.5271466311322918,0.10052553595761052,0.036802359301474685,0.06481964274184623,0.015258939103860869,0.10159181826610209,0.04634395009982553,0.08953954581798812,0.043462397382098394,0.10237148703509795,0.07344414231877668,0.09726652187857471,0.04119549902386303,0.1407033911700175,0.0988165165684147,0.12906824549016058,0.0851158105431861,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,census,dirichlet,0.2,0.2,5,0.0,10.0,10,0
2,1128,0.024183693158673327,65,0.5141843971631206,0.7939341692789968,0.8043260188087773,0.7913949843260187,-0.002539184952978046,0.010391849529780584,0.02326689397965148,0.02035967501658577,0.022383817121179685,0.003664025691241023,0.016665842820543317,0.7939341692789968,0.8043260188087773,0.7913949843260187,-0.0025391849529780687,0.010391849529780539,0.023266893979651548,0.02035967501658578,0.0223838171211797,0.0036640256912410366,0.016665842820543352,0.7946902654867257,0.8053097345132743,0.7920353982300885,-0.0026548672566371724,0.01061946902654869,0.023679802053556902,0.020180096019453767,0.022906511691229703,0.003539823008849563,0.016461128528971948,0.10433540194036425,0.022809361773068925,0.06742570587927041,0.008362629215437314,0.1017689906753477,0.6167227102274035,0.08965568857750862,0.026639397872456987,0.09384997752531463,0.03137677854343131,0.09129085861948873,0.07144521179552721,0.10580465218578831,0.04445058950306862,0.13674794220654776,0.04162130966007776,0.11473432306245797,0.08223253898561197,0.09438645932791154,0.05433947242391646,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,census,dirichlet,0.2,0.2,5,0.0,10.0,10,0
3,1128,0.024183693158673327,65,0.4015957446808511,0.7977370777370778,0.8007000407000409,0.7962555962555962,-0.0014814814814814836,0.002962962962962923,0.018549676587969313,0.010859832547061108,0.015295289732317616,0.006265088818862513,0.021239064226694325,0.7977370777370776,0.8007000407000409,0.7962555962555962,-0.0014814814814814391,0.0029629629629629893,0.018549676587969344,0.010859832547061108,0.015295289732317639,0.006265088818862555,0.021239064226694353,0.808849557522124,0.8123893805309734,0.8070796460176991,-0.0017699115044247816,0.003539823008849563,0.014378829034753893,0.014159292035398214,0.012389380530973434,0.004512406649197162,0.022803714560575415,0.11693709654415105,0.06361171640905341,0.06231417068935724,0.02614451272087121,0.07641964297384678,0.02508091674903377,0.11209812234977241,0.5853815621206995,0.12424537918397013,0.04460054172797341,0.12520368439908647,0.08286236768142805,0.0847317059429894,0.039366355972273434,0.09819651472920302,0.031298736367623814,0.0859060332808687,0.032261991170776536,0.11394764990675477,0.06939129908026712,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,census,dirichlet,0.2,0.2,5,0.0,10.0,10,0
4,1128,0.024183693158673327,65,0.5904255319148937,0.7797558412159431,0.7928531004931683,0.7722370442234618,-0.007518796992481191,0.013097259277225316,0.029135441472935085,0.023881711610454947,0.02911535600395929,0.0032204222708609696,0.014200819464157606,0.7797558412159431,0.7928531004931684,0.772237044223462,-0.00751879699248117,0.013097259277225359,0.029135441472935144,0.023881711610454912,0.029115356003959314,0.003220422270860958,0.014200819464157613,0.7929203539823009,0.8106194690265486,0.784070796460177,-0.008849557522123908,0.017699115044247794,0.02900171612066185,0.02210618760495007,0.030321843715065175,0.004847102278806787,0.01791898825780233,0.09661540326929517,0.03719387450795994,0.0886993391594013,0.013000948697932961,0.11143839467447951,0.03097708076816292,0.06823657556971878,0.03624649158948317,0.0925116292938545,0.5759682540812601,0.14316852233337163,0.11859734455362436,0.13293546802257517,0.06078490913965773,0.0840223136234609,0.05686319842293318,0.10584854685931258,0.03584441881733207,0.0765238071945305,0.03452347942165376,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,census,dirichlet,0.2,0.2,5,0.0,10.0,10,0
5,1128,0.024183693158673327,65,0.5629432624113475,0.8199395530104191,0.8268034677483497,0.8199236459078978,-1.590710252126204e-05,0.00686391473793051,0.02767604307540335,0.02318932036980103,0.02329336231751522,0.00495670266364106,0.01776858953558372,0.8199395530104191,0.8268034677483497,0.8199236459078978,-1.590710252130645e-05,0.006863914737930488,0.027676043075403292,0.02318932036980103,0.02329336231751524,0.004956702663640932,0.017768589535583662,0.8256637168141594,0.8336283185840708,0.8238938053097347,-0.0017699115044247816,0.007964601769911516,0.028068586773723373,0.020866948889471833,0.023975605635653208,0.004512406649197162,0.01778739047986001,0.09291531797971089,0.037850340291860574,0.06795683834424011,0.018561077536987537,0.10200860403988421,0.0487409750035218,0.06516364939606223,0.03272080486410169,0.11714390314051985,0.03612592713406231,0.05711890215961861,0.5813491865486939,0.19421247181521878,0.059852727940899665,0.08958193973060126,0.04924862072849802,0.06436608487157017,0.01791069230914983,0.14953228852257397,0.11763964764222483,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,census,dirichlet,0.2,0.2,5,0.0,10.0,10,0
6,1128,0.024183693158673327,65,0.3962765957446808,0.8072385620915032,0.8280065359477125,0.805392156862745,-0.0018464052287581634,0.0207679738562091,0.02445661985760178,0.016728020481508905,0.023162593211772997,0.005963626988148621,0.017905648955389715,0.8072385620915032,0.8280065359477125,0.805392156862745,-0.0018464052287581855,0.020767973856209144,0.02445661985760178,0.01672802048150895,0.023162593211773018,0.005963626988148601,0.017905648955389725,0.8150442477876106,0.8300884955752211,0.8132743362831858,-0.0017699115044247816,0.015044247787610621,0.022457659363627452,0.01496595975689182,0.021385922077158514,0.005309734513274345,0.015978292110856447,0.1016469000179524,0.04777805098219293,0.0749359511653872,0.045295217505374526,0.06904392776379768,0.020082126010303816,0.07884354355638343,0.033157560134641884,0.09459624190792025,0.02140349414315044,0.10215350920492657,0.06538064054842349,0.14041710934939952,0.6192390160882828,0.14159656333799,0.08438017574624627,0.11495301582810499,0.038497169639347545,0.08181323786813792,0.02478654920203653,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,census,dirichlet,0.2,0.2,5,0.0,10.0,10,1
7,1128,0.024183693158673327,65,0.450354609929078,0.7834598355471221,0.7903225806451613,0.7834598355471221,-4.4408920985006264e-17,0.006862745098039214,0.011000329489288108,0.0051628171149002006,0.013085720043380314,0.004384447014705504,0.009915052341312756,0.7834598355471221,0.7903225806451613,0.7834598355471221,2.2204460492503132e-17,0.006862745098039191,0.011000329489288132,0.0051628171149002006,0.01308572004338033,0.0043844470147054795,0.009915052341312739,0.7831858407079647,0.7893805309734514,0.7831858407079647,0.0,0.006194690265486735,0.012515164268788471,0.006002061931969273,0.01454130683642036,0.003957642438052731,0.009111177115917714,0.14155760102489487,0.052995922388437436,0.08368535390685479,0.022084061258978514,0.12410744250462846,0.07716065631690064,0.1089280042743795,0.05910037918283959,0.0922389296174994,0.024062311064817272,0.07881116689612287,0.04147032945093584,0.1361464537150769,0.08238133442225218,0.07400402651088155,0.6033598179591199,0.06547011417118995,0.01381962638755892,0.09505090737847174,0.023565561568159792,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,census,dirichlet,0.2,0.2,5,0.0,10.0,10,0
8,1128,0.024183693158673327,65,0.674645390070922,0.7656650071123756,0.7661450924608819,0.7733285917496444,0.007663584637268817,0.00048008534850634276,0.014485889807069694,0.01167499747606732,0.016737389548536933,0.00959188950707139,0.014735732471117065,0.7656650071123756,0.7661450924608818,0.7733285917496444,0.007663584637268861,0.00048008534850638716,0.014485889807069687,0.011674997476067348,0.016737389548536926,0.009591889507071386,0.014735732471117029,0.8088495575221237,0.8141592920353983,0.8079646017699116,-0.0008849557522123686,0.005309734513274345,0.016650343117014833,0.012515164268788431,0.017831364318238833,0.008579964349409424,0.01756587012502584,0.08987629063580686,0.04184442977326564,0.09529333277159206,0.048651704954870624,0.10656710129108198,0.08108646075506623,0.07483914088889446,0.012413456930983351,0.09868850274361853,0.025121735541258752,0.12671663377453332,0.03147101061845468,0.1087100938716247,0.05404767359581967,0.06352547399829624,0.012805856401870376,0.10724855107980562,0.5970796415404576,0.1285348789447463,0.09547802988795327,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,census,dirichlet,0.2,0.2,5,0.0,10.0,10,0
9,1128,0.024183693158673327,65,0.5718085106382979,0.8016063294174061,0.8116998321745384,0.795660513066411,-0.005945816350994959,0.010093502757132545,0.04040473222382635,0.02506439464349887,0.03796721161496377,0.005261445221815664,0.019677277228119665,0.8016063294174061,0.8116998321745384,0.795660513066411,-0.005945816350994937,0.01009350275713261,0.04040473222382636,0.025064394643498866,0.037967211614963706,0.005261445221815716,0.019677277228119662,0.8079646017699116,0.8212389380530973,0.8008849557522124,-0.007079646017699104,0.013274336283185816,0.037711992482588545,0.02142251050780566,0.037020355156375015,0.005309734513274319,0.019788212190263627,0.0788991849725917,0.018494063982642858,0.10428641517010276,0.03850493722821949,0.09668169729201118,0.05507650421586442,0.07365328953064015,0.01862250474989264,0.10194321050329311,0.015351842531765452,0.13361459024496952,0.07114420057466789,0.09725462036212687,0.03160106727185834,0.0835419394683435,0.019932361179970926,0.13698306848307046,0.08343668794074373,0.09314198397285078,0.6478358303243742,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,census,dirichlet,0.2,0.2,5,0.0,10.0,10,1
