island,n,n_fraction,p,y_mean,baseline_ROC AUC_mean,stack_on_validation_ROC AUC_mean,stack_on_pooled_ROC AUC_mean,stack_on_pooled_delta_ROC AUC_mean,stack_on_validation_delta_ROC AUC_mean,baseline_ROC AUC_std,stack_on_validation_ROC AUC_std,stack_on_pooled_ROC AUC_std,stack_on_pooled_delta_ROC AUC_std,stack_on_validation_delta_ROC AUC_std,baseline_Balanced Accuracy_mean,stack_on_validation_Balanced Accuracy_mean,stack_on_pooled_Balanced Accuracy_mean,stack_on_pooled_delta_Balanced Accuracy_mean,stack_on_validation_delta_Balanced Accuracy_mean,baseline_Balanced Accuracy_std,stack_on_validation_Balanced Accuracy_std,stack_on_pooled_Balanced Accuracy_std,stack_on_pooled_delta_Balanced Accuracy_std,stack_on_validation_delta_Balanced Accuracy_std,baseline_Accuracy_mean,stack_on_validation_Accuracy_mean,stack_on_pooled_Accuracy_mean,stack_on_pooled_delta_Accuracy_mean,stack_on_validation_delta_Accuracy_mean,baseline_Accuracy_std,stack_on_validation_Accuracy_std,stack_on_pooled_Accuracy_std,stack_on_pooled_delta_Accuracy_std,stack_on_validation_delta_Accuracy_std,imp_on_validation_0,imp_on_pooled_0,imp_on_validation_1,imp_on_pooled_1,imp_on_validation_2,imp_on_pooled_2,imp_on_validation_3,imp_on_pooled_3,imp_on_validation_4,imp_on_pooled_4,imp_on_validation_5,imp_on_pooled_5,imp_on_validation_6,imp_on_pooled_6,imp_on_validation_7,imp_on_pooled_7,imp_on_validation_8,imp_on_pooled_8,imp_on_validation_9,imp_on_pooled_9,jaccard_0,jaccard_1,jaccard_2,jaccard_3,jaccard_4,jaccard_5,jaccard_6,jaccard_7,jaccard_8,jaccard_9,random_state,data,partitioning_method,val_size,test_size,n_bootstraps,eps,alpha,c_clients,y
0,21184,0.043046848805665346,50,1.4927303625377644,0.8547982310225375,0.8788762348700011,0.8511074606562083,-0.0036907703663291436,0.02407800384746357,0.0036604015392004835,0.005920111717963956,0.005410921004382038,0.00218077169624742,0.006847631831541927,0.8547982310225374,0.878876234870001,0.8511074606562083,-0.003690770366329188,0.024078003847463593,0.0036604015392004384,0.005920111717963948,0.00541092100438211,0.0021807716962474683,0.006847631831541877,0.8549445362284634,0.8789237668161436,0.8512626858626386,-0.003681850365824868,0.02397923058767999,0.0036703341376056286,0.005901345215966769,0.005446604091569383,0.0022120131251092685,0.00681853592758721,0.0358373256201235,0.563329967599572,0.07354403976228097,0.03525679100892885,0.1114996745653923,0.0678566080983167,0.11680376924760746,0.0316147795771701,0.09601263904165266,0.03653778072135673,0.14371584182188168,0.09083227320553941,0.13636889828282198,0.036571105826632866,0.06622864925454179,0.009196347181516872,0.12526807926450373,0.10714301579936278,0.09472108313919395,0.02166133098160373,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,covertype,dirichlet,0.2,0.2,5,0.0,100.0,10,1
1,21184,0.043046848805665346,50,1.4974037009063443,0.8540469617260594,0.8706773308733909,0.8504232259559572,-0.003623735770102354,0.016630369147331424,0.004675118755255348,0.003383556855277958,0.004757266770622978,0.0012721718798229349,0.0020088407929156147,0.8540469617260594,0.8706773308733909,0.8504232259559572,-0.003623735770102332,0.016630369147331403,0.004675118755255429,0.0033835568552779247,0.004757266770622958,0.001272171879822944,0.0020088407929156997,0.8540476752419165,0.8706632050979467,0.8504130280859098,-0.003634647156006654,0.016615529856030164,0.0046695404019886436,0.0033477693134759843,0.00474010487066632,0.001254220463118858,0.0020004361671387082,0.13728320287640214,0.10962904308363834,0.03675908979793309,0.5846795041294939,0.1185871409892221,0.036754650799405944,0.08077515257497415,0.04496221919507627,0.13945999216039537,0.04065157136225822,0.09361058730221788,0.034339096313755,0.10053087346450451,0.016258268689701986,0.05362503091892551,0.005821167284955265,0.1421594932370039,0.09317671370991701,0.0972094366784213,0.033727765431798146,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,covertype,dirichlet,0.2,0.2,5,0.0,100.0,10,2
2,21184,0.043046848805665346,50,1.489662009063444,0.861391705582738,0.8863875706340627,0.8566846182138359,-0.004707087368902041,0.024995865051324628,0.00372474908322935,0.005117269682202102,0.003743441137954882,0.001033411174096833,0.007818043998951588,0.8613917055827379,0.8863875706340627,0.8566846182138359,-0.004707087368902041,0.024995865051324628,0.0037247490832293733,0.005117269682202045,0.003743441137954878,0.0010334111740968124,0.007818043998951543,0.8614113759735662,0.8863346707576115,0.8567382582015577,-0.0046731177720084945,0.024923294784045293,0.003696948642756917,0.005094011540789676,0.0036593905958582657,0.001070170785815905,0.007794392054903367,0.10083934530466429,0.03646892245204879,0.12140561834717523,0.04962807459627331,0.03784413069072791,0.5301474362212292,0.1395528363476701,0.031995206898526876,0.09199511443811866,0.05622386699214923,0.11881423196833507,0.11369445837980359,0.05544960929525986,0.006112834756381271,0.1072136133679444,0.05757629858735486,0.13878826890489274,0.10556216952982726,0.08809723133521166,0.012590731586405668,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,covertype,dirichlet,0.2,0.2,5,0.0,100.0,10,2
3,21184,0.043046848805665346,50,1.5265294561933536,0.8581247293529541,0.8808772919252104,0.853252412194166,-0.0048723171587880644,0.022752562572256264,0.008179366056537124,0.004896795673927793,0.007964168702910925,0.0012140228770414372,0.004733138533066764,0.8581247293529541,0.8808772919252105,0.8532524121941659,-0.004872317158788109,0.02275256257225631,0.00817936605653713,0.004896795673927705,0.007964168702910886,0.0012140228770414257,0.004733138533066829,0.8590512154826528,0.8821807882936039,0.8540948784517347,-0.004956337030918134,0.023129572810951116,0.008246928971162961,0.00526352831047871,0.007987530729393092,0.0012753604990423586,0.00465376730474061,0.1387967427408735,0.08581779798983187,0.12840025454610204,0.0998916979208497,0.11477144685313838,0.04366672809329043,0.03599597398936911,0.5681754828336946,0.09608599594694428,0.015015194806319016,0.09171670139316215,0.031573949594190444,0.09660879359353246,0.02914200946561622,0.07269462387921849,0.012014067626341293,0.1459612842350407,0.10502441728289069,0.07896818282261872,0.009678654386975712,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,covertype,dirichlet,0.2,0.2,5,0.0,100.0,10,2
4,21184,0.043046848805665346,50,1.4664841389728096,0.8626811655836424,0.8805183206885994,0.8601491001258804,-0.002532065457762056,0.01783715510495698,0.004026437939424248,0.0033880412146783906,0.005122931823735505,0.0015455587432239917,0.005792697731133157,0.8626811655836424,0.8805183206885994,0.8601491001258802,-0.002532065457762056,0.01783715510495698,0.004026437939424226,0.003388041214678382,0.005122931823735585,0.001545558743224083,0.0057926977311331266,0.8643851781921171,0.8812367240972387,0.8615057823932026,-0.0028793957989143417,0.016851545905121546,0.0037986121385377818,0.0032954467171502416,0.0045799277683633505,0.0014731637039723645,0.005649812108703565,0.14207982541742883,0.08343320882157935,0.16558110715284818,0.0929744922470063,0.09116495608285391,0.04208773623154839,0.08065135791098742,0.01436989282280734,0.03594440483151551,0.5716827823387025,0.09362546897403456,0.041918556088152946,0.07804256909593517,0.020362002717637863,0.08183923821007533,0.022175959088444018,0.1431563126115969,0.0769702008427943,0.08791475971272407,0.03402516880132703,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,covertype,dirichlet,0.2,0.2,5,0.0,100.0,10,1
5,21184,0.043046848805665346,50,1.5351680513595165,0.8606029479865605,0.8795955475657523,0.8558768047594864,-0.004726143227074253,0.01899259957919188,0.004883709359315444,0.00396263344540978,0.004663130132597039,0.0011707053072136451,0.00481419002726717,0.8606029479865607,0.8795955475657523,0.8558768047594864,-0.00472614322707432,0.01899259957919175,0.004883709359315421,0.003962633445409786,0.004663130132597035,0.0011707053072136351,0.004814190027267174,0.8618834080717489,0.8810479112579654,0.856974274250649,-0.004909133821099832,0.019164503186216673,0.004962851288477967,0.004303006910579494,0.004889578159104459,0.0007813521528084347,0.004895043412106112,0.16080230350729602,0.12457231148069034,0.10283128831243038,0.029021767754201566,0.09943059489474022,0.062368155233390524,0.08887359109290531,0.01859876470767494,0.0803969773551827,0.022378143364670006,0.03733686076887465,0.5297737243050071,0.08221313155238588,0.025110759250534947,0.11156548319773478,0.034888205521208936,0.16256654565112352,0.13142374917924732,0.07398322366732647,0.021864419203374508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,covertype,dirichlet,0.2,0.2,5,0.0,100.0,10,2
6,21184,0.043046848805665346,50,1.4840445619335347,0.859444191417125,0.8800284421541631,0.8565044253511666,-0.00293976606595856,0.020584250737038002,0.006684226219346626,0.005202040767290824,0.0066431430990305075,0.00074053737011138,0.005232618021908199,0.8594441914171249,0.8800284421541631,0.8565044253511666,-0.0029397660659584712,0.020584250737038158,0.006684226219346577,0.005202040767290831,0.006643143099030491,0.0007405373701113641,0.005232618021908106,0.8598064668397452,0.8799622374321453,0.8567854614113759,-0.0030210054283691832,0.020155770592400257,0.006738661194144138,0.0049655443435491775,0.006649456371183513,0.000781352152808436,0.005202213479498151,0.08510074205494804,0.026790319764066095,0.1032754539014924,0.04024828596746488,0.10966234281444535,0.05255974066677643,0.10254085742630228,0.046646030748033605,0.11434880566598835,0.04039471290061044,0.1359667446913842,0.09227434516045234,0.03587040415050056,0.5480483534832377,0.0806317259288733,0.025444687865481257,0.11488346337985682,0.052704127389309095,0.11771945998620878,0.0748893960545682,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,covertype,dirichlet,0.2,0.2,5,0.0,100.0,10,2
7,21184,0.043046848805665346,50,1.4782382930513596,0.8558814337180649,0.8762289691272616,0.8504199812210598,-0.005461452497005292,0.020347535409196406,0.006304381278760914,0.003198325227991946,0.0057743610359610896,0.0021059510404448497,0.00385402567883304,0.8558814337180651,0.8762289691272613,0.8504199812210598,-0.005461452497005271,0.020347535409196447,0.006304381278760875,0.0031983252279919783,0.0057743610359610896,0.0021059510404447756,0.0038540256788329387,0.8564550389426481,0.8769884352135946,0.8510266698135472,-0.005428369129100785,0.020533396270946434,0.006502060104870986,0.003444217389087478,0.005898323920381068,0.002041231844270939,0.0036866885418488106,0.08403705073763067,0.02189590354833381,0.11131338251941376,0.06221675957699372,0.11845817880962103,0.05062306892260268,0.09961005707953029,0.03265297711671479,0.11926962919637599,0.054489829761698104,0.08063467950155336,0.05105571820689795,0.09287969208164468,0.01348758809938988,0.03492757664212105,0.5432121083151771,0.1723395089953513,0.13635640552317252,0.08653024443675786,0.034009640929019355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,covertype,dirichlet,0.2,0.2,5,0.0,100.0,10,2
8,21184,0.043046848805665346,50,1.4583648036253776,0.8587160553659615,0.8748215010915683,0.855103446573732,-0.003612608792229599,0.016105445725606814,0.004865607540719713,0.0035286503919420564,0.0037364929481395713,0.0014969551462567828,0.004133562171521342,0.8587160553659615,0.8748215010915683,0.8551034465737318,-0.003612608792229577,0.01610544572560686,0.004865607540719686,0.0035286503919420864,0.0037364929481395973,0.0014969551462567026,0.004133562171521258,0.8614113759735662,0.8758555581779561,0.8574463063488317,-0.003965069624734441,0.014444182204389922,0.004812412962353716,0.0037968520277914196,0.003560636708170122,0.001787500234011002,0.00381558468311751,0.11346165499434509,0.09406379203148896,0.08729156171251906,0.029812886111602536,0.12115136423540522,0.05120307110365678,0.07575794588974552,0.020687194261341076,0.13382615884563984,0.08607004320182142,0.09805093764735306,0.04396395848969269,0.07674237962729183,0.005153283847069728,0.11551422106958018,0.037012443779532056,0.036387612625651794,0.5571771073681256,0.14181616335246847,0.07485621980566912,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,covertype,dirichlet,0.2,0.2,5,0.0,100.0,10,1
9,21184,0.043046848805665346,50,1.5466861782477341,0.856199230574893,0.875511189390241,0.8506127394788445,-0.005586491096048629,0.019311958815347863,0.004439994922013905,0.0036368245275388883,0.005147778304409477,0.0017502923788946902,0.0021022199471652215,0.856199230574893,0.875511189390241,0.8506127394788445,-0.005586491096048629,0.019311958815347908,0.00443999492201393,0.0036368245275388935,0.0051477783044094685,0.0017502923788946447,0.002102219947165257,0.8587207930139249,0.8776492801510504,0.8525843757375501,-0.0061364172763747945,0.01892848713712534,0.004202411397508612,0.0032791795011486323,0.0047989672040174795,0.0017598632883934083,0.002245999953433158,0.14413375608070073,0.0881420680849922,0.12073434301640522,0.07116888563932382,0.09930257785097973,0.05072618087574872,0.08203507622390668,0.019143140960184872,0.12060855061562328,0.039536774239691284,0.1296748722331538,0.08269763080057362,0.07290984193916769,0.007917676424272557,0.08018912924501893,0.016573300024192127,0.11318070482566842,0.06466411089504258,0.037231147969375544,0.5594302320559782,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,covertype,dirichlet,0.2,0.2,5,0.0,100.0,10,1
