island,n,n_fraction,p,y_mean,baseline_ROC AUC_mean,stack_on_validation_ROC AUC_mean,stack_on_pooled_ROC AUC_mean,stack_on_pooled_delta_ROC AUC_mean,stack_on_validation_delta_ROC AUC_mean,baseline_ROC AUC_std,stack_on_validation_ROC AUC_std,stack_on_pooled_ROC AUC_std,stack_on_pooled_delta_ROC AUC_std,stack_on_validation_delta_ROC AUC_std,baseline_Balanced Accuracy_mean,stack_on_validation_Balanced Accuracy_mean,stack_on_pooled_Balanced Accuracy_mean,stack_on_pooled_delta_Balanced Accuracy_mean,stack_on_validation_delta_Balanced Accuracy_mean,baseline_Balanced Accuracy_std,stack_on_validation_Balanced Accuracy_std,stack_on_pooled_Balanced Accuracy_std,stack_on_pooled_delta_Balanced Accuracy_std,stack_on_validation_delta_Balanced Accuracy_std,baseline_Accuracy_mean,stack_on_validation_Accuracy_mean,stack_on_pooled_Accuracy_mean,stack_on_pooled_delta_Accuracy_mean,stack_on_validation_delta_Accuracy_mean,baseline_Accuracy_std,stack_on_validation_Accuracy_std,stack_on_pooled_Accuracy_std,stack_on_pooled_delta_Accuracy_std,stack_on_validation_delta_Accuracy_std,imp_on_validation_0,imp_on_pooled_0,imp_on_validation_1,imp_on_pooled_1,imp_on_validation_2,imp_on_pooled_2,imp_on_validation_3,imp_on_pooled_3,imp_on_validation_4,imp_on_pooled_4,imp_on_validation_5,imp_on_pooled_5,imp_on_validation_6,imp_on_pooled_6,imp_on_validation_7,imp_on_pooled_7,imp_on_validation_8,imp_on_pooled_8,imp_on_validation_9,imp_on_pooled_9,jaccard_0,jaccard_1,jaccard_2,jaccard_3,jaccard_4,jaccard_5,jaccard_6,jaccard_7,jaccard_8,jaccard_9,random_state,data,partitioning_method,val_size,test_size,n_bootstraps,eps,alpha,c_clients,y
0,1128,0.024183693158673327,65,0.2127659574468085,0.7026451310861423,0.7248595505617977,0.7104868913857678,0.007841760299625444,0.02221441947565539,0.02147539832227745,0.0380451520926123,0.026659672866700374,0.023812980313126304,0.042494524316107396,0.7026451310861421,0.7248595505617977,0.7104868913857678,0.007841760299625512,0.02221441947565548,0.02147539832227745,0.03804515209261232,0.026659672866700377,0.023812980313126328,0.042494524316107465,0.8168141592920353,0.8398230088495575,0.8123893805309734,-0.004424778761061931,0.023008849557522117,0.02142251050780566,0.017565870125025876,0.022141585846366017,0.014808142062549955,0.026607604209509566,0.09786171755501756,0.6732768410329713,0.09829613154663056,0.03399659331946085,0.08284348431423331,0.02290930156801855,0.07895602995505323,0.01851200131106454,0.13598183223752922,0.037036572824113115,0.09596531561761286,0.0526913043956387,0.08704591776327844,0.02415982081204317,0.10655122883804406,0.05170168080510331,0.10404953245162604,0.03298176193173504,0.11244880972097464,0.05273412199985146,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,census,dirichlet,0.2,0.2,5,0.0,0.5,10,0
1,1128,0.024183693158673327,65,0.3129432624113475,0.7557292139936393,0.7644797819173104,0.7537937301226715,-0.00193548387096778,0.008750567923671038,0.02625513978905852,0.021833761414292663,0.025396400536905953,0.0015803159630859525,0.03137273491994169,0.7557292139936392,0.7644797819173104,0.7537937301226714,-0.001935483870967758,0.008750567923671015,0.026255139789058447,0.021833761414292694,0.0253964005369059,0.0015803159630859345,0.03137273491994168,0.8,0.7973451327433628,0.7973451327433627,-0.0026548672566371724,-0.00265486725663715,0.024300053482736256,0.01098201207609812,0.02280371456057545,0.002167690037861223,0.022317734890121226,0.08749522193140921,0.01714591739574208,0.07555205439432644,0.6568546234709809,0.08939071355973095,0.02808671776055951,0.10159959382275201,0.033532041164109606,0.09103627199163285,0.023852307220186768,0.1115043935575862,0.05343871823664443,0.08551203204324775,0.019938380695741394,0.12922763756209443,0.07930953312218812,0.08116127776083652,0.009580971448565397,0.14752080337638357,0.07826078948528191,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,census,dirichlet,0.2,0.2,5,0.0,0.5,10,0
2,1128,0.024183693158673327,65,0.1773049645390071,0.7031182795698925,0.7197311827956989,0.7193279569892473,0.016209677419354796,0.01661290322580644,0.024109381673058036,0.027264399806715772,0.031270894275129545,0.012869186732806138,0.03758902793887807,0.7031182795698925,0.7197311827956989,0.7193279569892473,0.01620967741935484,0.016612903225806486,0.024109381673058004,0.027264399806715765,0.03127089427512957,0.012869186732806147,0.037589027938878056,0.8601769911504424,0.868141592920354,0.8513274336283185,-0.008849557522123908,0.007964601769911516,0.009111177115917714,0.011673368104666319,0.012069187342465378,0.009694204557613575,0.012945786582590988,0.10058712973275112,0.03888637856723535,0.12151498000909647,0.05024784879291229,0.08811306783271333,0.6816625974528925,0.06632271822090839,0.013826055210643609,0.09884728741541102,0.02628132878378987,0.08272629807708959,0.018093385355909406,0.08722777761088081,0.02585955761369399,0.11479103015022145,0.04280243171517394,0.11980216872822132,0.044084769516510115,0.1200675422227065,0.05825564699123883,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,census,dirichlet,0.2,0.2,5,0.0,0.5,10,0
3,1128,0.024183693158673327,65,0.5815602836879432,0.8030855765367617,0.7950582563278424,0.7957412615508236,-0.007344314985938083,-0.008027320208919187,0.026321528913250326,0.026760906962498686,0.02567685266243786,0.0033844398731273564,0.01993949480734815,0.8030855765367617,0.7950582563278424,0.7957412615508236,-0.007344314985938061,-0.00802732020891921,0.026321528913250326,0.026760906962498672,0.02567685266243785,0.0033844398731273733,0.01993949480734811,0.8106194690265486,0.802654867256637,0.8017699115044247,-0.008849557522123908,-0.007964601769911539,0.019867207363401453,0.024170796962385242,0.019062530290741602,0.003957642438052731,0.019669124576011346,0.10660393727658142,0.018349046991768512,0.09943411666631038,0.05566692524422362,0.07976757552170943,0.027259094433450103,0.09043704417241634,0.569266420493894,0.0839718999604145,0.03775230699559597,0.15810235682052504,0.1290788407386361,0.09194052713075683,0.031826511650981826,0.12710036198307556,0.056239792867224324,0.05009057739125029,0.009505503430292538,0.11255160307696022,0.06505555715393295,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,census,dirichlet,0.2,0.2,5,0.0,0.5,10,0
4,1128,0.024183693158673327,65,0.15425531914893617,0.6811069558713537,0.7271503365744204,0.6963949139865371,0.015287958115183242,0.04604338070306657,0.047455790296620066,0.043911487277407735,0.051492622309106124,0.015967954038896878,0.06559338840982934,0.6811069558713537,0.7271503365744204,0.6963949139865371,0.015287958115183287,0.04604338070306659,0.04745579029662006,0.043911487277407735,0.051492622309106055,0.01596795403889684,0.06559338840982931,0.8672566371681416,0.8938053097345133,0.8654867256637168,-0.0017699115044247816,0.026548672566371678,0.016556006136167867,0.013126015021408229,0.021238938053097334,0.007189414517376967,0.015070253421173784,0.08870217669793783,0.04509244743081444,0.10152516866802039,0.05321319566421726,0.14755953571365546,0.05587198033957351,0.0830323305193095,0.027540746670056654,0.07460229490760625,0.6297904671851264,0.08971507539025578,0.03354246226296182,0.057849154605292955,0.013141608583791936,0.09187362632821383,0.018992455118666002,0.1255436786944792,0.05166262732225076,0.1395969584752288,0.07115200942254123,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,census,dirichlet,0.2,0.2,5,0.0,0.5,10,0
5,1128,0.024183693158673327,65,0.7367021276595744,0.7654819277108433,0.7786746987951807,0.7635742971887549,-0.0019076305220883326,0.013192771084337317,0.02781493458482855,0.020094533123399483,0.02569711596037876,0.012256729404161807,0.02043448714864123,0.7654819277108433,0.7786746987951807,0.7635742971887549,-0.0019076305220883326,0.013192771084337362,0.02781493458482854,0.020094533123399386,0.02569711596037872,0.012256729404161757,0.020434487148641232,0.8477876106194691,0.8530973451327434,0.8371681415929204,-0.010619469026548667,0.005309734513274345,0.017610397116931353,0.014913539421551101,0.016413484062824245,0.009933603681700738,0.005160134420217088,0.11436631461389617,0.0236796429242355,0.11003558492082137,0.08216488312304875,0.11568530191308643,0.04530665019053916,0.1147672515697544,0.08876091882985888,0.07679589558307012,0.014745831752897212,0.08910940257884546,0.6131815403220963,0.09191879989210587,0.04042083120479483,0.12904749963572532,0.06254910190266784,0.05745520427461593,0.006783488590249022,0.10081874501807908,0.02240711115961238,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,census,dirichlet,0.2,0.2,5,0.0,0.5,10,0
6,1128,0.024183693158673327,65,0.9078014184397163,0.646411149825784,0.6853658536585365,0.6625319396051104,0.01612078977932636,0.03895470383275261,0.06776477879909142,0.050053787162574845,0.06739574703224549,0.018422125578235523,0.045380700774019046,0.646411149825784,0.6853658536585365,0.6625319396051104,0.016120789779326385,0.03895470383275261,0.0677647787990914,0.05005378716257486,0.06739574703224549,0.018422125578235526,0.045380700774019046,0.9168141592920354,0.9176991150442477,0.9150442477876106,-0.0017699115044247816,0.000884955752212413,0.01517383026502856,0.018689125736232628,0.01800618579590782,0.005309734513274345,0.012326007324941693,0.07021299626956767,0.04089225182758726,0.13651614179533855,0.05580276341585451,0.10559577727692063,0.04167976371936595,0.1096703054015602,0.04560746253243278,0.08182664394984115,0.02500287319362455,0.12462564622903627,0.05727573142058219,0.13375597913958231,0.6380511618469293,0.0847194114697672,0.04341217850866623,0.047773470801018354,0.007099548924658164,0.10530362766736767,0.045176264610299124,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,census,dirichlet,0.2,0.2,5,0.0,0.5,10,1
7,1128,0.024183693158673327,65,0.37322695035460995,0.779141515761234,0.7832662642521798,0.7791415157612341,2.2204460492503132e-17,0.004124748490945707,0.030482998836267462,0.024578290441100464,0.03361537039296464,0.0036211093190323513,0.023714955162690787,0.7791415157612341,0.7832662642521797,0.7791415157612341,0.0,0.00412474849094564,0.030482998836267462,0.024578290441100457,0.033615370392964666,0.0036211093190323665,0.02371495516269082,0.7982300884955752,0.8070796460176991,0.7982300884955752,0.0,0.00884955752212393,0.028068586773723366,0.02048820690759331,0.029163286819971816,0.0027984758054587474,0.01978821219026362,0.09966342157641421,0.04592226569232181,0.1183430934637992,0.0624311540510908,0.11347724199583091,0.03620929436957686,0.07990983960958926,0.016275241791399348,0.08977485228699131,0.03632177603329762,0.07621628288947235,0.017440455908913098,0.06253706171060155,0.017095871458785168,0.07803876981871485,0.606258470101713,0.14689729164410054,0.06537919187280697,0.13514214500448576,0.0966662787200953,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,census,dirichlet,0.2,0.2,5,0.0,0.5,10,0
8,1128,0.024183693158673327,65,0.07446808510638298,0.6066422741345343,0.6503518153672954,0.6352378271882915,0.028595553053757383,0.04370954123276105,0.02802597872269243,0.04383781884565069,0.04716925488164402,0.027394490731270198,0.03815424017134205,0.6066422741345342,0.6503518153672954,0.6352378271882915,0.028595553053757383,0.04370954123276109,0.028025978722692402,0.043837818845650724,0.04716925488164398,0.027394490731270205,0.03815424017134212,0.9221238938053098,0.9230088495575222,0.9150442477876106,-0.007079646017699126,0.0008849557522123908,0.006622402454467163,0.0071894145173769675,0.01061946902654869,0.005309734513274345,0.007612677227471364,0.0869579447607731,0.028611696191284997,0.1049928123958495,0.026732655573115677,0.09973375293181656,0.023851789961364514,0.054180894956644556,0.012920980292987782,0.11226773966598351,0.05213867251165516,0.08079459951801446,0.013815955306211072,0.05459170143581402,0.007809313776192761,0.13826874708821138,0.04327241869636349,0.10245082711090918,0.7235353404369557,0.16576098013598367,0.06731117725386893,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,census,dirichlet,0.2,0.2,5,0.0,0.5,10,0
9,1128,0.024183693158673327,65,0.28191489361702127,0.7686728395061728,0.7949845679012346,0.7781635802469136,0.009490740740740744,0.026311728395061705,0.021670854719264093,0.01572394748406984,0.0226232936261443,0.011874414638746647,0.025022078632785865,0.7686728395061728,0.7949845679012346,0.7781635802469136,0.009490740740740721,0.02631172839506173,0.021670854719264082,0.015723947484069852,0.02262329362614429,0.011874414638746575,0.025022078632785875,0.8309734513274336,0.8415929203539821,0.8283185840707965,-0.0026548672566371278,0.01061946902654871,0.007612677227471362,0.016173156533183235,0.012326007324941676,0.009111177115917673,0.01910356915479904,0.12651871537498832,0.06355274435786139,0.10188397951996911,0.051494070011647984,0.12030355756370419,0.07201446145302243,0.08972866190383855,0.015410660931404275,0.06927938660610558,0.023938962030662425,0.10248258568212475,0.03424645898150068,0.04936143384057404,0.006504068459441956,0.15183898014155917,0.07756338621305388,0.07056640095595394,0.030153069244701312,0.11803629841118228,0.6251221183167036,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,census,dirichlet,0.2,0.2,5,0.0,0.5,10,1
