island,n,n_fraction,p,y_mean,baseline_ROC AUC_mean,stack_on_validation_ROC AUC_mean,stack_on_pooled_ROC AUC_mean,stack_on_pooled_delta_ROC AUC_mean,stack_on_validation_delta_ROC AUC_mean,baseline_ROC AUC_std,stack_on_validation_ROC AUC_std,stack_on_pooled_ROC AUC_std,stack_on_pooled_delta_ROC AUC_std,stack_on_validation_delta_ROC AUC_std,baseline_Balanced Accuracy_mean,stack_on_validation_Balanced Accuracy_mean,stack_on_pooled_Balanced Accuracy_mean,stack_on_pooled_delta_Balanced Accuracy_mean,stack_on_validation_delta_Balanced Accuracy_mean,baseline_Balanced Accuracy_std,stack_on_validation_Balanced Accuracy_std,stack_on_pooled_Balanced Accuracy_std,stack_on_pooled_delta_Balanced Accuracy_std,stack_on_validation_delta_Balanced Accuracy_std,baseline_Accuracy_mean,stack_on_validation_Accuracy_mean,stack_on_pooled_Accuracy_mean,stack_on_pooled_delta_Accuracy_mean,stack_on_validation_delta_Accuracy_mean,baseline_Accuracy_std,stack_on_validation_Accuracy_std,stack_on_pooled_Accuracy_std,stack_on_pooled_delta_Accuracy_std,stack_on_validation_delta_Accuracy_std,imp_on_validation_0,imp_on_pooled_0,imp_on_validation_1,imp_on_pooled_1,imp_on_validation_2,imp_on_pooled_2,imp_on_validation_3,imp_on_pooled_3,imp_on_validation_4,imp_on_pooled_4,imp_on_validation_5,imp_on_pooled_5,imp_on_validation_6,imp_on_pooled_6,imp_on_validation_7,imp_on_pooled_7,imp_on_validation_8,imp_on_pooled_8,imp_on_validation_9,imp_on_pooled_9,jaccard_0,jaccard_1,jaccard_2,jaccard_3,jaccard_4,jaccard_5,jaccard_6,jaccard_7,jaccard_8,jaccard_9,random_state,data,partitioning_method,val_size,test_size,n_bootstraps,eps,alpha,c_clients,y
0,1128,0.024183693158673327,65,0.07801418439716312,0.64375,0.6556089743589743,0.6870192307692308,0.043269230769230706,0.011858974358974272,0.08289703339659754,0.07186717335192566,0.10160733854168999,0.03173094909155047,0.019008088715805917,0.64375,0.6556089743589743,0.6870192307692308,0.04326923076923075,0.01185897435897434,0.08289703339659754,0.07186717335192568,0.10160733854168999,0.03173094909155045,0.01900808871580595,0.9327433628318584,0.9265486725663716,0.9283185840707965,-0.004424778761061954,-0.006194690265486735,0.01641348406282428,0.015225354454942726,0.019062530290741637,0.005596951610917494,0.007714865386797664,0.10817712801712172,0.7037796113155972,0.10341771648830322,0.031275667744054506,0.08231249991179937,0.025719497524169622,0.14603320200647718,0.055630881491491035,0.09422573127748368,0.013681861922477126,0.060524659056222584,0.014798199451014038,0.020965604260279522,0.0028100251749346695,0.10665177510095072,0.05691511415171918,0.13999308623519918,0.06852272123475871,0.13769859764616288,0.026866419989783903,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,census,dirichlet,0.2,0.2,5,0.0,0.5,10,0
1,1128,0.024183693158673327,65,0.39184397163120566,0.8011153940785697,0.813196096120725,0.8057245960797179,0.004609202001148271,0.012080702042155366,0.012111011527370224,0.0035002514597730545,0.009850818663680804,0.004467075720674714,0.01266682728487869,0.8011153940785697,0.8131960961207252,0.8057245960797179,0.00460920200114825,0.012080702042155389,0.012111011527370224,0.0035002514597730658,0.00985081866368083,0.004467075720674718,0.012666827284878656,0.8070796460176991,0.8150442477876106,0.808849557522124,0.0017699115044247816,0.007964601769911516,0.00820674203141214,0.005160134420217088,0.007612677227471362,0.004512406649197162,0.007079646017699126,0.06975202858048055,0.022184503521253243,0.15727825608339532,0.6141248898286359,0.138952442591938,0.07752915840956788,0.16253588260466764,0.08643320227775246,0.09280000105294622,0.03019312724555892,0.08759460118588222,0.047116771400363466,0.012536097346335092,0.001792776614370862,0.04710614162198987,0.012288562196807178,0.12259960300637207,0.07446748410695024,0.10884494592599311,0.03386952439874011,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,census,dirichlet,0.2,0.2,5,0.0,0.5,10,0
2,1128,0.024183693158673327,65,0.6072695035460993,0.7922250471582055,0.8100385467071269,0.7872877880751251,-0.00493725908308047,0.01781349954892153,0.014667843574543411,0.022564428710318364,0.02164319770561375,0.009568032394865544,0.02557105261505371,0.7922250471582055,0.8100385467071269,0.7872877880751251,-0.00493725908308047,0.017813499548921485,0.014667843574543411,0.02256442871031839,0.021643197705613758,0.00956803239486552,0.025571052615053748,0.8106194690265488,0.8212389380530972,0.8017699115044248,-0.008849557522123908,0.010619469026548667,0.01568145588200826,0.02663702113857063,0.02381172397712161,0.0100900480097269,0.030218355891971426,0.06163807410058454,0.015033577805555118,0.1372752556403939,0.0878053401994815,0.13470669862955442,0.6210119948005242,0.11032773756961663,0.04447816468409424,0.10186844986037476,0.08317364775552848,0.11978643006206076,0.053055796327712644,0.020387658727677876,0.0032548966362529242,0.0847631054107229,0.020124728733227428,0.1262969396897556,0.05655192875434213,0.10294965030925865,0.01550992430328126,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,census,dirichlet,0.2,0.2,5,0.0,0.5,10,0
3,1128,0.024183693158673327,65,0.5345744680851063,0.789594647776466,0.8025816607634789,0.7831090121999214,-0.006485635576544668,0.012987012987013014,0.02822285836134852,0.023923284063793064,0.031255166465169154,0.00431333430941864,0.012590170761025503,0.789594647776466,0.8025816607634789,0.7831090121999212,-0.006485635576544668,0.012987012987012991,0.028222858361348552,0.02392328406379305,0.03125516646516918,0.004313334309418609,0.012590170761025511,0.7911504424778761,0.8070796460176991,0.784070796460177,-0.007079646017699104,0.015929203539823033,0.02790067746979549,0.023008849557522124,0.031087023133186356,0.0045124066491971536,0.01238938053097347,0.10668413843386562,0.049972983368286775,0.16513841537698454,0.1403848839593423,0.11287980421446812,0.04338236672397966,0.13383806207737053,0.5831115789926105,0.07014378079648997,0.017570731749708694,0.08277104482105332,0.028311365291561825,0.02689509700099323,0.004058873153474864,0.06381565705950756,0.01889981825472379,0.1331786322953369,0.0716159447776859,0.1046553679239302,0.042691453728625595,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,census,dirichlet,0.2,0.2,5,0.0,0.5,10,0
4,1128,0.024183693158673327,65,0.8599290780141844,0.7402061855670103,0.7542525773195876,0.7543170103092784,0.014110824742268036,0.014046391752577315,0.025675636876103317,0.013418701877434325,0.02811069637222467,0.016282115778147088,0.0166638710146885,0.7402061855670103,0.7542525773195876,0.7543170103092784,0.014110824742268057,0.014046391752577315,0.025675636876103317,0.013418701877434325,0.02811069637222468,0.01628211577814713,0.0166638710146885,0.9123893805309734,0.9185840707964601,0.9097345132743364,-0.0026548672566371724,0.006194690265486735,0.012004123863938548,0.00820674203141214,0.010692961038579283,0.008670760151444891,0.009111177115917714,0.07280930342006588,0.021335791082442535,0.14244340451977858,0.10163430721162874,0.16915429689548545,0.07738795111647749,0.09388818340865367,0.02805053160120285,0.11415194365251005,0.6395359488513235,0.12342951492820475,0.04105675356204728,0.06377812863065481,0.008848501001199487,0.043378152421965376,0.008226918191672013,0.0933239851456361,0.06199420802695218,0.08364308697704528,0.011929089355053768,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,census,dirichlet,0.2,0.2,5,0.0,0.5,10,0
5,1128,0.024183693158673327,65,0.875886524822695,0.7669552669552671,0.79505772005772,0.7808080808080807,0.01385281385281385,0.028102453102453073,0.04735623175819237,0.0428127852615586,0.04793249738017067,0.019902960634420406,0.029758603166383495,0.7669552669552668,0.79505772005772,0.7808080808080808,0.013852813852813872,0.02810245310245312,0.047356231758192396,0.042812785261558614,0.047932497380170636,0.01990296063442047,0.02975860316638348,0.924778761061947,0.9256637168141593,0.9168141592920354,-0.007964601769911494,0.0008849557522123908,0.0170224637713906,0.014103873850008188,0.01778739047985997,0.010244103453796644,0.007079646017699126,0.07865934190864533,0.031597258867566765,0.1797625681609334,0.11580310219308838,0.15528050693378065,0.09446619567480469,0.12437767205149948,0.07628446504060243,0.12980084903353617,0.055193034769381706,0.14616302521132757,0.5786406454120793,0.03255426302548994,0.006766203550932948,0.028848720643111114,0.00460855643670041,0.06925120540601584,0.024401525477836264,0.05530184762566055,0.012239012577007189,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,census,dirichlet,0.2,0.2,5,0.0,0.5,10,0
6,1128,0.024183693158673327,65,0.9911347517730497,0.5,0.5995535714285715,0.55,0.05,0.09955357142857144,0.0,0.12284169857244431,0.09999999999999999,0.1,0.12284169857244431,0.5,0.5995535714285715,0.55,0.05,0.09955357142857144,0.0,0.12284169857244431,0.09999999999999999,0.1,0.12284169857244431,0.9911504424778761,0.9920353982300885,0.9920353982300885,0.0008849557522123908,0.0008849557522123908,0.0,0.0033112012272335815,0.0017699115044247813,0.0017699115044247816,0.0033112012272335815,0.056544000996404685,0.01650629978467868,0.1477492567409681,0.026454609784299126,0.11467834479514612,0.06864236829664884,0.10958208128450775,0.07991228905541743,0.13875211623459896,0.07017090792460043,0.16011957145410774,0.07408878168911467,0.039915462743773784,0.6091287267666066,0.059825866210023095,0.015552488100967002,0.062362637979916,0.018797203899720786,0.11047066156055359,0.02074632469794654,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,census,dirichlet,0.2,0.2,5,0.0,0.5,10,1
7,1128,0.024183693158673327,65,0.038120567375886524,0.5657450076804916,0.5532514080901177,0.5967741935483872,0.03102918586789556,-0.012493599590373772,0.0649560340378907,0.059618295422701445,0.08153195409649498,0.02721655269759085,0.05276507012306649,0.5657450076804916,0.5532514080901177,0.596774193548387,0.031029185867895537,-0.012493599590373772,0.0649560340378907,0.059618295422701445,0.081531954096495,0.027216552697590875,0.05276507012306649,0.963716814159292,0.9601769911504425,0.9619469026548673,-0.0017699115044247592,-0.003539823008849541,0.0058701323723104075,0.003957642438052682,0.006622402454467115,0.002167690037861196,0.0033112012272335754,0.11765508828523093,0.04993444500486083,0.09283522837905421,0.03659959152592871,0.08422661414164383,0.03204240245353612,0.16792469215591674,0.03316886523419964,0.08580562633835344,0.034852748800976094,0.042305470992125664,0.015127750512891985,0.019418847590478874,0.004915688811581614,0.1764617255408712,0.7022514932534408,0.12348492964986098,0.06251572986861467,0.08988177692646407,0.028591284533969457,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,census,dirichlet,0.2,0.2,5,0.0,0.5,10,0
8,1128,0.024183693158673327,65,0.22872340425531915,0.7545534924845269,0.7937665782493368,0.754973474801061,0.00041998231653406215,0.039213085764809974,0.04970975892502041,0.05849701832056044,0.0504270511373321,0.005304763476447009,0.02441457290673853,0.7545534924845271,0.7937665782493368,0.754973474801061,0.0004199823165340399,0.03921308576480993,0.04970975892502042,0.05849701832056045,0.050427051137332084,0.005304763476447043,0.024414572906738433,0.8504424778761062,0.8734513274336283,0.8407079646017699,-0.009734513274336276,0.023008849557522137,0.02280371456057548,0.01715992869881886,0.02149550053361261,0.009854450199699162,0.007079646017699143,0.14148853448175744,0.06370123034103808,0.1226729220485728,0.07758319931494646,0.12982486250634223,0.04329679956618558,0.11544410011944106,0.0811638774193443,0.06025593973929656,0.020374045233114903,0.07305436289647942,0.012748334836029638,0.014310534886678694,0.0020601553760102157,0.11498522796559925,0.047009834692203364,0.11331654953151638,0.6097668779948722,0.11464696582431626,0.042295645226255334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,census,dirichlet,0.2,0.2,5,0.0,0.5,10,0
9,1128,0.024183693158673327,65,0.18173758865248227,0.7409887936717205,0.7594199077125906,0.7515622940013184,0.010573500329597895,0.01843111404087012,0.019356188322309235,0.03259312464257881,0.023447340967421564,0.008367020168308998,0.042805630150703704,0.7409887936717205,0.7594199077125905,0.7515622940013184,0.010573500329597895,0.01843111404087012,0.019356188322309235,0.0325931246425788,0.023447340967421564,0.008367020168308998,0.04280563015070372,0.8743362831858408,0.879646017699115,0.8761061946902655,0.0017699115044247816,0.005309734513274367,0.019906587396817683,0.011332963252093556,0.017022463771390575,0.006002061931969274,0.024460663647938523,0.09434702729539501,0.04190412317820603,0.15232094930386983,0.07972277701227917,0.09362909313138094,0.039556616432031344,0.0873678898534998,0.043383381761483965,0.07271631016156237,0.018101921270996184,0.05820671662505499,0.009459828774235473,0.020271115757221642,0.002568127925394708,0.07815542566844859,0.03312951908257617,0.19872931837235958,0.11041293877334135,0.1442561538312071,0.6217607657894556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,census,dirichlet,0.2,0.2,5,0.0,0.5,10,1
