island,n,n_fraction,p,y_mean,baseline_ROC AUC_mean,stack_on_validation_ROC AUC_mean,stack_on_pooled_ROC AUC_mean,stack_on_pooled_delta_ROC AUC_mean,stack_on_validation_delta_ROC AUC_mean,baseline_ROC AUC_std,stack_on_validation_ROC AUC_std,stack_on_pooled_ROC AUC_std,stack_on_pooled_delta_ROC AUC_std,stack_on_validation_delta_ROC AUC_std,baseline_Balanced Accuracy_mean,stack_on_validation_Balanced Accuracy_mean,stack_on_pooled_Balanced Accuracy_mean,stack_on_pooled_delta_Balanced Accuracy_mean,stack_on_validation_delta_Balanced Accuracy_mean,baseline_Balanced Accuracy_std,stack_on_validation_Balanced Accuracy_std,stack_on_pooled_Balanced Accuracy_std,stack_on_pooled_delta_Balanced Accuracy_std,stack_on_validation_delta_Balanced Accuracy_std,baseline_Accuracy_mean,stack_on_validation_Accuracy_mean,stack_on_pooled_Accuracy_mean,stack_on_pooled_delta_Accuracy_mean,stack_on_validation_delta_Accuracy_mean,baseline_Accuracy_std,stack_on_validation_Accuracy_std,stack_on_pooled_Accuracy_std,stack_on_pooled_delta_Accuracy_std,stack_on_validation_delta_Accuracy_std,imp_on_validation_0,imp_on_pooled_0,imp_on_validation_1,imp_on_pooled_1,imp_on_validation_2,imp_on_pooled_2,imp_on_validation_3,imp_on_pooled_3,imp_on_validation_4,imp_on_pooled_4,imp_on_validation_5,imp_on_pooled_5,imp_on_validation_6,imp_on_pooled_6,imp_on_validation_7,imp_on_pooled_7,imp_on_validation_8,imp_on_pooled_8,imp_on_validation_9,imp_on_pooled_9,jaccard_0,jaccard_1,jaccard_2,jaccard_3,jaccard_4,jaccard_5,jaccard_6,jaccard_7,jaccard_8,jaccard_9,random_state,data,partitioning_method,val_size,test_size,n_bootstraps,eps,alpha,c_clients,y
0,1128,0.024183693158673327,65,0.526595744680851,0.7826121102646666,0.8136260111521244,0.7821487473494071,-0.0004633629152595464,0.031013900887457858,0.01812040458186484,0.020000790156239942,0.0197143788722282,0.005537735395972064,0.020114231182087487,0.7826121102646666,0.8136260111521244,0.7821487473494071,-0.0004633629152595464,0.031013900887457813,0.018120404581864816,0.02000079015623993,0.019714378872228194,0.005537735395972042,0.020114231182087442,0.784070796460177,0.8150442477876106,0.7831858407079647,-0.000884955752212413,0.03097345132743363,0.018647174783810186,0.02025756308364529,0.020180096019453756,0.0051601344202170645,0.021676900378612213,0.07167868790139284,0.6036308395724199,0.0771869088336776,0.029092003545685037,0.13718476651839767,0.06275571750851643,0.078294160121028,0.012940392068113708,0.09704230186148043,0.027265076456046856,0.08966871910580479,0.03122857090172001,0.08890075464453488,0.03149287156927054,0.1151177095728407,0.06907405770584533,0.11357571387739003,0.04035872896325021,0.13135027756345313,0.09216174170913197,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,census,dirichlet,0.2,0.2,5,0.0,100.0,10,0
1,1128,0.024183693158673327,65,0.4716312056737589,0.8080263881253436,0.8144742008953113,0.7972826513783083,-0.010743736747035238,0.006447812769967842,0.014399809528528576,0.012910018978637845,0.018741689042249935,0.010342835954868214,0.012374142530576605,0.8080263881253437,0.8144742008953113,0.7972826513783083,-0.010743736747035215,0.00644781276996782,0.014399809528528594,0.012910018978637808,0.018741689042249952,0.010342835954868285,0.012374142530576643,0.808849557522124,0.8150442477876106,0.7982300884955752,-0.01061946902654869,0.006194690265486735,0.014378829034753893,0.01232600732494168,0.01868912573623262,0.009933603681700745,0.010692961038579285,0.07889423517310601,0.019354104306164716,0.05819483052768024,0.5563119754151649,0.07440220829900396,0.03898435189264238,0.10511471504024703,0.04705719947499466,0.1285370321119879,0.07036051944755738,0.12161093052813643,0.042361007236616295,0.10383376965283957,0.06308937191694822,0.10646847088831286,0.04404319651610538,0.11217209475023944,0.07018097075648552,0.1107717130284466,0.048257303037320606,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,census,dirichlet,0.2,0.2,5,0.0,100.0,10,0
2,1128,0.024183693158673327,65,0.43439716312056736,0.809438775510204,0.8267378826530614,0.8071588010204083,-0.0022799744897959106,0.01729910714285716,0.022722492481533706,0.016789788808834447,0.01938588003234674,0.005130758623333999,0.010010419102259102,0.809438775510204,0.8267378826530614,0.8071588010204083,-0.0022799744897959106,0.01729910714285716,0.022722492481533706,0.016789788808834447,0.01938588003234674,0.005130758623333999,0.010010419102259102,0.8115044247787611,0.8292035398230088,0.8097345132743363,-0.0017699115044247592,0.01769911504424777,0.02384459041647342,0.016930200415671663,0.021128029002324474,0.004512406649197127,0.010838450189306133,0.07277521954904873,0.026279180291903237,0.0995770533821584,0.04293305485809319,0.08597519249080798,0.556672726810574,0.13432273973777015,0.07467967342927842,0.09153468271627369,0.0799916879565052,0.13803286412946417,0.01871828419154265,0.07792877184833458,0.033918565819328846,0.08726570393725286,0.03992408520776984,0.1460003348547574,0.09936188389136745,0.06658743735413208,0.027520857543637124,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,census,dirichlet,0.2,0.2,5,0.0,100.0,10,0
3,1128,0.024183693158673327,65,0.4512411347517731,0.7731973434535104,0.802719797596458,0.7681214421252371,-0.005075901328273224,0.02952245414294752,0.022126962606613374,0.015835957076710424,0.01830532274771632,0.00538108582801567,0.009691645564902984,0.7731973434535104,0.802719797596458,0.7681214421252371,-0.005075901328273247,0.029522454142947473,0.022126962606613405,0.015835957076710438,0.01830532274771635,0.005381085828015672,0.009691645564902925,0.7734513274336283,0.8008849557522124,0.7690265486725664,-0.004424778761061954,0.02743362831858407,0.021568243552130873,0.01769911504424778,0.01778739047985998,0.004847102278806787,0.007612677227471381,0.07684064070432735,0.02196869484314637,0.08298899532869972,0.04741538197046183,0.10789964936458404,0.05533957683181969,0.06921357321418878,0.5875184664288936,0.09685023092856924,0.07598231595451779,0.13148100752385974,0.05141900445871212,0.09062464013157454,0.023490226175906213,0.06874460346860774,0.01603699761374944,0.16600912994260364,0.08205462996483284,0.10934752939298524,0.03877470575796027,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,census,dirichlet,0.2,0.2,5,0.0,100.0,10,0
4,1128,0.024183693158673327,65,0.5390070921985816,0.7992276166456496,0.8151954602774275,0.7906368221941993,-0.008590794451450168,0.015967843631778167,0.040112436820418644,0.0281268372362978,0.03799171158651209,0.010177529169468793,0.016393791222406605,0.7992276166456495,0.8151954602774275,0.7906368221941993,-0.008590794451450145,0.015967843631778077,0.04011243682041869,0.02812683723629778,0.03799171158651209,0.010177529169468805,0.016393791222406747,0.8017699115044248,0.8194690265486726,0.7920353982300885,-0.009734513274336276,0.01769911504424775,0.040880741460003873,0.02913642058965368,0.03947735933308931,0.010619469026548662,0.015070253421173812,0.09714019026105765,0.024579790750817485,0.1249783163235652,0.07762929958007264,0.10289256061981322,0.06982807170790867,0.10010136824776081,0.04372642930805097,0.07818872219470303,0.5496916294650436,0.10388638928866682,0.08715002510442951,0.13056583487880424,0.05403346062890663,0.08935938466732692,0.019969114029731852,0.1034757897611491,0.04472629306712037,0.06941144375715305,0.028665886357918214,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,census,dirichlet,0.2,0.2,5,0.0,100.0,10,0
5,1128,0.024183693158673327,65,0.49379432624113473,0.7955357142857142,0.8115601503759399,0.7964442355889725,0.0009085213032581363,0.016024436090225525,0.013835772578190552,0.014123653440598691,0.020752441085326114,0.007596972455525264,0.007108595499839555,0.7955357142857142,0.8115601503759399,0.7964442355889725,0.0009085213032581585,0.016024436090225545,0.013835772578190552,0.014123653440598693,0.020752441085326086,0.007596972455525248,0.007108595499839587,0.795575221238938,0.8115044247787611,0.7964601769911503,0.0008849557522123686,0.015929203539822988,0.013823450753817109,0.014159292035398209,0.020754052034616943,0.0076126772274713265,0.007189414517376969,0.09619078800121786,0.016560999695177606,0.0785974004683295,0.026750108675622032,0.10631182214750531,0.03779830067674532,0.10116400020243341,0.0421396019626679,0.1082224842798547,0.06396592387274641,0.13782716952486576,0.6289029782494976,0.09723822685524794,0.07723587394472904,0.07328517934231836,0.04088770425905329,0.0826295826876396,0.02410660372020425,0.11853334649058749,0.04165190494355668,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,census,dirichlet,0.2,0.2,5,0.0,100.0,10,0
6,1128,0.024183693158673327,65,0.5345744680851063,0.8036993309720583,0.8315859897678081,0.7930263675718221,-0.010672963400236135,0.027886658795749742,0.00915760132633356,0.014544947697273993,0.010576105168284453,0.0020155388271899354,0.00981868419622876,0.8036993309720583,0.831585989767808,0.7930263675718221,-0.010672963400236069,0.027886658795749763,0.009157601326333592,0.014544947697273974,0.010576105168284413,0.002015538827189837,0.009818684196228795,0.8053097345132745,0.8327433628318583,0.7946902654867257,-0.01061946902654869,0.027433628318584025,0.007404071031275016,0.014648624209952952,0.009111177115917714,0.002167690037861223,0.010244103453796637,0.08509303257405079,0.04435468274603692,0.10418198334085012,0.04101786416923189,0.1030842601095761,0.07093735293434231,0.07172679635499692,0.03360647643982749,0.14896983721753757,0.04384924048646281,0.10432873662978297,0.030258840052950715,0.07748988273517746,0.5649934518412512,0.11290110734143126,0.08088974817000599,0.11980511650795538,0.06426674863255999,0.0724192471886413,0.025825594527330742,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,census,dirichlet,0.2,0.2,5,0.0,100.0,10,1
7,1128,0.024183693158673327,65,0.5221631205673759,0.8138731952291275,0.8278091650973007,0.8057124921531702,-0.008160703075957287,0.01393596986817316,0.01406654512344543,0.011374233665856562,0.012589993404222415,0.006275501890499742,0.010133244322872137,0.8138731952291274,0.8278091650973007,0.8057124921531701,-0.008160703075957287,0.013935969868173248,0.014066545123445406,0.011374233665856565,0.01258999340422238,0.006275501890499742,0.010133244322872173,0.8141592920353983,0.8292035398230089,0.8053097345132745,-0.008849557522123885,0.015044247787610621,0.013709675561796144,0.010692961038579231,0.01187292731415816,0.006257582134394204,0.010692961038579252,0.13964737997932258,0.051936313725033004,0.07230215333295809,0.01770738193025744,0.11355012095246844,0.057170341223229684,0.08033419245615309,0.03848932835901472,0.11589831900474068,0.03847493071739175,0.09095526164870761,0.017459429885360034,0.09016419952559383,0.022534301770083955,0.08385214326605864,0.6651392329383203,0.14513519158592517,0.06398920101416763,0.06816103824807174,0.027099538437141624,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,census,dirichlet,0.2,0.2,5,0.0,100.0,10,0
8,1128,0.024183693158673327,65,0.450354609929078,0.7903700189753321,0.8119386464263126,0.782764073371284,-0.007605945604048059,0.021568627450980447,0.034884598232171694,0.01770533950311713,0.035450207045047345,0.007013354209028888,0.018977532552148468,0.7903700189753321,0.8119386464263126,0.7827640733712841,-0.007605945604048037,0.021568627450980447,0.034884598232171694,0.01770533950311713,0.03545020704504736,0.007013354209028884,0.018977532552148468,0.7911504424778761,0.8106194690265488,0.7831858407079646,-0.007964601769911516,0.019469026548672552,0.034433763643086215,0.018855996241294255,0.0342741889044904,0.007079646017699126,0.017386621862290712,0.0669340693155692,0.021295928246306432,0.1017191896851937,0.04831664849518334,0.12155817045691455,0.06392029003992758,0.10087732706268762,0.032393688032680355,0.09311596670593009,0.020971960172639238,0.09309183150933312,0.026168121874588945,0.08929896376666259,0.026948422151924677,0.09671063896739791,0.049980536458905024,0.08646419498932831,0.6061112776021391,0.15022964754098295,0.10389312692570536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,census,dirichlet,0.2,0.2,5,0.0,100.0,10,0
9,1128,0.024183693158673327,65,0.5186170212765957,0.7797537834235082,0.8077315141535324,0.7774406022112444,-0.0023131812122637375,0.027977730730024297,0.0254955321660031,0.015553080122161637,0.03060084366411792,0.00811499876745879,0.01460034297792606,0.7797537834235082,0.8077315141535324,0.7774406022112443,-0.002313181212263804,0.027977730730024318,0.02549553216600311,0.015553080122161623,0.03060084366411788,0.008114998767458753,0.014600342977926053,0.7805309734513275,0.808849557522124,0.7778761061946903,-0.00265486725663715,0.028318584070796505,0.02589157316518193,0.016650343117014837,0.030579031049860154,0.0082067420314121,0.014159292035398252,0.08221108388264516,0.05995120363732519,0.08715455930013458,0.04710770926648875,0.07965264507706643,0.023679957241569495,0.10998534451507296,0.05005178186308212,0.0936390088203152,0.043952282111401855,0.0948740342839246,0.028386369595563277,0.07464175944921873,0.03905325585537513,0.08979614638868154,0.021113177300866766,0.17199676716903844,0.08998420193810938,0.11604865111390239,0.596720061190218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,census,dirichlet,0.2,0.2,5,0.0,100.0,10,1
