island,n,n_fraction,p,y_mean,baseline_ROC AUC_mean,stack_on_validation_ROC AUC_mean,stack_on_pooled_ROC AUC_mean,stack_on_pooled_delta_ROC AUC_mean,stack_on_validation_delta_ROC AUC_mean,baseline_ROC AUC_std,stack_on_validation_ROC AUC_std,stack_on_pooled_ROC AUC_std,stack_on_pooled_delta_ROC AUC_std,stack_on_validation_delta_ROC AUC_std,baseline_Balanced Accuracy_mean,stack_on_validation_Balanced Accuracy_mean,stack_on_pooled_Balanced Accuracy_mean,stack_on_pooled_delta_Balanced Accuracy_mean,stack_on_validation_delta_Balanced Accuracy_mean,baseline_Balanced Accuracy_std,stack_on_validation_Balanced Accuracy_std,stack_on_pooled_Balanced Accuracy_std,stack_on_pooled_delta_Balanced Accuracy_std,stack_on_validation_delta_Balanced Accuracy_std,baseline_Accuracy_mean,stack_on_validation_Accuracy_mean,stack_on_pooled_Accuracy_mean,stack_on_pooled_delta_Accuracy_mean,stack_on_validation_delta_Accuracy_mean,baseline_Accuracy_std,stack_on_validation_Accuracy_std,stack_on_pooled_Accuracy_std,stack_on_pooled_delta_Accuracy_std,stack_on_validation_delta_Accuracy_std,imp_on_validation_0,imp_on_pooled_0,imp_on_validation_1,imp_on_pooled_1,imp_on_validation_2,imp_on_pooled_2,imp_on_validation_3,imp_on_pooled_3,imp_on_validation_4,imp_on_pooled_4,imp_on_validation_5,imp_on_pooled_5,imp_on_validation_6,imp_on_pooled_6,imp_on_validation_7,imp_on_pooled_7,imp_on_validation_8,imp_on_pooled_8,imp_on_validation_9,imp_on_pooled_9,jaccard_0,jaccard_1,jaccard_2,jaccard_3,jaccard_4,jaccard_5,jaccard_6,jaccard_7,jaccard_8,jaccard_9,random_state,data,partitioning_method,val_size,test_size,n_bootstraps,eps,a,c_clients
0,45637,0.09273645387765055,50,1.5637530950763634,0.887721163814702,0.9261218721713705,0.8829840969164973,-0.004737066898204678,0.03840070835666842,0.003058333016445101,0.0021431482287429422,0.0045644876820774985,0.0016925572019678202,0.004663702501892179,0.887721163814702,0.9261218721713703,0.8829840969164975,-0.004737066898204745,0.03840070835666835,0.0030583330164451338,0.0021431482287429574,0.0045644876820775315,0.001692557201967805,0.004663702501892201,0.8922655565293602,0.9288124452234883,0.887116564417178,-0.005148992112182294,0.03654688869412794,0.003022234162814884,0.001985782657383403,0.004520492828558882,0.0016440255462142075,0.0044385066492494355,0.026007797197678446,0.4596649295983227,0.14617675404487912,0.10433468739154995,0.1698746593777775,0.11264995237538307,0.03707031034646115,0.01234727676826411,0.027861856856593575,0.0009313684264101134,0.0611412234347837,0.014246032361586952,0.02602697595753297,0.002205218845727982,0.06947313374804345,0.016309389990362626,0.3250962265253698,0.1970487407482025,0.11127106251088033,0.08026240349419006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,covertype,power,0.2,0.2,5,0.0,0.75,10
1,51642,0.10493888623594079,50,1.5696332442585492,0.8927342036018441,0.9257136586682613,0.8889931743746171,-0.003741029227226922,0.032979455066417196,0.0020540952109023127,0.0016884248356437363,0.0031843378808523505,0.0015731576310422147,0.0019609605546099806,0.8927342036018441,0.9257136586682613,0.8889931743746171,-0.0037410292272269663,0.032979455066417154,0.002054095210902254,0.001688424835643669,0.0031843378808522962,0.001573157631042286,0.001960960554609903,0.8972601413495982,0.9282021492884113,0.8931358311550005,-0.004124310194597691,0.030942007938813076,0.0021815791045724548,0.001541272048959838,0.003570038118766088,0.0015974147513713437,0.0022685257615811796,0.07434980973725197,0.03202300177909427,0.025813090560109362,0.5044843218893516,0.17205068375781038,0.11391806083853287,0.04314237995010959,0.014197573838416975,0.030062007521016808,0.0007106209937733878,0.06038493504957617,0.01035114448389579,0.03778764933203108,0.003202196598199183,0.10024055599256333,0.04202019824985997,0.3217505320767468,0.19680850188134455,0.13441835602278465,0.08228437944753143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,covertype,power,0.2,0.2,5,0.0,0.75,10
2,59432,0.12076851955335643,50,1.5681955848701037,0.8993986722503295,0.9199558114820918,0.8973242746785088,-0.0020743975718208185,0.020557139231762278,0.0018901937471601672,0.0021332807487045,0.002373483278147513,0.0014835773898241441,0.00278049937857001,0.8993986722503295,0.9199558114820918,0.8973242746785086,-0.0020743975718208406,0.0205571392317623,0.001890193747160143,0.002133280748704459,0.002373483278147487,0.001483577389824145,0.002780499378569968,0.9036762850172458,0.9228232522924202,0.9010852191469672,-0.002591065870278442,0.019146967275174575,0.0016774551803637086,0.0022140199074075512,0.002082102254134577,0.0012102384459227367,0.0025817625855897638,0.08879721464348381,0.06042831424134393,0.18105833014653433,0.13078343084481064,0.025779871336476468,0.4958359668152058,0.042306200362448164,0.01579733339777076,0.03335650332950556,0.0006536711242474527,0.04455730752081476,0.01035521724872704,0.0395748508723044,0.0019078369162954536,0.07346956908897297,0.01863219353380503,0.32480333341385786,0.18448309010881273,0.14629681928560165,0.08112294576898119,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,covertype,power,0.2,0.2,5,0.0,0.75,10
3,39314,0.07988783109639007,50,1.568423462379814,0.8802715816416349,0.9275799761451232,0.8747523226856714,-0.005519258955963458,0.04730839450348827,0.002621451082915923,0.0011711333740584528,0.003773742381572259,0.001774058690761913,0.0027000331792114795,0.8802715816416349,0.927579976145123,0.8747523226856714,-0.0055192589559634134,0.04730839450348823,0.0026214510829158898,0.001171133374058437,0.003773742381572267,0.0017740586907619364,0.002700033179211531,0.8845733180719828,0.9297469159353936,0.8789520539234388,-0.005621264148543847,0.04517359786341089,0.0022858086672934816,0.0013735215566577682,0.0031363220433520745,0.0014419979939522837,0.0020779486980032737,0.06504578082179736,0.04161323166469331,0.15861432761904992,0.10449287635505256,0.16830530518041734,0.10948969274880187,0.028254673171874096,0.4383610268279082,0.03146106427334198,0.001179332291225537,0.03282022805205302,0.007603591114370492,0.0373156026252406,0.001133636679079759,0.06383010151823677,0.014789081911439095,0.31789830701113997,0.23863890969635496,0.09645460972684886,0.042698620711074296,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,covertype,power,0.2,0.2,5,0.0,0.75,10
4,37069,0.07532588927384859,50,1.5732013272545793,0.8791750278872611,0.9281644827842641,0.8736474009072654,-0.005527626979995537,0.048989454897003036,0.00492510829249054,0.00406222023491478,0.005467142585819511,0.0014242470524490818,0.004487792401534066,0.8791750278872612,0.9281644827842641,0.8736474009072654,-0.005527626979995559,0.048989454897003036,0.0049251082924905674,0.004062220234914753,0.005467142585819523,0.0014242470524491937,0.004487792401534095,0.8845967089290532,0.9304289182627462,0.8785001348799568,-0.006096574049096315,0.04583220933369303,0.00453694153181161,0.003666552295156191,0.004835705106744378,0.0011393963896381577,0.004666456663861582,0.0464397627781363,0.0277930892701978,0.15073603723393858,0.09193650779271685,0.16788353657436617,0.11647850921737875,0.02927961896120284,0.0010798263691335704,0.029873716159777262,0.44593517442490127,0.03659366411710796,0.0020181372333550615,0.03509824584339134,0.001015953438063708,0.0695486976479964,0.013748706634766577,0.32453732032252447,0.2180759689954285,0.11000940036155873,0.08191812662405794,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,covertype,power,0.2,0.2,5,0.0,0.75,10
5,41342,0.0840088190768418,50,1.5753712931159596,0.8784681638886924,0.9231043514354514,0.8748431968272656,-0.003624967061426698,0.04463618754675902,0.003848863177386799,0.004170960176608496,0.0033896936810171798,0.0015936332039777493,0.005328458568022906,0.8784681638886924,0.9231043514354514,0.8748431968272656,-0.0036249670614267203,0.04463618754675898,0.003848863177386799,0.004170960176608439,0.003389693681017194,0.0015936332039776934,0.005328458568022871,0.884460031442738,0.926206312734309,0.8800822348530657,-0.004377796589672278,0.041746281291570896,0.004199444549863882,0.003365693319491883,0.003646183361251895,0.0012366015751519555,0.005239315081428654,0.07173834934910636,0.031501629564188574,0.1453056999455796,0.07473759472863085,0.16687861140656857,0.08805724233695042,0.028083772559718712,0.003455941044661541,0.033676521990888546,0.0021895997190814194,0.027655374483469664,0.5002269825162775,0.03732121459776806,0.009769996682227737,0.08868001235738851,0.02116935916891032,0.3189290882303889,0.23268566657219508,0.08173135507912307,0.03620598766687662,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,covertype,power,0.2,0.2,5,0.0,0.75,10
6,38756,0.07875394978815928,50,1.569408607699453,0.8814551879294678,0.9245654588333923,0.876656930410701,-0.004798257518766835,0.043110270903924365,0.0014422315664330732,0.002486303157442828,0.0013496790413707696,0.0008525316231891006,0.0020994921671679302,0.8814551879294678,0.9245654588333923,0.8766569304107008,-0.004798257518766902,0.043110270903924365,0.0014422315664330554,0.0024863031574428518,0.0013496790413707934,0.0008525316231891549,0.0020994921671679805,0.8862745098039216,0.926702786377709,0.881217750257998,-0.005056759545923639,0.040428276573787406,0.001371520522188037,0.0021045421578465675,0.0015380658989462268,0.0008296148189274653,0.00171835147629999,0.0610520712205815,0.02028205910129329,0.1422478331607116,0.09750009225919459,0.16765492792208367,0.08354051400586815,0.03458166565190913,0.0020658099015789964,0.03435532727541487,0.0008555970412599508,0.035420199318670256,0.0061231591407013685,0.029780035728842025,0.46679937711401037,0.08384272094142928,0.0605741450967659,0.3168715901828017,0.22721869753354204,0.09419362859755599,0.035040548805785415,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,covertype,power,0.2,0.2,5,0.0,0.75,10
7,43397,0.08818467228188533,50,1.5684724750558794,0.8907718564171463,0.9265941717375172,0.8857676373512101,-0.005004219065936222,0.035822315320370945,0.0028147401029904595,0.004372935313982083,0.0023234040845281014,0.002764318412638814,0.00342625046163608,0.8907718564171463,0.9265941717375172,0.8857676373512101,-0.0050042190659362,0.035822315320370945,0.0028147401029904777,0.004372935313982018,0.002323404084528066,0.0027643184126388194,0.0034262504616359795,0.8949308755760368,0.9291013824884793,0.8898847926267281,-0.00504608294930875,0.03417050691244239,0.002777429715263435,0.0040421865916292045,0.0028828559038223526,0.0026001158173816715,0.0031681818181125403,0.07279008948468146,0.020071167597274113,0.15457441295151034,0.08316870444681394,0.16667588625000485,0.11576588163714865,0.04169214435832672,0.004575975758565024,0.023743427020581267,0.0006694136456841971,0.048624371860190294,0.011342988166590575,0.038986726184303044,0.011896634496652927,0.026824879973420052,0.4959372425396832,0.3291469649334658,0.20654861771199098,0.09694109698351605,0.050023373999596374,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,covertype,power,0.2,0.2,5,0.0,0.75,10
8,88490,0.17981569348627863,50,1.569589784156402,0.9128224177909752,0.912149539367854,0.9119911752744219,-0.0008312425165532655,-0.0006728784231211593,0.0008705092311975558,0.0017565056313134505,0.0012999035813041433,0.0007103974948063918,0.0011587896275997943,0.9128224177909752,0.912149539367854,0.9119911752744218,-0.0008312425165533099,-0.0006728784231211593,0.0008705092311975558,0.0017565056313133941,0.0012999035813041726,0.0007103974948064187,0.0011587896275997572,0.9167589558142163,0.9151881568538819,0.9155158775002825,-0.0012430783139337986,-0.0015707989603344964,0.0008594486763173841,0.0016013551437602624,0.0010185697221601253,0.0005915358719991767,0.0011223604039267677,0.05994303991319736,0.05532372618381648,0.19512115555960752,0.1314195018699779,0.26113026001491724,0.14100667867458677,0.033570901953696594,0.004562655434776066,0.027041261018358215,0.0005197308733264256,0.035503409463984406,0.014152364203211018,0.038558034329374234,0.009270090123301837,0.08679315970328116,0.04447189478628117,0.1595331199675896,0.5398090365249015,0.10280565807599376,0.05946432132582071,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,covertype,power,0.2,0.2,5,0.0,0.75,10
9,47032,0.09557115714822755,50,1.570590236434768,0.8914435271379755,0.9253798148750134,0.8860853557471877,-0.005358171390787825,0.03393628773703781,0.003370032983562075,0.0015151286029666854,0.0048688542090729574,0.0018010012492882662,0.002011501703633405,0.8914435271379755,0.9253798148750134,0.8860853557471877,-0.005358171390787802,0.03393628773703781,0.003370032983562077,0.001515128602966748,0.004868854209072964,0.0018010012492882213,0.002011501703633322,0.8962474752843628,0.927968534070373,0.8907409375996599,-0.005506537684702861,0.031721058786010434,0.0032695984903220185,0.0018639276108688128,0.004623617247946167,0.001756298622563067,0.0016816175131952626,0.07410807995077946,0.028679428323557438,0.15899830098410958,0.1049733677283921,0.17137001748726446,0.09615129877325972,0.04611582360677412,0.005711989918531087,0.03333862870289693,0.0007159579841218885,0.04435314574381586,0.012756689548216871,0.034958831616930156,0.009399855553987467,0.09191906107784709,0.02105711107058349,0.3203599090037768,0.23905606020958942,0.0244782018258056,0.4814982408897605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,covertype,power,0.2,0.2,5,0.0,0.75,10
