island,n,n_fraction,p,y_mean,baseline_ROC AUC_mean,stack_on_validation_ROC AUC_mean,stack_on_pooled_ROC AUC_mean,stack_on_pooled_delta_ROC AUC_mean,stack_on_validation_delta_ROC AUC_mean,baseline_ROC AUC_std,stack_on_validation_ROC AUC_std,stack_on_pooled_ROC AUC_std,stack_on_pooled_delta_ROC AUC_std,stack_on_validation_delta_ROC AUC_std,baseline_Balanced Accuracy_mean,stack_on_validation_Balanced Accuracy_mean,stack_on_pooled_Balanced Accuracy_mean,stack_on_pooled_delta_Balanced Accuracy_mean,stack_on_validation_delta_Balanced Accuracy_mean,baseline_Balanced Accuracy_std,stack_on_validation_Balanced Accuracy_std,stack_on_pooled_Balanced Accuracy_std,stack_on_pooled_delta_Balanced Accuracy_std,stack_on_validation_delta_Balanced Accuracy_std,baseline_Accuracy_mean,stack_on_validation_Accuracy_mean,stack_on_pooled_Accuracy_mean,stack_on_pooled_delta_Accuracy_mean,stack_on_validation_delta_Accuracy_mean,baseline_Accuracy_std,stack_on_validation_Accuracy_std,stack_on_pooled_Accuracy_std,stack_on_pooled_delta_Accuracy_std,stack_on_validation_delta_Accuracy_std,imp_on_validation_0,imp_on_pooled_0,imp_on_validation_1,imp_on_pooled_1,imp_on_validation_2,imp_on_pooled_2,imp_on_validation_3,imp_on_pooled_3,imp_on_validation_4,imp_on_pooled_4,imp_on_validation_5,imp_on_pooled_5,imp_on_validation_6,imp_on_pooled_6,imp_on_validation_7,imp_on_pooled_7,imp_on_validation_8,imp_on_pooled_8,imp_on_validation_9,imp_on_pooled_9,jaccard_0,jaccard_1,jaccard_2,jaccard_3,jaccard_4,jaccard_5,jaccard_6,jaccard_7,jaccard_8,jaccard_9,random_state,data,partitioning_method,val_size,test_size,n_bootstraps,eps,a,c_clients
0,3476,0.07452350835066356,65,0.2600690448791715,0.7696744086252213,0.7724228933111623,0.7706592286649145,0.000984820039693224,0.0027484846859411106,0.017110584031347267,0.0227854740198048,0.018098025416776853,0.007070599448909284,0.01000426042523127,0.7696744086252212,0.7724228933111623,0.7706592286649145,0.0009848200396932016,0.0027484846859410885,0.017110584031347277,0.02278547401980479,0.01809802541677683,0.007070599448909247,0.010004260425231264,0.8367816091954022,0.8413793103448276,0.8350574712643679,-0.0017241379310344751,0.004597701149425282,0.006956160021212779,0.008456286764116203,0.009150392717293497,0.0027860229065611113,0.0034482758620689425,0.09189292692953795,0.6480012375560347,0.11252284784386549,0.049961254994236745,0.07756111829228902,0.028378158171925016,0.07442238941985235,0.02234834661186997,0.09056694504286217,0.034846550053970006,0.08974735988237437,0.02818313543150493,0.11061742568744695,0.025239034894758643,0.12010193102771241,0.03496143825451958,0.09880129527971206,0.03295378816192581,0.13376576059434728,0.09512705586925481,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,census,power,0.2,0.2,5,0.0,0.25,10
1,4949,0.10610380978925026,65,0.24186704384724186,0.769106741917332,0.7870231601936609,0.7682693646964437,-0.0008373772208881469,0.01791641827632897,0.01212236406948078,0.012601994462407172,0.010334257285407834,0.0040466695931141395,0.005368399215520506,0.769106741917332,0.7870231601936609,0.7682693646964438,-0.0008373772208881691,0.017916418276328883,0.012122364069480755,0.012601994462407253,0.010334257285407836,0.004046669593114066,0.00536839921552051,0.8505050505050505,0.8638383838383838,0.8470707070707071,-0.0034343434343434122,0.013333333333333353,0.004237611507758173,0.009884549351697022,0.003917317056498069,0.0017611712903194347,0.00770330342017682,0.10446144420027584,0.032196534270540214,0.10439471415405559,0.6157563931878687,0.08196097002148807,0.020596412323530534,0.12325140132402064,0.03438383531588121,0.09148992032186852,0.04279997883916969,0.07899414375125019,0.028596929146402734,0.08569021900567743,0.050222877776533593,0.09304123092597003,0.05077990978213168,0.09313174640312123,0.026342077944992378,0.14358420989227247,0.09832505141294923,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,census,power,0.2,0.2,5,0.0,0.25,10
2,1639,0.03513924919066098,65,0.2483221476510067,0.7389913530264407,0.7653221372519619,0.7427550357374919,0.0037636827110511415,0.026330784225521063,0.018373755528472445,0.04655545292824569,0.02178386825217248,0.009338393619918487,0.05273700053516752,0.7389913530264408,0.7653221372519619,0.7427550357374919,0.0037636827110511194,0.026330784225521042,0.018373755528472462,0.04655545292824569,0.02178386825217248,0.009338393619918504,0.05273700053516755,0.8268292682926829,0.8402439024390244,0.825,-0.0018292682926829285,0.013414634146341453,0.00971791307957877,0.020094215918639143,0.011979806527066138,0.004135567062881265,0.02598448262519817,0.09198889053268569,0.020343445439505663,0.07950958902551947,0.02969460659652833,0.08161683580182785,0.6187045551429596,0.09916967681385414,0.03614902094292978,0.12330972215653761,0.07763674991616401,0.10370530701308145,0.04942502042050238,0.06501548841175084,0.012238631225858634,0.09913351477272703,0.03221082774603281,0.08066638864200011,0.0237556880285352,0.1758845868300158,0.09984145454098356,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,census,power,0.2,0.2,5,0.0,0.25,10
3,2745,0.05885127457496302,65,0.23679417122040072,0.7658747934642922,0.7713915917018543,0.7678648797503214,0.001990086286029036,0.005516798237561927,0.014896284490887519,0.020280196961571722,0.01655506763773785,0.004146929395578549,0.02787332883124069,0.7658747934642922,0.7713915917018541,0.7678648797503214,0.0019900862860290137,0.005516798237561927,0.014896284490887549,0.020280196961571746,0.01655506763773785,0.004146929395578536,0.027873328831240704,0.8386156648451729,0.8429872495446267,0.8367941712204008,-0.0018214936247722858,0.004371584699453557,0.009401448379281576,0.012428941427491435,0.009815805890934419,0.0023040274391026585,0.017794790152014312,0.09868657456400635,0.01878655954048156,0.11635953296357877,0.051366640734989644,0.13443883458451472,0.031028538274994483,0.09374162237801524,0.6885122276469018,0.08671084772911067,0.03135973031696362,0.08571295466614584,0.010430490048339017,0.08457591905393744,0.030563900347382978,0.09591960502576133,0.042447545536713004,0.08785396762208664,0.0287658491221274,0.11600014141284296,0.06673851843110663,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,census,power,0.2,0.2,5,0.0,0.25,10
4,1953,0.04187123469759664,65,0.2411674347158218,0.7525252525252526,0.7774661508704062,0.7563220861093202,0.0037968335840676158,0.024940898345153627,0.01628681827291291,0.013042884163513898,0.015356311557321875,0.006427602749060299,0.010364085361179871,0.7525252525252525,0.7774661508704062,0.7563220861093202,0.0037968335840676158,0.024940898345153673,0.016286818272912933,0.013042884163513896,0.015356311557321853,0.006427602749060469,0.010364085361179788,0.8317135549872123,0.8552429667519181,0.8286445012787723,-0.003069053708439884,0.02352941176470589,0.007124495282447147,0.006976052018918587,0.00775741733406807,0.0037588077894370854,0.009063961711851308,0.07410785271459816,0.02686672148140774,0.0881678198536974,0.049661692842386876,0.12450354336299516,0.029763680223504712,0.0985838567476384,0.04415764950930198,0.09226307869978645,0.6105663988310979,0.0975688017745002,0.05388150326755011,0.09795252821481881,0.03162653120040474,0.15134283146845715,0.04676438941344644,0.0906460457942895,0.05112732009748742,0.08486364136921878,0.055584113133412064,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,census,power,0.2,0.2,5,0.0,0.25,10
5,1562,0.03348841198036147,65,0.24199743918053776,0.7520708416611147,0.7731956473462136,0.757583833000222,0.005512991339107276,0.021124805685098846,0.032619738510794326,0.04555849963051375,0.023562343136290437,0.010334513982588613,0.027805862522234753,0.7520708416611147,0.7731956473462136,0.757583833000222,0.005512991339107298,0.021124805685098825,0.0326197385107943,0.04555849963051375,0.023562343136290423,0.010334513982588583,0.027805862522234746,0.8370607028753995,0.8568690095846645,0.8332268370607029,-0.003833865814696469,0.01980830670926519,0.021384281828346997,0.02895915448849754,0.01973603221914438,0.003725847856131204,0.015039747343054091,0.09362557136662715,0.056973693977228776,0.12731992221693092,0.052551134237715943,0.11107973973746009,0.035224388630010504,0.07874500964443565,0.0268865992810054,0.10038984653694885,0.06454796757125947,0.0744401359186866,0.60871087405985,0.071802194605485,0.011981167868238742,0.08670917136057578,0.030186984180169484,0.10535428831757494,0.038759652866345536,0.1505341202952749,0.07417753732817643,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,census,power,0.2,0.2,5,0.0,0.25,10
6,2156,0.04622344188838625,65,0.2453617810760668,0.7552899641162172,0.7776247250839219,0.762339391133233,0.007049427017015874,0.022334760967704637,0.022734385330925564,0.025059551865496556,0.02068285956132333,0.008117547290554408,0.030805128615079527,0.7552899641162172,0.7776247250839218,0.7623393911332329,0.007049427017015853,0.02233476096770457,0.022734385330925564,0.025059551865496608,0.02068285956132339,0.008117547290554415,0.030805128615079565,0.8439814814814814,0.8546296296296296,0.8421296296296296,-0.0018518518518518378,0.01064814814814814,0.01711085056720031,0.021436735005167084,0.013842515173820449,0.004943091783347829,0.025042830252404683,0.09546889623924452,0.02841223783580326,0.14158450253783977,0.06986829698383322,0.08664524345271112,0.012771390192631904,0.08325134827589947,0.01937265773486855,0.11197640049444635,0.04208204584280885,0.09559957684738271,0.04601663085113415,0.08938317023547279,0.6853211249481926,0.13420309812931852,0.035969567571824346,0.07152647453371849,0.015487123098532002,0.09036128925396626,0.04469892494037096,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,census,power,0.2,0.2,5,0.0,0.25,10
7,2326,0.049868147417618934,65,0.23000859845227858,0.7121625491370109,0.7711399786530602,0.7185614245177414,0.00639887538073054,0.05897742951604927,0.017648428828457522,0.024584790037452137,0.02035515021507987,0.0058416215005034,0.019688716087255538,0.7121625491370109,0.77113997865306,0.7185614245177414,0.006398875380730473,0.05897742951604925,0.01764842882845756,0.024584790037452075,0.020355150215079835,0.005841621500503352,0.019688716087255507,0.8193133047210301,0.8454935622317598,0.8150214592274677,-0.00429184549356223,0.02618025751072963,0.011785004478751897,0.016622246121061886,0.009539103335147155,0.004291845493562219,0.010101804545871108,0.07104118037712247,0.01899678600206921,0.08744956399083305,0.03961240168859983,0.1426453793967779,0.06301185757992388,0.10659757488807722,0.05999167657050012,0.15390938904936033,0.06181914209749891,0.0800403398918703,0.012509325052838255,0.09076122698822883,0.028157406974634636,0.062163950523996904,0.6418842876677199,0.06861277742163263,0.011525371349267448,0.1367786174721004,0.062491745016947806,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,census,power,0.2,0.2,5,0.0,0.25,10
8,1804,0.03867675749844564,65,0.2278270509977827,0.7523253780924906,0.7690357548736777,0.7623000262260687,0.009974648133578134,0.016710376781187187,0.009368257416163255,0.019804275816010124,0.014768601798906569,0.012712315639891676,0.025310634602364362,0.7523253780924906,0.7690357548736777,0.7623000262260687,0.009974648133578113,0.016710376781187187,0.009368257416163251,0.019804275816010092,0.014768601798906567,0.01271231563989169,0.02531063460236431,0.8421052631578947,0.85595567867036,0.8415512465373961,-0.0005540166204985875,0.013850415512465375,0.006785290146213807,0.01634114260803616,0.010714171526766611,0.004765831172876798,0.01434036465988341,0.08914938788159646,0.0507210841338627,0.1247745709806279,0.07919872283228113,0.08181379712148122,0.03210761686207068,0.15749953966792232,0.036210106287717134,0.09912969278495412,0.03954362370058579,0.07390593924002187,0.01925842126983188,0.11410114551902954,0.03435145704953453,0.08526524159907498,0.019175413251707393,0.06299531149178647,0.6223488376275049,0.1113653737135051,0.06708471698490384,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,census,power,0.2,0.2,5,0.0,0.25,10
9,24028,0.5151469673906053,65,0.24121857832528718,0.7704842799866474,0.7662162549004903,0.7695750499246133,-0.0009092300620340499,-0.0042680250861570675,0.009219263528852462,0.0062049696340690545,0.00824425104527871,0.002970471531649186,0.005992510714263016,0.7704842799866474,0.7662162549004903,0.7695750499246133,-0.0009092300620340277,-0.0042680250861570675,0.009219263528852462,0.0062049696340690024,0.00824425104527873,0.0029704715316491866,0.005992510714262933,0.8456096545984186,0.8511027881814398,0.8412817311693717,-0.00432792342904702,0.0054931335830212145,0.00608912041979416,0.004745894765510745,0.005176634774946206,0.0017966735867601335,0.0039798053153575624,0.10140475209189155,0.03823338861269361,0.11372097714926607,0.05960840062196223,0.10712058126381196,0.04844746378773694,0.10953418427858468,0.035985883033092504,0.07761259212100673,0.029503992353305707,0.09011772335672044,0.046272272530312894,0.10309131728587692,0.029459715119899414,0.10173829916534834,0.02634568284307694,0.07969183686736978,0.014039951395955458,0.11596773642012359,0.6721032497019642,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,census,power,0.2,0.2,5,0.0,0.25,10
