island,n,n_fraction,p,y_mean,baseline_ROC AUC_mean,stack_on_validation_ROC AUC_mean,stack_on_pooled_ROC AUC_mean,stack_on_pooled_delta_ROC AUC_mean,stack_on_validation_delta_ROC AUC_mean,baseline_ROC AUC_std,stack_on_validation_ROC AUC_std,stack_on_pooled_ROC AUC_std,stack_on_pooled_delta_ROC AUC_std,stack_on_validation_delta_ROC AUC_std,baseline_Balanced Accuracy_mean,stack_on_validation_Balanced Accuracy_mean,stack_on_pooled_Balanced Accuracy_mean,stack_on_pooled_delta_Balanced Accuracy_mean,stack_on_validation_delta_Balanced Accuracy_mean,baseline_Balanced Accuracy_std,stack_on_validation_Balanced Accuracy_std,stack_on_pooled_Balanced Accuracy_std,stack_on_pooled_delta_Balanced Accuracy_std,stack_on_validation_delta_Balanced Accuracy_std,baseline_Accuracy_mean,stack_on_validation_Accuracy_mean,stack_on_pooled_Accuracy_mean,stack_on_pooled_delta_Accuracy_mean,stack_on_validation_delta_Accuracy_mean,baseline_Accuracy_std,stack_on_validation_Accuracy_std,stack_on_pooled_Accuracy_std,stack_on_pooled_delta_Accuracy_std,stack_on_validation_delta_Accuracy_std,imp_on_validation_0,imp_on_pooled_0,imp_on_validation_1,imp_on_pooled_1,imp_on_validation_2,imp_on_pooled_2,imp_on_validation_3,imp_on_pooled_3,imp_on_validation_4,imp_on_pooled_4,imp_on_validation_5,imp_on_pooled_5,imp_on_validation_6,imp_on_pooled_6,imp_on_validation_7,imp_on_pooled_7,imp_on_validation_8,imp_on_pooled_8,imp_on_validation_9,imp_on_pooled_9,jaccard_0,jaccard_1,jaccard_2,jaccard_3,jaccard_4,jaccard_5,jaccard_6,jaccard_7,jaccard_8,jaccard_9,random_state,data,partitioning_method,val_size,test_size,n_bootstraps,eps,a,c_clients
0,12524,0.13070885864573767,38,0.2103960396039604,0.8531231593064506,0.9571868350719395,0.8757327759049737,0.02260961659852303,0.10406367576548878,0.011503670143928002,0.0061114428931961185,0.009068851627461511,0.005417116944521211,0.011324671549271912,0.8531231593064506,0.9571868350719394,0.8757327759049736,0.022609616598522987,0.1040636757654887,0.011503670143928002,0.006111442893196119,0.00906885162746154,0.005417116944521174,0.01132467154927194,0.9318163672654691,0.9717365269461078,0.9365269461077844,0.004710578842315382,0.03992015968063871,0.005370114721213664,0.0021184030597080476,0.00428468115449062,0.0024400330203490916,0.006525450456431965,0.026586102819126257,0.4514287644128627,0.029883800560936157,0.0016130753258648308,0.11649535331942329,0.046179968044480865,0.13663932556707611,0.11610647282898648,0.02439004806931714,0.0012606817217899783,0.09258174375213443,0.03514436282478649,0.06532146412115195,0.029808668364634434,0.33687170896766977,0.2066281553656001,0.1542222606241112,0.11078268297787344,0.017008192199053657,0.0010471681331207185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,vehicle-loan-default,power,0.2,0.2,5,0.0,0.5,10
1,5128,0.05351924522000501,38,0.21333853354134166,0.7965371492590517,0.9572100286873418,0.8225000424368965,0.02596289317784468,0.16067287942829023,0.008445085844570746,0.0030966100609128642,0.010713819718674881,0.0048811478231104545,0.006973677060724323,0.7965371492590517,0.9572100286873418,0.8225000424368965,0.02596289317784457,0.16067287942829014,0.00844508584457077,0.0030966100609128265,0.01071381971867488,0.0048811478231103695,0.0069736770607243806,0.9076023391812866,0.9703703703703704,0.9144249512670564,0.006822612085769997,0.0627680311890838,0.00576286374233703,0.0009939609188289833,0.007634758685210966,0.0030821419689750318,0.00633453286911185,0.14016378625976925,0.12729258604934487,0.017753849913733383,0.350326239244984,0.08529421913281522,0.05917817521046119,0.09155054935967993,0.0673311365075293,0.021838345009166312,0.002692187448987532,0.09394599399996367,0.05484684208986194,0.07761450259182014,0.024102863652686813,0.3333129766659476,0.2467586006324244,0.12111849195068831,0.06545377783798247,0.017407285116415986,0.002017591325737591,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,vehicle-loan-default,power,0.2,0.2,5,0.0,0.5,10
2,6698,0.06990481756700342,38,0.2179755150791281,0.8256300324166057,0.951720171494301,0.8465661926173794,0.020936160200773758,0.1260901390776952,0.021968553832795525,0.007821770424944682,0.019235886417971592,0.006818251135898065,0.02184478541416625,0.8256300324166057,0.951720171494301,0.8465661926173794,0.020936160200773803,0.12609013907769528,0.021968553832795546,0.007821770424944684,0.0192358864179716,0.006818251135898141,0.021844785414166314,0.9177611940298508,0.9677611940298506,0.9226865671641791,0.00492537313432837,0.050000000000000024,0.009825839158586737,0.002515268589007881,0.008875264923772243,0.0029701117525570597,0.009821303806783355,0.20061343070663704,0.1470278042204858,0.015737255161284734,0.0014623230025291763,0.027366986956633726,0.3886520742030203,0.10458101192643461,0.055530110759066664,0.01933482513014466,0.0020194200989737724,0.09806202706700584,0.054782771405640786,0.05034625285908063,0.02831016751275529,0.3251318313038447,0.22429409879031148,0.13377027843724582,0.09623208361865009,0.025056100451688393,0.0016891463885666306,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,vehicle-loan-default,power,0.2,0.2,5,0.0,0.5,10
3,6112,0.06378892878016197,38,0.2032068062827225,0.7941750575196063,0.9575563032417144,0.8208047796937235,0.02662972217411741,0.1633812457221082,0.020605323715262535,0.006916371361288477,0.024459907186072303,0.00806037092313893,0.014230633735392283,0.7941750575196063,0.9575563032417141,0.8208047796937235,0.02662972217411741,0.16338124572210813,0.02060532371526256,0.006916371361288458,0.024459907186072303,0.008060370923138918,0.014230633735392314,0.9107113654946852,0.9733442354865085,0.9174161896974653,0.006704824202780046,0.06263286999182338,0.009328510676665038,0.0022302831883868703,0.010432796669001869,0.003327390016251158,0.007324348545072373,0.18801372387378074,0.15624074190304033,0.044690480755416456,0.0028922004455844428,0.08878166358555598,0.02697135023745367,0.016343506811376817,0.4081386788144073,0.036642307865312064,0.002006532405878404,0.11322990713915004,0.08170343817676458,0.06052707783941776,0.031795523491283076,0.32788010396619455,0.23011694577292263,0.10495664016364299,0.058192498970193206,0.01893458800015265,0.0019420897824722523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,vehicle-loan-default,power,0.2,0.2,5,0.0,0.5,10
4,5714,0.05963513400684645,38,0.21228561428071405,0.8026748971193415,0.9462222222222222,0.8235102880658436,0.020835390946501997,0.14354732510288065,0.019110355220179228,0.006827923219213612,0.01680792951574269,0.0074286116260337265,0.02248072704832547,0.8026748971193417,0.9462222222222222,0.8235102880658436,0.020835390946501997,0.14354732510288065,0.01911035522017926,0.00682792321921361,0.016807929515742673,0.007428611626033748,0.0224807270483255,0.9097112860892388,0.9664041994750656,0.9146106736657919,0.004899387576552949,0.056692913385826785,0.007714928323726543,0.005410192417756891,0.006201240646253523,0.0036536505717972238,0.012549726038174003,0.18809830812335232,0.1464224268413344,0.020140009236273758,0.0016245228034061719,0.05610624283325818,0.055086932034188615,0.08034066405750892,0.05419111166988424,0.01636698127010462,0.38457437769657216,0.07968453316493253,0.05014824564929932,0.09206551279274038,0.015193757322156665,0.3298698352910658,0.226840938822396,0.12003041053958301,0.06434450439094327,0.017297502691180536,0.0015731827698193767,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,vehicle-loan-default,power,0.2,0.2,5,0.0,0.5,10
5,9658,0.10079736160975203,38,0.2132946779871609,0.8504713847726112,0.9574916964741952,0.8733750638732755,0.022903679100664286,0.10702031170158413,0.014374604158618071,0.008610848247788003,0.013321413353880271,0.006750993860468394,0.011489718481841615,0.8504713847726112,0.9574916964741952,0.8733750638732755,0.022903679100664244,0.10702031170158403,0.01437460415861803,0.008610848247787972,0.013321413353880266,0.006750993860468401,0.011489718481841524,0.9306418219461697,0.9715320910973085,0.9363354037267081,0.005693581780538337,0.04089026915113871,0.007231573166282842,0.0035560173990305563,0.006890087491633001,0.0021714468906214378,0.006827591075710659,0.17974771726367392,0.1178873305591432,0.025212649642634515,0.001972278563327357,0.07507092044449688,0.023720703368952267,0.12866530367247844,0.08894938768581948,0.02020428164427332,0.0020178942045945805,0.032697142369347384,0.4304080319319884,0.04238900752517792,0.028734402541122715,0.3311048395316516,0.21624691956844733,0.1453333575179374,0.08854289878728094,0.01957478038832868,0.0015201527893238516,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,vehicle-loan-default,power,0.2,0.2,5,0.0,0.5,10
6,7403,0.07726267011772564,38,0.21356206943131162,0.8360851849839734,0.9583973488346824,0.8585307220079319,0.02244553702395822,0.12231216385070898,0.005683463010330555,0.006062420217559864,0.006979981048950737,0.003633052936709909,0.010662089394803257,0.8360851849839734,0.9583973488346824,0.8585307220079319,0.022445537023958285,0.12231216385070895,0.005683463010330508,0.006062420217559831,0.006979981048950697,0.0036330529367099005,0.010662089394803186,0.9220796758946657,0.9708305199189736,0.924375422012154,0.0022957461174881954,0.04875084402430792,0.0036636488767725914,0.003001500441714107,0.005264980064717893,0.002400592685297954,0.004743867135786722,0.15995824995508648,0.1140609616331321,0.022892501812546477,0.0018367095944671937,0.0624669405264372,0.03703841732572344,0.08739854817381261,0.03909254605696394,0.022672482453127456,0.001744752761039204,0.12852711025636127,0.055408825980426325,0.023087262829304078,0.44844617373250956,0.3449707345616659,0.22299001407083327,0.12696107354156602,0.07789145578375245,0.021065095890092377,0.0014901430611525064,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,vehicle-loan-default,power,0.2,0.2,5,0.0,0.5,10
7,29026,0.3029347916840611,38,0.21294701302280714,0.8961945784028383,0.9390625508982884,0.9159757246145892,0.019781146211751043,0.04286797249545009,0.004757181728896872,0.006352956695540917,0.005365045425106507,0.004177399563402328,0.005223296048302889,0.8961945784028383,0.9390625508982884,0.9159757246145892,0.019781146211751022,0.042867972495450116,0.004757181728896802,0.006352956695540913,0.005365045425106507,0.004177399563402351,0.005223296048302886,0.9511539786427834,0.9600068894247331,0.9571133310368584,0.005959352394075057,0.008852910781949674,0.002244620676217001,0.004407886032990532,0.002484017413340685,0.00105949407504166,0.0029824127897916867,0.21011300669544783,0.18971003169561493,0.020716433894693496,0.0015667313283777445,0.04922534238303357,0.037545977104566135,0.10947587110678439,0.071507919229853,0.021283708494630557,0.0014990061669418742,0.08973551474479516,0.08523734402026643,0.04790937100446799,0.030490125614149367,0.2958788250403698,0.4663345727615222,0.13678034723205892,0.11505529318881864,0.018881579403718273,0.0010529988898895662,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,vehicle-loan-default,power,0.2,0.2,5,0.0,0.5,10
8,8221,0.08579986641062036,38,0.21189636297287434,0.8296879974530406,0.9537888234461779,0.8520366832926527,0.022348685839612293,0.12410082599313739,0.0073980814850570144,0.005545396669678564,0.01363102191112191,0.009507135977137947,0.005427178039396682,0.8296879974530403,0.9537888234461777,0.8520366832926527,0.022348685839612338,0.1241008259931374,0.0073980814850570144,0.005545396669678535,0.01363102191112194,0.009507135977137978,0.0054271780393966955,0.921337386018237,0.9687537993920973,0.9262006079027355,0.004863221884498481,0.047416413373860176,0.004151579593669054,0.0019452887537994082,0.007137099147204477,0.0043327731747611975,0.0038447144804479067,0.17624841586364207,0.1151792901989043,0.058251781522712244,0.005952057670473553,0.09357929521694645,0.05004523535950521,0.05155951390163962,0.0381263393968934,0.023508231118223415,0.0023328629703624247,0.15050001551405806,0.08765112190664028,0.055943887199548924,0.03740714350875418,0.3268244449134977,0.22693629455610606,0.038575681214199346,0.43485883447376583,0.02500873353553219,0.0015108199585947473,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,vehicle-loan-default,power,0.2,0.2,5,0.0,0.5,10
9,5327,0.05559614260666277,38,0.21681997371879105,0.7993540192342586,0.9414925992171501,0.8281364543639993,0.028782435129740592,0.14213857998289134,0.006566533122194837,0.009571433915094754,0.009950540293670035,0.008393777822782968,0.011999692681659358,0.7993540192342588,0.9414925992171501,0.8281364543639993,0.028782435129740547,0.14213857998289134,0.006566533122194807,0.009571433915094739,0.009950540293670079,0.008393777822782965,0.011999692681659364,0.9054409005628518,0.9662288930581614,0.9127579737335836,0.007317073170731714,0.06078799249530957,0.004041399480025915,0.0035099975485684116,0.002966489362259246,0.0032712187193550814,0.002474841643203173,0.14048713368969828,0.102960201996248,0.014338662008674966,0.0019648407995547404,0.09166182068031392,0.045110512966335906,0.10811075060923388,0.033916744384139316,0.021485939385387783,0.002344934660775564,0.06709618261428543,0.022219527258741878,0.055883116044071736,0.0032031791791697116,0.3244889392295563,0.2211173440354294,0.16315632261879845,0.09596288788006441,0.01329113311997919,0.4711998268395412,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,vehicle-loan-default,power,0.2,0.2,5,0.0,0.5,10
