island,n,n_fraction,p,y_mean,baseline_ROC AUC_mean,stack_on_validation_ROC AUC_mean,stack_on_pooled_ROC AUC_mean,stack_on_pooled_delta_ROC AUC_mean,stack_on_validation_delta_ROC AUC_mean,baseline_ROC AUC_std,stack_on_validation_ROC AUC_std,stack_on_pooled_ROC AUC_std,stack_on_pooled_delta_ROC AUC_std,stack_on_validation_delta_ROC AUC_std,baseline_Balanced Accuracy_mean,stack_on_validation_Balanced Accuracy_mean,stack_on_pooled_Balanced Accuracy_mean,stack_on_pooled_delta_Balanced Accuracy_mean,stack_on_validation_delta_Balanced Accuracy_mean,baseline_Balanced Accuracy_std,stack_on_validation_Balanced Accuracy_std,stack_on_pooled_Balanced Accuracy_std,stack_on_pooled_delta_Balanced Accuracy_std,stack_on_validation_delta_Balanced Accuracy_std,baseline_Accuracy_mean,stack_on_validation_Accuracy_mean,stack_on_pooled_Accuracy_mean,stack_on_pooled_delta_Accuracy_mean,stack_on_validation_delta_Accuracy_mean,baseline_Accuracy_std,stack_on_validation_Accuracy_std,stack_on_pooled_Accuracy_std,stack_on_pooled_delta_Accuracy_std,stack_on_validation_delta_Accuracy_std,imp_on_validation_0,imp_on_pooled_0,imp_on_validation_1,imp_on_pooled_1,imp_on_validation_2,imp_on_pooled_2,imp_on_validation_3,imp_on_pooled_3,imp_on_validation_4,imp_on_pooled_4,imp_on_validation_5,imp_on_pooled_5,imp_on_validation_6,imp_on_pooled_6,imp_on_validation_7,imp_on_pooled_7,imp_on_validation_8,imp_on_pooled_8,imp_on_validation_9,imp_on_pooled_9,jaccard_0,jaccard_1,jaccard_2,jaccard_3,jaccard_4,jaccard_5,jaccard_6,jaccard_7,jaccard_8,jaccard_9,random_state,data,partitioning_method,val_size,test_size,n_bootstraps,eps,a,c_clients
0,5161,0.05386365533940052,38,0.2113931408641736,0.7922755670625318,0.9614132943096753,0.8307058028930039,0.038430235830472226,0.16913772724714354,0.016046438545806674,0.011981511207826557,0.013620431969768865,0.01304039471276968,0.01321212562552459,0.7922755670625318,0.9614132943096753,0.8307058028930039,0.038430235830472226,0.1691377272471436,0.01604643854580669,0.011981511207826563,0.013620431969768858,0.013040394712769769,0.013212125625524677,0.9055179090029041,0.9746369796708615,0.9179090029041627,0.012391093901258454,0.06911907066795739,0.005762972339259324,0.00320482969162573,0.0042152064002085815,0.004215206400208528,0.005070978065327706,0.014436364803457901,0.40517067189987094,0.18919584472890336,0.12053316493256808,0.057361121003388124,0.027166811868618582,0.12264628913395745,0.08501075882944568,0.0830451158363342,0.03253093672580397,0.1060304513177901,0.060831834996991505,0.03090762254190549,0.0035169200800587636,0.36563113351298415,0.261091280208198,0.014935534151113228,0.002005121116583279,0.015810522970166045,0.0021424993418613456,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,vehicle-loan-default,power,0.2,0.2,5,0.0,0.5,10
1,12399,0.1294042748601486,38,0.20324219695136705,0.8336377803483066,0.9496272733114839,0.8625257052888632,0.02888792494055654,0.11598949296317718,0.005211539928295152,0.002331071153697359,0.010795115964828836,0.00837242315399238,0.006377979416144205,0.8336377803483066,0.9496272733114839,0.8625257052888632,0.02888792494055652,0.11598949296317718,0.00521153992829511,0.002331071153697329,0.01079511596482886,0.00837242315399238,0.006377979416144153,0.9268548387096773,0.9661290322580645,0.9337903225806452,0.006935483870967718,0.039274193548387105,0.0026330367285991303,0.0015926143272686824,0.004185786862051911,0.003319212197944607,0.0020497201656675744,0.02198940354028503,0.0017177295015870203,0.11483886213487368,0.4415126926285159,0.0794741879592532,0.05511295823968003,0.15981467477182015,0.11829570931250136,0.08620210050062646,0.03942380424853263,0.10834045684786438,0.08424734770413234,0.022573192181852962,0.003393939631039536,0.37506007924768175,0.25307642575454226,0.01636159079485808,0.0017026096366306747,0.015345452020884293,0.0015167833428382806,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,vehicle-loan-default,power,0.2,0.2,5,0.0,0.5,10
2,8098,0.08451615596560073,38,0.21647320326006422,0.8327574710553434,0.957161908225738,0.8582772625325816,0.025519791477238197,0.12440443717039455,0.016649549452159206,0.007184840204575879,0.02152965664810864,0.009988418671848041,0.015367340087142438,0.8327574710553434,0.957161908225738,0.8582772625325816,0.025519791477238308,0.12440443717039462,0.01664954945215924,0.007184840204575894,0.021529656648108617,0.009988418671847986,0.015367340087142425,0.9207407407407407,0.9709876543209877,0.9261728395061729,0.005432098765432114,0.05024691358024691,0.008664872664378563,0.0026478531592008967,0.009583619108679194,0.004371834866574251,0.007162622076227296,0.024677459586298866,0.0029444715546920854,0.19377427104925388,0.1343340487942686,0.018396237760096024,0.40075977267070356,0.12836414565370302,0.07726672635724988,0.06648186388909694,0.03152479560336498,0.12658418563270307,0.08354822923827933,0.0258715578199289,0.005650018344959908,0.37413806272889716,0.26059608014635505,0.02504344521429891,0.0019075087280450843,0.016668770665723275,0.001468348562081426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,vehicle-loan-default,power,0.2,0.2,5,0.0,0.5,10
3,9629,0.10049469817149537,38,0.2077058884619379,0.8335196592398427,0.9580344036697248,0.8566484272608126,0.02312876802096988,0.12451474442988206,0.010599464844358022,0.00894406824258563,0.018118464363371677,0.00951212321483256,0.012499324679568753,0.8335196592398427,0.9580344036697248,0.8566484272608126,0.02312876802096988,0.12451474442988208,0.010599464844358038,0.008944068242585649,0.01811846436337169,0.00951212321483255,0.012499324679568805,0.9250259605399792,0.9723779854620977,0.9315680166147455,0.006542056074766367,0.04735202492211843,0.004843989113059457,0.003322949117341635,0.007842661511318468,0.004096175061955559,0.004940966668066608,0.020594298458923407,0.0027559878659592432,0.20881416204449582,0.1552165198297313,0.10936098940954567,0.0590392835581412,0.031673127947872456,0.3705297970730728,0.06222878131181216,0.03086053102788418,0.12782407255590073,0.08703244278543676,0.0337155007912253,0.005184919674565839,0.3729155384217513,0.28625971518107396,0.017103836665612184,0.0017044317010542788,0.015769692392861016,0.001416371303080326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,vehicle-loan-default,power,0.2,0.2,5,0.0,0.5,10
4,6632,0.0692159973282124,38,0.21396260554885405,0.8010350694772663,0.9539529121034935,0.8210146786760835,0.019979609198817118,0.15291784262622724,0.01992785292915867,0.007979161544783385,0.022940024183851063,0.010721761273110076,0.021868479832054658,0.8010350694772663,0.9539529121034935,0.8210146786760835,0.019979609198817028,0.15291784262622715,0.01992785292915865,0.007979161544783377,0.022940024183851045,0.010721761273110109,0.021868479832054703,0.9071590052750566,0.9691032403918614,0.9119819140919366,0.004822908816880189,0.061944235116804844,0.009853178073055711,0.0035346011754509568,0.010511286073346041,0.003390270347913205,0.011619795187578831,0.02128079800567413,0.0015831842522485197,0.2134766959736218,0.16341553894602345,0.08034062769391695,0.02943309350006603,0.12974923055737564,0.06203521310472755,0.01851124022421678,0.4329056397514854,0.10384224484044327,0.0437003026028287,0.028064478031176864,0.0023348690576676426,0.36281642565705063,0.2614395906757371,0.019255007796667407,0.0014576962075170746,0.02266325121985657,0.0016948719016984953,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,vehicle-loan-default,power,0.2,0.2,5,0.0,0.5,10
5,7351,0.0767199632629206,38,0.2148007073867501,0.810827990574826,0.947444243520193,0.840106033207299,0.029278042632473043,0.13661625294536692,0.0036559722078167004,0.0035064335832328767,0.008592536682702556,0.0071415156336304365,0.004807983333112709,0.810827990574826,0.947444243520193,0.840106033207299,0.029278042632472977,0.1366162529453669,0.0036559722078167603,0.003506433583232871,0.00859253668270263,0.0071415156336305284,0.004807983333112723,0.912304554724677,0.9687287559483344,0.9218218898708361,0.009517335146159045,0.056424201223657364,0.0028519615177978325,0.002947584417223503,0.0033025038209357127,0.0023153482482564628,0.002579696255745808,0.030755677622740445,0.0018733490832258987,0.18382533591775102,0.1332210722418719,0.08669711462638724,0.058941690584090226,0.15194968985974658,0.10127801147935704,0.07532773951206992,0.03264079508217257,0.015206441301065169,0.4093315211360885,0.02096696911007549,0.005427741537062821,0.3746280634309674,0.25362262068488833,0.03677584039876027,0.0017475428738463173,0.023867128220436462,0.0019156552973963626,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,vehicle-loan-default,power,0.2,0.2,5,0.0,0.5,10
6,6114,0.0638098021207314,38,0.20886490022898266,0.8112019931939717,0.951590098849457,0.8413117809107113,0.030109787716739687,0.14038810565548537,0.012051205803642764,0.004905886372432129,0.010670667162502727,0.009562197660803006,0.0162758006388821,0.8112019931939718,0.9515900988494572,0.8413117809107113,0.03010978771673962,0.14038810565548532,0.012051205803642797,0.004905886372432161,0.010670667162502695,0.009562197660803046,0.016275800638882145,0.9151267375306624,0.9690923957481603,0.9234668847097302,0.008340147179067859,0.05396565821749792,0.0052585233657607405,0.002277741337233691,0.004526035160457278,0.0033673361049834775,0.006762411489169338,0.023741706686831638,0.005898896701761991,0.18430292926227984,0.1251378446555046,0.06012101261087431,0.05167371054795182,0.15624775783641773,0.07500951878080182,0.0743883670899001,0.01273916962910504,0.08342076543640728,0.06274729257502357,0.016730503661887913,0.46595947084467104,0.3553937999127598,0.1972236582229207,0.02345370270222279,0.0017687954559543043,0.022199454800418583,0.0018416425863050378,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,vehicle-loan-default,power,0.2,0.2,5,0.0,0.5,10
7,29289,0.3056796359689405,38,0.21543924340195977,0.8959685884094073,0.9409230309826363,0.9147307863655987,0.018762197956191516,0.04495444257322909,0.006059179126720707,0.0026228905756343823,0.004661897615965923,0.0017408113492192838,0.005201515704763451,0.8959685884094073,0.9409230309826363,0.9147307863655987,0.018762197956191495,0.044954442573229114,0.006059179126720729,0.002622890575634411,0.004661897615965954,0.0017408113492192803,0.005201515704763485,0.9507681802663026,0.9611471491976784,0.9571184704677365,0.006350290201433939,0.01037896893137591,0.0022403591282380204,0.001968982021890896,0.0018046535044591873,0.0007112552630932122,0.00235154323765417,0.019674370485090114,0.0010542209941756327,0.21756703753281753,0.1834281616804212,0.08069473355163606,0.05694387640280857,0.14390936290646605,0.12568124075661494,0.04147334313309045,0.03293687410537041,0.0948967802637485,0.08693489145980349,0.02603811939237798,0.005344905031535261,0.3377638807938476,0.5051804428491361,0.019218535434270566,0.0011645282495670233,0.018763836506655158,0.0013308584705672441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,vehicle-loan-default,power,0.2,0.2,5,0.0,0.5,10
8,5678,0.05925941387659681,38,0.2190912293060937,0.8037828880346639,0.9532859736578784,0.8239967762821296,0.020213888247465617,0.14950308562321446,0.012244718682915873,0.008942666307387182,0.011528188861642202,0.009709652994371966,0.013537073364219745,0.8037828880346641,0.9532859736578784,0.8239967762821298,0.020213888247465638,0.1495030856232144,0.012244718682915854,0.008942666307387163,0.011528188861642209,0.00970965299437198,0.01353707336421974,0.9033450704225352,0.9658450704225352,0.9073943661971832,0.004049295774647898,0.0625,0.004671302521627338,0.0045366544812412354,0.0065259693636798115,0.005240449319062406,0.004276393592074371,0.021163747321574396,0.001771057861317224,0.17667383377510468,0.14515911438786275,0.06192481173197355,0.04990372003554149,0.14544378315491144,0.10572098395037975,0.06432645508020933,0.01923101608538536,0.10542352061401979,0.028560217252415792,0.022860474995005698,0.0056137464031707635,0.37223742796890613,0.2762192484357659,0.014788842087929827,0.36572221238250135,0.015157103270365273,0.002098683205659456,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,vehicle-loan-default,power,0.2,0.2,5,0.0,0.5,10
9,5459,0.056973783084244806,38,0.2139586004762777,0.8156177156177156,0.9541958041958042,0.8433566433566433,0.027738927738927676,0.13857808857808857,0.021664044112910813,0.009533232755994348,0.02686687350608668,0.006945795913940574,0.018547628639902034,0.8156177156177156,0.9541958041958042,0.8433566433566433,0.027738927738927766,0.13857808857808857,0.021664044112910875,0.009533232755994313,0.026866873506086682,0.006945795913940519,0.018547628639902065,0.9139194139194139,0.9705128205128204,0.9223443223443223,0.008424908424908395,0.05659340659340657,0.009981264903618123,0.00453828267156184,0.012968791917289734,0.0034942827890730487,0.01082601956493162,0.017568561892289093,0.0015610047838249,0.20298189445839346,0.12771156095356212,0.11072257809755777,0.05410620365390854,0.1180964667624036,0.09111293128884325,0.047837175221421294,0.008339762898507509,0.07985617327808671,0.07592691866587334,0.029684291103956567,0.0034332698235009355,0.36062729638418883,0.2762868497870806,0.02012608897158505,0.0020565598758131307,0.012499473830117779,0.3594649382690857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,vehicle-loan-default,power,0.2,0.2,5,0.0,0.5,10
