island,n,n_fraction,p,y_mean,baseline_ROC AUC_mean,stack_on_validation_ROC AUC_mean,stack_on_pooled_ROC AUC_mean,stack_on_pooled_delta_ROC AUC_mean,stack_on_validation_delta_ROC AUC_mean,baseline_ROC AUC_std,stack_on_validation_ROC AUC_std,stack_on_pooled_ROC AUC_std,stack_on_pooled_delta_ROC AUC_std,stack_on_validation_delta_ROC AUC_std,baseline_Balanced Accuracy_mean,stack_on_validation_Balanced Accuracy_mean,stack_on_pooled_Balanced Accuracy_mean,stack_on_pooled_delta_Balanced Accuracy_mean,stack_on_validation_delta_Balanced Accuracy_mean,baseline_Balanced Accuracy_std,stack_on_validation_Balanced Accuracy_std,stack_on_pooled_Balanced Accuracy_std,stack_on_pooled_delta_Balanced Accuracy_std,stack_on_validation_delta_Balanced Accuracy_std,baseline_Accuracy_mean,stack_on_validation_Accuracy_mean,stack_on_pooled_Accuracy_mean,stack_on_pooled_delta_Accuracy_mean,stack_on_validation_delta_Accuracy_mean,baseline_Accuracy_std,stack_on_validation_Accuracy_std,stack_on_pooled_Accuracy_std,stack_on_pooled_delta_Accuracy_std,stack_on_validation_delta_Accuracy_std,imp_on_validation_0,imp_on_pooled_0,imp_on_validation_1,imp_on_pooled_1,imp_on_validation_2,imp_on_pooled_2,imp_on_validation_3,imp_on_pooled_3,imp_on_validation_4,imp_on_pooled_4,imp_on_validation_5,imp_on_pooled_5,imp_on_validation_6,imp_on_pooled_6,imp_on_validation_7,imp_on_pooled_7,imp_on_validation_8,imp_on_pooled_8,imp_on_validation_9,imp_on_pooled_9,jaccard_0,jaccard_1,jaccard_2,jaccard_3,jaccard_4,jaccard_5,jaccard_6,jaccard_7,jaccard_8,jaccard_9,random_state,data,partitioning_method,val_size,test_size,n_bootstraps,eps,a,c_clients
0,13032,0.026481615069648353,50,1.5676028238182935,0.8402205688385813,0.9569446509508621,0.8389579486318617,-0.001262620206719589,0.11672408211228089,0.004348105287414763,0.003570017586507127,0.004773576373231865,0.0006451843406493073,0.002068861583771442,0.8402205688385813,0.9569446509508621,0.8389579486318617,-0.001262620206719589,0.11672408211228087,0.004348105287414762,0.0035700175865070994,0.004773576373231865,0.0006451843406492891,0.00206886158377139,0.8451860375911009,0.9584196394322977,0.8437284234752589,-0.0014576141158419986,0.11323360184119675,0.004587622980506649,0.003436010076955699,0.004056556675535814,0.0010406336759686112,0.002268008515396168,0.01800106136491613,0.5048379104652847,0.07852932655853495,0.020978013576018077,0.018496909140273826,0.0011350575403403554,0.046099584659369794,0.006866930386565362,0.01729512043627981,0.001323433453167499,0.11401035582075103,0.07580741520452533,0.2128257528946691,0.12981007381632895,0.1175244269643712,0.07373609159185186,0.03163392953564332,0.006429974281022484,0.3455835326251909,0.17907509968489543,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,covertype,power,0.2,0.2,5,0.0,0.25,10
1,22371,0.04545888664234986,50,1.566581735282285,0.8593717847048538,0.9585623945179853,0.8584545232721282,-0.0009172614327253248,0.09919060981313162,0.0026861803852233817,0.0011269293052150096,0.0020945482432558065,0.0018958458694415643,0.003236836694988055,0.8593717847048536,0.9585623945179854,0.8584545232721282,-0.0009172614327253248,0.09919060981313163,0.0026861803852233504,0.0011269293052149798,0.0020945482432558216,0.001895845869441546,0.003236836694987965,0.8640446927374302,0.9596871508379887,0.8627039106145251,-0.0013407821229050264,0.09564245810055864,0.002237316828743508,0.0015775966565115293,0.0020017158146644802,0.0013030060100213139,0.0029980799698321355,0.02875187161318237,0.0033851359961118575,0.016764981107769337,0.4906393505110569,0.01879506626949396,0.0042056145860156656,0.07653415628763824,0.029017757820032762,0.018692166400918146,0.0011777626896190328,0.11547481324434951,0.07017309986883045,0.21657941416477514,0.13590618596668438,0.12491520166335297,0.06140623390813889,0.031646350103651466,0.011394605576437743,0.35184597914486904,0.19269425307707244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,covertype,power,0.2,0.2,5,0.0,0.25,10
2,15122,0.030728589862125722,50,1.5682449411453512,0.8502662344199189,0.9610304434627134,0.8502423592904098,-2.387512950909887e-05,0.11076420904279446,0.004855199199712046,0.004700844592946829,0.004937951166308278,0.0020043835224218295,0.009013261152680734,0.8502662344199189,0.9610304434627134,0.8502423592904098,-2.3875129509187687e-05,0.11076420904279441,0.004855199199712065,0.004700844592946903,0.004937951166308286,0.002004383522421802,0.009013261152680817,0.8560000000000001,0.9627768595041323,0.8554710743801653,-0.0005289256198346859,0.10677685950413225,0.004883619256229913,0.004057371502166285,0.0046488319553710895,0.0017691356244971647,0.008528669353572018,0.019553309378522725,0.0015933412480740046,0.05771701188304081,0.037781706638615783,0.01674771142404271,0.3894818080059254,0.05024939768132346,0.02722997284627693,0.019910403514802194,0.0015312694380891097,0.1151176702876275,0.06528454351250909,0.21756327433661699,0.15526793251780985,0.12344878282024152,0.07947543131424432,0.030325204463474663,0.006619553113399758,0.34936723421030746,0.23573444136505578,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,covertype,power,0.2,0.2,5,0.0,0.25,10
3,19816,0.04026701075968016,50,1.5678239806217198,0.8538223006807897,0.9571066423614543,0.8520460906912228,-0.0017762099895668238,0.10328434168066447,0.004022467184800592,0.002540027222836264,0.005098327618759575,0.001880755714554429,0.004528993826324781,0.8538223006807897,0.957106642361454,0.8520460906912228,-0.0017762099895668238,0.10328434168066444,0.004022467184800624,0.0025400272228362345,0.005098327618759548,0.001880755714554375,0.004528993826324764,0.8588294651866801,0.958526740665994,0.8560040363269424,-0.0028254288597376444,0.09969727547931381,0.0037472138501770257,0.002009314606633694,0.004488429135476131,0.0015826828598746946,0.00418312761416228,0.02316200206932701,0.003899625127922627,0.0670435446648592,0.01818461966983621,0.0229198535862609,0.003225556268309996,0.01958562674559176,0.4980145786659021,0.019466885162248232,0.0010689391519948118,0.11796776640765749,0.06981776602974762,0.20930309582027684,0.13147584258741948,0.12361255770609783,0.07648059192955106,0.041219771725308864,0.011859904295444307,0.3557188961123719,0.1859725762738717,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,covertype,power,0.2,0.2,5,0.0,0.25,10
4,14303,0.029064344716174063,50,1.5726770607564846,0.8372163767911929,0.9530395242987231,0.8360793381234919,-0.0011370386677008958,0.11582314750753027,0.006617427027728634,0.002119392364850296,0.0063569908038892675,0.00039737783945727016,0.006635145996213338,0.8372163767911929,0.9530395242987231,0.8360793381234919,-0.0011370386677009403,0.1158231475075302,0.006617427027728623,0.0021193923648503204,0.0063569908038892675,0.0003973778394572558,0.00663514599621335,0.8441803565186998,0.9549807759524642,0.8427123383432367,-0.0014680181754631373,0.11080041943376442,0.005982549568775838,0.002395224285076781,0.005939921925549928,0.0006013509449173714,0.005972739423500517,0.018812925630986705,0.0014660350655928528,0.06534403781768928,0.04594757085077857,0.02250945571067814,0.0011506656237388962,0.04947784210201471,0.023676971410830572,0.01654677311114349,0.44025458195966677,0.11904542081371206,0.07164459644226429,0.21475633768270433,0.14049334039503866,0.12180926018412197,0.0710143729079428,0.024113443437353235,0.0014907722406315468,0.347584503509596,0.20286109310351508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,covertype,power,0.2,0.2,5,0.0,0.25,10
5,35204,0.071536124686303,50,1.570645381206681,0.8742274962799719,0.9594065211345505,0.8738910677669969,-0.00033642851297506217,0.08517902485457851,0.002474822131579678,0.0018074915429235334,0.0035112544834018113,0.0017313455427018776,0.004200677411790487,0.8742274962799719,0.9594065211345505,0.8738910677669969,-0.00033642851297510656,0.08517902485457848,0.002474822131579678,0.001807491542923537,0.003511254483401778,0.0017313455427018687,0.004200677411790494,0.8790512711262606,0.9602613265161197,0.878255929555461,-0.0007953415707996125,0.08121005538985937,0.002353680725563596,0.0016814257732650176,0.003330061273058474,0.0014105620244778331,0.003998358495611257,0.015244041177328999,0.0030793957833666705,0.07505881866611659,0.05072296199461144,0.020397676462891586,0.003598307583860394,0.04471691925333943,0.0276099154778217,0.016775917010238405,0.0021988116678976917,0.06962698952650152,0.45341041879491356,0.21594256991360897,0.14002365762961383,0.14584556986342823,0.10639800751511322,0.03060401933928224,0.01275988643349813,0.36578747878726403,0.20019863711930347,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,covertype,power,0.2,0.2,5,0.0,0.25,10
6,52426,0.10653200979445861,50,1.5690306336550566,0.8906363438092215,0.9582057108149554,0.8905412237617437,-9.512004747807002e-05,0.06756936700573372,0.004284292304610143,0.0007478224272735929,0.004680476482525634,0.0016165478734325247,0.004078004779861456,0.8906363438092215,0.9582057108149554,0.8905412237617437,-9.512004747807002e-05,0.06756936700573371,0.00428429230461013,0.0007478224272734837,0.004680476482525574,0.0016165478734325544,0.004078004779861468,0.8952317375548351,0.9591264543200457,0.8944878886133892,-0.0007438489414457461,0.0638947167652107,0.0044225627752675035,0.000903909640364094,0.00468032588837209,0.0015663143366506243,0.004042856733937464,0.017980384330338748,0.000734948042948535,0.07038559332132117,0.050908925103121214,0.019785623491214786,0.005169171053724979,0.04033123279612896,0.0282851497066964,0.015987506399868685,0.0018577139522981349,0.15748422716659752,0.10433610206123049,0.15066080219090847,0.4752553839117297,0.12168052028451457,0.10698161066042175,0.028185561729246418,0.011851905860350447,0.3775185482898606,0.21461908964747836,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,covertype,power,0.2,0.2,5,0.0,0.25,10
7,27189,0.05524928116395558,50,1.5674721394681672,0.8646913204685633,0.9571095158737506,0.8638417243112411,-0.0008495961573222743,0.09241819540518739,0.003725008244080549,0.0016470543278888682,0.0032495454798189306,0.0007835746801507042,0.004818953072508296,0.8646913204685633,0.9571095158737506,0.8638417243112411,-0.0008495961573222966,0.09241819540518736,0.003725008244080538,0.0016470543278888745,0.0032495454798189475,0.0007835746801506826,0.004818953072508297,0.8700257447591027,0.9587348289812432,0.86822361162192,-0.001802133137182782,0.08870908422214048,0.00365457899589253,0.0015929685787206915,0.003263951119137017,0.0007661885493195764,0.004694953555640478,0.016521491438730523,0.0014014880879116226,0.11221311190256408,0.050876953687911584,0.023809872147225724,0.006427499586295293,0.06693412968435701,0.030494815552275643,0.020205414192945005,0.0010451606369712347,0.12163707589747685,0.07698596438210745,0.22014728684506185,0.1576270296851367,0.024942593680792664,0.4405354029822794,0.0443866611038642,0.012291469949900824,0.34920236310698216,0.22231421544921037,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,covertype,power,0.2,0.2,5,0.0,0.25,10
8,17495,0.0355506334901395,50,1.5766790511574735,0.8486270426392046,0.960100553492571,0.8465087005605861,-0.002118342078618607,0.11147351085336632,0.0038922257669813253,0.004291463659829873,0.003257103718750344,0.0023568493854958256,0.002117067575291443,0.8486270426392046,0.9601005534925708,0.8465087005605861,-0.002118342078618585,0.11147351085336625,0.003892225766981268,0.004291463659829916,0.00325710371875036,0.002356849385495831,0.002117067575291447,0.8547013432409261,0.9614175478708201,0.8518433838239498,-0.0028579594169762636,0.10671620462989428,0.0037201806448180696,0.00409397075266534,0.003006160341195685,0.002846504623718466,0.0017765384701823902,0.01924309235173264,0.001039505177984414,0.05368417150180943,0.029185064297948263,0.02341676896761613,0.006202570502456896,0.05752717369115089,0.013262773367163487,0.02074541197767448,0.0010365614621803507,0.12109464954736952,0.08087967721627855,0.21211852991705707,0.13681004528055996,0.12429997225549709,0.06779978230598506,0.015591678050727581,0.49150175091986253,0.3522785517393653,0.1722822694695806,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,covertype,power,0.2,0.2,5,0.0,0.25,10
9,275153,0.5591233756337441,50,1.569595824868346,0.9461013213405509,0.9486956191218046,0.9485081893810696,0.002406868040518484,0.0025942977812535074,0.0007276743697678794,0.0008418581173135248,0.0008762766831795182,0.00037328095521225763,0.000682755985768962,0.9461013213405509,0.9486956191218046,0.9485081893810696,0.002406868040518484,0.0025942977812534853,0.0007276743697678794,0.000841858117313558,0.0008762766831795713,0.00037328095521227275,0.0006827559857689527,0.9488615507622976,0.9502680307463066,0.9507513946684597,0.0018898439061619588,0.0014064799840090235,0.0006928495717565844,0.0007251711151061422,0.000789692455331656,0.00023637022829328157,0.0005968028055291907,0.019616159405584026,0.0006933180763428043,0.06968603425205515,0.05187835983603208,0.024476869056672033,0.006136856604182212,0.046631628930729654,0.029459028980181923,0.019335827024195538,0.0011254598654726019,0.12267165900605828,0.10707970293308697,0.21606859751985072,0.19532569838326758,0.12465030913412818,0.10798639414313756,0.02941077914339068,0.011777857408756021,0.3274521365273357,0.48853732376954034,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,covertype,power,0.2,0.2,5,0.0,0.25,10
