island,n,n_fraction,p,y_mean,baseline_ROC AUC_mean,stack_on_validation_ROC AUC_mean,stack_on_pooled_ROC AUC_mean,stack_on_pooled_delta_ROC AUC_mean,stack_on_validation_delta_ROC AUC_mean,baseline_ROC AUC_std,stack_on_validation_ROC AUC_std,stack_on_pooled_ROC AUC_std,stack_on_pooled_delta_ROC AUC_std,stack_on_validation_delta_ROC AUC_std,baseline_Balanced Accuracy_mean,stack_on_validation_Balanced Accuracy_mean,stack_on_pooled_Balanced Accuracy_mean,stack_on_pooled_delta_Balanced Accuracy_mean,stack_on_validation_delta_Balanced Accuracy_mean,baseline_Balanced Accuracy_std,stack_on_validation_Balanced Accuracy_std,stack_on_pooled_Balanced Accuracy_std,stack_on_pooled_delta_Balanced Accuracy_std,stack_on_validation_delta_Balanced Accuracy_std,baseline_Accuracy_mean,stack_on_validation_Accuracy_mean,stack_on_pooled_Accuracy_mean,stack_on_pooled_delta_Accuracy_mean,stack_on_validation_delta_Accuracy_mean,baseline_Accuracy_std,stack_on_validation_Accuracy_std,stack_on_pooled_Accuracy_std,stack_on_pooled_delta_Accuracy_std,stack_on_validation_delta_Accuracy_std,imp_on_validation_0,imp_on_pooled_0,imp_on_validation_1,imp_on_pooled_1,imp_on_validation_2,imp_on_pooled_2,imp_on_validation_3,imp_on_pooled_3,imp_on_validation_4,imp_on_pooled_4,imp_on_validation_5,imp_on_pooled_5,imp_on_validation_6,imp_on_pooled_6,imp_on_validation_7,imp_on_pooled_7,imp_on_validation_8,imp_on_pooled_8,imp_on_validation_9,imp_on_pooled_9,jaccard_0,jaccard_1,jaccard_2,jaccard_3,jaccard_4,jaccard_5,jaccard_6,jaccard_7,jaccard_8,jaccard_9,random_state,data,partitioning_method,val_size,test_size,n_bootstraps,eps,a,c_clients
0,4611,0.09885727761936411,65,0.2413793103448276,0.7810365150544522,0.7705675848814862,0.7780365150544523,-0.0029999999999999584,-0.010468930172966018,0.013492198311001109,0.0205154074036125,0.016774155444545736,0.008378250915288576,0.017270839780099793,0.7810365150544522,0.7705675848814864,0.7780365150544523,-0.0029999999999999805,-0.010468930172965995,0.013492198311001109,0.02051540740361256,0.01677415544454569,0.008378250915288583,0.01727083978009982,0.8537378114842904,0.8554712892741062,0.8491874322860239,-0.004550379198266552,0.001733477789815785,0.0057329389188831865,0.010014491881509303,0.007232207700229108,0.005281065051767723,0.008519871398196108,0.09850964645517868,0.6846940135406002,0.10220157487975548,0.03892852563791243,0.11166053455073047,0.02515512127548824,0.08630467354306287,0.018987180247907767,0.07865232348796367,0.026831464817028503,0.10794472758493438,0.03958183914877669,0.1173584111880415,0.0722728549793937,0.09947824802985936,0.03252247361858382,0.11395913641675723,0.03171206281439422,0.08393072386371643,0.02931446391991453,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,census,power,0.2,0.2,5,0.0,1.0,10
1,4669,0.10010076538816114,65,0.24480616834439922,0.7593353773730992,0.7731419368825296,0.7584093654185636,-0.0009260119545356105,0.013806559509430483,0.010158672430783857,0.012127206447720277,0.00923128457767474,0.002100174539758925,0.006207017324489443,0.7593353773730991,0.7731419368825296,0.7584093654185636,-0.0009260119545355883,0.01380655950943046,0.010158672430783899,0.012127206447720291,0.009231284577674794,0.002100174539758928,0.006207017324489422,0.8387580299785867,0.85203426124197,0.8346895074946467,-0.004068522483940051,0.013276231263383287,0.008687564357644877,0.005476107859762106,0.008921912914775041,0.002076094157351749,0.0071534445775118,0.1431058828959867,0.08188751271713772,0.10761410360500767,0.6799993792954485,0.0709077882587238,0.013765516560171718,0.11568718172532447,0.023819068422167203,0.13157254411388,0.05567278806681454,0.07975953413449392,0.022045930160665375,0.10476649848489594,0.058954743950637434,0.08781165745012388,0.018590928331444784,0.08218906198337059,0.025710272176503252,0.07658574734819296,0.019553860319009263,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,census,power,0.2,0.2,5,0.0,1.0,10
2,4697,0.10070106982827005,65,0.24164360229934,0.7564247363315643,0.7681806105615658,0.7521380776145962,-0.004286658716968095,0.011755874230001618,0.01715352788229374,0.0048169368033531635,0.012422195519165026,0.00648960504283059,0.014714585624233145,0.7564247363315643,0.768180610561566,0.7521380776145963,-0.004286658716968095,0.011755874230001661,0.01715352788229377,0.004816936803353184,0.012422195519164988,0.006489605042830633,0.014714585624233186,0.8427659574468086,0.8514893617021275,0.8380851063829787,-0.004680851063829783,0.008723404255319145,0.011002283807530114,0.006781862744897568,0.010322986783581442,0.002822659396047146,0.007005139418363526,0.11362841543576559,0.056190237237391506,0.06699689596247801,0.022858406243412368,0.05632139203941022,0.6235581690224703,0.14292783864149278,0.06984473842800641,0.11305298618753394,0.02947378957470076,0.10525027402894267,0.026977386344090786,0.10130682995626805,0.030170713924841303,0.07790430033543963,0.017684148891063216,0.12801399768502036,0.05679871206352769,0.0945970697276488,0.0664436982704958,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,census,power,0.2,0.2,5,0.0,1.0,10
3,4706,0.10089402482687648,65,0.2407564810879728,0.7420288962139183,0.7541406611010134,0.745783555651397,0.00375465943747868,0.012111764887095177,0.012685819313299814,0.016820819809760024,0.01132580706410042,0.004308129529424407,0.013765394202012088,0.7420288962139183,0.7541406611010134,0.745783555651397,0.003754659437478813,0.012111764887095245,0.012685819313299767,0.016820819809760083,0.011325807064100416,0.00430812952942438,0.013765394202012081,0.8292993630573248,0.845859872611465,0.8263269639065818,-0.002972399150743099,0.016560509554140124,0.004813496411360778,0.00943306152506287,0.006530172611137875,0.004214317036365011,0.00950921260151112,0.1269193892694082,0.0433308949988698,0.10815678187078744,0.049146743306950236,0.09054646611114833,0.030857794941513715,0.09936757692475416,0.6849281032278625,0.08616979642653315,0.029546415920750514,0.08155643153177414,0.021672019697524192,0.12561466107486371,0.05996455689767671,0.08105999319744102,0.013661032598819418,0.10049674993286159,0.03223075623440743,0.10011215366042828,0.03466168217562542,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,census,power,0.2,0.2,5,0.0,1.0,10
4,4627,0.09920030872799777,65,0.24918953965852605,0.7675218786010154,0.7790376529944875,0.7639260020554985,-0.003595876545516874,0.011515774393472155,0.005682641712273206,0.013931750708694004,0.004789697764932371,0.001642189603796966,0.010394693297191115,0.7675218786010152,0.7790376529944875,0.7639260020554985,-0.0035958765455168075,0.011515774393472244,0.005682641712273215,0.013931750708694004,0.004789697764932342,0.0016421896037969368,0.010394693297191136,0.8375809935205183,0.8531317494600431,0.8317494600431965,-0.005831533477321816,0.015550755939524818,0.0043519312482958785,0.008503248244073228,0.006421627968604123,0.002782742705556187,0.009404553372387589,0.10953056311074261,0.06316062063092084,0.12447258289155436,0.03716058864480244,0.0924598583470349,0.024906246727891785,0.10961400891651385,0.035246847272526256,0.08196851396360824,0.6394997023758054,0.09220294711182167,0.03195493478579883,0.07942666525053924,0.022873627019929642,0.08057405249332997,0.030682790745472956,0.12816778515532348,0.08875446952096532,0.10158302275953164,0.025760172275886336,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,census,power,0.2,0.2,5,0.0,1.0,10
5,4685,0.1004437964967948,65,0.2441835645677695,0.7748377864949548,0.7766338538968248,0.7730663903486048,-0.0017713961463499128,0.0017960674018700385,0.019436255217725934,0.01294262088836243,0.021027914718028336,0.002657843758037429,0.009800700621635487,0.7748377864949547,0.7766338538968249,0.7730663903486048,-0.0017713961463498684,0.0017960674018701272,0.01943625521772587,0.012942620888362436,0.02102791471802832,0.002657843758037467,0.009800700621635426,0.8454642475987193,0.8544290288153682,0.8405549626467451,-0.004909284951974402,0.008964781216648876,0.013043002021303885,0.012674521100792778,0.0129764645921628,0.0005228366580113583,0.004507729366476616,0.11344113088696084,0.08920010834401683,0.08063594363958268,0.02132491247219438,0.1043775762832057,0.019706904823804945,0.10678965459352108,0.04449941336505614,0.10011468920326655,0.04737859657072187,0.07895795522647196,0.6479556931509012,0.09803072997529758,0.03469843026925294,0.1244898655708839,0.046571053083905814,0.09346943576007184,0.03363024394586854,0.0996930188607377,0.015034643974277223,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,census,power,0.2,0.2,5,0.0,1.0,10
6,4615,0.09894303539652252,65,0.23748645720476708,0.7728304016189289,0.7858687474055625,0.7778940950601909,0.00506369344126194,0.013038345786633498,0.008361491786325854,0.012127627276420512,0.0107854099104925,0.0055107036353491705,0.010873474932171409,0.7728304016189289,0.7858687474055625,0.7778940950601909,0.005063693441261919,0.013038345786633454,0.008361491786325833,0.012127627276420474,0.010785409910492498,0.005510703635349155,0.010873474932171426,0.8463705308775731,0.8600216684723726,0.8459371614301192,-0.0004333694474539573,0.013651137594799568,0.008090207888448298,0.008375362119214618,0.009126517741561292,0.0029551856331497175,0.005245381771142048,0.12412140490870534,0.08093255504712045,0.13585066543611646,0.06280908947905917,0.08499424004226716,0.04420916446916175,0.11754959957593084,0.04288158072244163,0.10150206206577325,0.0151072652134232,0.09717529584417957,0.030196826311929277,0.08915752326014127,0.6503360238864951,0.0890224397491374,0.017167281850015297,0.08124813346154161,0.03490461676303367,0.07937863565620713,0.021455596257320367,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,census,power,0.2,0.2,5,0.0,1.0,10
7,4683,0.1004009176082156,65,0.23382447149263294,0.7369958408058915,0.757681153890182,0.7362924663893871,-0.0007033744165044986,0.020685313084290537,0.010086082719990619,0.01992731298018446,0.008639588763822236,0.0019003971894319246,0.01694278622281929,0.7369958408058915,0.757681153890182,0.7362924663893871,-0.0007033744165044764,0.020685313084290446,0.010086082719990602,0.019927312980184464,0.008639588763822295,0.001900397189431835,0.016942786222819323,0.8332977588046958,0.8518676627534685,0.8288153681963714,-0.004482390608324427,0.01856990394877269,0.0043430074598454094,0.008601682680729923,0.003970346902398769,0.0020694471109568087,0.006353415609877137,0.07279845072441068,0.019367701722467334,0.1350707837336481,0.052270332036345644,0.12582145575001896,0.04852608695420428,0.10681347176509794,0.07285740370641951,0.106743087728677,0.04260222265325258,0.10632730400344712,0.04051616737760591,0.10486260910221835,0.02156764280566017,0.0694915581085953,0.6599580668698652,0.07638025617736789,0.016552178076203516,0.09569102290651879,0.02578219779797581,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,census,power,0.2,0.2,5,0.0,1.0,10
8,4702,0.10080826704971807,65,0.2428753721820502,0.7812772925764192,0.789814042490555,0.7831773465482558,0.0019000539718365239,0.008536749914135666,0.006249803966511835,0.02017003990946218,0.007652665093269628,0.0034096072066835278,0.016281382293560145,0.7812772925764192,0.7898140424905551,0.7831773465482558,0.0019000539718365239,0.008536749914135732,0.006249803966511873,0.020170039909462145,0.007652665093269612,0.0034096072066835226,0.016281382293560097,0.8550478214665251,0.8688629117959618,0.8516471838469715,-0.003400637619553648,0.013815090329436753,0.008701164501789045,0.010974138697917628,0.007532431518244111,0.0023667436186312774,0.00873743030439725,0.1322272649012314,0.08319017724087605,0.07576576134442473,0.028191381993610022,0.09930405027447857,0.053150669854018166,0.10826502436983756,0.030004931003145434,0.09436053221974819,0.03218634724718804,0.09950016406452837,0.023349184598411867,0.10037765148449493,0.03771809271996253,0.0806358238153789,0.013445377394915423,0.11946644355599297,0.6643692009405245,0.09009728396988441,0.03439463700734779,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,census,power,0.2,0.2,5,0.0,1.0,10
9,4642,0.09952190039234184,65,0.24192158552348125,0.7600486111111111,0.7705549242424243,0.7625454545454546,0.0024968434343434877,0.010506313131313139,0.013760698682313922,0.01519125055825294,0.01295806974527126,0.003665603236792365,0.007369896227373517,0.7600486111111111,0.7705549242424243,0.7625454545454545,0.002496843434343399,0.010506313131313116,0.013760698682313909,0.015191250558252916,0.01295806974527122,0.003665603236792325,0.007369896227373495,0.8434876210979547,0.8488697524219591,0.8381054897739506,-0.005382131324004269,0.005382131324004291,0.007599294981581415,0.011842645889752496,0.00722409547279332,0.0023583317868898462,0.005776709522066231,0.09344939825414553,0.05870933110293741,0.1304197253706823,0.04650067035445414,0.10342371362499045,0.053174140560355444,0.11115392867387279,0.03106629842535603,0.09672876755280715,0.024983078251216713,0.08820399689091664,0.03271588031673278,0.07136839625835553,0.028078713215434075,0.10211467552487938,0.04962726482606235,0.08778606167189125,0.05159643725842844,0.115351336177459,0.6235481856890226,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,census,power,0.2,0.2,5,0.0,1.0,10
