island,n,n_fraction,p,y_mean,baseline_ROC AUC_mean,stack_on_validation_ROC AUC_mean,stack_on_pooled_ROC AUC_mean,stack_on_pooled_delta_ROC AUC_mean,stack_on_validation_delta_ROC AUC_mean,baseline_ROC AUC_std,stack_on_validation_ROC AUC_std,stack_on_pooled_ROC AUC_std,stack_on_pooled_delta_ROC AUC_std,stack_on_validation_delta_ROC AUC_std,baseline_Balanced Accuracy_mean,stack_on_validation_Balanced Accuracy_mean,stack_on_pooled_Balanced Accuracy_mean,stack_on_pooled_delta_Balanced Accuracy_mean,stack_on_validation_delta_Balanced Accuracy_mean,baseline_Balanced Accuracy_std,stack_on_validation_Balanced Accuracy_std,stack_on_pooled_Balanced Accuracy_std,stack_on_pooled_delta_Balanced Accuracy_std,stack_on_validation_delta_Balanced Accuracy_std,baseline_Accuracy_mean,stack_on_validation_Accuracy_mean,stack_on_pooled_Accuracy_mean,stack_on_pooled_delta_Accuracy_mean,stack_on_validation_delta_Accuracy_mean,baseline_Accuracy_std,stack_on_validation_Accuracy_std,stack_on_pooled_Accuracy_std,stack_on_pooled_delta_Accuracy_std,stack_on_validation_delta_Accuracy_std,imp_on_validation_0,imp_on_pooled_0,imp_on_validation_1,imp_on_pooled_1,imp_on_validation_2,imp_on_pooled_2,imp_on_validation_3,imp_on_pooled_3,imp_on_validation_4,imp_on_pooled_4,imp_on_validation_5,imp_on_pooled_5,imp_on_validation_6,imp_on_pooled_6,imp_on_validation_7,imp_on_pooled_7,imp_on_validation_8,imp_on_pooled_8,imp_on_validation_9,imp_on_pooled_9,jaccard_0,jaccard_1,jaccard_2,jaccard_3,jaccard_4,jaccard_5,jaccard_6,jaccard_7,jaccard_8,jaccard_9,random_state,data,partitioning_method,val_size,test_size,n_bootstraps,eps,a,c_clients
0,2849,0.06108097678108183,65,0.24464724464724466,0.7373516500025039,0.7616935685790115,0.7385367807841894,0.0011851307816855173,0.024341918576507648,0.015141042680089022,0.02466171611432724,0.01422559780764773,0.009405507986339422,0.012770719179388471,0.7373516500025039,0.7616935685790115,0.7385367807841894,0.0011851307816855173,0.024341918576507672,0.015141042680089058,0.024661716114327246,0.014225597807647743,0.009405507986339462,0.01277071917938853,0.8224561403508772,0.8452631578947368,0.8161403508771929,-0.00631578947368423,0.022807017543859675,0.008973131124592604,0.016322390666123524,0.0069647134179927255,0.003437880340748331,0.008303269871016993,0.07164760152231883,0.6652021750394281,0.10057948252066753,0.0350649229621121,0.12263155553406964,0.04987753303345817,0.14129883028750795,0.029832098560037344,0.09241636156537875,0.03880116075339393,0.06780341331796969,0.012784325037678086,0.07382804954632353,0.025902968262385157,0.1250737225857551,0.069677547683927,0.08990935324335547,0.04447144142960734,0.11481162987665346,0.02838582723797267,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,census,power,0.2,0.2,5,0.0,0.5,10
1,3101,0.06648371674206205,65,0.23863269912931312,0.7514242043311811,0.7715287697845837,0.7526841323352952,0.001259928004114097,0.020104565453402667,0.01574494690664352,0.014221228602253765,0.012830738329338186,0.007266349492592288,0.012933589095732173,0.7514242043311811,0.7715287697845837,0.7526841323352952,0.001259928004114097,0.020104565453402688,0.015744946906643506,0.014221228602253758,0.012830738329338254,0.0072663494925923,0.012933589095732181,0.837037037037037,0.8492753623188406,0.8318840579710145,-0.005152979066022523,0.012238325281803552,0.00552219909806189,0.005252659075781051,0.007993348564245316,0.004485793325985215,0.008677741439811579,0.11145901089567756,0.04571873792188004,0.07625381347307565,0.6503993468600875,0.09306000792473383,0.01598880249236203,0.10010107101389416,0.0462618220223309,0.11699269041197857,0.0395293758760231,0.09652986344976364,0.01490008403228355,0.09559439622735731,0.05138745182699852,0.1056653278413467,0.053801673753532044,0.08774307336097038,0.04492909817116504,0.1166007454012022,0.03708360704333733,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,census,power,0.2,0.2,5,0.0,0.5,10
2,4083,0.08753725103445319,65,0.24124418319862845,0.7520443753070247,0.7593024398231537,0.7511478631079089,-0.0008965121991157732,0.007258064516129026,0.013416472147153025,0.017152682608007196,0.013684342509442877,0.004134504795388201,0.01525271853703298,0.7520443753070247,0.7593024398231538,0.7511478631079089,-0.0008965121991157732,0.007258064516129026,0.013416472147152999,0.017152682608007147,0.013684342509442922,0.0041345047953881865,0.015252718537032861,0.8354957160342718,0.8465116279069769,0.8325581395348838,-0.0029375764993879727,0.011015911872705054,0.006775203183891329,0.005614367168264226,0.006766352490127445,0.00368012151245358,0.011271348282224054,0.11766557119589752,0.03666355094220387,0.10475412902212902,0.021274770778190805,0.09929038679943902,0.706334921342149,0.1292657165701012,0.04678083265400762,0.08468483332902664,0.038846701188905465,0.08882470159196332,0.027745996964731838,0.10929140056947638,0.03956978581454786,0.07749539835626192,0.029455932466145845,0.08870186290536877,0.02170912167398504,0.10002599966033605,0.031618386175132546,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,census,power,0.2,0.2,5,0.0,0.5,10
3,5963,0.12784340629890872,65,0.246855609592487,0.7694774238950307,0.7853692311184763,0.7670688520124401,-0.002408571882590671,0.015891807223445565,0.007535203164178906,0.009850761623670526,0.009659560120277567,0.005812865372187579,0.014849102559754076,0.7694774238950307,0.7853692311184762,0.7670688520124401,-0.002408571882590649,0.01589180722344554,0.007535203164178888,0.009850761623670535,0.009659560120277539,0.00581286537218752,0.014849102559754055,0.8398994132439229,0.8586756077116513,0.8341994970662195,-0.005699916177703268,0.018776194467728425,0.006317332332411311,0.006739229251380317,0.007994379894428432,0.005232015602456757,0.010820546228402287,0.10344084767808655,0.031219264990516315,0.08208966407598209,0.027189098921857707,0.09423926436394973,0.05306242141727593,0.1040645008595504,0.6400412355812202,0.10522458739373142,0.0621611058111083,0.10809027422599223,0.01581226933844069,0.0819220580034293,0.026827828831598326,0.09292542541637645,0.033741015802971,0.09553950788338313,0.0400205468716446,0.1324638700995187,0.06992521243336705,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,census,power,0.2,0.2,5,0.0,0.5,10
4,2618,0.056128465150183306,65,0.25744843391902217,0.7520194230219938,0.7940188517566409,0.7523812244120728,0.0003618013900790418,0.04199942873464728,0.02860343020432482,0.012054065040777105,0.027083258397249437,0.005631883220108774,0.020701302439329355,0.7520194230219938,0.7940188517566409,0.7523812244120727,0.00036180139007906397,0.04199942873464728,0.028603430204324813,0.012054065040777084,0.027083258397249413,0.005631883220108724,0.020701302439329397,0.8278625954198473,0.8622137404580152,0.8248091603053436,-0.003053435114503822,0.03435114503816792,0.021298941111914035,0.006975445374998892,0.02035464370377616,0.003739678996615523,0.017154355003239814,0.13145743321911132,0.03893921510903809,0.07314800670118457,0.03083678475051434,0.0801486106174487,0.03419141032030642,0.09148369252177577,0.07547713174283505,0.07418436819746047,0.6154093994617634,0.1151661699572385,0.05270498112877301,0.0916182604506912,0.01738250737550415,0.11356187947548513,0.04428028130477843,0.10632852123379902,0.02733006314391038,0.1229030576258053,0.06344822566257663,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,census,power,0.2,0.2,5,0.0,0.5,10
5,4662,0.09995068927813391,65,0.23745173745173745,0.7458699205534648,0.7561086402858554,0.7508001672558635,0.004930246702398633,0.010238719732390633,0.014808847821962953,0.008202699026983866,0.015136530110832932,0.009188816303711,0.013527334299374437,0.7458699205534648,0.7561086402858554,0.7508001672558635,0.004930246702398611,0.010238719732390633,0.014808847821962994,0.008202699026983866,0.015136530110832934,0.009188816303710967,0.013527334299374534,0.8336548767416936,0.8497320471596999,0.8317256162915326,-0.0019292604501607747,0.016077170418006402,0.01116743089185949,0.010311694294367157,0.009776423795062258,0.0035483269790454277,0.00401035089686384,0.09822735285049856,0.02526000565978624,0.07856271016160232,0.011278738009955325,0.10479229846154192,0.038805131267548885,0.10962106277894841,0.049116790887196685,0.09762135092529356,0.04288453545302977,0.08951685342017658,0.6738826504468153,0.10035228859061078,0.021599086571541165,0.11082486325404801,0.049319629987827074,0.11727902792372184,0.07383234082770884,0.09320219163355799,0.014021090888590822,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,census,power,0.2,0.2,5,0.0,0.5,10
6,3314,0.0710503183757477,65,0.24170187085093542,0.7620862326043738,0.7777944831013917,0.764161282306163,0.0020750497017892667,0.015708250497017896,0.015178091850666604,0.019366937878465953,0.016125182168778264,0.0029599126434299893,0.021163833169579704,0.7620862326043738,0.7777944831013917,0.764161282306163,0.002075049701789289,0.01570825049701787,0.015178091850666642,0.01936693787846596,0.01612518216877829,0.0029599126434298986,0.021163833169579743,0.8401206636500754,0.8549019607843137,0.8368024132730015,-0.003318250377073917,0.014781297134238303,0.012691212047036268,0.006704709131491054,0.01323180223195253,0.002000980265674456,0.008003921062697775,0.0801745456214622,0.029655460382085025,0.0955401662959516,0.01861516032953722,0.11999280661061876,0.0835499164965949,0.08175355815606714,0.02931770908952434,0.07207082599813647,0.026035098561012653,0.08973570916564809,0.027792955712086696,0.10172332426613137,0.628251417881471,0.12125626805146358,0.059533257817833495,0.11952280150837782,0.0670693327947809,0.11822999432614303,0.03017969093507391,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,census,power,0.2,0.2,5,0.0,0.5,10
7,13657,0.292798490663122,65,0.24251299699787654,0.7729894798384833,0.7739178580306718,0.7711569990676124,-0.0018324807708709923,0.0009283781921884948,0.004801893119227061,0.014380523507900256,0.003403201277585868,0.0028116398447857825,0.010428107547367423,0.7729894798384833,0.7739178580306719,0.7711569990676124,-0.0018324807708710144,0.0009283781921884948,0.004801893119227091,0.014380523507900379,0.003403201277585925,0.0028116398447858098,0.010428107547367501,0.8450951683748169,0.8539531478770132,0.840922401171303,-0.004172767203513894,0.008857979502196222,0.0033419362256261707,0.004927179698525287,0.00391910946246682,0.0015803098934789599,0.0049510507815259,0.0670387049437791,0.027028341668067203,0.08251632293561799,0.02071351084065916,0.09167143891512691,0.03648019103702003,0.08394837202324874,0.024719202385613055,0.14157687439043562,0.07684565622288997,0.11111084290954443,0.03566676228063844,0.09568407850143121,0.02266702339495526,0.11560652956304614,0.6509969367261178,0.10044389668831939,0.0573827558607593,0.11040293912945047,0.04749961958327958,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,census,power,0.2,0.2,5,0.0,0.5,10
8,3652,0.07829685054563386,65,0.23493975903614459,0.775,0.7945885509838998,0.7750447227191414,4.472271914133241e-05,0.019588550983899798,0.006364783031349294,0.01714029936797007,0.008767250046174164,0.004184383413494137,0.017691552499840543,0.775,0.7945885509838998,0.7750447227191414,4.4722719141310205e-05,0.019588550983899777,0.006364783031349295,0.01714029936797007,0.008767250046174164,0.004184383413494145,0.017691552499840512,0.8497948016415868,0.8563611491108072,0.8467852257181943,-0.003009575923392638,0.006566347469220246,0.004770340841084169,0.01121417320488053,0.005191153477704601,0.002921225239953859,0.011588409622187311,0.07274992986522569,0.022654591566513633,0.07515832325891916,0.01722283599868961,0.0962028706017138,0.030685465965588948,0.11677152109377312,0.08253421837823186,0.09823033283420131,0.047714966514769266,0.13933797447372767,0.046099952317126096,0.07631136050154516,0.03945875526771043,0.09620125526246612,0.04393250884818093,0.10348740043111619,0.5959650862385393,0.12554903167731185,0.07373161890465009,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,census,power,0.2,0.2,5,0.0,0.5,10
9,2739,0.05872263790922539,65,0.23110624315443593,0.7262722800980044,0.7527708680120447,0.7252211644565807,-0.0010511156414237054,0.02649858791404045,0.022430706117659873,0.030159274303243763,0.025290456617152984,0.002947665949166538,0.021222028066621976,0.7262722800980044,0.7527708680120447,0.7252211644565807,-0.0010511156414236612,0.02649858791404045,0.022430706117659925,0.03015927430324374,0.025290456617152995,0.0029476659491665053,0.02122202806662199,0.821897810218978,0.8423357664233577,0.8160583941605839,-0.005839416058394176,0.020437956204379538,0.015552756023841242,0.013636161819174741,0.019969874482196285,0.004529077972989379,0.01625624631483219,0.0969745550807116,0.042460482807745156,0.0873786035554248,0.01154226341907856,0.10535909120355816,0.03054295123509871,0.12155997066169758,0.05663607954515889,0.11867296628946741,0.08302288128557783,0.11707914172282416,0.027918443075964167,0.09133230622635069,0.009667434864615765,0.09489199703903525,0.031055152587274613,0.10218564546583901,0.023339025556555242,0.06456572275509134,0.683815285622931,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,census,power,0.2,0.2,5,0.0,0.5,10
