island,n,n_fraction,p,y_mean,baseline_ROC AUC_mean,stack_on_validation_ROC AUC_mean,stack_on_pooled_ROC AUC_mean,stack_on_pooled_delta_ROC AUC_mean,stack_on_validation_delta_ROC AUC_mean,baseline_ROC AUC_std,stack_on_validation_ROC AUC_std,stack_on_pooled_ROC AUC_std,stack_on_pooled_delta_ROC AUC_std,stack_on_validation_delta_ROC AUC_std,baseline_Balanced Accuracy_mean,stack_on_validation_Balanced Accuracy_mean,stack_on_pooled_Balanced Accuracy_mean,stack_on_pooled_delta_Balanced Accuracy_mean,stack_on_validation_delta_Balanced Accuracy_mean,baseline_Balanced Accuracy_std,stack_on_validation_Balanced Accuracy_std,stack_on_pooled_Balanced Accuracy_std,stack_on_pooled_delta_Balanced Accuracy_std,stack_on_validation_delta_Balanced Accuracy_std,baseline_Accuracy_mean,stack_on_validation_Accuracy_mean,stack_on_pooled_Accuracy_mean,stack_on_pooled_delta_Accuracy_mean,stack_on_validation_delta_Accuracy_mean,baseline_Accuracy_std,stack_on_validation_Accuracy_std,stack_on_pooled_Accuracy_std,stack_on_pooled_delta_Accuracy_std,stack_on_validation_delta_Accuracy_std,imp_on_validation_0,imp_on_pooled_0,imp_on_validation_1,imp_on_pooled_1,imp_on_validation_2,imp_on_pooled_2,imp_on_validation_3,imp_on_pooled_3,imp_on_validation_4,imp_on_pooled_4,imp_on_validation_5,imp_on_pooled_5,imp_on_validation_6,imp_on_pooled_6,imp_on_validation_7,imp_on_pooled_7,imp_on_validation_8,imp_on_pooled_8,imp_on_validation_9,imp_on_pooled_9,jaccard_0,jaccard_1,jaccard_2,jaccard_3,jaccard_4,jaccard_5,jaccard_6,jaccard_7,jaccard_8,jaccard_9,random_state,data,partitioning_method,val_size,test_size,n_bootstraps,eps,a,c_clients
0,7009,0.07315062202554896,38,0.21115708374946499,0.8206838619813304,0.9712593470504863,0.8417770392453937,0.021093177264063345,0.15057548506915597,0.0187419443722964,0.008825713680957135,0.014995796016473648,0.009391183293837303,0.01526223407760068,0.8206838619813304,0.9712593470504863,0.8417770392453937,0.02109317726406339,0.15057548506915597,0.01874194437229637,0.00882571368095714,0.014995796016473707,0.009391183293837327,0.015262234077600599,0.9196861626248216,0.9800285306704707,0.9252496433666192,0.005563480741797422,0.060342368045649054,0.007583471532098162,0.004962204602261372,0.006305859088530763,0.0034473740295562372,0.00765026401015234,0.06308467880565269,0.41217621595739723,0.05958933032001619,0.029711163781253,0.34918952858181773,0.23489692669986986,0.021376292014410804,0.008100412646604622,0.011776792047344138,0.001424862562232687,0.04699212820810059,0.0019438048884186827,0.011372434110053006,0.0013945497212562688,0.1545518524509349,0.10870358039621178,0.2364756712010721,0.17478546994294325,0.04559129226059795,0.02686301340381265,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,vehicle-loan-default,power,0.2,0.2,5,0.0,0.25,10
1,3590,0.03746764632211739,38,0.21225626740947076,0.7689929328621908,0.9662148967825924,0.800004649432769,0.03101171657057833,0.19722196392040164,0.02365578780142129,0.011800622168430105,0.025701258380564994,0.007245682650815201,0.022533802927987203,0.7689929328621908,0.9662148967825924,0.800004649432769,0.03101171657057835,0.1972219639204017,0.023655787801421285,0.01180062216843012,0.025701258380565018,0.007245682650815269,0.02253380292798722,0.8952646239554317,0.9763231197771587,0.9016713091922005,0.0064066852367688385,0.08105849582172704,0.01005875770767009,0.004743561661817945,0.008922349514232306,0.0028678635490214425,0.009380199576870592,0.084572580782915,0.04624693840189681,0.01309973216927623,0.3587411975371114,0.3350643215017457,0.2472205871075078,0.042124856399039144,0.007121173826620692,0.028452141630903365,0.0037379252024840382,0.02476693275237693,0.0072149439714994466,0.015560879353523242,0.0030027225847008856,0.1488699391443667,0.12028998522785024,0.24567408758417858,0.18106475729508476,0.06181452868167516,0.025359768845243946,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,vehicle-loan-default,power,0.2,0.2,5,0.0,0.25,10
2,51522,0.5377181264089504,38,0.2143356236170956,0.9216165240741703,0.9527751913658999,0.9371473732144999,0.015530849140329584,0.03115866729172969,0.004612793070384106,0.0013055443710676508,0.005982384680659475,0.0038319082179934997,0.005033682673428036,0.9216165240741703,0.9527751913658999,0.9371473732144999,0.015530849140329605,0.03115866729172969,0.004612793070384034,0.0013055443710676626,0.005982384680659475,0.00383190821799348,0.005033682673427926,0.9622319262493935,0.9677438136826784,0.967239204269772,0.005007278020378436,0.005511887433284813,0.0020543221538902377,0.0006655576205524082,0.0029660688838051195,0.0016903958535015495,0.002228463867156887,0.10089643377627733,0.08718274269528585,0.04179596306885401,0.02281934884515454,0.32166601592365796,0.45642849036598976,0.023624120478520395,0.007028318313273159,0.01458732038251787,0.000930479661161635,0.016264450366045027,0.0022121834959232456,0.018799706537082437,0.0015052749384378854,0.1740045984900716,0.15835961743322857,0.24315867062677535,0.22843072392262012,0.04520272035019801,0.03510282032892524,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,vehicle-loan-default,power,0.2,0.2,5,0.0,0.25,10
3,4039,0.042153711279953245,38,0.20599158207477097,0.7695586082648351,0.9616034230379462,0.8001576399054162,0.030599031640580997,0.19204481477311106,0.014387106775725933,0.009722335664880911,0.01418175748237657,0.008349685496429017,0.007386319550718146,0.7695586082648351,0.9616034230379462,0.8001576399054162,0.030599031640581087,0.19204481477311114,0.014387106775725893,0.009722335664880902,0.014181757482376635,0.00834968549642901,0.007386319550718095,0.8992574257425743,0.9737623762376237,0.9074257425742575,0.008168316831683176,0.07450495049504946,0.006291220310464775,0.005274078156599637,0.00688635036794236,0.004925680381715944,0.002865306164056989,0.1008896321605642,0.08008533199772841,0.03672531901228455,0.011296973378312989,0.32582744127880153,0.19817217858221656,0.013089225763311979,0.38981920419634525,0.01730883601016477,0.0031628914449921743,0.04522662997423107,0.004955638357550907,0.013121579808102385,0.002097674438021702,0.12617287568822605,0.09533488755497263,0.24678073284241225,0.18392904966710943,0.07485772746190104,0.031146170382749853,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,vehicle-loan-default,power,0.2,0.2,5,0.0,0.25,10
4,2960,0.0308925440427486,38,0.21114864864864866,0.7733618843683084,0.9495640256959315,0.8017096359743041,0.02834775160599572,0.17620214132762302,0.020136014262498027,0.01585867605465976,0.017980986074801423,0.005598966250566526,0.025304601378922598,0.7733618843683082,0.9495640256959315,0.8017096359743039,0.02834775160599572,0.17620214132762313,0.02013601426249804,0.01585867605465974,0.017980986074801433,0.005598966250566573,0.025304601378922598,0.8966216216216217,0.9675675675675676,0.9006756756756756,0.004054054054054057,0.07094594594594594,0.007879664722763953,0.0067058896085402785,0.007508821206382736,0.0060055367684564865,0.011605110836025492,0.06558763926586869,0.05547463187502875,0.047767441217706125,0.019478511042988644,0.30785329742499623,0.22436792309511913,0.03329119331773272,0.006262645988726915,0.014219209418653914,0.3822263238648907,0.030135633503864372,0.0033646353042527874,0.01624153477621186,0.002791297365939354,0.15967886192548894,0.12401404633328042,0.25267043929545974,0.16812463474490813,0.07255474985401757,0.013895350384865257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,vehicle-loan-default,power,0.2,0.2,5,0.0,0.25,10
5,3351,0.03497328212407114,38,0.21635332736496568,0.7730365805690311,0.966166251475023,0.7991988986495345,0.026162318080503465,0.19312967090599184,0.022726418080753027,0.00578892549052426,0.01971001077335516,0.007550165778942734,0.018209791427301118,0.773036580569031,0.966166251475023,0.7991988986495346,0.02616231808050351,0.1931296709059919,0.022726418080753003,0.00578892549052424,0.01971001077335519,0.007550165778942723,0.018209791427301072,0.8947839046199701,0.9743666169895677,0.9013412816691506,0.006557377049180291,0.07958271236959757,0.01179514690754659,0.004151531528221766,0.009948327432654936,0.0032102323738506465,0.00911896187229711,0.11885881711734163,0.055424923905893486,0.0685871373438415,0.01700558571284629,0.31665022527443193,0.21479619188611063,0.02325451504284464,0.009560995233701125,0.012408591729318463,0.0013029485637732333,0.013736223146429716,0.4601240371475172,0.01680951767068798,0.0025798432731177685,0.12747257419546948,0.08003091994714652,0.24068918264595868,0.13342154408947243,0.061533215833676005,0.025753010240421387,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,vehicle-loan-default,power,0.2,0.2,5,0.0,0.25,10
6,2912,0.030391583869082407,38,0.20776098901098902,0.7823691460055096,0.963026367571822,0.8099173553719009,0.027548209366391307,0.1806572215663125,0.01976280122122323,0.0076964126599316516,0.018092732683216015,0.0033184107019020386,0.012848292558288042,0.7823691460055097,0.963026367571822,0.8099173553719009,0.027548209366391175,0.18065722156631242,0.01976280122122319,0.007696412659931632,0.01809273268321594,0.0033184107019020716,0.012848292558288003,0.9025728987993139,0.974271012006861,0.9104631217838766,0.007890222984562633,0.07169811320754718,0.0072285789041871265,0.0059418552575261725,0.006980099468053447,0.0008403052290851529,0.0039711275824323156,0.07095209455182108,0.07084081057528609,0.0721296025105093,0.03668830645162843,0.31636663053779024,0.2152448724442164,0.03686773658027048,0.01033874670890445,0.02108968993878576,0.002836346054268488,0.03598190124699501,0.0029896158061585376,0.015418018540284201,0.36394486710992485,0.13094968732335438,0.08885366180481719,0.23772011437923304,0.1818826415883566,0.06252452439095649,0.02638013145643873,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,vehicle-loan-default,power,0.2,0.2,5,0.0,0.25,10
7,5541,0.057829590047591216,38,0.20664140046922938,0.7848848749503772,0.9572667725287813,0.8064202064311233,0.021535331480746267,0.17238189757840414,0.019868705627307748,0.006233655463425,0.022994079804498593,0.008703120025430321,0.021625931092967437,0.7848848749503772,0.9572667725287813,0.8064202064311233,0.021535331480746267,0.1723818975784041,0.019868705627307713,0.006233655463424949,0.02299407980449863,0.008703120025430293,0.021625931092967385,0.9031559963931469,0.9711451758340847,0.9096483318304779,0.006492335437330898,0.06798917944093777,0.00950185022349466,0.003909735507426298,0.009768514022687708,0.003842610595610897,0.011820356795797226,0.13296989413617705,0.08304270365043397,0.04862405582444918,0.03143613833566072,0.32639302969524087,0.1932057862896187,0.03777005949519258,0.0058609719189566065,0.029591759931517143,0.001416436391918476,0.05380925550054534,0.005724998142186837,0.01614777312517486,0.0018791495592647082,0.04033820907077482,0.5112126234939244,0.24319776999547965,0.14361191767364737,0.07115819322544832,0.022609274544388214,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,vehicle-loan-default,power,0.2,0.2,5,0.0,0.25,10
8,10247,0.10694456040744761,38,0.21030545525519664,0.8491340505510978,0.9626441517421455,0.8749712305582346,0.025837180007136907,0.11351010119104776,0.00641533575196033,0.003599884567378106,0.006079606147081605,0.003233061507417807,0.005903331273984681,0.8491340505510978,0.9626441517421455,0.8749712305582346,0.025837180007136817,0.1135101011910477,0.0064153357519602956,0.0035998845673780484,0.006079606147081624,0.0032330615074177803,0.0059033312739845915,0.9311219512195124,0.974341463414634,0.9380487804878047,0.006926829268292622,0.04321951219512188,0.0029495056503084853,0.0010951192351533496,0.0030385193175409197,0.0012106998679015178,0.0023414634146341484,0.0800954919617807,0.07446293989040689,0.040929917105956296,0.0275493724921977,0.361979146374317,0.204286483179638,0.028860770163755257,0.004636643315432063,0.013698862584330024,0.001324448048486433,0.02582468013428025,0.003340971374346494,0.0144069310183608,0.0011987465909620361,0.15322894654042396,0.15490271035467856,0.20187478875789147,0.4855970935697013,0.07910046535890425,0.04270059118415044,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,vehicle-loan-default,power,0.2,0.2,5,0.0,0.25,10
9,4642,0.0484470234616348,38,0.2137009909521758,0.7978570936876161,0.961402904935637,0.8262290906587733,0.02837199697115713,0.16354581124802092,0.006151014428727782,0.003167469127125207,0.018819998444545107,0.01406680460594399,0.007265353803368663,0.7978570936876161,0.961402904935637,0.8262290906587733,0.02837199697115711,0.16354581124802092,0.006151014428727766,0.0031674691271251446,0.018819998444545072,0.014066804605943945,0.007265353803368589,0.9029063509149624,0.9709364908503767,0.9078579117330461,0.004951560818083944,0.0680301399354144,0.003563605028470816,0.004765542221997534,0.0076600417113701575,0.00563866559901346,0.003293231117498003,0.11269828699451086,0.0610310928083496,0.04783824891200791,0.009707918964860427,0.3210777961270473,0.20445272355289063,0.05891516152942794,0.02897259756390458,0.01587366470509508,0.0023245116107679107,0.026791150230456355,0.004682882129751334,0.020722595198390224,0.002412166874491793,0.14734129936295837,0.07993732816518162,0.22810740998398296,0.17250070829470232,0.02063438695612314,0.43397807003509986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,vehicle-loan-default,power,0.2,0.2,5,0.0,0.25,10
