island,n,n_fraction,p,y_mean,baseline_ROC AUC_mean,stack_on_validation_ROC AUC_mean,stack_on_pooled_ROC AUC_mean,stack_on_pooled_delta_ROC AUC_mean,stack_on_validation_delta_ROC AUC_mean,baseline_ROC AUC_std,stack_on_validation_ROC AUC_std,stack_on_pooled_ROC AUC_std,stack_on_pooled_delta_ROC AUC_std,stack_on_validation_delta_ROC AUC_std,baseline_Balanced Accuracy_mean,stack_on_validation_Balanced Accuracy_mean,stack_on_pooled_Balanced Accuracy_mean,stack_on_pooled_delta_Balanced Accuracy_mean,stack_on_validation_delta_Balanced Accuracy_mean,baseline_Balanced Accuracy_std,stack_on_validation_Balanced Accuracy_std,stack_on_pooled_Balanced Accuracy_std,stack_on_pooled_delta_Balanced Accuracy_std,stack_on_validation_delta_Balanced Accuracy_std,baseline_Accuracy_mean,stack_on_validation_Accuracy_mean,stack_on_pooled_Accuracy_mean,stack_on_pooled_delta_Accuracy_mean,stack_on_validation_delta_Accuracy_mean,baseline_Accuracy_std,stack_on_validation_Accuracy_std,stack_on_pooled_Accuracy_std,stack_on_pooled_delta_Accuracy_std,stack_on_validation_delta_Accuracy_std,imp_on_validation_0,imp_on_pooled_0,imp_on_validation_1,imp_on_pooled_1,imp_on_validation_2,imp_on_pooled_2,imp_on_validation_3,imp_on_pooled_3,imp_on_validation_4,imp_on_pooled_4,imp_on_validation_5,imp_on_pooled_5,imp_on_validation_6,imp_on_pooled_6,imp_on_validation_7,imp_on_pooled_7,imp_on_validation_8,imp_on_pooled_8,imp_on_validation_9,imp_on_pooled_9,jaccard_0,jaccard_1,jaccard_2,jaccard_3,jaccard_4,jaccard_5,jaccard_6,jaccard_7,jaccard_8,jaccard_9,random_state,data,partitioning_method,val_size,test_size,n_bootstraps,eps,a,c_clients
0,5896,0.12640696353150527,65,0.24101085481682497,0.7620472837022133,0.7694903797786721,0.7633535588531187,0.0013062751509054448,0.007443096076458766,0.009664061547299785,0.008887440975636025,0.011905963855153898,0.0027985035884013068,0.004757307537213793,0.7620472837022133,0.7694903797786721,0.7633535588531187,0.0013062751509054227,0.007443096076458744,0.009664061547299815,0.008887440975636072,0.01190596385515394,0.0027985035884013597,0.004757307537213758,0.8391525423728814,0.8511864406779661,0.8371186440677965,-0.0020338983050847805,0.012033898305084745,0.004432778586651506,0.004503501781554719,0.006485127616850511,0.0031979597057819127,0.006213661959262155,0.13466177193949339,0.6669200741800688,0.07437566469200407,0.021368635422341492,0.0869511234659375,0.017506443209388517,0.0946028837305679,0.05049724808538571,0.08581878332053802,0.02838745534693643,0.08786015995768288,0.03795310781153251,0.08674487123240562,0.022004103431823192,0.08283051908273009,0.01958612545812192,0.15441777373366744,0.09908771668344005,0.11173644884497311,0.036689090370961394,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,census,power,0.2,0.2,5,0.0,0.5,10
1,3963,0.0849645177197007,65,0.244259399444865,0.7451164311653443,0.7661480474330069,0.7471283754711461,0.0020119443058017163,0.02103161626766257,0.018950789936914392,0.013031223085150343,0.018269249123395066,0.005090651501752314,0.019524771633195066,0.7451164311653443,0.7661480474330069,0.7471283754711461,0.0020119443058017827,0.02103161626766259,0.018950789936914368,0.013031223085150397,0.018269249123395122,0.005090651501752329,0.019524771633195014,0.8297604035308954,0.8436317780580076,0.8264817150063051,-0.0032786885245901674,0.013871374527112202,0.012355559862714652,0.008773027556583145,0.010598689225448009,0.002831014416222407,0.010182410712830445,0.08668226499963112,0.03423742558966165,0.07505317274156413,0.6219514183933045,0.1291964045654173,0.05206679551031892,0.13722157081874,0.06965797628285618,0.07847575635001075,0.01940106065388674,0.09630302940142704,0.02652626415084906,0.06630247550081361,0.018030723079219584,0.14124658657346856,0.0785811353119253,0.10691716453940917,0.039547549087138346,0.0826015745095181,0.03999965194083965,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,census,power,0.2,0.2,5,0.0,0.5,10
2,2587,0.055463842377205586,65,0.23154232701971394,0.7656323283082076,0.7779061976549414,0.7719430485762143,0.006310720268006697,0.012273869346733713,0.021638000569957766,0.008842376939601939,0.013626886474668542,0.009110928708879135,0.018625736017486558,0.7656323283082076,0.7779061976549414,0.7719430485762144,0.00631072026800672,0.01227386934673369,0.021638000569957797,0.008842376939602005,0.013626886474668566,0.009110928708879158,0.018625736017486582,0.8482625482625483,0.8590733590733592,0.8463320463320463,-0.0019305019305019488,0.010810810810810789,0.012606044569354843,0.005322026545208609,0.008153942888781017,0.005322026545208602,0.01068598648887878,0.069574832754745,0.012081666915373794,0.11771957318656434,0.061427237653082514,0.08946214155543139,0.611047817435867,0.13501634093599185,0.0700522037498658,0.1186162523458802,0.0744478583557216,0.10430509478663907,0.043256362218699884,0.09607949270154079,0.02561676926980644,0.09963092568331079,0.0483257445697436,0.1034000380429571,0.03518971886133029,0.06619530800693946,0.01855462097050886,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,census,power,0.2,0.2,5,0.0,0.5,10
3,13754,0.2948781167592136,65,0.2469826959429984,0.7634956016399316,0.7795481232336903,0.762260677466863,-0.001234924173068519,0.016052521593758674,0.0061662812166563205,0.009099106656197963,0.0068131583101130305,0.003810714237853033,0.00644305529843658,0.7634956016399316,0.7795481232336903,0.762260677466863,-0.001234924173068519,0.016052521593758695,0.0061662812166563274,0.009099106656198015,0.006813158310113107,0.003810714237853033,0.006443055298436652,0.8386768447837151,0.8524173027989821,0.8356234096692112,-0.0030534351145038,0.013740458015267198,0.0019426229321537491,0.004499236189535683,0.0027530492517282797,0.0016191244966426738,0.0039110076790440425,0.13526960014884465,0.0576109289618595,0.09846382670637238,0.0403881219884225,0.0951626711929909,0.03154574519222916,0.1051934460154833,0.6515145851780141,0.08237203110044224,0.02717805922803333,0.10927372964002598,0.04271034245523759,0.08455546764802618,0.020741907635695635,0.09195370444370832,0.03630318540429029,0.09528036213362184,0.0429074934024601,0.10247516097048408,0.04909963055375768,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,census,power,0.2,0.2,5,0.0,0.5,10
4,2821,0.06048067234097292,65,0.23644097837646225,0.7388146275582643,0.7591075942791841,0.7398621740485507,0.0010475464902863774,0.020292966720919802,0.021045854678622623,0.01026028985594248,0.01587651834088318,0.006826363436514182,0.014200275906728321,0.7388146275582643,0.7591075942791841,0.7398621740485508,0.0010475464902864218,0.020292966720919757,0.021045854678622623,0.01026028985594253,0.0158765183408832,0.006826363436514152,0.014200275906728316,0.8361061946902655,0.8545132743362833,0.832212389380531,-0.0038938053097345325,0.018407079646017666,0.011557400153850973,0.011600686448264723,0.007542398496517692,0.005641549540003252,0.012190566624936347,0.09528335681769036,0.03174409266167995,0.07632135310280724,0.02022714815196825,0.07146955913102283,0.02644154186158914,0.14452853344126798,0.07705974162894857,0.09824298902689148,0.633181512906168,0.07824945445627653,0.012040777505276691,0.07099289510800048,0.03232492426831981,0.12273835625545512,0.08353025852902571,0.14116534243324225,0.04820533391546261,0.10100816022734566,0.03524466857156117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,census,power,0.2,0.2,5,0.0,0.5,10
5,3302,0.07079304504427245,65,0.23258631132646881,0.771090448013525,0.7924191193421962,0.7762365839288916,0.005146135915366679,0.02132867132867138,0.008498935451143271,0.020121953130922587,0.002849577673437359,0.006480697016573959,0.015956517647817883,0.771090448013525,0.7924191193421963,0.7762365839288916,0.005146135915366656,0.021328671328671334,0.008498935451143231,0.020121953130922656,0.002849577673437371,0.006480697016573923,0.015956517647817924,0.8472012102874432,0.8653555219364598,0.8453857791225416,-0.0018154311649016819,0.018154311649016618,0.004971763003072607,0.012102874432677772,0.004628459467709032,0.004426244731717916,0.009471997484114097,0.13223461459681282,0.042010203303785555,0.09149679635233773,0.028053124593382335,0.09305581175714915,0.038874907096372015,0.10838663376819535,0.045736091278762714,0.08989786941048575,0.020317640681124384,0.08328389579566423,0.6923772423051638,0.07039444840461018,0.015499927499228763,0.08852553907009683,0.01648352467624201,0.155762929784583,0.07512740677175886,0.086961461060065,0.025519931794179402,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,census,power,0.2,0.2,5,0.0,0.5,10
6,4663,0.09997212872242352,65,0.24748016298520267,0.7627169127169127,0.7757631257631257,0.7636215636215636,0.0009046509046508166,0.013046213046212984,0.014005016697447682,0.007241147822230329,0.012367847795278067,0.0026783874183006636,0.01157701920356063,0.7627169127169127,0.7757631257631257,0.7636215636215636,0.0009046509046508388,0.01304621304621303,0.014005016697447725,0.007241147822230314,0.012367847795278067,0.002678387418300686,0.011577019203560716,0.8418006430868166,0.854876741693462,0.8392282958199357,-0.0025723472668810476,0.013076098606645225,0.007288317256162899,0.005144694533762037,0.007205889094950335,0.002308752328889356,0.008395779647402395,0.10303804891216439,0.056231422067628045,0.06840431389912935,0.029715764217036866,0.09959871248467012,0.053270113484454894,0.15158698918854216,0.07399004108315767,0.09395742733613076,0.03310225896481954,0.08372491017915652,0.018510569036723108,0.08493573798680996,0.6397105023889789,0.14646878074570244,0.05301387615916326,0.07055461764266201,0.015463049653030641,0.09773046162503247,0.026992402945007148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,census,power,0.2,0.2,5,0.0,0.5,10
7,3153,0.06759856784512146,65,0.2391373295274342,0.7752690397350992,0.7737431015452538,0.7775538079470199,0.0022847682119205627,-0.0015259381898454106,0.009485151010794496,0.017962842004238096,0.010620541001790289,0.002516037340958205,0.011829704972307413,0.7752690397350994,0.7737431015452538,0.7775538079470199,0.0022847682119204737,-0.0015259381898454771,0.009485151010794564,0.01796284200423811,0.01062054100179032,0.00251603734095819,0.011829704972307427,0.8500792393026941,0.8567353407290016,0.8459587955625991,-0.004120443740095081,0.006656101426307459,0.006987450930284785,0.009645086563995535,0.007324386693053146,0.003263274212674194,0.004743781155973338,0.10249112725447443,0.042346942869108464,0.12642302861039736,0.05578755287510242,0.07795318910916216,0.021596981397942465,0.10018726344524143,0.047422833804822054,0.10480118216635632,0.0302844436203356,0.08545436351112493,0.010975987902017422,0.08509705371070184,0.025298027602009866,0.12080065058234637,0.682799672627769,0.10445660054975403,0.03899516564366854,0.09233554106044113,0.044492391657224295,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,census,power,0.2,0.2,5,0.0,0.5,10
8,2912,0.06243166177132689,65,0.2345467032967033,0.7595217832476842,0.7636673103990049,0.7609914569081209,0.001469673660436621,0.004145527151320771,0.018644103641261282,0.028133109383163962,0.02205938955206045,0.00467368150096677,0.023472481352920408,0.7595217832476843,0.7636673103990049,0.7609914569081209,0.0014696736604365769,0.004145527151320727,0.01864410364126126,0.02813310938316396,0.02205938955206044,0.00467368150096678,0.023472481352920384,0.8487135506003429,0.8566037735849058,0.8432246998284734,-0.005488850771869646,0.00789022298456261,0.009230616841903076,0.013312938533058156,0.012011760823335554,0.003820078465063445,0.008161493827355284,0.0903369418524922,0.04433520209655248,0.07403164964183924,0.013513488573029355,0.07770236561073149,0.03250988342026913,0.14951269315462037,0.07626075490991044,0.09135492857419081,0.03895266349611771,0.11496385004104352,0.038787207517244036,0.06936048638173666,0.007408340807572626,0.11015989651573983,0.04742203398268345,0.11983710667819443,0.662467928239589,0.10274008154941135,0.03834249695703195,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,census,power,0.2,0.2,5,0.0,0.5,10
9,3587,0.0769032866668096,65,0.2422637301366044,0.7673744929006086,0.764243154158215,0.7664574881676809,-0.0009170047329275733,-0.003131338742393508,0.01838745916971679,0.023651563264700137,0.019439562603019427,0.002794486903296084,0.023268903334473883,0.7673744929006086,0.764243154158215,0.7664574881676809,-0.000917004732927662,-0.003131338742393508,0.018387459169716777,0.02365156326470011,0.019439562603019437,0.0027944869032960305,0.023268903334473786,0.8465181058495823,0.8559888579387186,0.8403899721448468,-0.006128133704735394,0.009470752089136458,0.005802971213370378,0.011639321680098121,0.007401298192527232,0.002084488794860103,0.009086076005738191,0.11104708403622654,0.031868376677032975,0.09474404691844533,0.027149959428702526,0.08500843518209293,0.019548428349823833,0.09447596458284,0.06401489788921677,0.10083531315979441,0.05435665023041786,0.09860988356959127,0.053139368454707805,0.10406838229881923,0.04329758958628093,0.08332628690098884,0.0182596360404857,0.13114140380441594,0.03557353465118134,0.09674319954678554,0.6527915586921502,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,census,power,0.2,0.2,5,0.0,0.5,10
