island,n,n_fraction,p,y_mean,baseline_ROC AUC_mean,stack_on_validation_ROC AUC_mean,stack_on_pooled_ROC AUC_mean,stack_on_pooled_delta_ROC AUC_mean,stack_on_validation_delta_ROC AUC_mean,baseline_ROC AUC_std,stack_on_validation_ROC AUC_std,stack_on_pooled_ROC AUC_std,stack_on_pooled_delta_ROC AUC_std,stack_on_validation_delta_ROC AUC_std,baseline_Balanced Accuracy_mean,stack_on_validation_Balanced Accuracy_mean,stack_on_pooled_Balanced Accuracy_mean,stack_on_pooled_delta_Balanced Accuracy_mean,stack_on_validation_delta_Balanced Accuracy_mean,baseline_Balanced Accuracy_std,stack_on_validation_Balanced Accuracy_std,stack_on_pooled_Balanced Accuracy_std,stack_on_pooled_delta_Balanced Accuracy_std,stack_on_validation_delta_Balanced Accuracy_std,baseline_Accuracy_mean,stack_on_validation_Accuracy_mean,stack_on_pooled_Accuracy_mean,stack_on_pooled_delta_Accuracy_mean,stack_on_validation_delta_Accuracy_mean,baseline_Accuracy_std,stack_on_validation_Accuracy_std,stack_on_pooled_Accuracy_std,stack_on_pooled_delta_Accuracy_std,stack_on_validation_delta_Accuracy_std,imp_on_validation_0,imp_on_pooled_0,imp_on_validation_1,imp_on_pooled_1,imp_on_validation_2,imp_on_pooled_2,imp_on_validation_3,imp_on_pooled_3,imp_on_validation_4,imp_on_pooled_4,imp_on_validation_5,imp_on_pooled_5,imp_on_validation_6,imp_on_pooled_6,imp_on_validation_7,imp_on_pooled_7,imp_on_validation_8,imp_on_pooled_8,imp_on_validation_9,imp_on_pooled_9,jaccard_0,jaccard_1,jaccard_2,jaccard_3,jaccard_4,jaccard_5,jaccard_6,jaccard_7,jaccard_8,jaccard_9,random_state,data,partitioning_method,val_size,test_size,n_bootstraps,eps,a,c_clients
0,3726,0.07988336942306455,65,0.23537305421363391,0.7547448165869219,0.7736682615629984,0.7591826156299841,0.004437799043062252,0.018923444976076585,0.01253843336917617,0.01995639288780936,0.014597897205156227,0.0051072469572797695,0.018678357870021905,0.7547448165869219,0.7736682615629984,0.7591826156299841,0.004437799043062252,0.018923444976076564,0.01253843336917617,0.019956392887809343,0.014597897205156252,0.005107246957279756,0.01867835787002189,0.8388739946380698,0.8605898123324398,0.8348525469168901,-0.004021447721179627,0.021715817694369987,0.0052535973035564175,0.013324154037307438,0.006697048791848153,0.0022430563714050298,0.011034378352416456,0.07534794830287085,0.6354499266568027,0.12356501244890797,0.0492602285205115,0.08528265467795351,0.011312963791027147,0.11478175733434366,0.0760751946286059,0.07528577862931654,0.03008933334254993,0.08090232906704878,0.035866406689721735,0.0905098858877384,0.03985951064253376,0.11950460933029632,0.05542040571217296,0.15040073606440924,0.047244709606242684,0.08441928825711476,0.019421320409831726,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,census,power,0.2,0.2,5,0.0,0.75,10
1,3950,0.08468580494393585,65,0.25468354430379747,0.7821503686997947,0.7758600883528031,0.7793747729941126,-0.002775595705682066,-0.006290280346991662,0.019871844762792735,0.00614411823046706,0.0201131199413197,0.004161005974172777,0.023972261539534138,0.7821503686997948,0.7758600883528031,0.7793747729941126,-0.0027755957056821547,-0.006290280346991706,0.019871844762792752,0.006144118230467077,0.020113119941319677,0.004161005974172808,0.02397226153953415,0.8496202531645569,0.8539240506329113,0.8430379746835444,-0.0065822784810126485,0.004303797468354409,0.01490019136158191,0.007909113595854842,0.015399398810881598,0.0037890201385052872,0.013670886075949365,0.12140024379929784,0.050924228496985094,0.09757590692275886,0.6619648683628434,0.08727514203201538,0.015214842127816736,0.10377409202371736,0.049087207763166586,0.09434299555063665,0.020419029292930872,0.10332274162885673,0.04916416466598628,0.11333577994404766,0.02176810858188107,0.09985992137404777,0.03401449818065043,0.09725478108852269,0.07212811680937455,0.08185839563609924,0.025314935718364896,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,census,power,0.2,0.2,5,0.0,0.75,10
2,4324,0.09270415710824775,65,0.24259944495837188,0.754921846601236,0.7625408942202836,0.754896401308615,-2.5445292620873693e-05,0.007619047619047636,0.009659650135286803,0.00906834746295683,0.005857061991399062,0.0044550192041096694,0.014801385842166996,0.754921846601236,0.7625408942202835,0.754896401308615,-2.544529262085149e-05,0.007619047619047592,0.009659650135286793,0.009068347462956868,0.005857061991399093,0.004455019204109643,0.014801385842167,0.8439306358381502,0.8476300578034683,0.8404624277456648,-0.003468208092485536,0.003699421965317895,0.006498714137597795,0.005682407272806699,0.0062896973450799875,0.001462324929557649,0.010478861681965,0.08002090472073922,0.02062520192397919,0.09185810451126966,0.02327010520552935,0.09912909976069094,0.672766710087532,0.11768717496219867,0.047390510782564406,0.07608881774379896,0.0349111719347604,0.12402014434617994,0.07355253106759622,0.08510721806753896,0.02205904118426608,0.10456708211427146,0.06176364059509469,0.12790271197365505,0.028509411210635088,0.09361874179965717,0.015151676008042722,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,census,power,0.2,0.2,5,0.0,0.75,10
3,4933,0.1057607786806166,65,0.24548956010541254,0.7718730933496033,0.7712912529813079,0.771265183870431,-0.0006079094791724415,-0.0005818403682955164,0.017188882935148565,0.025025157271019602,0.014604546724931092,0.004531493425250955,0.012445032679501871,0.7718730933496033,0.7712912529813079,0.771265183870431,-0.0006079094791724193,-0.0005818403682955386,0.017188882935148565,0.025025157271019588,0.014604546724931104,0.004531493425250918,0.01244503267950187,0.840932117527862,0.8472137791286729,0.8374873353596758,-0.0034447821681864222,0.006281661600810539,0.014385604335804554,0.011361982386120531,0.012049498478069713,0.0040323705657816485,0.009048475607605336,0.10488183193381903,0.04986387363969843,0.1128975030128783,0.03583763153856555,0.09808824168366401,0.033864732458524095,0.08447019797488403,0.6138522603728057,0.08177982109294621,0.018611552566131718,0.10200161159293539,0.0677120734980933,0.09642674594050646,0.021818287288158118,0.11610089860353187,0.0524961410197521,0.11769091795486095,0.08429062304555002,0.08566223020997377,0.02165282457272077,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,census,power,0.2,0.2,5,0.0,0.75,10
4,4512,0.09673477263469331,65,0.24601063829787234,0.757905703059888,0.7823451204508473,0.7584256062229631,0.0005199031630749972,0.02443941739095923,0.015798395816350903,0.014053880373568294,0.01641764248419911,0.0014117262568631133,0.008508775937115352,0.757905703059888,0.7823451204508473,0.7584256062229631,0.0005199031630749751,0.02443941739095925,0.015798395816350886,0.014053880373568325,0.01641764248419911,0.0014117262568631558,0.008508775937115404,0.8358803986710963,0.8562569213732004,0.833001107419712,-0.002879291251384264,0.020376522702104105,0.009510923833259742,0.010255447975893868,0.009715044163659517,0.0020539575848273696,0.00853791152487101,0.0969709776755346,0.021758595466187147,0.07123785916838539,0.013989859234060015,0.0887319724550235,0.04737143823686233,0.08438109779509137,0.027692870872679128,0.09038640459137692,0.6200896687111951,0.09367612915921619,0.04108748717058323,0.13007747593305202,0.07565578363205473,0.12954341991579096,0.06467819262791444,0.12711345064469448,0.06758753836468522,0.08788121266183441,0.02008856568377847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,census,power,0.2,0.2,5,0.0,0.75,10
5,4128,0.08850202602748537,65,0.24006782945736435,0.7715933217525575,0.7815479637135687,0.7750016084410988,0.0034082866885413845,0.009954641961011302,0.015367703156717365,0.017728251655282173,0.011898314499799674,0.005033519729115976,0.011575117508247555,0.7715933217525575,0.7815479637135688,0.7750016084410988,0.0034082866885414066,0.009954641961011368,0.015367703156717327,0.01772825165528213,0.011898314499799662,0.005033519729116011,0.011575117508247603,0.8498789346246973,0.8634382566585957,0.8476997578692493,-0.00217917675544792,0.013559322033898313,0.009745574720338098,0.009483368536351632,0.009232772864376584,0.0026962539287312395,0.003934159033722044,0.08446740332205376,0.02579090536199798,0.1290640312123117,0.04028457128270357,0.1264621542998745,0.06099770563559668,0.10076699853237776,0.04727403866646641,0.07148027830452997,0.021648478109517165,0.08482417577417856,0.6486966598282211,0.07748077889839808,0.019695664902001378,0.13833193005587047,0.06930184695453676,0.08600039868252454,0.04438957881424618,0.10112185091788073,0.0219205504447129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,census,power,0.2,0.2,5,0.0,0.75,10
6,5548,0.11894603691872306,65,0.2344989185291997,0.7506425339366516,0.7510950226244344,0.7523574660633484,0.001714932126696822,0.0004524886877827816,0.014341097691026306,0.014652088174904645,0.015161155954077002,0.004128755341148478,0.01657392623412681,0.7506425339366516,0.7510950226244344,0.7523574660633484,0.0017149321266968,0.0004524886877827594,0.014341097691026294,0.014652088174904605,0.015161155954077016,0.004128755341148514,0.01657392623412678,0.8421621621621622,0.8461261261261261,0.8378378378378379,-0.004324324324324324,0.003963963963963968,0.008303941349047113,0.00400470464340412,0.009950775691159689,0.003341844502881339,0.008009409286808208,0.08315299246758574,0.013076548814253769,0.1053196248647122,0.0505517506862886,0.0805155091148616,0.017916110582634384,0.10214153159773316,0.028837661736781907,0.07788491283293313,0.030016539691958628,0.11032840695846324,0.06988147796864953,0.09553549580842616,0.6576907127945236,0.140544919973738,0.0307547078318302,0.10685481567730151,0.07685093639271696,0.09772179070424536,0.024423553500362405,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,census,power,0.2,0.2,5,0.0,0.75,10
7,7906,0.16950024655360932,65,0.24513028079939286,0.7701087050372136,0.7802107617123418,0.7659659983767636,-0.00414270666044998,0.010102056675128267,0.006901601330579998,0.005809896564616324,0.0068814716554324055,0.0020461712284654343,0.008345873364821258,0.7701087050372136,0.7802107617123417,0.7659659983767636,-0.004142706660450024,0.010102056675128224,0.006901601330579999,0.005809896564616341,0.006881471655432403,0.002046171228465484,0.008345873364821267,0.8428571428571427,0.8560050568900127,0.8381795195954489,-0.004677623261694052,0.01314791403286979,0.004426584424781714,0.004703179579706256,0.003977783242111859,0.0014190862402429618,0.0032082370519468124,0.10862656471409457,0.05673545047980387,0.09236575015300941,0.05755426025132251,0.11662115152497303,0.035054922816134856,0.10734066366634662,0.03450403510989852,0.07584623689750927,0.016031827850646573,0.11020928217486448,0.05966487856853801,0.11286565707759307,0.030255463780213876,0.11515719799114454,0.6707008983584848,0.0777553800024589,0.014933893233017881,0.08321211579800612,0.024564369551939063,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,census,power,0.2,0.2,5,0.0,0.75,10
8,3916,0.08395686383808931,65,0.24055158324821246,0.7624774354186119,0.7659694989106753,0.7655399937752879,0.003062558356676015,0.0034920634920634352,0.005879424291993416,0.004654511568703924,0.009039653712743921,0.004688022401075993,0.010071949663224507,0.7624774354186119,0.7659694989106753,0.7655399937752879,0.003062558356676015,0.003492063492063502,0.005879424291993368,0.004654511568703912,0.009039653712743938,0.004688022401076012,0.010071949663224458,0.8438775510204082,0.8573979591836736,0.8403061224489795,-0.0035714285714285587,0.013520408163265319,0.0040816326530612335,0.002194470731388419,0.007837903824355704,0.004799716255670069,0.005738378509796946,0.09897655161018357,0.017205178340573404,0.08776273186319111,0.034227317022153446,0.09829303436963449,0.04170160073136738,0.11862641518893129,0.07404571503216949,0.0978835162225616,0.03216570785158717,0.12036330982892855,0.06953835008910739,0.07224060904104752,0.021304551177456502,0.10874869750688487,0.013490506099991284,0.11139969899822881,0.6742314436687639,0.085705435370408,0.022089629986829996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,census,power,0.2,0.2,5,0.0,0.75,10
9,3695,0.07921874665008682,65,0.2313937753721245,0.7435857837080966,0.767071287373363,0.7468495181616012,0.003263734453504652,0.02348550366526645,0.0206415075960853,0.02302254313231841,0.025848216878516198,0.006906350076032224,0.026288658342237606,0.7435857837080965,0.767071287373363,0.7468495181616012,0.003263734453504652,0.02348550366526645,0.020641507596085337,0.02302254313231839,0.025848216878516194,0.006906350076032193,0.02628865834223754,0.8332882273342355,0.8549391069012178,0.8313937753721244,-0.0018944519621109767,0.021650879566982396,0.01402092973963586,0.010668689225670923,0.01574813155721371,0.0021986572137039106,0.010376340737580972,0.07926861481894755,0.026717793317408856,0.112152544737765,0.049782653338298254,0.07000645661947782,0.008919556188659273,0.10218603809319568,0.04208181841552582,0.1003843024002318,0.018904005674296447,0.08721792648457413,0.030607217863314985,0.08812130256277126,0.03752822574634954,0.11841021130535453,0.06187005109228673,0.1209444880928658,0.04756245558950892,0.12130811488481641,0.6760262227743512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,census,power,0.2,0.2,5,0.0,0.75,10
