island,n,n_fraction,p,y_mean,baseline_ROC AUC_mean,stack_on_validation_ROC AUC_mean,stack_on_pooled_ROC AUC_mean,stack_on_pooled_delta_ROC AUC_mean,stack_on_validation_delta_ROC AUC_mean,baseline_ROC AUC_std,stack_on_validation_ROC AUC_std,stack_on_pooled_ROC AUC_std,stack_on_pooled_delta_ROC AUC_std,stack_on_validation_delta_ROC AUC_std,baseline_Balanced Accuracy_mean,stack_on_validation_Balanced Accuracy_mean,stack_on_pooled_Balanced Accuracy_mean,stack_on_pooled_delta_Balanced Accuracy_mean,stack_on_validation_delta_Balanced Accuracy_mean,baseline_Balanced Accuracy_std,stack_on_validation_Balanced Accuracy_std,stack_on_pooled_Balanced Accuracy_std,stack_on_pooled_delta_Balanced Accuracy_std,stack_on_validation_delta_Balanced Accuracy_std,baseline_Accuracy_mean,stack_on_validation_Accuracy_mean,stack_on_pooled_Accuracy_mean,stack_on_pooled_delta_Accuracy_mean,stack_on_validation_delta_Accuracy_mean,baseline_Accuracy_std,stack_on_validation_Accuracy_std,stack_on_pooled_Accuracy_std,stack_on_pooled_delta_Accuracy_std,stack_on_validation_delta_Accuracy_std,imp_on_validation_0,imp_on_pooled_0,imp_on_validation_1,imp_on_pooled_1,imp_on_validation_2,imp_on_pooled_2,imp_on_validation_3,imp_on_pooled_3,imp_on_validation_4,imp_on_pooled_4,imp_on_validation_5,imp_on_pooled_5,imp_on_validation_6,imp_on_pooled_6,imp_on_validation_7,imp_on_pooled_7,imp_on_validation_8,imp_on_pooled_8,imp_on_validation_9,imp_on_pooled_9,jaccard_0,jaccard_1,jaccard_2,jaccard_3,jaccard_4,jaccard_5,jaccard_6,jaccard_7,jaccard_8,jaccard_9,random_state,data,partitioning_method,val_size,test_size,n_bootstraps,eps,a,c_clients
0,39030,0.0793107302154984,50,1.5711760184473482,0.8825621924766454,0.9252288804955524,0.8779954373656927,-0.004566755110952436,0.04266668801890718,0.005006986801970163,0.0017655395592939963,0.005238139734256216,0.0005967374323149671,0.004858296786343311,0.8825621924766451,0.9252288804955524,0.8779954373656927,-0.004566755110952459,0.0426666880189072,0.005006986801970219,0.0017655395592939918,0.005238139734256241,0.0005967374323149014,0.004858296786343352,0.8874455547015115,0.9271842172687675,0.8825006405329233,-0.004944914168588266,0.03973866256725598,0.004938072659541237,0.0019489049711234204,0.004744719256691179,0.0008597469503234922,0.004959826388901845,0.029374708126610045,0.4895018978020559,0.03919798452617577,0.0007741565936269374,0.27729385969193615,0.183466013253627,0.023247065623905626,0.0008016243351124483,0.03640815017253616,0.0012406122875441758,0.1743491803278499,0.10466858824767358,0.11631798944670942,0.053553491809740804,0.04292115070950398,0.002327588378431397,0.08151808245684418,0.05478486588163367,0.17937182891792883,0.10888116141055411,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,covertype,power,0.2,0.2,5,0.0,0.75,10
1,41098,0.08351300001016022,50,1.5686164776874787,0.8819383173794335,0.9259235849104417,0.8768172132696479,-0.005121104109785435,0.043985267531008135,0.0026811378466766738,0.0005947100426065506,0.002321320553403729,0.000758607183621977,0.002281296587209683,0.8819383173794335,0.9259235849104417,0.8768172132696479,-0.005121104109785457,0.0439852675310082,0.0026811378466766334,0.0005947100426065283,0.0023213205534037733,0.0007586071836220084,0.002281296587209642,0.8864720194647202,0.9281265206812652,0.8809732360097324,-0.005498783454987799,0.041654501216545015,0.0027043442639487166,0.0006591833179632144,0.002390874646528134,0.0008372092717316194,0.002262381254716933,0.038268603060482104,0.004823515868529726,0.029156778722552706,0.4423693822326598,0.2719891064117621,0.16602224961298345,0.026458402430094636,0.0011230078205568188,0.026174040253970764,0.004988307620379418,0.1717672592299177,0.14582303769130872,0.12082632622892864,0.08112456077023977,0.046159598371310805,0.015173998980163233,0.09271264621333111,0.02943548518229706,0.17648723907764946,0.10911645422088219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,covertype,power,0.2,0.2,5,0.0,0.75,10
2,86794,0.17636934456377065,50,1.5682535659146946,0.9121052653647984,0.9128129580304145,0.9109316484036126,-0.001173616961185786,0.0007076926656160332,0.0013338056606778982,0.0015987750517480136,0.0012274532223348843,0.0005657287138137174,0.0010127005798931186,0.9121052653647986,0.9128129580304145,0.9109316484036126,-0.0011736169611858305,0.0007076926656159443,0.0013338056606778939,0.0015987750517479874,0.0012274532223349108,0.0005657287138136814,0.0010127005798931514,0.9159513796877701,0.9158707298807535,0.9143153407454345,-0.0016360389423353938,-8.064980701654179e-05,0.001277265653728047,0.001319489675877192,0.001140909606606571,0.00043507592807189596,0.0010915577424807411,0.03614807250092644,0.013771098511959776,0.03381731530782021,0.006202649275362359,0.1905714859831881,0.492107545517878,0.02823077404240274,0.0006020889361811504,0.03300529271118414,0.002633346463037347,0.23056359163443632,0.1567104102778679,0.114638494347526,0.09359503846017111,0.05114913063206439,0.016267221335930247,0.09089915551568825,0.06564490632596277,0.19097668732476344,0.15246569489564937,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,covertype,power,0.2,0.2,5,0.0,0.75,10
3,37272,0.07573839448096481,50,1.5701599055591329,0.880350470521587,0.9265778398032806,0.8755228776309076,-0.004827592890679156,0.046227369281693596,0.006001620743256818,0.003337447184243644,0.0054051672388183,0.0012763701727152978,0.005468578531373752,0.880350470521587,0.9265778398032806,0.8755228776309076,-0.004827592890679156,0.04622736928169362,0.006001620743256842,0.003337447184243645,0.0054051672388183,0.0012763701727152774,0.005468578531373723,0.8849899396378269,0.9289604292421194,0.8800804828973844,-0.00490945674044263,0.04397048960429244,0.006021951993631153,0.003141926969165904,0.005682140687802045,0.0013616179788544158,0.005325403300107573,0.03088352344501235,0.0011948528601978363,0.049058157418108386,0.0008562400638895473,0.2776171203028149,0.16119567558780132,0.027337928018555984,0.5203334235742813,0.04007773583744,0.002338199104401593,0.1807502121874338,0.12195143929298997,0.12137873570131777,0.05141855726565473,0.044797059242219286,0.015416925459123773,0.06827509880261937,0.02660471192563677,0.15982442904447813,0.0986899748660231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,covertype,power,0.2,0.2,5,0.0,0.75,10
4,39371,0.08000365768163946,50,1.5717406212694622,0.8819801997280783,0.9257993383841132,0.8770471219234774,-0.0049330778046006605,0.04381913865603493,0.003659373228166608,0.003690903606448206,0.003436117057308832,0.0015913424813362401,0.003178706920586078,0.8819801997280783,0.9257993383841132,0.8770471219234774,-0.004933077804600616,0.04381913865603497,0.0036593732281665872,0.003690903606448228,0.0034361170573088476,0.0015913424813363008,0.003178706920586041,0.8870857142857144,0.9285587301587303,0.8819809523809523,-0.005104761904761901,0.04147301587301584,0.0035839231176290937,0.003171655774628412,0.0032410568466932437,0.0017362960899187107,0.0030850610060312884,0.03429809052222983,0.012105327874136627,0.03418847897348882,0.0021362106583089897,0.27538508998968025,0.19868044183034644,0.025362257375653195,0.000989061190880003,0.026833687749536827,0.4648333208187715,0.1771104683153333,0.13123621621314469,0.10012040557350624,0.06134314764422498,0.0495493162737329,0.0028714330205886983,0.09781060859557089,0.02797868763090482,0.17934159663126775,0.09782615311869325,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,covertype,power,0.2,0.2,5,0.0,0.75,10
5,59706,0.12132529998069556,50,1.5716343416072087,0.8973841910168703,0.9203244642260298,0.8941953763229267,-0.0031888146939437643,0.022940273209159524,0.002901611474481937,0.0013861037470114677,0.001860106090504781,0.0013459582465611803,0.002924073275857936,0.8973841910168703,0.9203244642260298,0.8941953763229267,-0.003188814693943742,0.02294027320915959,0.002901611474481961,0.0013861037470114877,0.0018601060905047901,0.0013459582465612397,0.002924073275858021,0.9024618991793669,0.9231452018087423,0.8988276670574443,-0.0036342321219226424,0.020683302629375323,0.002344306980210676,0.0012922821452929373,0.0014671138812979779,0.0011849454330135132,0.002618739871229629,0.04170508673819164,0.013828799393385232,0.03260059052512546,0.0035130389904123064,0.2814422804000733,0.1913194742699163,0.025535489064765837,0.0007077189818512561,0.031141523068692133,0.004819577886558095,0.026146946188795685,0.4638918057684597,0.1455686929396281,0.08836349112444929,0.07572071531426199,0.015899862178849474,0.11227385704013955,0.06870634240575371,0.2278648187203264,0.1489498890003648,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,covertype,power,0.2,0.2,5,0.0,0.75,10
6,45004,0.09145016916777582,50,1.5663274375611056,0.8879464167698705,0.9209666604246746,0.8831990199368824,-0.00474739683298806,0.03302024365480392,0.0011934142620358672,0.0021161003936361763,0.001956551607271128,0.0012035472470467937,0.0022308431215616095,0.8879464167698705,0.9209666604246746,0.8831990199368824,-0.004747396832988038,0.03302024365480401,0.001193414262035902,0.0021161003936361446,0.0019565516072711456,0.0012035472470467593,0.002230843121561583,0.8919008999000113,0.9233862904121765,0.8867681368736807,-0.005132763026330411,0.031485390512165326,0.0014654933849875282,0.001891421837131927,0.0021729964543313347,0.0009971694554968258,0.0019543280459767506,0.042969243741116867,0.012084043948882288,0.04190032081115755,0.004518127604686052,0.27694981734777746,0.15863715028467434,0.02899246872227229,0.0005818798169677687,0.05151444775273163,0.00427332587652853,0.17380229127494154,0.1072007445538697,0.026310603053587244,0.53409921414383,0.07955803618197374,0.014759197378654037,0.09019749362747068,0.054383583659815715,0.18780527748697104,0.10946273273209153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,covertype,power,0.2,0.2,5,0.0,0.75,10
7,43202,0.08778842343761113,50,1.567867228369057,0.8832438088674301,0.9217696831117707,0.8797596298107848,-0.0034841790566453533,0.03852587424434049,0.003739006561391004,0.0031415841099185905,0.0039115926388894095,0.0006803226668388369,0.002752841354845688,0.8832438088674301,0.9217696831117707,0.8797596298107848,-0.0034841790566453312,0.03852587424434053,0.003739006561391011,0.00314158410991856,0.0039115926388894095,0.000680322666838864,0.0027528413548456787,0.8875130193264669,0.9244994792269413,0.8836940168961925,-0.003819002430274265,0.036986459900474486,0.003778457983408055,0.003007664452955945,0.0038095220620794445,0.000522698289116347,0.0026638414102763816,0.035062271743172536,0.007649833528573835,0.03691726226030405,0.011217254760612392,0.2759326322377656,0.18108249359321488,0.02481586856565183,0.0009045524945320386,0.03572284354583656,0.003915440171638457,0.17902212477804197,0.08322989121313948,0.11705108457521922,0.05766333001413555,0.027172322618875838,0.48500792730216763,0.09605677377779591,0.05366566785987418,0.17224681589733654,0.11566360906211157,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,covertype,power,0.2,0.2,5,0.0,0.75,10
8,48210,0.09796490657671479,50,1.5703588467123004,0.887585380213294,0.9251590342474222,0.8837440129658226,-0.0038413672474713278,0.03757365403412829,0.0031420190103236384,0.002403405461110597,0.0029334394358011707,0.0008532562659213564,0.001920496766453926,0.887585380213294,0.9251590342474222,0.8837440129658226,-0.0038413672474713278,0.03757365403412829,0.0031420190103236384,0.0024034054611106357,0.0029334394358011885,0.000853256265921333,0.0019204967664538668,0.8923874714789463,0.9275668948350964,0.8881144990665838,-0.0042729724123625745,0.03517942335615021,0.0027787322416635046,0.0021412135076646034,0.0026816560072959587,0.0006572486835824213,0.0015134981412117498,0.042934963108491125,0.007243967202073333,0.048921149284291955,0.008680558050539623,0.2759847724762464,0.17748372066502913,0.023898219468559603,0.0008688705421269207,0.046367362090932694,0.006212126622704449,0.17904171350618076,0.1316731940433123,0.10095778071997588,0.07173411719466706,0.0692383424283105,0.025583860899193973,0.024551014476128254,0.45784221809108655,0.1881046824408826,0.11267736668926652,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,covertype,power,0.2,0.2,5,0.0,0.75,10
9,52422,0.10652388161303761,50,1.5700087749418183,0.8924353507433628,0.9240719935143279,0.8880020298158616,-0.004433320927501016,0.0316366427709651,0.002847266742194672,0.0020354891421477997,0.0024395249012645905,0.0008650153324515865,0.001061593824861943,0.8924353507433628,0.9240719935143279,0.8880020298158616,-0.0044333209275009946,0.0316366427709651,0.00284726674219469,0.002035489142147828,0.0024395249012645905,0.0008650153324516215,0.0010615938248619448,0.8972246065808298,0.9268478779208392,0.8927420123986648,-0.0044825941821649675,0.029623271340009572,0.00249625835061226,0.0018434654349412964,0.0022526119894301674,0.0009207453227389572,0.0010318075983823535,0.053728171641666767,0.01673579793056208,0.05037697948620397,0.003206995746383783,0.28108099816831417,0.20300344677707494,0.02379809846473672,0.0007314882216935718,0.05750997561486798,0.005325770902407216,0.1865130909119083,0.09780259130165143,0.16741746800929097,0.09471961067797277,0.06437547238291019,0.012629231121017248,0.09173127022756702,0.06253087244306235,0.023468475092533872,0.5033141948781747,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,covertype,power,0.2,0.2,5,0.0,0.75,10
