island,n,n_fraction,p,y_mean,baseline_ROC AUC_mean,stack_on_validation_ROC AUC_mean,stack_on_pooled_ROC AUC_mean,stack_on_pooled_delta_ROC AUC_mean,stack_on_validation_delta_ROC AUC_mean,baseline_ROC AUC_std,stack_on_validation_ROC AUC_std,stack_on_pooled_ROC AUC_std,stack_on_pooled_delta_ROC AUC_std,stack_on_validation_delta_ROC AUC_std,baseline_Balanced Accuracy_mean,stack_on_validation_Balanced Accuracy_mean,stack_on_pooled_Balanced Accuracy_mean,stack_on_pooled_delta_Balanced Accuracy_mean,stack_on_validation_delta_Balanced Accuracy_mean,baseline_Balanced Accuracy_std,stack_on_validation_Balanced Accuracy_std,stack_on_pooled_Balanced Accuracy_std,stack_on_pooled_delta_Balanced Accuracy_std,stack_on_validation_delta_Balanced Accuracy_std,baseline_Accuracy_mean,stack_on_validation_Accuracy_mean,stack_on_pooled_Accuracy_mean,stack_on_pooled_delta_Accuracy_mean,stack_on_validation_delta_Accuracy_mean,baseline_Accuracy_std,stack_on_validation_Accuracy_std,stack_on_pooled_Accuracy_std,stack_on_pooled_delta_Accuracy_std,stack_on_validation_delta_Accuracy_std,imp_on_validation_0,imp_on_pooled_0,imp_on_validation_1,imp_on_pooled_1,imp_on_validation_2,imp_on_pooled_2,imp_on_validation_3,imp_on_pooled_3,imp_on_validation_4,imp_on_pooled_4,imp_on_validation_5,imp_on_pooled_5,imp_on_validation_6,imp_on_pooled_6,imp_on_validation_7,imp_on_pooled_7,imp_on_validation_8,imp_on_pooled_8,imp_on_validation_9,imp_on_pooled_9,jaccard_0,jaccard_1,jaccard_2,jaccard_3,jaccard_4,jaccard_5,jaccard_6,jaccard_7,jaccard_8,jaccard_9,random_state,data,partitioning_method,val_size,test_size,n_bootstraps,eps,prop_cols,c_clients,target_col,natural_col
0,50000,1.0,37,1.5672,0.8237582416722937,0.9147683989060639,0.8234551997163484,-0.0003030419559453268,0.09101015723377015,0.0026667246021286153,0.0023368237147420637,0.0030733529200765025,0.0011604411688846668,0.0024947981295529937,0.8237582416722937,0.9147683989060639,0.8234551997163484,-0.00030304195594530456,0.09101015723377019,0.002666724602128607,0.002336823714742051,0.0030733529200764947,0.0011604411688845915,0.0024947981295529503,0.8309200000000001,0.91648,0.8299799999999999,-0.0009400000000000075,0.08556000000000004,0.0025895173295423283,0.0022569005294872974,0.0025474693324944995,0.00042237424163887936,0.0023482759633399117,0.22376939215689023,0.6760495769295788,0.05440862404299664,0.018410829275827607,0.05588030677485496,0.021961790165853735,0.03590107056412199,0.0037097141311993125,0.037398081798627275,0.001954473487546993,0.03288076448620437,0.0017472239666106906,0.03280252832718689,0.0012633009997143607,0.16035781206075422,0.08500222154739258,0.3017211826304861,0.15925879422523848,0.06488023715787743,0.03064207527103735,1.0,0.6086956521739131,0.6086956521739131,0.6086956521739131,0.5102040816326531,0.574468085106383,0.5102040816326531,0.574468085106383,0.6444444444444445,0.5416666666666666,9,covertype,vertical,0.2,0.2,5,2.0,0.75,10,Cover.Type,Wilderness.Area
1,50000,1.0,37,1.5672,0.7689297427581478,0.7672186099502305,0.7677664253367712,-0.001163317421376564,-0.0017111328079172372,0.002750786958813934,0.003574528940585363,0.003665024795067338,0.0010421413494379871,0.0029878368392781975,0.7689297427581478,0.7672186099502305,0.7677664253367712,-0.0011633174213765863,-0.0017111328079172372,0.0027507869588139686,0.003574528940585377,0.003665024795067358,0.0010421413494379396,0.002987836839278193,0.77802,0.7745200000000001,0.77616,-0.0018600000000000172,-0.0035000000000000144,0.0028715152794300245,0.003500514247935568,0.0028869360921225636,0.0007605261336732685,0.0030912780528447956,0.0740846393426949,0.007449096372105177,0.27472879652926063,0.8544686358879753,0.09249070384018927,0.030426206116676874,0.0637168077043489,0.0011912358411078495,0.06913121660339253,0.0045349795516084436,0.05241332364969771,0.002347801264009566,0.07480759177656707,0.006862640531782325,0.13356638191206432,0.05890522386515094,0.08760546373569135,0.023565911803812914,0.07745507490609332,0.010248268765770691,0.6086956521739131,1.0,0.6086956521739131,0.574468085106383,0.574468085106383,0.48,0.5416666666666666,0.574468085106383,0.6086956521739131,0.6444444444444445,9,covertype,vertical,0.2,0.2,5,2.0,0.75,10,Cover.Type,Wilderness.Area
2,50000,1.0,37,1.5672,0.8202554820645048,0.9047388800971923,0.8182428389676956,-0.0020126430968091524,0.08448339803268774,0.0031230734754267315,0.0031310073869266677,0.004753244791444945,0.00279691890238519,0.004710300881381288,0.8202554820645048,0.9047388800971923,0.8182428389676953,-0.0020126430968091524,0.08448339803268771,0.003123073475426718,0.0031310073869266694,0.004753244791444944,0.0027969189023851846,0.004710300881381211,0.8287599999999999,0.90886,0.82598,-0.0027799999999999826,0.08010000000000002,0.0025112546664964232,0.0025223798286538924,0.003662458190887642,0.0020053927296168035,0.00395626086096457,0.09689192104898273,0.058703693262300224,0.06683333297310018,0.02272442267720569,0.13861165061031308,0.586925869411521,0.03531995290419483,0.005567219468328785,0.035264112312082575,0.002173054014350984,0.033202723131692216,0.0010601334988359047,0.03817973316581289,0.001905133040937394,0.3050634568047482,0.18069250120990166,0.15858933960464067,0.09179963277509649,0.09204377744443262,0.048448340641521835,0.6086956521739131,0.6086956521739131,1.0,0.6086956521739131,0.6444444444444445,0.574468085106383,0.6444444444444445,0.6818181818181818,0.574468085106383,0.574468085106383,9,covertype,vertical,0.2,0.2,5,2.0,0.75,10,Cover.Type,Wilderness.Area
3,50000,1.0,37,1.5672,0.8958002015282778,0.9573049438301844,0.8948950188883877,-0.0009051826398900565,0.06150474230190657,0.0046419232926017484,0.0020059548832958227,0.004007153962111545,0.0012565739019887638,0.003880167174767149,0.8958002015282778,0.9573049438301844,0.8948950188883877,-0.0009051826398900787,0.06150474230190661,0.004641923292601769,0.002005954883295805,0.004007153962111632,0.0012565739019887432,0.003880167174767194,0.8999,0.95856,0.89878,-0.0011200000000000099,0.058659999999999976,0.0040899877750428665,0.0018304097901836206,0.0038232970065115355,0.0007833262411026665,0.003489756438492527,0.025472107244127802,0.007234843036242772,0.01960129402359595,0.001361731386439451,0.025282689909078004,0.007196820036649734,0.23466051669476476,0.5294790763689282,0.06338305630812938,0.04582952607808293,0.27257112939510036,0.16698304112511822,0.09389125978559405,0.07594461412286176,0.1815170412803766,0.12083274704442204,0.018020329629981548,0.0013750551733875873,0.0656005757292516,0.043762545627867036,0.6086956521739131,0.574468085106383,0.6086956521739131,1.0,0.574468085106383,0.574468085106383,0.574468085106383,0.6086956521739131,0.5102040816326531,0.574468085106383,9,covertype,vertical,0.2,0.2,5,2.0,0.75,10,Cover.Type,Wilderness.Area
4,50000,1.0,37,1.5672,0.8582982136199744,0.9736555222137347,0.8616065492779656,0.0033083356579911793,0.11535730859376019,0.003125101232891799,0.0014998231539921983,0.002613986138174965,0.001090604441016752,0.004371774395372615,0.8582982136199744,0.9736555222137347,0.8616065492779656,0.003308335657991157,0.11535730859376021,0.0031251012328917705,0.0014998231539921313,0.0026139861381748774,0.0010906044410167756,0.004371774395372536,0.8621399999999999,0.9740400000000001,0.8649800000000001,0.002839999999999998,0.11190000000000003,0.002531086723129032,0.0016131955864060641,0.002412799204243924,0.0015213152204589476,0.0037767711077056412,0.009582850867278687,0.000577362312372307,0.2833021248615708,0.15834956980871515,0.03124246380289695,0.016615865541985755,0.07052775805474518,0.060549058076836325,0.14165700594154282,0.48955176698868874,0.03753580430146105,0.02493355700190359,0.3777450332094848,0.2361949960543938,0.01800971578855638,0.0037539098803936882,0.019217111193802833,0.00837947868008146,0.011180131978660367,0.0010944356546290879,0.5102040816326531,0.574468085106383,0.6444444444444445,0.574468085106383,1.0,0.6086956521739131,0.6444444444444445,0.6444444444444445,0.6086956521739131,0.5416666666666666,9,covertype,vertical,0.2,0.2,5,2.0,0.75,10,Cover.Type,Wilderness.Area
5,50000,1.0,37,1.5672,0.8553951831352377,0.8828544864157426,0.8553296799272101,-6.550320802760634e-05,0.02745930328050501,0.004587531184129458,0.003689936854316759,0.004189062795011607,0.001053407671588476,0.0021098869423338816,0.8553951831352379,0.8828544864157427,0.8553296799272101,-6.550320802769515e-05,0.02745930328050501,0.004587531184129442,0.0036899368543167423,0.004189062795011661,0.001053407671588463,0.002109886942333887,0.86012,0.8865000000000002,0.85976,-0.00035999999999996034,0.02638000000000007,0.004598869426282942,0.003458901559744075,0.0042683017700251595,0.0008212186067059085,0.002004395170618802,0.03971465655532356,0.001524618324949805,0.04123332567949747,0.0013528636904166227,0.062485330014642106,0.017329936598898883,0.2452784764402184,0.17649884709173302,0.12318181250590614,0.07808668039982315,0.2602486337917123,0.6501693076310368,0.09459715143788171,0.053577649100138285,0.04033836138644122,0.003077760033216328,0.03923214932979891,0.0017755252752365217,0.05369010285857834,0.016606811854550485,0.574468085106383,0.48,0.574468085106383,0.574468085106383,0.6086956521739131,1.0,0.6086956521739131,0.5416666666666666,0.5416666666666666,0.574468085106383,9,covertype,vertical,0.2,0.2,5,2.0,0.75,10,Cover.Type,Wilderness.Area
6,50000,1.0,37,1.5672,0.8449858434857875,0.8776169020437001,0.8440357536714386,-0.0009500898143489644,0.032631058557912596,0.0030708072316374554,0.0020825067712051497,0.0027621500101560827,0.000718167063285851,0.001995330566126984,0.8449858434857873,0.8776169020437001,0.8440357536714386,-0.0009500898143488756,0.03263105855791271,0.003070807231637522,0.0020825067712051497,0.002762150010156087,0.0007181670632859098,0.001995330566127074,0.84956,0.8818999999999999,0.8482400000000002,-0.0013199999999999878,0.032339999999999945,0.002621907702418231,0.0014899664425751353,0.0020421557237390105,0.0008352245207128286,0.0019975985582694113,0.04264860411654817,0.002120993839136127,0.06472433577789642,0.019902621501727794,0.03983598173318306,0.0020133181068322193,0.08450189121695043,0.04610431946138785,0.30676023346864356,0.18909567217279516,0.1036459453418164,0.06477070006589879,0.21748918262871691,0.657540703943429,0.0487431375861891,0.004704261584542441,0.039330640799529894,0.001061839109525464,0.05232004733052612,0.012685570214725087,0.5102040816326531,0.5416666666666666,0.6444444444444445,0.574468085106383,0.6444444444444445,0.6086956521739131,1.0,0.574468085106383,0.5102040816326531,0.6444444444444445,9,covertype,vertical,0.2,0.2,5,2.0,0.75,10,Cover.Type,Wilderness.Area
7,50000,1.0,37,1.5672,0.8470906799037461,0.9922964642606675,0.8591497227356747,0.012059042831928535,0.1452057843569214,0.002986858206921478,0.0007275003130448358,0.005200163578387604,0.0031742416663148878,0.0027533569483978813,0.8470906799037461,0.9922964642606675,0.8591497227356746,0.012059042831928535,0.14520578435692144,0.002986858206921467,0.0007275003130448674,0.00520016357838758,0.0031742416663148123,0.0027533569483978487,0.85396,0.99282,0.86464,0.01068,0.13886,0.0026302851556437765,0.0006337191807101911,0.004946352191261773,0.0034752841610435356,0.0024638181751095384,0.042241280933980475,0.03528053774718632,0.49334530183311553,0.3217717668090096,0.23719714563711683,0.15389321954066085,0.009843713796024058,0.006077566356694244,0.0039586946227137,0.00034695047857075535,0.004609792634083326,0.00030079515260734074,0.004712933829072134,0.0003163102296072588,0.1058425720310282,0.39956189613304777,0.06124852683784654,0.058108357963102986,0.03700003784501908,0.02434259958951309,0.574468085106383,0.574468085106383,0.6818181818181818,0.6086956521739131,0.6444444444444445,0.5416666666666666,0.574468085106383,1.0,0.6086956521739131,0.574468085106383,9,covertype,vertical,0.2,0.2,5,2.0,0.75,10,Cover.Type,Wilderness.Area
8,50000,1.0,37,1.5672,0.8312890575098614,0.9698528817500893,0.8433331421465239,0.012044084636662533,0.138563824240228,0.0013201759714432677,0.0005778196171300162,0.003857264818904286,0.0037974224685641523,0.001731926029403694,0.8312890575098614,0.9698528817500893,0.8433331421465239,0.012044084636662466,0.13856382424022795,0.0013201759714432677,0.0005778196171299554,0.0038572648189042916,0.0037974224685641475,0.001731926029403629,0.8391399999999999,0.97072,0.8504799999999999,0.011339999999999994,0.13158,0.0011603447763488277,0.0004489988864128927,0.0029178073959739053,0.0029628364787817733,0.0013731715115017612,0.4132389521776362,0.26941368033286717,0.18331493349305406,0.12061263211395126,0.12426529193885887,0.07623863190850158,0.010699898596653065,0.001202719213617726,0.014129234057466479,0.0027158383883385583,0.010241530609014277,0.0004621205283049996,0.010742268933487835,0.00048523002950983036,0.059482057022471765,0.017660753491091242,0.06767430973405901,0.46037682025570204,0.10621152343729832,0.05083157373811561,0.6444444444444445,0.6086956521739131,0.574468085106383,0.5102040816326531,0.6086956521739131,0.5416666666666666,0.5102040816326531,0.6086956521739131,1.0,0.6086956521739131,9,covertype,vertical,0.2,0.2,5,2.0,0.75,10,Cover.Type,Wilderness.Area
9,50000,1.0,37,1.5672,0.8227563032987545,0.9653788822871505,0.8339898753548904,0.011233572056135909,0.14262257898839587,0.0031453056457571736,0.0008784754912092447,0.003439275199913415,0.004055464098698913,0.0030769641541242097,0.8227563032987545,0.9653788822871503,0.8339898753548904,0.011233572056135909,0.14262257898839587,0.0031453056457571736,0.0008784754912092998,0.003439275199913415,0.004055464098698913,0.0030769641541241767,0.8321,0.9669799999999998,0.84162,0.009519999999999973,0.13488,0.0026653329998332373,0.0007249827584156747,0.0035929931811791794,0.004014673087562681,0.0026301330764811155,0.08534287941498662,0.049053383005440564,0.3451912994921785,0.22428661992968527,0.14387579426089117,0.08430028938279004,0.015233602726902929,0.005006870131688117,0.011528550563616425,0.0006513345989925042,0.012101695858515598,0.0007757249074657316,0.012904065133131018,0.0011988176979313005,0.10542539067777441,0.048177733089829824,0.23515906312488566,0.13746124704283602,0.03323765874711759,0.4490879802133406,0.5416666666666666,0.6444444444444445,0.574468085106383,0.574468085106383,0.5416666666666666,0.574468085106383,0.6444444444444445,0.574468085106383,0.6086956521739131,1.0,9,covertype,vertical,0.2,0.2,5,2.0,0.75,10,Cover.Type,Wilderness.Area
