island,n,n_fraction,p,y_mean,baseline_ROC AUC_mean,stack_on_validation_ROC AUC_mean,stack_on_pooled_ROC AUC_mean,stack_on_pooled_delta_ROC AUC_mean,stack_on_validation_delta_ROC AUC_mean,baseline_ROC AUC_std,stack_on_validation_ROC AUC_std,stack_on_pooled_ROC AUC_std,stack_on_pooled_delta_ROC AUC_std,stack_on_validation_delta_ROC AUC_std,baseline_Balanced Accuracy_mean,stack_on_validation_Balanced Accuracy_mean,stack_on_pooled_Balanced Accuracy_mean,stack_on_pooled_delta_Balanced Accuracy_mean,stack_on_validation_delta_Balanced Accuracy_mean,baseline_Balanced Accuracy_std,stack_on_validation_Balanced Accuracy_std,stack_on_pooled_Balanced Accuracy_std,stack_on_pooled_delta_Balanced Accuracy_std,stack_on_validation_delta_Balanced Accuracy_std,baseline_Accuracy_mean,stack_on_validation_Accuracy_mean,stack_on_pooled_Accuracy_mean,stack_on_pooled_delta_Accuracy_mean,stack_on_validation_delta_Accuracy_mean,baseline_Accuracy_std,stack_on_validation_Accuracy_std,stack_on_pooled_Accuracy_std,stack_on_pooled_delta_Accuracy_std,stack_on_validation_delta_Accuracy_std,imp_on_validation_0,imp_on_pooled_0,imp_on_validation_1,imp_on_pooled_1,imp_on_validation_2,imp_on_pooled_2,imp_on_validation_3,imp_on_pooled_3,imp_on_validation_4,imp_on_pooled_4,imp_on_validation_5,imp_on_pooled_5,imp_on_validation_6,imp_on_pooled_6,imp_on_validation_7,imp_on_pooled_7,imp_on_validation_8,imp_on_pooled_8,imp_on_validation_9,imp_on_pooled_9,jaccard_0,jaccard_1,jaccard_2,jaccard_3,jaccard_4,jaccard_5,jaccard_6,jaccard_7,jaccard_8,jaccard_9,random_state,data,partitioning_method,val_size,test_size,n_bootstraps,eps,prop_cols,c_clients,target_col,natural_col
0,95816,1.0,28,0.21253235367788262,0.800969113753516,0.7954711756614993,0.8031055593122162,0.0021364455587001173,-0.005497938092016752,0.0038142815604769722,0.004504376497471943,0.004035873502984645,0.0006429230878370781,0.002600618696538751,0.8009691137535159,0.7954711756614993,0.8031055593122162,0.00213644555870014,-0.00549793809201673,0.0038142815604769557,0.004504376497471943,0.0040358735029846545,0.0006429230878370261,0.002600618696538784,0.8683782091421415,0.8734397829263202,0.8650803590064704,-0.0032978501356710323,0.005061573784178685,0.001935520625329871,0.0018879491659372033,0.0017493071876232005,0.0003666075573001618,0.0010855690773488435,0.31794669982150797,0.6785322975276954,0.0480409436090218,0.006035086589262743,0.055235416746661145,0.008490416715587996,0.03179712353760447,0.0044280901880471265,0.15201374395806763,0.0851866306127835,0.05250089413401428,0.007095074508215537,0.11021117942229645,0.06406617763908759,0.1747165523336089,0.13405956134773117,0.03989469033830892,0.005241389372058063,0.017642756098908502,0.00686527549953114,1.0,0.2,0.2,0.2,0.5,0.38461538461538464,0.38461538461538464,0.5,0.2,0.2,5,vehicle-loan-default,vertical,0.2,0.2,5,4.0,0.5,10,loan.default,branch.id
1,95816,1.0,10,0.21253235367788262,0.5019991786305725,0.5115363651202672,0.5014659230035224,-0.0005332556270500666,0.00953718648969475,0.0008517551043695329,0.0013909492207790626,0.0014973287366002181,0.0010975228601558496,0.0012925573553112168,0.5019991786305725,0.5115363651202672,0.5014659230035224,-0.0005332556270500666,0.009537186489694727,0.0008517551043695381,0.0013909492207790626,0.0014973287366002177,0.0010975228601558496,0.0012925573553111754,0.7570757670632435,0.7684825714882072,0.7494886245042789,-0.007587142558964732,0.011406804424963491,0.0010045926154129661,0.0008925268943112311,0.0014192511673976312,0.0008261121864814552,0.0012038367388084337,0.12456457133628407,0.018867644107143804,0.14197273077434133,0.8215826627179876,0.11505410981313466,0.02306569443932057,0.09767994737460274,0.015333121948017234,0.06607852518849935,0.030435278359010526,0.14638102227105904,0.029342173149187682,0.03056717311129615,0.006134910789484842,0.036950897414025276,0.011623480673435691,0.10868389716695999,0.019523379733446946,0.13206712554979744,0.024091654082965215,0.2,1.0,0.6363636363636364,0.38461538461538464,0.2,0.5,0.2857142857142857,0.2,0.38461538461538464,0.5,5,vehicle-loan-default,vertical,0.2,0.2,5,4.0,0.5,10,loan.default,branch.id
2,95816,1.0,29,0.21253235367788262,0.5200209017580765,0.7770329222782231,0.5257839017481685,0.0057629999900920435,0.2570120205201465,0.002045474239676055,0.0009023072229312957,0.0016977943310938254,0.0006863053340139036,0.001958686764447726,0.5200209017580765,0.7770329222782228,0.5257839017481685,0.0057629999900920435,0.2570120205201465,0.002045474239676055,0.0009023072229312977,0.0016977943310938254,0.0006863053340139036,0.001958686764447788,0.7460759757879358,0.8802546441243999,0.7370277603840535,-0.009048215403882297,0.13417866833646425,0.001877188236660152,0.0010650073871266035,0.0020756303750269793,0.0010366076010719474,0.0026859064504655347,0.06251706468844039,0.0033493441357617783,0.27843135102823957,0.07877556972928887,0.06983761231843098,0.8025633929305295,0.06586570565809222,0.004314163305524291,0.030588888774701534,0.002104884836021327,0.05660161741180475,0.0032733752259083556,0.0665604337855114,0.006542997178246959,0.027156585012635372,0.0015058225249835692,0.3034120820098591,0.09614092190334185,0.03902865931228465,0.0014295282303935415,0.2,0.6363636363636364,1.0,0.38461538461538464,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.125,0.38461538461538464,0.2857142857142857,5,vehicle-loan-default,vertical,0.2,0.2,5,4.0,0.5,10,loan.default,branch.id
3,95816,1.0,10,0.21253235367788262,0.5099179748270103,0.5291449306078194,0.5137971891061157,0.003879214279105492,0.01922695578080913,0.001513397316939596,0.0027809622731113253,0.0020489286745072107,0.0010886254469497268,0.002242979520928872,0.5099179748270103,0.5291449306078194,0.5137971891061157,0.003879214279105492,0.01922695578080915,0.0015133973169396218,0.0027809622731113028,0.002048928674507194,0.0010886254469497387,0.0022429795209288434,0.7705072010018785,0.7879148403256104,0.7589438530578168,-0.011563347944061752,0.017407639323732037,0.001505858608676905,0.0015901479402831067,0.00280608594251785,0.0015118498728792504,0.0015548238419088852,0.07448806376434196,0.0006626425295797797,0.08524353909609743,0.0009235105410487258,0.11814686381157999,0.005617598450722492,0.12393990959464132,0.9755681316787669,0.031036542398657364,0.00040021095911409394,0.08312629416222007,0.000842748277568141,0.12189267143147256,0.0012280497116784986,0.1246043923216579,0.0016637253459869442,0.13880137148521746,0.010558516745523978,0.09872035193411405,0.0025348657600103206,0.2,0.38461538461538464,0.38461538461538464,1.0,0.058823529411764705,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.38461538461538464,0.5,5,vehicle-loan-default,vertical,0.2,0.2,5,4.0,0.5,10,loan.default,branch.id
4,95816,1.0,28,0.21253235367788262,0.725489098031562,0.7578281447409572,0.7273045837981391,0.0018154857665769741,0.03233904670939507,0.004462265502505121,0.0024675267216024517,0.0044897569765544295,0.00036883358549516206,0.00405198898084829,0.725489098031562,0.7578281447409572,0.727304583798139,0.0018154857665769076,0.032339046709395046,0.004462265502505112,0.002467526721602471,0.004489756976554407,0.00036883358549509403,0.004051988980848302,0.8363702776038405,0.8560217073679816,0.8338655812982676,-0.002504696305572951,0.019651429764141116,0.0019722550675658167,0.001243796027170914,0.001977769716142789,0.0006218104408167799,0.0012569490383546197,0.21565185075970755,0.11653961774952634,0.04596429209050612,0.0015545352854547658,0.04566374050309939,0.004396655770546174,0.07533936245296977,0.004501625353411218,0.22194431216910865,0.7487170383156627,0.03877867554839861,0.0020157680732117217,0.08277773438651015,0.03644701832569165,0.1976140915745704,0.078386275960718,0.03519010215828316,0.0029547595676961726,0.04107583835684619,0.004486705598081373,0.5,0.2,0.2857142857142857,0.058823529411764705,1.0,0.2857142857142857,0.2857142857142857,0.38461538461538464,0.2,0.125,5,vehicle-loan-default,vertical,0.2,0.2,5,4.0,0.5,10,loan.default,branch.id
5,95816,1.0,9,0.21253235367788262,0.5037745574385353,0.5022417173769743,0.5041841277085476,0.0004095702700124271,-0.0015328400615609362,0.0011366239685382533,0.0018135081089583555,0.0009032493370850198,0.0005361701708060288,0.0020690305172651165,0.5037745574385353,0.5022417173769743,0.5041841277085476,0.0004095702700124493,-0.0015328400615609139,0.0011366239685382806,0.0018135081089583555,0.0009032493370850198,0.0005361701708060593,0.0020690305172651547,0.7657900229597161,0.7668023377165518,0.7614485493633898,-0.00434147359632644,0.0010123147568357194,0.0006989940325460351,0.0017466278788833452,0.0009131556190451913,0.0007011720739820796,0.0015901479402830848,0.11482764630375195,0.029537439368821923,0.15968411881940234,0.036855569819671016,0.1102700662194459,0.03328934416725368,0.07656661868361385,0.01839928866518884,0.056369198697246936,0.02879102938298893,0.15550569196543815,0.7645687346915401,0.033922269151780274,0.0130682528148272,0.022565431268363308,0.006809146706849368,0.12713930770139936,0.030056084212931912,0.14314965118955786,0.03862511016992694,0.38461538461538464,0.5,0.2857142857142857,0.2857142857142857,0.2857142857142857,1.0,0.38461538461538464,0.2857142857142857,0.6363636363636364,0.5,5,vehicle-loan-default,vertical,0.2,0.2,5,4.0,0.5,10,loan.default,branch.id
6,95816,1.0,28,0.21253235367788262,0.8330933868209922,0.8407595296774166,0.833046663157823,-4.672366316900156e-05,0.007666142856424663,0.002086468135966521,0.003116721101020722,0.0015872842092597582,0.0007978496768113386,0.0023632812111872045,0.833093386820992,0.8407595296774169,0.8330466631578229,-4.6723663169023764e-05,0.007666142856424729,0.002086468135966476,0.003116721101020751,0.0015872842092597363,0.0007978496768113375,0.002363281211187279,0.8987580880818202,0.9091943226883741,0.8967647672719684,-0.0019933208098518174,0.01043623460655394,0.0008677777710702471,0.0006964965023361968,0.0005982429825909738,0.0004741313584471014,0.0011972139761803632,0.15194463725870336,0.10223328870663002,0.014653047754830683,0.004039362256021612,0.05649648379018416,0.003313856336854116,0.04944049306953198,0.002713649359045618,0.11154582936192863,0.055004697452119576,0.02463230777773567,0.010638502916275067,0.3947790606442728,0.7389467346217454,0.11213899712203926,0.06784744974861934,0.06076719415875649,0.003787045095923856,0.023601949062016927,0.011475413506765467,0.38461538461538464,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.38461538461538464,1.0,0.5,0.38461538461538464,0.2857142857142857,5,vehicle-loan-default,vertical,0.2,0.2,5,4.0,0.5,10,loan.default,branch.id
7,95816,1.0,28,0.21253235367788262,0.8000416606721255,0.8259208319027916,0.7984093406457979,-0.0016323200263275606,0.025879171230666208,0.006202423146139071,0.0025021049912855105,0.0069934559242736455,0.0011121438685188203,0.004410734477871977,0.8000416606721255,0.8259208319027916,0.7984093406457978,-0.001632320026327605,0.025879171230666208,0.006202423146139061,0.0025021049912854897,0.0069934559242736775,0.001112143868518856,0.004410734477872018,0.8705593821749114,0.8875182634105615,0.8687226048841579,-0.0018367772907535106,0.016958881235650147,0.0038450974769972616,0.0007993092940458084,0.004082475701406037,0.0005074199866893669,0.0035071028118276015,0.19807476483289138,0.1347613554376585,0.02519975485676575,0.007983167028914443,0.03339806428107822,0.004740054280269313,0.08406491080533812,0.004317548396800715,0.16021172670390754,0.05265485147823655,0.010907323502867106,0.00169538238641504,0.0908531144239497,0.03587420330814766,0.36503284287720533,0.7493705445897458,0.00686947013643391,0.0009902998297183089,0.025388027579562895,0.007612593264093694,0.5,0.2,0.125,0.2857142857142857,0.38461538461538464,0.2857142857142857,0.5,1.0,0.2,0.2857142857142857,5,vehicle-loan-default,vertical,0.2,0.2,5,4.0,0.5,10,loan.default,branch.id
8,95816,1.0,9,0.21253235367788262,0.5137302606596014,0.5138790787562411,0.5157735175730611,0.00204325691345979,0.00014881809663978008,0.0018363515543333368,0.0010899940865045843,0.001829720527319446,0.0004177836978874281,0.001563976213870438,0.5137302606596014,0.5138790787562411,0.5157735175730611,0.0020432569134597677,0.00014881809663978008,0.0018363515543333678,0.0010899940865046185,0.0018297205273194869,0.00041778369788745043,0.0015639762138704404,0.7373825923606762,0.7681068670423711,0.7249321644750575,-0.012450427885618853,0.030724274681694873,0.0015603479574200169,0.0014736909295014757,0.0011823843905880754,0.0008094643886313887,0.0009538741266762362,0.07813311602712927,0.003718630849466429,0.10257984873967227,0.00487094315633802,0.12740916925962678,0.012935689556161412,0.1271344131796706,0.009074717349882827,0.03156536093977048,0.0018733986756445046,0.11298251313386601,0.008405562583257423,0.15687539114891616,0.009737876286793064,0.012945148078391033,0.0007344528837270315,0.17684862225261838,0.9452995036448592,0.07352641724033904,0.00334922501387014,0.2,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.2,0.6363636363636364,0.38461538461538464,0.2,1.0,0.38461538461538464,5,vehicle-loan-default,vertical,0.2,0.2,5,4.0,0.5,10,loan.default,branch.id
9,95816,1.0,10,0.21253235367788262,0.5028400532635768,0.5043639680138057,0.502886526380274,4.647311669714327e-05,0.0015239147502288607,0.0012147213565771257,0.001201988948058073,0.0010498714863956232,0.0004455195785827839,0.0014256583949484494,0.5028400532635768,0.5043639680138057,0.502886526380274,4.647311669709886e-05,0.0015239147502288607,0.0012147213565771257,0.0012019889480580329,0.0010498714863956008,0.0004455195785827677,0.001425658394948414,0.7677729075349614,0.7736171989146315,0.763921936965143,-0.0038509705698183795,0.005844291379670197,0.0012560822366251643,0.001661493125646892,0.0013468000183678216,0.0007671874744098921,0.0013506761746550822,0.0354225011998117,0.00882018807434943,0.14001745737293822,0.029474024051651688,0.1047465825710812,0.02901859504848136,0.13112137228971107,0.023955847179941515,0.052901847913651726,0.027342883880739383,0.135129987071348,0.02458148691731902,0.034488664210775996,0.00812812054318372,0.047758511353311696,0.012216354993139462,0.1391740359195181,0.03194182850792957,0.17923904009785235,0.8045206708032648,0.2,0.5,0.2857142857142857,0.5,0.125,0.5,0.2857142857142857,0.2857142857142857,0.38461538461538464,1.0,5,vehicle-loan-default,vertical,0.2,0.2,5,4.0,0.5,10,loan.default,branch.id
