island,n,n_fraction,p,y_mean,baseline_ROC AUC_mean,stack_on_validation_ROC AUC_mean,stack_on_pooled_ROC AUC_mean,stack_on_pooled_delta_ROC AUC_mean,stack_on_validation_delta_ROC AUC_mean,baseline_ROC AUC_std,stack_on_validation_ROC AUC_std,stack_on_pooled_ROC AUC_std,stack_on_pooled_delta_ROC AUC_std,stack_on_validation_delta_ROC AUC_std,baseline_Balanced Accuracy_mean,stack_on_validation_Balanced Accuracy_mean,stack_on_pooled_Balanced Accuracy_mean,stack_on_pooled_delta_Balanced Accuracy_mean,stack_on_validation_delta_Balanced Accuracy_mean,baseline_Balanced Accuracy_std,stack_on_validation_Balanced Accuracy_std,stack_on_pooled_Balanced Accuracy_std,stack_on_pooled_delta_Balanced Accuracy_std,stack_on_validation_delta_Balanced Accuracy_std,baseline_Accuracy_mean,stack_on_validation_Accuracy_mean,stack_on_pooled_Accuracy_mean,stack_on_pooled_delta_Accuracy_mean,stack_on_validation_delta_Accuracy_mean,baseline_Accuracy_std,stack_on_validation_Accuracy_std,stack_on_pooled_Accuracy_std,stack_on_pooled_delta_Accuracy_std,stack_on_validation_delta_Accuracy_std,imp_on_validation_0,imp_on_pooled_0,imp_on_validation_1,imp_on_pooled_1,imp_on_validation_2,imp_on_pooled_2,imp_on_validation_3,imp_on_pooled_3,imp_on_validation_4,imp_on_pooled_4,imp_on_validation_5,imp_on_pooled_5,imp_on_validation_6,imp_on_pooled_6,imp_on_validation_7,imp_on_pooled_7,imp_on_validation_8,imp_on_pooled_8,imp_on_validation_9,imp_on_pooled_9,jaccard_0,jaccard_1,jaccard_2,jaccard_3,jaccard_4,jaccard_5,jaccard_6,jaccard_7,jaccard_8,jaccard_9,random_state,data,partitioning_method,val_size,test_size,n_bootstraps,eps,prop_cols,c_clients,target_col,natural_col
0,46643,1.0,38,0.24183693158673328,0.7279985859220911,0.7257506319607177,0.72822558791649,0.0002270019943988899,-0.0022479539613733833,0.0022970904973453137,0.004115251905460084,0.001804851967139731,0.0005259460471260604,0.004131982837081026,0.7279985859220911,0.7257506319607177,0.7282255879164898,0.0002270019943988899,-0.002247953961373428,0.0022970904973452625,0.004115251905460002,0.0018048519671397365,0.0005259460471260237,0.004131982837080924,0.8234323078572194,0.8183299389002036,0.8224032586558045,-0.0010290492014149333,-0.005102368957015768,0.0008797635128602661,0.00219721350203777,0.0008952990896268237,0.0002844141743256773,0.0019182389073441996,0.2722710204330414,0.5019318995743132,0.0398008720197231,0.014235797916244542,0.08980858525640734,0.06438046889028701,0.05312361374244588,0.0313484404042733,0.038044131687922186,0.01058025928479715,0.20195565579961255,0.17445325100018122,0.0,0.0,0.07651061638599471,0.037097606690072955,0.177738646024241,0.14525818346231742,0.05074685865061186,0.020714092777513304,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.5,0.0,0.5,0.3333333333333333,0.3333333333333333,10,census,vertical,0.2,0.2,5,4.0,0.5,10,income,native-country
1,46643,1.0,36,0.24183693158673328,0.7028939652138338,0.7100989378246914,0.7030135953024839,0.00011963008864994684,0.007204972610857552,0.0031330201794863657,0.003786517496255764,0.003394326827969259,0.0005915320662124877,0.005322716470280017,0.7028939652138338,0.7100989378246914,0.7030135953024839,0.00011963008864994684,0.007204972610857552,0.0031330201794863657,0.0037865174962558113,0.0033943268279693095,0.0005915320662125323,0.005322716470280076,0.8275699431879087,0.8284703612391467,0.826240754636081,-0.0013291885518275982,0.0009004180512381055,0.0016916069499049028,0.0013187742737038918,0.0020259122572498602,0.0004157084238324796,0.0019230249400011886,0.0761392486150269,0.04334436003334425,0.30570479947038165,0.5719227743314634,0.07384944324338581,0.03803177079033446,0.030420760501230472,0.009253591469182317,0.03502444549966171,0.009148489860404648,0.08544914162351315,0.056213637845927214,0.12118333912122221,0.09362517958377807,0.1872346572393706,0.13986892852593996,0.04133926040324742,0.01226042798999094,0.04365490428296031,0.026330839569634612,0.3333333333333333,1.0,0.5,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.2,0.2,10,census,vertical,0.2,0.2,5,4.0,0.5,10,income,native-country
2,46643,1.0,40,0.24183693158673328,0.7280728933222231,0.737733156153708,0.7272793013186696,-0.0007935920035536004,0.009660262831484866,0.0035523838377705254,0.004868406155348065,0.0028496951808120573,0.0012201271532413503,0.0038073882205048684,0.7280728933222232,0.737733156153708,0.7272793013186696,-0.0007935920035536448,0.009660262831484823,0.0035523838377705765,0.004868406155348106,0.0028496951808120573,0.0012201271532413863,0.0038073882205048853,0.8139779183192196,0.828534676814235,0.8094329510129704,-0.0045449673062493146,0.014556758495015542,0.0023733909320352757,0.002636677120236486,0.0024662691345202323,0.0009649718027593185,0.0027732868023205475,0.06777260417501524,0.025370082475602948,0.04260787112751583,0.009430738607940982,0.19951537738889738,0.6704977984463145,0.06380870005793879,0.011669933276061827,0.09647777001494758,0.02434429984002821,0.061544507974964524,0.026868668922129,0.1649706843805197,0.09215600553465006,0.11357995798079867,0.055032838495940505,0.11020634831824105,0.06387046740514843,0.07951617858116115,0.020759166996183687,0.3333333333333333,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,10,census,vertical,0.2,0.2,5,4.0,0.5,10,income,native-country
3,46643,1.0,15,0.24183693158673328,0.6820893157778107,0.7581896381003377,0.6818979352106151,-0.00019138056719547603,0.07610032232252709,0.0040888825471865784,0.002073473008196379,0.004467600842523697,0.001080249608466667,0.004584616107395498,0.6820893157778104,0.7581896381003377,0.6818979352106151,-0.0001913805671953872,0.0761003223225271,0.004088882547186549,0.002073473008196394,0.004467600842523717,0.0010802496084666626,0.004584616107395436,0.7955193482688391,0.842662664808661,0.7920248686890342,-0.00349447957980491,0.04714331653982207,0.002236809855422427,0.0020987867082037466,0.0022386583740519376,0.0007747587522604117,0.003878773694733728,0.03516351757227224,0.014484971161002317,0.018402649289880835,0.007945043319319474,0.07186316710558051,0.025837260087157483,0.126721346552764,0.5607376484900793,0.37848029471221,0.1927324709813559,0.038950772769052996,0.015874509958312015,0.12459947534216387,0.07313721163067984,0.06934017283716415,0.034769138779057705,0.04152850843956806,0.019269077996054793,0.09495009537934329,0.055212667596981194,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.7142857142857143,0.5,0.3333333333333333,0.5,0.2,0.3333333333333333,10,census,vertical,0.2,0.2,5,4.0,0.5,10,income,native-country
4,46643,1.0,30,0.24183693158673328,0.6694499384834748,0.7880413717433091,0.6747469713013127,0.005297032817837865,0.11859143325983441,0.004114276758508046,0.0031637537427839546,0.004648837181021088,0.0025088337913425733,0.0059972836656130004,0.6694499384834748,0.7880413717433091,0.6747469713013127,0.005297032817837888,0.11859143325983437,0.004114276758508046,0.0031637537427839685,0.004648837181021124,0.0025088337913425967,0.005997283665612998,0.7841354914781864,0.8613784971593954,0.7841569300032157,2.1438525029449096e-05,0.07724300568120915,0.002372228739392947,0.002967048491024229,0.003044421525970758,0.0016500702244522435,0.004500354421909362,0.02608169746230988,0.015683927279074316,0.019019178566868238,0.012645223876370279,0.07410022277729125,0.05396678259878712,0.5181083196202548,0.27399932058499216,0.11258079372661896,0.4854502650870507,0.038288626848232116,0.023222508402437517,0.0784309249417657,0.0450932575672283,0.026405793580691513,0.01145029792895955,0.023698793296686116,0.014542084772389849,0.08328564917928147,0.06394633190271024,0.2,0.3333333333333333,0.3333333333333333,0.7142857142857143,1.0,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,10,census,vertical,0.2,0.2,5,4.0,0.5,10,income,native-country
5,46643,1.0,36,0.24183693158673328,0.7204156714726765,0.7402749492877219,0.7228219101608053,0.0024062386881288146,0.01985927781504544,0.00405072628658369,0.0015921947067332937,0.004443336992015791,0.0011773412439227374,0.0027758451334161933,0.7204156714726765,0.7402749492877219,0.7228219101608053,0.0024062386881287257,0.019859277815045307,0.00405072628658364,0.0015921947067332966,0.004443336992015801,0.0011773412439227988,0.002775845133416148,0.8235609390073962,0.83449458677243,0.8240969021331332,0.0005359631257369823,0.010933647765033805,0.002352383616566855,0.0029613114631505504,0.0024471867381500403,0.0008760989062794552,0.0008494635118945185,0.15392638786436325,0.1276232979903259,0.031239775937439474,0.012675290746151747,0.07563874542561193,0.054930976907677564,0.043456435778155764,0.02300170237043864,0.03772345339179349,0.010597054747705132,0.2333224399823151,0.46089836940896667,0.023155363135893253,0.008694039698149547,0.23004984153142521,0.16698915112926113,0.1092321481873458,0.08622529868233683,0.0622554087656567,0.04836481831898683,0.5,0.5,0.3333333333333333,0.5,0.5,1.0,0.2,0.7142857142857143,0.3333333333333333,0.2,10,census,vertical,0.2,0.2,5,4.0,0.5,10,income,native-country
6,46643,1.0,27,0.24183693158673328,0.7519896672793251,0.7421623209026836,0.7513129416330006,-0.0006767256463245496,-0.009827346376641555,0.003758418663737369,0.007173040864728609,0.0035433800311927316,0.0006383908682737452,0.005849044427715822,0.7519896672793251,0.7421623209026836,0.7513129416330006,-0.0006767256463245941,-0.009827346376641599,0.0037584186637373953,0.007173040864728596,0.0035433800311927056,0.0006383908682737437,0.005849044427715778,0.8412262836316862,0.8317718940936863,0.8401543573802123,-0.0010719262514739425,-0.009454389537999819,0.0010087503789060954,0.003283385523691998,0.0007561450139799935,0.0005590483357447231,0.0023741654110677702,0.0,0.0,0.11157082294122589,0.10389341831937608,0.17809384116832128,0.14510423860344787,0.11494753898268258,0.07588551546602584,0.056397744531600326,0.02405734804942135,0.014663082271567898,0.006588824838553326,0.300014625077252,0.46883761120337,0.026426024708863634,0.019449561226303903,0.1231727902877107,0.12195942771170656,0.07471353003077554,0.0342240545817951,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.2,1.0,0.2,0.3333333333333333,0.3333333333333333,10,census,vertical,0.2,0.2,5,4.0,0.5,10,income,native-country
7,46643,1.0,34,0.24183693158673328,0.6514328412011314,0.6523129047832482,0.6503101834165085,-0.0011226577846229712,0.0008800635821167857,0.004824528414128649,0.0027627552092284627,0.004762018356928645,0.0006036911645382872,0.004007387708584116,0.6514328412011314,0.6523129047832482,0.6503101834165085,-0.0011226577846229712,0.0008800635821167857,0.0048245284141286825,0.0027627552092284796,0.004762018356928679,0.0006036911645382872,0.004007387708584182,0.7965483974702541,0.7950905777682495,0.7949833851431022,-0.0015650123271518713,-0.0014578197020045148,0.0023834395300138694,0.0015572104017437932,0.0025408044105172728,0.00043197430977830664,0.0014165658515752353,0.08189257918818757,0.04328087745750941,0.06822057329739112,0.04711236773559294,0.13037353032195392,0.10661875896219615,0.08769718565813321,0.057328738475078335,0.07192826651069752,0.02999803150261186,0.22663649580514064,0.16491825306726465,0.03594087722880006,0.015138522086173759,0.2276836232647052,0.5105418480855664,0.043175923241057,0.014984824475375316,0.026450945483933785,0.010077778152631046,0.5,0.5,0.3333333333333333,0.5,0.5,0.7142857142857143,0.2,1.0,0.2,0.2,10,census,vertical,0.2,0.2,5,4.0,0.5,10,income,native-country
8,46643,1.0,54,0.24183693158673328,0.7273798673007833,0.7147927940936115,0.7269522911020132,-0.00042757619877007433,-0.012587073207171806,0.006696056390307813,0.00869272911433821,0.006965006905766351,0.0003696561649277238,0.00894079793470187,0.7273798673007832,0.7147927940936115,0.7269522911020132,-0.00042757619877007433,-0.012587073207171806,0.00669605639030783,0.008692729114338235,0.006965006905766369,0.0003696561649277238,0.008940797934701912,0.8264765784114052,0.8176439060992603,0.8252331439596956,-0.001243434451709735,-0.00883267231214493,0.003690541054248773,0.0027840382601775843,0.003916625489263745,0.00038109955696495585,0.001582099237002472,0.1280747078529491,0.09755710590267107,0.06448069138969592,0.046141162972906075,0.15579708122464522,0.14559386654597856,0.02755613575155472,0.01099509442143821,0.039457190750531286,0.02202639600897334,0.12569124225388167,0.11174412742852276,0.0717656048632914,0.0543802756826676,0.03257987689879545,0.019870090021699545,0.3087334757202564,0.47402228774833627,0.04586399329439906,0.017669593266806605,0.3333333333333333,0.2,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,1.0,0.3333333333333333,10,census,vertical,0.2,0.2,5,4.0,0.5,10,income,native-country
9,46643,1.0,31,0.24183693158673328,0.721129027527517,0.7175989152636186,0.7195157792143332,-0.0016132483131837461,-0.0035301122638983886,0.005013718866592342,0.006253819328500532,0.005226954148445295,0.0005570468334079189,0.0027066299915743854,0.721129027527517,0.7175989152636186,0.7195157792143332,-0.0016132483131838127,-0.0035301122638983886,0.005013718866592342,0.006253819328500532,0.005226954148445287,0.0005570468334079428,0.0027066299915743854,0.8068817665344625,0.8085325329617321,0.8021009754528888,-0.004780791081573565,0.001650766427269823,0.002189040329873517,0.0015450618713025916,0.0019828028092651966,0.0005145246007074333,0.002299625349853221,0.0812493436195368,0.04647955810304285,0.034693797988547735,0.009783658199990391,0.08363978037116318,0.03389173023759827,0.14789735448510685,0.0852849124547693,0.08514573424645785,0.030177653272911033,0.025645647251545223,0.011451041164455817,0.1328074503560469,0.06464824431616148,0.017688575256903937,0.008228010691356227,0.21090981281642424,0.130680235806587,0.18032250360826724,0.5793749557531277,0.3333333333333333,0.2,0.2,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,0.2,0.3333333333333333,1.0,10,census,vertical,0.2,0.2,5,4.0,0.5,10,income,native-country
