island,n,n_fraction,p,y_mean,baseline_ROC AUC_mean,stack_on_validation_ROC AUC_mean,stack_on_pooled_ROC AUC_mean,stack_on_pooled_delta_ROC AUC_mean,stack_on_validation_delta_ROC AUC_mean,baseline_ROC AUC_std,stack_on_validation_ROC AUC_std,stack_on_pooled_ROC AUC_std,stack_on_pooled_delta_ROC AUC_std,stack_on_validation_delta_ROC AUC_std,baseline_Balanced Accuracy_mean,stack_on_validation_Balanced Accuracy_mean,stack_on_pooled_Balanced Accuracy_mean,stack_on_pooled_delta_Balanced Accuracy_mean,stack_on_validation_delta_Balanced Accuracy_mean,baseline_Balanced Accuracy_std,stack_on_validation_Balanced Accuracy_std,stack_on_pooled_Balanced Accuracy_std,stack_on_pooled_delta_Balanced Accuracy_std,stack_on_validation_delta_Balanced Accuracy_std,baseline_Accuracy_mean,stack_on_validation_Accuracy_mean,stack_on_pooled_Accuracy_mean,stack_on_pooled_delta_Accuracy_mean,stack_on_validation_delta_Accuracy_mean,baseline_Accuracy_std,stack_on_validation_Accuracy_std,stack_on_pooled_Accuracy_std,stack_on_pooled_delta_Accuracy_std,stack_on_validation_delta_Accuracy_std,imp_on_validation_0,imp_on_pooled_0,imp_on_validation_1,imp_on_pooled_1,imp_on_validation_2,imp_on_pooled_2,imp_on_validation_3,imp_on_pooled_3,imp_on_validation_4,imp_on_pooled_4,imp_on_validation_5,imp_on_pooled_5,imp_on_validation_6,imp_on_pooled_6,imp_on_validation_7,imp_on_pooled_7,imp_on_validation_8,imp_on_pooled_8,imp_on_validation_9,imp_on_pooled_9,jaccard_0,jaccard_1,jaccard_2,jaccard_3,jaccard_4,jaccard_5,jaccard_6,jaccard_7,jaccard_8,jaccard_9,random_state,data,partitioning_method,val_size,test_size,n_bootstraps,eps,prop_cols,c_clients,target_col,natural_col
0,46643,1.0,40,0.24183693158673328,0.7322193239599596,0.7291440993268778,0.7298933964241201,-0.0023259275358395335,-0.0030752246330817854,0.009228522819488234,0.005504460642801315,0.009719189831962727,0.0016742770294062923,0.0090169232102576,0.7322193239599596,0.7291440993268778,0.7298933964241201,-0.002325927535839556,-0.0030752246330817633,0.009228522819488234,0.005504460642801314,0.009719189831962755,0.0016742770294063106,0.009016923210257667,0.8150927216207524,0.8082323936113195,0.8110622789152107,-0.004030442705541848,-0.006860328009432948,0.005701196746007403,0.002830372501158024,0.006027085867359175,0.0013986070472976574,0.004849563061538871,0.4443632254566495,0.607521476895903,0.2225477521297463,0.1641253606897914,0.05632019672152113,0.04569645064191037,0.014854262640075899,0.010752218767314569,0.04136355976329848,0.027575859399640558,0.10781030522435868,0.08287396362315788,0.058818327456339636,0.03693625046075527,0.017986170862599606,0.010341943333828865,0.023553389991722608,0.008711879100089984,0.012382809753688195,0.005464597087608123,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.2,0.2,9,census,vertical,0.2,0.2,5,4.0,0.5,10,income,native-country
1,46643,1.0,49,0.24183693158673328,0.7439074574874185,0.747904496221271,0.7448077570984655,0.0009002996110470729,0.003997038733852531,0.007409625958791563,0.006815399516235,0.00675452810442802,0.0007427393832276856,0.004023507791035256,0.7439074574874185,0.7479044962212708,0.7447936188261624,0.0008861613387439737,0.0039970387338524645,0.007409625958791561,0.006815399516235002,0.006762700711642277,0.0007346947963060213,0.004023507791035257,0.833594168721192,0.8336584842962804,0.8330367670704255,-0.0005574016507664536,6.43155750884139e-05,0.005420853040378723,0.004395368207618819,0.00486026067491976,0.0006621693734153636,0.0018286948750893758,0.15213605503209213,0.12732929845465132,0.2547519432653612,0.4425847006564906,0.07149153572495118,0.04394169100534354,0.03378997228191401,0.017661851707854295,0.039474357008093555,0.022235422074341128,0.1516265715050071,0.13009512239657298,0.21517368904057274,0.17088789996939302,0.03760111268071799,0.030057650791567726,0.02211052790293718,0.006819406626506884,0.021844235558352815,0.008386956317278597,0.5,1.0,0.5,0.5,0.3333333333333333,0.5,0.7142857142857143,0.3333333333333333,0.2,0.2,9,census,vertical,0.2,0.2,5,4.0,0.5,10,income,native-country
2,46643,1.0,48,0.24183693158673328,0.7261778446755367,0.7573536939495213,0.7254904401214086,-0.0006874045541280349,0.031175849273984667,0.006063243398440998,0.009035392931419195,0.005964057860576898,0.0011671960580956567,0.00430614541881511,0.7261778446755367,0.7573536939495213,0.7254904401214086,-0.0006874045541280571,0.03117584927398469,0.006063243398440977,0.009035392931419197,0.005964057860576882,0.001167196058095717,0.004306145418815064,0.8185657626755279,0.8346660949726659,0.8163790331225211,-0.002186729553006761,0.016100332297137986,0.004796004571341436,0.0051642376479723905,0.004790922786964031,0.0005532634966476536,0.002994801575404846,0.05638783832337678,0.04004107345838893,0.18541278447763263,0.1333279342299633,0.10494735018878365,0.40770810479796615,0.050645351778663236,0.02374555345642492,0.3051471037716527,0.2472294768246258,0.047718733696986024,0.02609451012294688,0.04536178912121074,0.013918428303481247,0.12541863178206414,0.08531448975879068,0.040490192872860424,0.011628474795646684,0.03847022398676965,0.010991954251765352,0.5,0.5,1.0,0.5,0.5,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,9,census,vertical,0.2,0.2,5,4.0,0.5,10,income,native-country
3,46643,1.0,30,0.24183693158673328,0.6596503672942655,0.6600600763767519,0.6594612303004233,-0.0001891369938423093,0.00040970908248634253,0.004868140237278618,0.0049866563938171,0.005040341769231327,0.0004001735546714165,0.006361293634007195,0.6596503672942655,0.6600600763767519,0.6594612303004233,-0.0001891369938422871,0.0004097090824863203,0.004868140237278553,0.0049866563938171385,0.005040341769231298,0.0004001735546713962,0.006361293634007168,0.8018222746275058,0.7980490942223175,0.800986172151356,-0.000836102476149625,-0.0037731804051881037,0.0033483928996747804,0.0024245445852926375,0.003173046555955174,0.0005398082672103444,0.00200584871102429,0.05207656893948091,0.03887617981019294,0.11206218131758594,0.11194479806951836,0.07404354395664552,0.030088013401347063,0.23906614163033318,0.4860168937860898,0.048016710234291014,0.01634549800673927,0.04635232421073629,0.02152537216230842,0.06959954821457244,0.04014807966479937,0.09634426482858502,0.0693949359902176,0.15810474565430713,0.1255032844600084,0.10433397101346262,0.06015694464877872,0.3333333333333333,0.5,0.5,1.0,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,9,census,vertical,0.2,0.2,5,4.0,0.5,10,income,native-country
4,46643,1.0,44,0.24183693158673328,0.7585576279989933,0.7828575704431897,0.7584395771854409,-0.00011805081355233948,0.02429994244419644,0.008809159989121339,0.007194977607899988,0.008668177251504476,0.0006048459487134646,0.0025518988132536783,0.7585576279989933,0.7828575704431897,0.7584395771854411,-0.00011805081355222846,0.024299942444196466,0.008809159989121301,0.0071949776078999795,0.00866817725150454,0.0006048459487134497,0.0025518988132536427,0.8425340336584842,0.8547539929252868,0.8411190910065388,-0.0014149426519455498,0.012219959266802439,0.006327452730944689,0.0049480747401656165,0.006292271009658188,0.00037989163140032627,0.002259705965149763,0.05801169507691466,0.03903240947417606,0.07566679336499318,0.054110425483296455,0.17914713277209665,0.13110287844382457,0.030086376950650993,0.00832291476555808,0.17628378675664264,0.45581027459533896,0.10599221681493076,0.08288130561913046,0.027749753976585995,0.009268099348895893,0.2760550548096701,0.19164049655251564,0.03587280041913898,0.008791256880951346,0.03513438905837608,0.01903993883631232,0.3333333333333333,0.3333333333333333,0.5,0.2,1.0,0.3333333333333333,0.3333333333333333,0.7142857142857143,0.3333333333333333,0.2,9,census,vertical,0.2,0.2,5,4.0,0.5,10,income,native-country
5,46643,1.0,40,0.24183693158673328,0.7618318162265252,0.7672186546481325,0.7620828770983051,0.00025106087177988455,0.005386838421607321,0.007806539163057717,0.009701188118193283,0.008017599655090043,0.0004247091338108998,0.002616441014410296,0.7618318162265252,0.7672186546481324,0.7620828770983051,0.00025106087177992895,0.0053868384216072766,0.007806539163057706,0.00970118811819331,0.00801759965509003,0.0004247091338109071,0.002616441014410377,0.8561046200021437,0.8558044806517312,0.855890234751849,-0.0002143852502947574,-0.0003001393504126648,0.004964581041820276,0.006640892413361865,0.0050353614436481715,0.0002444367938898374,0.0026495449739500376,0.09655762289644475,0.09040356007742317,0.1470829498481499,0.133021535392693,0.04075983279698612,0.030002174223361544,0.01735842253058932,0.006824004858229787,0.1946485510063013,0.19410403648884633,0.273866826830799,0.3651125290712315,0.09243261969573342,0.07645734453038049,0.03107878355599495,0.02257230767667289,0.009537991674277463,0.006870055693301037,0.09667639916472369,0.07463245198786038,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.5,0.3333333333333333,0.09090909090909091,0.5,9,census,vertical,0.2,0.2,5,4.0,0.5,10,income,native-country
6,46643,1.0,55,0.24183693158673328,0.7347147540893199,0.7401803243881188,0.7351943335609495,0.0004795794716296209,0.005465570298798794,0.00933947646280142,0.009145441810724525,0.008743053763874319,0.0008281192198594698,0.004686906349810348,0.7347147540893197,0.7401803243881186,0.7351943335609495,0.0004795794716296875,0.005465570298798838,0.00933947646280146,0.009145441810724509,0.008743053763874319,0.0008281192198595235,0.004686906349810371,0.827848644013292,0.8267981562868474,0.8272483653124665,-0.0006002787008253741,-0.0010504877264444269,0.007047701122518779,0.005775444739210171,0.006777626176233203,0.0003987796170594753,0.002934338153452079,0.1140027966418943,0.10132559280087214,0.3554051420290479,0.2507676434975836,0.05934152302702691,0.0410444456637654,0.023880875225578385,0.011078171132842013,0.02520552501429817,0.008021287835115373,0.16033093271094545,0.12957214011893264,0.16959943792383236,0.39446807164100506,0.0316558095651421,0.029078389212848943,0.038763280776332155,0.02598011133626508,0.02181467708590229,0.00866414676076965,0.3333333333333333,0.7142857142857143,0.5,0.3333333333333333,0.3333333333333333,0.5,1.0,0.3333333333333333,0.3333333333333333,0.2,9,census,vertical,0.2,0.2,5,4.0,0.5,10,income,native-country
7,46643,1.0,31,0.24183693158673328,0.7446164893366344,0.7584746471197532,0.7447659125753414,0.00014942323870716922,0.013858157783118896,0.009178328658605628,0.014414967933162947,0.009091366692439028,0.00047818322233749995,0.007133670328359816,0.7446164893366343,0.7584746471197532,0.7447659125753414,0.00014942323870719142,0.01385815778311894,0.009178328658605638,0.014414967933162947,0.009091366692439064,0.0004781832223374649,0.007133670328359792,0.8440990459856362,0.845749812412906,0.8434558902347519,-0.0006431557508843388,0.001650766427269823,0.005074911415720546,0.00671542761674408,0.005069021259691426,0.00022484914742632053,0.0023607700375216666,0.046325861460941316,0.041674324390194625,0.07908306610294205,0.06763845890648593,0.0987732288923867,0.08928705851811423,0.03470483524705363,0.012694525375709151,0.32151448389376114,0.25130893039223895,0.137096598862428,0.12065084115578857,0.02805312473945267,0.01422136984404465,0.18711512679901746,0.3760413816982584,0.028519047932823026,0.007193998598191846,0.038814626069193926,0.019289111120973538,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.7142857142857143,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.2,9,census,vertical,0.2,0.2,5,4.0,0.5,10,income,native-country
8,46643,1.0,31,0.24183693158673328,0.7273269302501874,0.7284905175810921,0.7257144089049057,-0.0016125213452817366,0.0011635873309047361,0.0046931531935569286,0.007004928133494424,0.004299261336567897,0.000559720805791857,0.004127712804504425,0.7273269302501874,0.7284905175810921,0.7257144089049057,-0.0016125213452817145,0.001163587330904714,0.004693153193556925,0.007004928133494465,0.004299261336567867,0.0005597208057919017,0.004127712804504494,0.8168292421481402,0.8161217708221675,0.8140636724193376,-0.002765569728802664,-0.0007074713259727749,0.0052075761552141785,0.005229681999011595,0.004939986987069766,0.0005606901846123527,0.0024051311676418544,0.057685938047398674,0.024396163754754365,0.030579796067493493,0.009932025503692038,0.10049924218868447,0.04361158690871961,0.08863543488542483,0.05620658294004801,0.0619038247753942,0.016632907481495044,0.06572375557906432,0.06727621650812399,0.1248548547322728,0.10008070521696928,0.04639749328059378,0.012782257161570122,0.18090570082960372,0.5083260187370764,0.2428139596140697,0.16075553578755114,0.2,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.09090909090909091,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,9,census,vertical,0.2,0.2,5,4.0,0.5,10,income,native-country
9,46643,1.0,20,0.24183693158673328,0.7644008894577622,0.7763770464146444,0.7646760405417465,0.0002751510839843263,0.011976156956882278,0.010895099008517092,0.008720776750785303,0.010987029619967257,0.0007547567983000486,0.004753480696686921,0.7644008894577621,0.7763770464146444,0.7646760405417465,0.00027515108398437074,0.011976156956882322,0.010895099008517088,0.008720776750785274,0.010987029619967257,0.0007547567983000322,0.004753480696686984,0.854003644549255,0.8572408618287062,0.8529102797727516,-0.0010933647765033693,0.00323721727945121,0.00584804296737439,0.0047877559322915,0.0060869556588991494,0.0004567965645334846,0.00142594397241426,0.024624012582424304,0.009901625510021534,0.015243175059746008,0.004938842311704194,0.0469885732389602,0.01955402536162648,0.11802828142360652,0.07803903395030916,0.05358393719487525,0.03494355530033586,0.16576107111759913,0.14454511711850077,0.07107893474146898,0.061806738758037896,0.04192523088733734,0.022564691404959834,0.16610774764038716,0.13312204587996426,0.29665903611359506,0.49058432440454,0.2,0.2,0.3333333333333333,0.5,0.2,0.5,0.2,0.2,0.3333333333333333,1.0,9,census,vertical,0.2,0.2,5,4.0,0.5,10,income,native-country
