island,n,n_fraction,p,y_mean,baseline_ROC AUC_mean,stack_on_validation_ROC AUC_mean,stack_on_pooled_ROC AUC_mean,stack_on_pooled_delta_ROC AUC_mean,stack_on_validation_delta_ROC AUC_mean,baseline_ROC AUC_std,stack_on_validation_ROC AUC_std,stack_on_pooled_ROC AUC_std,stack_on_pooled_delta_ROC AUC_std,stack_on_validation_delta_ROC AUC_std,baseline_Balanced Accuracy_mean,stack_on_validation_Balanced Accuracy_mean,stack_on_pooled_Balanced Accuracy_mean,stack_on_pooled_delta_Balanced Accuracy_mean,stack_on_validation_delta_Balanced Accuracy_mean,baseline_Balanced Accuracy_std,stack_on_validation_Balanced Accuracy_std,stack_on_pooled_Balanced Accuracy_std,stack_on_pooled_delta_Balanced Accuracy_std,stack_on_validation_delta_Balanced Accuracy_std,baseline_Accuracy_mean,stack_on_validation_Accuracy_mean,stack_on_pooled_Accuracy_mean,stack_on_pooled_delta_Accuracy_mean,stack_on_validation_delta_Accuracy_mean,baseline_Accuracy_std,stack_on_validation_Accuracy_std,stack_on_pooled_Accuracy_std,stack_on_pooled_delta_Accuracy_std,stack_on_validation_delta_Accuracy_std,imp_on_validation_0,imp_on_pooled_0,imp_on_validation_1,imp_on_pooled_1,imp_on_validation_2,imp_on_pooled_2,imp_on_validation_3,imp_on_pooled_3,imp_on_validation_4,imp_on_pooled_4,imp_on_validation_5,imp_on_pooled_5,imp_on_validation_6,imp_on_pooled_6,imp_on_validation_7,imp_on_pooled_7,imp_on_validation_8,imp_on_pooled_8,imp_on_validation_9,imp_on_pooled_9,jaccard_0,jaccard_1,jaccard_2,jaccard_3,jaccard_4,jaccard_5,jaccard_6,jaccard_7,jaccard_8,jaccard_9,random_state,data,partitioning_method,val_size,test_size,n_bootstraps,eps,prop_cols,c_clients,target_col,natural_col
0,46643,1.0,57,0.24183693158673328,0.7683445336525977,0.8036097403170382,0.7705513199230316,0.0022067862704340246,0.03526520666444062,0.0036613556580952452,0.00514685927522686,0.003782917847708045,0.001525500898317057,0.003443553408291305,0.7683445336525976,0.8036097403170382,0.7705513199230316,0.0022067862704340914,0.03526520666444064,0.0036613556580952296,0.005146859275226892,0.003782917847707994,0.001525500898317061,0.003443553408291292,0.8484939436166791,0.8730839318254905,0.8480866116411191,-0.0004073319755600657,0.024589988208811264,0.0012138825311945052,0.0010191758451284997,0.001637487958317362,0.0009354667908359076,0.0018989741569538875,0.13837729358538126,0.46050512439301583,0.36286407347518235,0.2685521552421503,0.054237883912785126,0.027588053458317392,0.042368542522637706,0.01808778733472778,0.038265303970899736,0.014640709595699311,0.07506064921790503,0.05216463317980421,0.03749295396090181,0.013154206356083931,0.1487992882305313,0.09362433653627994,0.04751298107899955,0.022383779786693144,0.05502103004477611,0.02929921411722804,1.0,0.8,0.5,0.6363636363636364,0.5,0.6363636363636364,0.5,0.8,0.5,0.5,10,census,vertical,0.2,0.2,5,2.0,0.75,10,income,native-country
1,46643,1.0,53,0.24183693158673328,0.7705738621949619,0.8335524640201024,0.7754841543558412,0.004910292160879437,0.06297860182514067,0.003568342783639783,0.004065716650803018,0.0034397526451040474,0.0017825912309005708,0.003300667301268954,0.7705738621949619,0.8335524640201024,0.7754841543558413,0.004910292160879482,0.06297860182514063,0.0035683427836398075,0.004065716650802982,0.003439752645104128,0.0017825912309006257,0.003300667301268929,0.848258119841355,0.8894200878979526,0.8498445706935362,0.0015864508521813646,0.041161968056597754,0.0014454717831310989,0.002164760306376131,0.001787772472023941,0.0011730615517465386,0.0024816886917762245,0.39510934801118824,0.26744274259028195,0.16661497674899753,0.44879140562997594,0.036844187556798295,0.027721391889087794,0.036250730694058916,0.019334778379010712,0.022790628748848296,0.01170290634699293,0.02616397503775094,0.014476552679308061,0.022372720988177594,0.010199654193330333,0.19028872948268852,0.11943676010736834,0.040473168586033455,0.026336672504914276,0.06309153414545844,0.05455713567972971,0.8,1.0,0.5,0.6363636363636364,0.6363636363636364,0.5,0.5,0.8,0.6363636363636364,0.5,10,census,vertical,0.2,0.2,5,2.0,0.75,10,income,native-country
2,46643,1.0,53,0.24183693158673328,0.7290778637772451,0.8860816354872639,0.7355789873186717,0.0065011235414266675,0.15700377171001903,0.003753902190826691,0.0032860887103827352,0.004478749630956118,0.002945584888502625,0.00485517703426788,0.7290778637772451,0.8860816354872639,0.7355789873186717,0.006501123541426646,0.15700377171001897,0.003753902190826691,0.0032860887103827014,0.004478749630956099,0.0029455848885026116,0.004855177034267869,0.8151355986708115,0.9201843713152534,0.8145567584950155,-0.000578840175795925,0.10504877264444205,0.003036106929720304,0.0012675952834468476,0.004072191255854665,0.001967911800598224,0.0031067374308477625,0.0154313481972076,0.008454549694625833,0.015997162205126963,0.0063430591063658535,0.05881695618855689,0.3949052165502206,0.051039004119771345,0.021965661520956543,0.06394690800511951,0.03315277752428597,0.10551335385782164,0.06783962988352205,0.207977206362893,0.1307235625487786,0.015057633812085738,0.00539701937811769,0.11023327130582425,0.08415239352125274,0.355987155945593,0.24706613027187418,0.5,0.5,1.0,0.5,0.5,0.6363636363636364,0.6363636363636364,0.5,0.6363636363636364,0.8,10,census,vertical,0.2,0.2,5,2.0,0.75,10,income,native-country
3,46643,1.0,36,0.24183693158673328,0.7292194846449338,0.7869656159223017,0.7268053307804225,-0.002414153864511226,0.05774613127736787,0.006229129054803075,0.006695896060097335,0.005396011739591554,0.0024867815945272104,0.003025995144407662,0.7292194846449338,0.7869656159223016,0.7268053307804225,-0.0024141538645112482,0.05774613127736781,0.0062291290548030925,0.006695896060097299,0.005396011739591554,0.0024867815945272434,0.0030259951444076513,0.8231321685068067,0.8651945546146426,0.816679172472934,-0.006452996033872838,0.04206238610783579,0.0032983294428019306,0.002345143388620352,0.0032607707620651116,0.0015316172022289297,0.002358822367824917,0.05158124665496006,0.015515485319413066,0.10428140849923948,0.040770427355928694,0.05028424435711066,0.007665516136742783,0.07365103946841227,0.6265300146340201,0.1481662289472245,0.053423954851582287,0.04804817753188278,0.008374266782736318,0.14597705311884673,0.0805918081031282,0.2598568819965365,0.1306474085787502,0.04840571333529367,0.008057234862367762,0.06974800609049357,0.028423883375330743,0.6363636363636364,0.6363636363636364,0.5,1.0,0.6363636363636364,0.5,0.6363636363636364,0.8,0.5,0.6363636363636364,10,census,vertical,0.2,0.2,5,2.0,0.75,10,income,native-country
4,46643,1.0,38,0.24183693158673328,0.7585152758517306,0.8518079566386207,0.7577269919672553,-0.0007882838844752271,0.09329268078689015,0.005094070407682822,0.0024607796579743805,0.004651052903494143,0.000633072950277353,0.004332262885239414,0.7585152758517306,0.8518079566386207,0.7577269919672553,-0.0007882838844752715,0.09329268078689017,0.005094070407682816,0.0024607796579744034,0.004651052903494141,0.0006330729502774064,0.004332262885239378,0.8390824311287384,0.9004394897631043,0.8367885089505842,-0.0022939221781541398,0.06135705863436598,0.002912327162130235,0.001604885177164781,0.0027088999492317725,0.0010667685972451497,0.002361743270047435,0.03258237766695739,0.010171724301110735,0.030417129572000302,0.010741230715329089,0.052038056887266,0.02436295648458854,0.16473914157179984,0.07862713037694746,0.04921197475694333,0.4947785572517741,0.31039471532439783,0.17789227727242735,0.1750920261203789,0.10619958118874569,0.04281800152189447,0.017509462483887964,0.08634743293936095,0.05286004588073726,0.056359143639001054,0.026857034044451816,0.5,0.6363636363636364,0.5,0.6363636363636364,1.0,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.5,10,census,vertical,0.2,0.2,5,2.0,0.75,10,income,native-country
5,46643,1.0,48,0.24183693158673328,0.7250659284683638,0.7753552679603687,0.7243560129771291,-0.0007099154912347583,0.05028933949200491,0.004930265341530246,0.002813041757379376,0.0042819757518357746,0.0024239080127433765,0.0027183119509950346,0.7250659284683639,0.7753552679603687,0.7243560129771291,-0.0007099154912347805,0.05028933949200485,0.004930265341530216,0.00281304175737934,0.0042819757518357746,0.002423908012743335,0.002718311950995006,0.8147282666952513,0.8557830421267016,0.81067638546468,-0.004051881230571342,0.04105477543145035,0.001925413495064265,0.0019585474276867893,0.002235576660517309,0.0015832608371861487,0.0019235028882974223,0.041315312761537715,0.015339945179705028,0.053343912131601376,0.018192160193566193,0.12198726386979115,0.05550797444614804,0.05258519344270457,0.01048808500756686,0.2740429883885462,0.15084444825208915,0.08790999605355568,0.5812192479908,0.09733066070600105,0.04032490348220162,0.03286298240897525,0.00815911866025453,0.16551151161073221,0.09606069624722706,0.07311017862655486,0.023863420540441497,0.6363636363636364,0.5,0.6363636363636364,0.5,0.6363636363636364,1.0,0.5,0.5,0.6363636363636364,0.6363636363636364,10,census,vertical,0.2,0.2,5,2.0,0.75,10,income,native-country
6,46643,1.0,48,0.24183693158673328,0.7518515371109593,0.8888463069529215,0.7500636535601874,-0.0017878835507719516,0.13699476984196218,0.004364036637569726,0.00552603752112561,0.0036971824663610095,0.003027887410485028,0.004387779247796401,0.7518515371109593,0.8888463069529215,0.7500636535601874,-0.0017878835507719516,0.1369947698419622,0.004364036637569689,0.0055260375211256055,0.0036971824663610095,0.0030278874104850053,0.004387779247796393,0.8304427055418586,0.9208060885411085,0.8258548611855504,-0.004587844356308257,0.09036338299924966,0.0012229358513840124,0.002189880007821526,0.0016943217758370265,0.0022376316077850097,0.0030650343660691007,0.029838252784308926,0.008558349302492585,0.029512883453469297,0.008800051170109085,0.22398047450344266,0.13603498206929204,0.15335277765874739,0.10903987160755055,0.11646345045523372,0.057905776990119937,0.05449156903612025,0.0246441377685678,0.046717029899126974,0.44253651752852985,0.03283790727802204,0.012032884408470284,0.08332795315206268,0.042397238697108874,0.22947770177946608,0.15805019045775887,0.5,0.5,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.5,1.0,0.6363636363636364,0.6363636363636364,0.6363636363636364,10,census,vertical,0.2,0.2,5,2.0,0.75,10,income,native-country
7,46643,1.0,51,0.24183693158673328,0.7069369407987424,0.7322494680600387,0.7064383097545055,-0.0004986310442367748,0.025312527261296337,0.0022913544307215468,0.005260106616207426,0.0021410497059023248,0.0006014025033575764,0.004142010943839851,0.7069369407987421,0.7322494680600385,0.7064383097545054,-0.0004986310442367748,0.025312527261296312,0.0022913544307215797,0.005260106616207413,0.002141049705902291,0.0006014025033575753,0.004142010943839827,0.8232179226069245,0.8381176975024118,0.8208596848536821,-0.002358237753242576,0.014899774895487194,0.0027273309282948464,0.0038799584510748556,0.002369320763708181,0.000733310381669483,0.004480087523926885,0.2053939826355705,0.14364384769093172,0.20470031909880132,0.14433689268182862,0.03989542072799278,0.009719728559112224,0.18201860419340318,0.10093460018738072,0.06051884188324045,0.026044269369034628,0.04239203457141977,0.012247049832556135,0.06383234936287711,0.038158918814630544,0.10511216790248427,0.48534246553913346,0.05049531464390779,0.020687479176194377,0.045640964980302734,0.01888474814919752,0.8,0.8,0.5,0.8,0.6363636363636364,0.5,0.6363636363636364,1.0,0.5,0.5,10,census,vertical,0.2,0.2,5,2.0,0.75,10,income,native-country
8,46643,1.0,58,0.24183693158673328,0.725004067260073,0.8962094076164178,0.7254313426445387,0.000427275384465764,0.17120534035634463,0.005630116781276109,0.0027825729806745104,0.005903090135237719,0.0020261528872908704,0.006810119087113834,0.725004067260073,0.8962094076164178,0.7254313426445387,0.00042727538446567513,0.17120534035634463,0.005630116781276122,0.002782572980674511,0.005903090135237664,0.0020261528872908595,0.006810119087113892,0.8123914674670383,0.9256083181477115,0.809240004287705,-0.003151463179333258,0.11321685068067315,0.0022813653072222976,0.0010480785989135145,0.0024979331827427475,0.0014565580663704787,0.00267372015523443,0.016288821587639005,0.007119480053513473,0.016730547595228344,0.006221779259921251,0.20155805356047468,0.17041526285038702,0.08606129695899006,0.04013413274099677,0.08760556964382411,0.04216060022554417,0.13248637082109824,0.0889288495292262,0.14499317800243028,0.09562252671122082,0.013006718437199121,0.004781235218809401,0.050611828362233414,0.3776254761705306,0.25065761503088274,0.16699065723985035,0.5,0.6363636363636364,0.6363636363636364,0.5,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.5,1.0,0.6363636363636364,10,census,vertical,0.2,0.2,5,2.0,0.75,10,income,native-country
9,46643,1.0,39,0.24183693158673328,0.7309594071150605,0.8838967271905048,0.7279387928121425,-0.003020614302918001,0.15293732007544425,0.004243246277414478,0.004178680441587595,0.004220121050331885,0.0009655454954070708,0.008369778243874991,0.7309594071150605,0.8838967271905048,0.7279387928121425,-0.003020614302918023,0.15293732007544422,0.004243246277414539,0.004178680441587568,0.004220121050331888,0.0009655454954070899,0.00836977824387502,0.817622467574231,0.915360703183621,0.8125844141923035,-0.0050380533819273324,0.09773823560939007,0.003597969604000351,0.0028783565218981197,0.004050463090533035,0.0010568127382456153,0.005824180858529442,0.02016456490694776,0.008740311809334943,0.02343638755819155,0.007433426228899645,0.2917321655561568,0.19042957509327757,0.13369923329097194,0.07278249466024396,0.0686822667440389,0.03708929237988943,0.043788978770448725,0.020529378297451065,0.18802565788209086,0.11541761911159301,0.021022028556556736,0.006237213524200527,0.13917713853226393,0.07622507232930567,0.07027157820233285,0.46511561656580425,0.5,0.5,0.8,0.6363636363636364,0.5,0.6363636363636364,0.6363636363636364,0.5,0.6363636363636364,1.0,10,census,vertical,0.2,0.2,5,2.0,0.75,10,income,native-country
