island,n,n_fraction,p,y_mean,baseline_ROC AUC_mean,stack_on_validation_ROC AUC_mean,stack_on_pooled_ROC AUC_mean,stack_on_pooled_delta_ROC AUC_mean,stack_on_validation_delta_ROC AUC_mean,baseline_ROC AUC_std,stack_on_validation_ROC AUC_std,stack_on_pooled_ROC AUC_std,stack_on_pooled_delta_ROC AUC_std,stack_on_validation_delta_ROC AUC_std,baseline_Balanced Accuracy_mean,stack_on_validation_Balanced Accuracy_mean,stack_on_pooled_Balanced Accuracy_mean,stack_on_pooled_delta_Balanced Accuracy_mean,stack_on_validation_delta_Balanced Accuracy_mean,baseline_Balanced Accuracy_std,stack_on_validation_Balanced Accuracy_std,stack_on_pooled_Balanced Accuracy_std,stack_on_pooled_delta_Balanced Accuracy_std,stack_on_validation_delta_Balanced Accuracy_std,baseline_Accuracy_mean,stack_on_validation_Accuracy_mean,stack_on_pooled_Accuracy_mean,stack_on_pooled_delta_Accuracy_mean,stack_on_validation_delta_Accuracy_mean,baseline_Accuracy_std,stack_on_validation_Accuracy_std,stack_on_pooled_Accuracy_std,stack_on_pooled_delta_Accuracy_std,stack_on_validation_delta_Accuracy_std,imp_on_validation_0,imp_on_pooled_0,imp_on_validation_1,imp_on_pooled_1,imp_on_validation_2,imp_on_pooled_2,imp_on_validation_3,imp_on_pooled_3,imp_on_validation_4,imp_on_pooled_4,jaccard_0,jaccard_1,jaccard_2,jaccard_3,jaccard_4,random_state,data,partitioning_method,val_size,test_size,n_bootstraps,eps,c_clients,prop_cols,target_col,natural_col
0,50000,1.0,25,1.5672,0.6338602702512455,0.6192744004338203,0.6303991263631837,-0.0034611438880618683,-0.01458586981742529,0.004785463181524228,0.0035862744272032294,0.0033560465199102127,0.001479227341080955,0.005998458248082045,0.6338602702512455,0.6192744004338203,0.6303991263631837,-0.0034611438880618904,-0.014585869817425268,0.004785463181524228,0.0035862744272032025,0.003356046519910208,0.0014792273410809604,0.005998458248082003,0.6439199999999999,0.6307400000000001,0.64018,-0.0037399999999999877,-0.013179999999999992,0.0048408263757338,0.003680543438135219,0.003458554611394788,0.0016131955864060498,0.006172001296176166,0.2779410165855488,0.9510731237177202,0.1594274683934765,0.005527035630609118,0.16770153873679686,0.018861833110439173,0.1648777403969362,0.002508197172450102,0.23005223588724172,0.022029810368781332,1.0,0.25,0.3157894736842105,0.3888888888888889,0.3888888888888889,42,covertype,vertical,0.2,0.2,5,64.0,5,0.5,Cover.Type,Wilderness.Area
1,50000,1.0,25,1.5672,0.637968918238961,0.617758799590165,0.6355416496119342,-0.0024272686270266908,-0.020210118648795895,0.0021513363939976906,0.0032676355748445245,0.002801651011479794,0.0012691091835703048,0.004038006524581767,0.637968918238961,0.617758799590165,0.6355416496119342,-0.0024272686270266687,-0.020210118648795895,0.0021513363939976954,0.0032676355748445236,0.002801651011479791,0.0012691091835702474,0.004038006524581767,0.64832,0.63012,0.6462000000000001,-0.0021199999999999886,-0.018200000000000015,0.0026633813095387,0.0031339432030590797,0.003120897306865457,0.001161722858516601,0.004704891072065365,0.16266336926708422,0.0068325667917708745,0.2962851438767677,0.9545687389836435,0.19222213348848477,0.018226038767107978,0.21211957001117923,0.014689400873443356,0.13670978335648412,0.005683254584034355,0.25,1.0,0.35135135135135137,0.25,0.25,42,covertype,vertical,0.2,0.2,5,64.0,5,0.5,Cover.Type,Wilderness.Area
2,50000,1.0,25,1.5672,0.8399336885931866,0.8131853721233989,0.8405629430428423,0.0006292544496557806,-0.026748316469787613,0.00262065292900485,0.0026995269798072543,0.002646375062873385,0.0007280049867051777,0.0036482278684855586,0.8399336885931866,0.8131853721233989,0.8405629430428423,0.0006292544496557361,-0.026748316469787703,0.0026206529290048568,0.002699526979807297,0.0026463750628733973,0.0007280049867051705,0.0036482278684856297,0.84404,0.81792,0.84358,-0.00046000000000001595,-0.02612000000000001,0.0023929897617833828,0.002169239498072987,0.002635450625604656,0.0009134549797335142,0.003133943203059073,0.09946612444460448,0.0037407404287587353,0.15337954711009816,0.01327366096811985,0.6031334912409808,0.9694212457915926,0.11101482713192226,0.001474695085472438,0.03300601007239436,0.012089657726056514,0.3157894736842105,0.35135135135135137,1.0,0.25,0.35135135135135137,42,covertype,vertical,0.2,0.2,5,64.0,5,0.5,Cover.Type,Wilderness.Area
3,50000,1.0,25,1.5672,0.6947616986774218,0.6751763372431036,0.697490184295394,0.002728485617972276,-0.01958536143431817,0.0013417187972442112,0.0014397394224979344,0.0016392838551535093,0.0012041256873133134,0.002590936626156095,0.6947616986774218,0.6751763372431036,0.697490184295394,0.0027284856179722538,-0.019585361434318216,0.0013417187972442509,0.0014397394224978904,0.0016392838551535288,0.0012041256873133958,0.002590936626156076,0.70792,0.68746,0.7065,-0.0014199999999999768,-0.020460000000000013,0.0014469277798148767,0.0015730225681788279,0.0016024980499208168,0.0013407460609675638,0.0027456146852753937,0.18887041537704471,0.0026956231684985023,0.1883458973554674,0.019436557517714385,0.13904578288302022,0.0018523393704587472,0.3069290567350092,0.9615273495582409,0.17680884764945842,0.014488130385087521,0.3888888888888889,0.25,0.25,1.0,0.25,42,covertype,vertical,0.2,0.2,5,64.0,5,0.5,Cover.Type,Wilderness.Area
4,50000,1.0,25,1.5672,0.7272260336471404,0.7113039309746094,0.7269812928052057,-0.0002447408419346209,-0.015922102672530934,0.004463587328471043,0.004790151572933612,0.005339696500299175,0.0011797936960824976,0.004453805085011957,0.7272260336471404,0.7113039309746094,0.726981292805206,-0.00024474084193459866,-0.015922102672530934,0.0044635873284711094,0.004790151572933612,0.005339696500299185,0.0011797936960824848,0.004453805085011948,0.7358600000000001,0.71886,0.7339800000000001,-0.001880000000000015,-0.016999999999999994,0.00407165813889134,0.004646977512319178,0.004693996165315844,0.0013332666649998682,0.0035116947475542643,0.26519204718360634,0.043457361228944204,0.1513617618827052,0.0013661051971878622,0.04423535930884523,0.011074272663757309,0.1778907605989677,0.006266915110481179,0.3613200710258756,0.9378353457996293,0.3888888888888889,0.25,0.35135135135135137,0.25,1.0,42,covertype,vertical,0.2,0.2,5,64.0,5,0.5,Cover.Type,Wilderness.Area
