island,n,n_fraction,p,y_mean,baseline_ROC AUC_mean,stack_on_validation_ROC AUC_mean,stack_on_pooled_ROC AUC_mean,stack_on_pooled_delta_ROC AUC_mean,stack_on_validation_delta_ROC AUC_mean,baseline_ROC AUC_std,stack_on_validation_ROC AUC_std,stack_on_pooled_ROC AUC_std,stack_on_pooled_delta_ROC AUC_std,stack_on_validation_delta_ROC AUC_std,baseline_Balanced Accuracy_mean,stack_on_validation_Balanced Accuracy_mean,stack_on_pooled_Balanced Accuracy_mean,stack_on_pooled_delta_Balanced Accuracy_mean,stack_on_validation_delta_Balanced Accuracy_mean,baseline_Balanced Accuracy_std,stack_on_validation_Balanced Accuracy_std,stack_on_pooled_Balanced Accuracy_std,stack_on_pooled_delta_Balanced Accuracy_std,stack_on_validation_delta_Balanced Accuracy_std,baseline_Accuracy_mean,stack_on_validation_Accuracy_mean,stack_on_pooled_Accuracy_mean,stack_on_pooled_delta_Accuracy_mean,stack_on_validation_delta_Accuracy_mean,baseline_Accuracy_std,stack_on_validation_Accuracy_std,stack_on_pooled_Accuracy_std,stack_on_pooled_delta_Accuracy_std,stack_on_validation_delta_Accuracy_std,imp_on_validation_0,imp_on_pooled_0,imp_on_validation_1,imp_on_pooled_1,imp_on_validation_2,imp_on_pooled_2,imp_on_validation_3,imp_on_pooled_3,imp_on_validation_4,imp_on_pooled_4,jaccard_0,jaccard_1,jaccard_2,jaccard_3,jaccard_4,random_state,data,partitioning_method,val_size,test_size,n_bootstraps,eps,c_clients,prop_cols,target_col,natural_col
0,50000,1.0,25,1.5672,0.6338602702512455,0.6317568351456974,0.630598438612088,-0.0032618316391575196,-0.0021034351055481348,0.004785463181524228,0.00711867555569901,0.004132452972753322,0.0008122714196357424,0.005133476203373187,0.6338602702512455,0.6317568351456974,0.630598438612088,-0.0032618316391574754,-0.002103435105548157,0.004785463181524228,0.007118675555699052,0.004132452972753344,0.0008122714196357564,0.005133476203373216,0.6439199999999999,0.6425400000000001,0.64058,-0.0033399999999999875,-0.0013799999999999813,0.0048408263757338,0.007011019897275985,0.004422397539796712,0.0006829348431585596,0.005321052527461086,0.25695081222492094,0.9432868104461685,0.1646724861341411,0.008607450274787038,0.15278483625463818,0.0104999721918841,0.182638756688207,0.0024441949573362526,0.2429531086980928,0.03516157212982439,1.0,0.25,0.3157894736842105,0.3888888888888889,0.3888888888888889,42,covertype,vertical,0.2,0.2,5,3.0,5,0.5,Cover.Type,Wilderness.Area
1,50000,1.0,25,1.5672,0.637968918238961,0.6149997783971072,0.6351381042263582,-0.0028308140126027,-0.022969139841853715,0.0021513363939976906,0.005373160416119635,0.002381785123378631,0.0014665718929188364,0.005823554746601645,0.637968918238961,0.6149997783971072,0.6351381042263583,-0.002830814012602678,-0.02296913984185376,0.0021513363939976954,0.005373160416119623,0.0023817851233786207,0.0014665718929188303,0.005823554746601618,0.64832,0.6283999999999998,0.6455,-0.002819999999999978,-0.019920000000000004,0.0026633813095387,0.004346952955807116,0.002965805118344778,0.00142182980697409,0.0054171579264407806,0.1688985563448422,0.018141430207134598,0.28913397397037166,0.9588107285805207,0.20078260051742217,0.01003695514447262,0.1888745376906142,0.009073999400386603,0.15231033147674977,0.0039368866674854555,0.25,1.0,0.35135135135135137,0.25,0.25,42,covertype,vertical,0.2,0.2,5,3.0,5,0.5,Cover.Type,Wilderness.Area
2,50000,1.0,25,1.5672,0.8399336885931866,0.813925851672059,0.840557468147843,0.0006237795546564451,-0.026007836921127625,0.00262065292900485,0.0022054800183910987,0.0027302188700299174,0.0007367491256049222,0.0033007915602792045,0.8399336885931866,0.813925851672059,0.840557468147843,0.0006237795546564006,-0.026007836921127646,0.0026206529290048568,0.002205480018391133,0.0027302188700299313,0.0007367491256049227,0.0033007915602792956,0.84404,0.8187599999999999,0.8435799999999999,-0.00046000000000001595,-0.02527999999999999,0.0023929897617833828,0.0018831887850133176,0.002687303481187031,0.000922171350671849,0.002732325017270117,0.11680822019872587,0.007306800768402684,0.14529071765244106,0.012361597085746434,0.5960414328726278,0.967793471720767,0.11445852230835665,0.0013020451624140782,0.0274011069678485,0.01123608526266996,0.3157894736842105,0.35135135135135137,1.0,0.25,0.35135135135135137,42,covertype,vertical,0.2,0.2,5,3.0,5,0.5,Cover.Type,Wilderness.Area
3,50000,1.0,25,1.5672,0.6947616986774218,0.6854172912826637,0.6968829271917178,0.0021212285142960365,-0.009344407394758147,0.0013417187972442112,0.0024709391150638488,0.001986180430851426,0.0014438214842295728,0.002922738348840572,0.6947616986774218,0.6854172912826636,0.6968829271917177,0.0021212285142959697,-0.009344407394758192,0.0013417187972442509,0.002470939115063811,0.0019861804308514263,0.00144382148422962,0.0029227383488404954,0.70792,0.6966800000000001,0.70678,-0.0011399999999999854,-0.011239999999999983,0.0014469277798148767,0.003435927822291997,0.0014133647795244134,0.0010594338110519585,0.00338029584504081,0.1851189484851037,0.007436845806047268,0.18757329029774042,0.01571476649833874,0.12976312583859867,0.0009181958821678845,0.3006599837710377,0.9451836661817413,0.1968846516075194,0.030746525631704796,0.3888888888888889,0.25,0.25,1.0,0.25,42,covertype,vertical,0.2,0.2,5,3.0,5,0.5,Cover.Type,Wilderness.Area
4,50000,1.0,25,1.5672,0.7272260336471404,0.7111060200381155,0.726748283881127,-0.0004777497660134689,-0.0161200136090248,0.004463587328471043,0.0023193901602820807,0.004643778697006193,0.0008064671493820984,0.0026686172794174617,0.7272260336471404,0.7111060200381155,0.726748283881127,-0.0004777497660134689,-0.0161200136090248,0.0044635873284711094,0.0023193901602820807,0.004643778697006193,0.0008064671493821022,0.0026686172794175168,0.7358600000000001,0.71812,0.7340199999999999,-0.0018400000000000194,-0.01774,0.00407165813889134,0.002142335174523331,0.004008690559272449,0.0007172168430816272,0.002615033460589014,0.26162466141860236,0.04409648203437892,0.1629430440901499,0.001348175851726988,0.04510192880808526,0.011144374301647463,0.17119557787443102,0.006396799925845223,0.3591347878087315,0.9370141678864015,0.3888888888888889,0.25,0.35135135135135137,0.25,1.0,42,covertype,vertical,0.2,0.2,5,3.0,5,0.5,Cover.Type,Wilderness.Area
